state	year	fips	county	cd	ld	sd	precinct	g2008_USP_tv	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	s2008_USS_dv	s2008_USS_rv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USS_tv	s2008_USS_tv
"MS"	2008	129	"SMITH"	3	79	34	"Clear Springs"	272.0	24.0	248.0	253.0	18.0	47.0	217.0	33.0	232.0	265.0	271.0	264.0
"MS"	2008	129	"SMITH"	3	79	34	"Taylorsville"	958.0	97.0	861.0	868.0	82.0	211.0	740.0	144.0	811.0	955.0	950.0	951.0
"MS"	2008	31	"COVINGTON"	3	79	35	"Station Creek"	362.0	274.0	88.0	102.0	255.0	253.0	101.0	259.0	96.0	355.0	357.0	354.0
"MS"	2008	129	"SMITH"	3	79	34	"Mize"	432.0	40.0	392.0	402.0	29.0	95.0	329.0	41.0	393.0	434.0	431.0	424.0
"MS"	2008	129	"SMITH"	3	79	34	"Lorena"	325.0	47.0	278.0	276.0	42.0	69.0	249.0	53.0	262.0	315.0	318.0	318.0
"MS"	2008	129	"SMITH"	3	79	34	"Center Ridge"	401.0	28.0	373.0	371.0	28.0	80.0	317.0	38.0	362.0	400.0	399.0	397.0
"MS"	2008	67	"JONES"	4	79	42	"Gitano"	251.0	82.0	169.0	176.0	77.0	107.0	147.0	167.0	87.0	254.0	253.0	254.0
"MS"	2008	129	"SMITH"	3	79	34	"Summerland"	700.0	451.0	249.0	289.0	398.0	448.0	249.0	436.0	257.0	693.0	687.0	697.0
"MS"	2008	129	"SMITH"	3	79	34	"West Raleigh"	358.0	20.0	338.0	324.0	27.0	75.0	281.0	61.0	292.0	353.0	351.0	356.0
"MS"	2008	129	"SMITH"	3	79	34	"North Raleigh"	738.0	301.0	437.0	474.0	254.0	307.0	398.0	295.0	431.0	726.0	728.0	705.0
"MS"	2008	67	"JONES"	3	79	42	"Bruce"	397.0	25.0	372.0	367.0	27.0	69.0	324.0	43.0	356.0	399.0	394.0	393.0
"MS"	2008	129	"SMITH"	3	79	34	"Cedar Grove"	168.0	66.0	102.0	103.0	61.0	73.0	92.0	69.0	99.0	168.0	164.0	165.0
"MS"	2008	129	"SMITH"	3	79	34	"Ag-Complex"	538.0	65.0	473.0	484.0	51.0	125.0	397.0	76.0	462.0	538.0	535.0	522.0
"MS"	2008	67	"JONES"	4	79	42	"Calhoun"	1431.0	77.0	1354.0	1368.0	73.0	247.0	1184.0	852.0	593.0	1445.0	1441.0	1431.0
"MS"	2008	67	"JONES"	3	79	42	"Hebron"	624.0	411.0	213.0	238.0	380.0	418.0	204.0	397.0	222.0	619.0	618.0	622.0
"MS"	2008	31	"COVINGTON"	3	79	35	"Gilmer"	361.0	309.0	52.0	80.0	274.0	288.0	67.0	282.0	76.0	358.0	354.0	355.0
"MS"	2008	129	"SMITH"	3	79	34	"Sylvarena"	185.0	14.0	171.0	168.0	18.0	41.0	142.0	45.0	142.0	187.0	186.0	183.0
"MS"	2008	137	"TATE"	1	8	10	"Senatobia 2"	1230.0	357.0	873.0	894.0	300.0	399.0	792.0	486.0	707.0	1223.0	1194.0	1191.0
"MS"	2008	137	"TATE"	1	8	11	"Strayhorn"	777.0	166.0	611.0	631.0	131.0	227.0	520.0	284.0	477.0	778.0	762.0	747.0
"MS"	2008	137	"TATE"	1	8	10	"Looxahoma"	858.0	410.0	448.0	468.0	355.0	372.0	440.0	478.0	342.0	841.0	823.0	812.0
"MS"	2008	137	"TATE"	1	8	10	"Senatobia 4"	796.0	189.0	607.0	613.0	157.0	241.0	537.0	272.0	501.0	784.0	770.0	778.0
"MS"	2008	33	"DE SOTO"	1	8	1	"Love"	1083.0	246.0	837.0	847.0	219.0	295.0	766.0	352.0	709.0	1078.0	1066.0	1061.0
"MS"	2008	137	"TATE"	1	8	10	"Sarah"	131.0	21.0	110.0	113.0	17.0	32.0	97.0	54.0	78.0	133.0	130.0	129.0
"MS"	2008	137	"TATE"	1	8	10	"Poagville 5"	256.0	105.0	151.0	148.0	89.0	115.0	122.0	136.0	112.0	251.0	237.0	237.0
"MS"	2008	137	"TATE"	1	8	10	"Palestine"	314.0	42.0	272.0	266.0	35.0	72.0	231.0	87.0	214.0	306.0	301.0	303.0
"MS"	2008	33	"DE SOTO"	1	8	1	"Alphaba-Cockrum"	686.0	123.0	563.0	564.0	113.0	160.0	510.0	177.0	494.0	686.0	677.0	670.0
"MS"	2008	137	"TATE"	1	8	10	"Thyatira"	275.0	101.0	174.0	178.0	90.0	95.0	168.0	138.0	131.0	271.0	268.0	263.0
"MS"	2008	137	"TATE"	1	8	10	"Sherrod"	281.0	21.0	260.0	252.0	21.0	42.0	225.0	63.0	207.0	276.0	273.0	267.0
"MS"	2008	137	"TATE"	1	8	10	"Poagville 4"	565.0	134.0	431.0	418.0	120.0	157.0	386.0	191.0	364.0	562.0	538.0	543.0
"MS"	2008	137	"TATE"	1	8	10	"Independence"	1434.0	524.0	910.0	912.0	461.0	517.0	861.0	666.0	733.0	1418.0	1373.0	1378.0
"MS"	2008	33	"DE SOTO"	1	8	1	"Ingrams Hill"	1073.0	394.0	679.0	713.0	334.0	409.0	632.0	465.0	578.0	1056.0	1047.0	1041.0
"MS"	2008	67	"JONES"	4	80	34	"Erata"	363.0	213.0	150.0	170.0	188.0	206.0	148.0	283.0	82.0	365.0	358.0	354.0
"MS"	2008	67	"JONES"	4	80	42	"Cameron Center"	337.0	129.0	208.0	230.0	97.0	135.0	195.0	241.0	90.0	331.0	327.0	330.0
"MS"	2008	23	"CLARKE"	4	80	33	"Oakgrove"	314.0	272.0	42.0	53.0	260.0	236.0	74.0	274.0	36.0	310.0	313.0	310.0
"MS"	2008	67	"JONES"	4	80	42	"Kingston Church"	271.0	244.0	27.0	51.0	207.0	220.0	44.0	246.0	18.0	264.0	258.0	264.0
"MS"	2008	67	"JONES"	4	80	42	"Pendorff"	231.0	46.0	185.0	195.0	40.0	74.0	158.0	159.0	83.0	242.0	235.0	232.0
"MS"	2008	67	"JONES"	4	80	42	"Stanton"	699.0	408.0	291.0	325.0	360.0	397.0	286.0	567.0	129.0	696.0	685.0	683.0
"MS"	2008	23	"CLARKE"	4	80	33	"Shubuta"	524.0	413.0	111.0	130.0	382.0	381.0	130.0	444.0	79.0	523.0	512.0	511.0
"MS"	2008	23	"CLARKE"	4	80	33	"Beaverdam"	248.0	176.0	72.0	77.0	165.0	174.0	71.0	215.0	34.0	249.0	242.0	245.0
"MS"	2008	61	"JASPER"	4	80	34	"Vossburg"	379.0	337.0	42.0	51.0	327.0	315.0	55.0	357.0	22.0	379.0	378.0	370.0
"MS"	2008	67	"JONES"	4	80	34	"Sandersville Civic Ctr"	668.0	105.0	563.0	570.0	93.0	179.0	482.0	417.0	254.0	671.0	663.0	661.0
"MS"	2008	61	"JASPER"	4	80	34	"Bt5 Heidelberg"	1139.0	941.0	198.0	215.0	891.0	886.0	230.0	1019.0	101.0	1120.0	1106.0	1116.0
"MS"	2008	23	"CLARKE"	4	80	33	"Pachuta"	309.0	219.0	90.0	90.0	212.0	210.0	87.0	253.0	47.0	300.0	302.0	297.0
"MS"	2008	67	"JONES"	4	80	42	"Old Health Dept"	151.0	149.0	2.0	13.0	133.0	138.0	9.0	145.0	3.0	148.0	146.0	147.0
"MS"	2008	67	"JONES"	4	80	34	"Oak Park School"	893.0	887.0	6.0	87.0	734.0	791.0	53.0	814.0	39.0	853.0	821.0	844.0
"MS"	2008	61	"JASPER"	4	80	34	"Philadelphia"	299.0	227.0	72.0	74.0	223.0	218.0	71.0	268.0	33.0	301.0	297.0	289.0
"MS"	2008	61	"JASPER"	4	80	34	"Paulding"	763.0	589.0	174.0	190.0	559.0	555.0	200.0	627.0	134.0	761.0	749.0	755.0
"MS"	2008	67	"JONES"	4	80	34	"National Guard"	804.0	735.0	69.0	133.0	648.0	676.0	108.0	758.0	42.0	800.0	781.0	784.0
"MS"	2008	23	"CLARKE"	4	80	33	"Langsdale"	158.0	134.0	24.0	28.0	115.0	104.0	40.0	132.0	15.0	147.0	143.0	144.0
"MS"	2008	67	"JONES"	4	80	34	"Nora Davis"	814.0	805.0	9.0	79.0	704.0	734.0	63.0	775.0	25.0	800.0	783.0	797.0
"MS"	2008	67	"JONES"	4	80	34	"Cooke  Ave Comm"	491.0	487.0	4.0	36.0	447.0	461.0	20.0	480.0	9.0	489.0	483.0	481.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"567 Zero"	869.0	123.0	746.0	748.0	105.0	162.0	692.0	130.0	732.0	862.0	853.0	854.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"450 Pickard"	363.0	76.0	287.0	293.0	62.0	81.0	270.0	65.0	295.0	360.0	355.0	351.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"583 Mt Gilead"	458.0	126.0	332.0	326.0	113.0	137.0	300.0	109.0	343.0	452.0	439.0	437.0
"MS"	2008	23	"CLARKE"	4	81	33	"Energy"	197.0	18.0	179.0	174.0	19.0	28.0	160.0	48.0	143.0	191.0	193.0	188.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"581 Russell S"	131.0	34.0	97.0	100.0	27.0	37.0	90.0	32.0	99.0	131.0	127.0	127.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"530 Clarkdale"	611.0	43.0	568.0	575.0	29.0	65.0	528.0	31.0	570.0	601.0	604.0	593.0
"MS"	2008	23	"CLARKE"	4	81	33	"Snell"	180.0	3.0	177.0	167.0	9.0	21.0	155.0	35.0	134.0	169.0	176.0	176.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"519 Nineteen"	289.0	111.0	178.0	183.0	96.0	111.0	165.0	93.0	192.0	285.0	279.0	276.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"525 Alamucha"	187.0	82.0	105.0	109.0	67.0	77.0	100.0	69.0	112.0	181.0	176.0	177.0
"MS"	2008	75	"LAUDERDALE"	3	81	31	"126- Anderson Chapel"	707.0	162.0	545.0	568.0	124.0	171.0	522.0	132.0	567.0	699.0	692.0	693.0
"MS"	2008	75	"LAUDERDALE"	3	81	32	"175 W Dalewood"	160.0	23.0	137.0	137.0	18.0	33.0	117.0	22.0	130.0	152.0	155.0	150.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"528 Causeyville"	382.0	35.0	347.0	348.0	29.0	70.0	305.0	33.0	349.0	382.0	377.0	375.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"563 Valley"	128.0	29.0	99.0	100.0	22.0	38.0	84.0	24.0	99.0	123.0	122.0	122.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"564 Vimville"	1133.0	353.0	780.0	801.0	290.0	400.0	696.0	336.0	772.0	1108.0	1091.0	1096.0
"MS"	2008	75	"LAUDERDALE"	3	81	31	"146 New Lauderdale"	1319.0	221.0	1098.0	1135.0	165.0	235.0	1042.0	191.0	1115.0	1306.0	1300.0	1277.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"254 Russell"	689.0	252.0	437.0	463.0	202.0	232.0	428.0	213.0	459.0	672.0	665.0	660.0
"MS"	2008	23	"CLARKE"	4	81	33	"Springs"	135.0	67.0	68.0	69.0	66.0	66.0	67.0	98.0	38.0	136.0	135.0	133.0
"MS"	2008	75	"LAUDERDALE"	3	81	31	"348 Obadiah"	360.0	28.0	332.0	339.0	17.0	59.0	299.0	25.0	337.0	362.0	356.0	358.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"565 Whynot"	455.0	86.0	369.0	359.0	79.0	106.0	328.0	73.0	370.0	443.0	438.0	434.0
"MS"	2008	23	"CLARKE"	4	81	33	"Pine Ridge"	147.0	91.0	56.0	56.0	86.0	98.0	47.0	98.0	39.0	137.0	142.0	145.0
"MS"	2008	75	"LAUDERDALE"	3	81	33	"533 Culpeppeer"	427.0	30.0	397.0	381.0	29.0	63.0	350.0	30.0	384.0	414.0	410.0	413.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"412 Twelve"	946.0	892.0	54.0	91.0	791.0	765.0	123.0	790.0	96.0	886.0	882.0	888.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"411 Eleven"	463.0	436.0	27.0	42.0	368.0	384.0	49.0	367.0	48.0	415.0	410.0	433.0
"MS"	2008	75	"LAUDERDALE"	3	82	33	"105 Five"	1610.0	565.0	1045.0	1146.0	430.0	510.0	1064.0	447.0	1133.0	1580.0	1576.0	1574.0
"MS"	2008	75	"LAUDERDALE"	3	82	33	"303 Three"	1777.0	1098.0	679.0	766.0	940.0	1017.0	686.0	963.0	770.0	1733.0	1706.0	1703.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"410 Ten"	266.0	227.0	39.0	50.0	189.0	180.0	57.0	184.0	59.0	243.0	239.0	237.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"204 Four"	536.0	447.0	89.0	135.0	376.0	387.0	131.0	390.0	132.0	522.0	511.0	518.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"420 Twenty"	391.0	354.0	37.0	60.0	309.0	303.0	73.0	310.0	62.0	372.0	369.0	376.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"214 Fourteen"	463.0	422.0	41.0	70.0	363.0	378.0	64.0	376.0	71.0	447.0	433.0	442.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"415 Fifteen"	115.0	93.0	22.0	23.0	92.0	91.0	24.0	88.0	26.0	114.0	115.0	115.0
"MS"	2008	75	"LAUDERDALE"	3	82	32	"206 Six"	1586.0	1406.0	180.0	271.0	1239.0	1225.0	270.0	1253.0	281.0	1534.0	1510.0	1495.0
"MS"	2008	75	"LAUDERDALE"	3	83	31	"142 Marion"	410.0	242.0	168.0	179.0	216.0	234.0	159.0	209.0	182.0	391.0	395.0	393.0
"MS"	2008	75	"LAUDERDALE"	3	83	32	"409 Nine"	910.0	789.0	121.0	183.0	670.0	670.0	178.0	690.0	186.0	876.0	853.0	848.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"544 Meehan"	492.0	114.0	378.0	377.0	100.0	139.0	332.0	102.0	382.0	484.0	477.0	471.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"407 Seven"	400.0	269.0	131.0	148.0	235.0	253.0	130.0	237.0	142.0	379.0	383.0	383.0
"MS"	2008	75	"LAUDERDALE"	3	83	32	"517 Seventeen"	65.0	9.0	56.0	54.0	8.0	14.0	45.0	10.0	55.0	65.0	62.0	59.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"101 One"	1727.0	436.0	1291.0	1393.0	316.0	447.0	1256.0	330.0	1378.0	1708.0	1709.0	1703.0
"MS"	2008	75	"LAUDERDALE"	3	83	32	"238 Marion E"	222.0	57.0	165.0	181.0	44.0	73.0	152.0	49.0	177.0	226.0	225.0	225.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"549 Odom"	395.0	184.0	211.0	218.0	161.0	189.0	191.0	161.0	224.0	385.0	379.0	380.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"516 Sixteen"	198.0	57.0	141.0	151.0	48.0	65.0	130.0	54.0	145.0	199.0	199.0	195.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"202 Two"	278.0	91.0	187.0	220.0	60.0	84.0	184.0	73.0	202.0	275.0	280.0	268.0
"MS"	2008	23	"CLARKE"	4	83	33	"S Quitman"	753.0	500.0	253.0	271.0	472.0	449.0	287.0	574.0	168.0	742.0	743.0	736.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"455 Sagevlle"	121.0	60.0	61.0	60.0	53.0	62.0	52.0	51.0	63.0	114.0	113.0	114.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"408 Eight"	788.0	498.0	290.0	310.0	448.0	460.0	295.0	450.0	320.0	770.0	758.0	755.0
"MS"	2008	75	"LAUDERDALE"	3	83	32	"518 Eighteen"	89.0	28.0	61.0	63.0	19.0	33.0	51.0	21.0	68.0	89.0	82.0	84.0
"MS"	2008	75	"LAUDERDALE"	3	83	33	"313 Thirteen"	1629.0	605.0	1024.0	1101.0	487.0	565.0	990.0	528.0	1076.0	1604.0	1588.0	1555.0
"MS"	2008	75	"LAUDERDALE"	3	83	31	"127-Bailey"	1113.0	309.0	804.0	844.0	248.0	330.0	757.0	275.0	824.0	1099.0	1092.0	1087.0
"MS"	2008	23	"CLARKE"	4	84	33	"Stonewall 3"	494.0	87.0	407.0	392.0	80.0	133.0	337.0	227.0	245.0	472.0	472.0	470.0
"MS"	2008	23	"CLARKE"	4	84	33	"Union"	549.0	34.0	515.0	520.0	27.0	75.0	472.0	136.0	407.0	543.0	547.0	547.0
"MS"	2008	23	"CLARKE"	4	84	33	"Manassa"	104.0	6.0	98.0	94.0	7.0	24.0	76.0	42.0	63.0	105.0	101.0	100.0
"MS"	2008	61	"JASPER"	4	84	34	"Fellowship"	84.0	14.0	70.0	68.0	15.0	21.0	62.0	34.0	49.0	83.0	83.0	83.0
"MS"	2008	75	"LAUDERDALE"	3	84	31	"366 Lauderdale W"	209.0	35.0	174.0	179.0	28.0	39.0	165.0	27.0	183.0	210.0	207.0	204.0
"MS"	2008	23	"CLARKE"	4	84	33	"Desoto"	237.0	124.0	113.0	122.0	114.0	134.0	97.0	165.0	73.0	238.0	236.0	231.0
"MS"	2008	75	"LAUDERDALE"	3	84	31	"343 Martin"	718.0	44.0	674.0	677.0	28.0	81.0	619.0	40.0	672.0	712.0	705.0	700.0
"MS"	2008	75	"LAUDERDALE"	3	84	31	"331 Collinsville"	1298.0	240.0	1058.0	1079.0	196.0	261.0	993.0	200.0	1073.0	1273.0	1275.0	1254.0
"MS"	2008	101	"NEWTON"	3	84	31	"Chunky"	410.0	38.0	372.0	375.0	31.0	75.0	333.0	51.0	358.0	409.0	406.0	408.0
"MS"	2008	23	"CLARKE"	4	84	33	"Souinlovie"	177.0	26.0	151.0	147.0	26.0	42.0	125.0	65.0	111.0	176.0	173.0	167.0
"MS"	2008	75	"LAUDERDALE"	3	84	33	"560 Nellieburg S"	465.0	97.0	368.0	377.0	90.0	126.0	335.0	96.0	370.0	466.0	467.0	461.0
"MS"	2008	23	"CLARKE"	4	84	33	"Harmony 2"	251.0	114.0	137.0	135.0	104.0	122.0	120.0	144.0	95.0	239.0	239.0	242.0
"MS"	2008	23	"CLARKE"	4	84	33	"Enterprise"	1125.0	272.0	853.0	850.0	260.0	360.0	746.0	458.0	653.0	1111.0	1110.0	1106.0
"MS"	2008	23	"CLARKE"	4	84	33	"N Quitman"	514.0	83.0	431.0	415.0	89.0	113.0	387.0	241.0	256.0	497.0	504.0	500.0
"MS"	2008	23	"CLARKE"	4	84	33	"Stonewall 1"	296.0	217.0	79.0	82.0	198.0	179.0	91.0	222.0	62.0	284.0	280.0	270.0
"MS"	2008	75	"LAUDERDALE"	3	84	31	"329 Center Hill"	805.0	127.0	678.0	684.0	112.0	175.0	607.0	117.0	684.0	801.0	796.0	782.0
"MS"	2008	23	"CLARKE"	4	84	33	"Rolling Creek"	211.0	19.0	192.0	186.0	23.0	36.0	172.0	64.0	146.0	210.0	209.0	208.0
"MS"	2008	75	"LAUDERDALE"	3	84	31	"153 Prospect"	367.0	72.0	295.0	304.0	49.0	61.0	297.0	53.0	308.0	361.0	353.0	358.0
"MS"	2008	23	"CLARKE"	4	84	33	"Harmony 1"	110.0	44.0	66.0	64.0	47.0	55.0	56.0	59.0	51.0	110.0	111.0	111.0
"MS"	2008	75	"LAUDERDALE"	3	84	33	"361 Suqualena"	1506.0	299.0	1207.0	1234.0	255.0	344.0	1128.0	266.0	1216.0	1482.0	1489.0	1472.0
"MS"	2008	23	"CLARKE"	4	84	33	"E Quitman"	1059.0	117.0	942.0	943.0	105.0	213.0	826.0	415.0	618.0	1033.0	1048.0	1039.0
"MS"	2008	1	"ADAMS"	3	85	37	"Washington 5"	525.0	167.0	358.0	369.0	144.0	205.0	309.0	158.0	348.0	506.0	513.0	514.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"1-b"	592.0	553.0	39.0	60.0	523.0	504.0	73.0	547.0	42.0	589.0	583.0	577.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"4-b"	483.0	435.0	48.0	70.0	390.0	398.0	75.0	433.0	46.0	479.0	460.0	473.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"4-a"	439.0	408.0	31.0	47.0	380.0	342.0	83.0	406.0	31.0	437.0	427.0	425.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"City Hall 3020"	348.0	337.0	11.0	29.0	316.0	310.0	33.0	341.0	7.0	348.0	345.0	343.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"1-c"	538.0	537.0	1.0	21.0	513.0	438.0	85.0	518.0	14.0	532.0	534.0	523.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Stampley 2010"	244.0	241.0	3.0	14.0	227.0	223.0	13.0	241.0	6.0	247.0	241.0	236.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"2"	1078.0	1015.0	63.0	103.0	933.0	911.0	141.0	1019.0	56.0	1075.0	1036.0	1052.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Harriston 1040"	143.0	133.0	10.0	12.0	114.0	113.0	42.0	108.0	5.0	113.0	126.0	155.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Old Hollywood Church"	596.0	532.0	64.0	98.0	475.0	459.0	111.0	538.0	59.0	597.0	573.0	570.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Red Lick 1030"	360.0	303.0	57.0	79.0	275.0	281.0	73.0	311.0	49.0	360.0	354.0	354.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Hwy 33"	134.0	132.0	2.0	7.0	125.0	118.0	15.0	132.0	2.0	134.0	132.0	133.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"3-b"	152.0	60.0	92.0	97.0	54.0	74.0	82.0	71.0	81.0	152.0	151.0	156.0
"MS"	2008	1	"ADAMS"	3	85	37	"Palestine 3"	909.0	571.0	338.0	344.0	532.0	583.0	288.0	528.0	310.0	838.0	876.0	871.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"1-a"	197.0	124.0	73.0	82.0	107.0	117.0	71.0	120.0	74.0	194.0	189.0	188.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Union Church 1010"	316.0	183.0	133.0	138.0	177.0	181.0	136.0	199.0	116.0	315.0	315.0	317.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"3-a"	778.0	474.0	304.0	335.0	431.0	461.0	306.0	489.0	282.0	771.0	766.0	767.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Ebenezer 1020"	40.0	33.0	7.0	10.0	29.0	30.0	7.0	32.0	6.0	38.0	39.0	37.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Fayette Manor 5020"	739.0	722.0	17.0	60.0	658.0	626.0	91.0	713.0	23.0	736.0	718.0	717.0
"MS"	2008	21	"CLAIBORNE"	2	85	36	"4-c"	94.0	94.0	0.0	6.0	87.0	77.0	11.0	90.0	2.0	92.0	93.0	88.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Lorman 5010"	302.0	233.0	69.0	73.0	219.0	219.0	72.0	238.0	60.0	298.0	292.0	291.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Chancery Clerk 3010"	294.0	287.0	7.0	25.0	264.0	262.0	31.0	280.0	17.0	297.0	289.0	293.0
"MS"	2008	149	"WARREN"	2	85	23	"Goodrum"	894.0	261.0	633.0	669.0	208.0	290.0	584.0	306.0	575.0	881.0	877.0	874.0
"MS"	2008	1	"ADAMS"	3	85	37	"Lincoln Park 2"	811.0	135.0	676.0	680.0	106.0	236.0	541.0	163.0	615.0	778.0	786.0	777.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"McNair 2030"	182.0	141.0	41.0	52.0	130.0	123.0	58.0	149.0	34.0	183.0	182.0	181.0
"MS"	2008	49	"HINDS"	2	85	36	"Utica 1"	637.0	292.0	345.0	368.0	251.0	301.0	328.0	317.0	313.0	630.0	619.0	629.0
"MS"	2008	63	"JEFFERSON"	2	85	36	"Circuit Clerk 2020"	297.0	294.0	3.0	17.0	282.0	278.0	17.0	294.0	4.0	298.0	299.0	295.0
"MS"	2008	153	"WAYNE"	4	86	43	"Diamond"	190.0	179.0	11.0	22.0	156.0	158.0	27.0	178.0	11.0	189.0	178.0	185.0
"MS"	2008	153	"WAYNE"	4	86	43	"Hiwannee"	269.0	197.0	72.0	75.0	186.0	192.0	69.0	232.0	37.0	269.0	261.0	261.0
"MS"	2008	153	"WAYNE"	4	86	43	"Coyt"	72.0	3.0	69.0	68.0	2.0	14.0	54.0	44.0	28.0	72.0	70.0	68.0
"MS"	2008	153	"WAYNE"	4	86	43	"Eucutta"	193.0	53.0	140.0	133.0	51.0	64.0	120.0	131.0	60.0	191.0	184.0	184.0
"MS"	2008	153	"WAYNE"	4	86	43	"Waynesboro 2"	785.0	380.0	405.0	447.0	312.0	377.0	387.0	629.0	156.0	785.0	759.0	764.0
"MS"	2008	153	"WAYNE"	4	86	43	"Chapparal"	148.0	78.0	70.0	74.0	73.0	80.0	67.0	122.0	30.0	152.0	147.0	147.0
"MS"	2008	153	"WAYNE"	4	86	43	"Beat 4"	581.0	62.0	519.0	517.0	59.0	138.0	427.0	415.0	166.0	581.0	576.0	565.0
"MS"	2008	153	"WAYNE"	4	86	43	"State Line"	610.0	265.0	345.0	337.0	257.0	328.0	265.0	504.0	99.0	603.0	594.0	593.0
"MS"	2008	153	"WAYNE"	4	86	43	"Yellow Creek"	471.0	182.0	289.0	293.0	170.0	196.0	261.0	373.0	98.0	471.0	463.0	457.0
"MS"	2008	153	"WAYNE"	4	86	43	"Chicora"	299.0	58.0	241.0	228.0	62.0	105.0	180.0	232.0	69.0	301.0	290.0	285.0
"MS"	2008	153	"WAYNE"	4	86	43	"Waynesboro 1"	559.0	549.0	10.0	40.0	505.0	483.0	58.0	543.0	11.0	554.0	545.0	541.0
"MS"	2008	153	"WAYNE"	4	86	43	"Corinth"	252.0	23.0	229.0	230.0	24.0	77.0	173.0	189.0	68.0	257.0	254.0	250.0
"MS"	2008	153	"WAYNE"	4	86	43	"Waynesboro 4"	392.0	284.0	108.0	122.0	264.0	288.0	94.0	340.0	46.0	386.0	386.0	382.0
"MS"	2008	153	"WAYNE"	4	86	43	"Mozingo"	338.0	68.0	270.0	276.0	59.0	93.0	239.0	239.0	95.0	334.0	335.0	332.0
"MS"	2008	153	"WAYNE"	4	86	43	"Waynesboro 5"	378.0	241.0	137.0	149.0	223.0	227.0	146.0	346.0	32.0	378.0	372.0	373.0
"MS"	2008	153	"WAYNE"	4	86	43	"Big Rock"	158.0	74.0	84.0	86.0	61.0	78.0	70.0	108.0	44.0	152.0	147.0	148.0
"MS"	2008	153	"WAYNE"	4	86	43	"Matherville"	76.0	24.0	52.0	53.0	18.0	26.0	46.0	52.0	24.0	76.0	71.0	72.0
"MS"	2008	111	"PERRY"	4	86	44	"Richton City Hall 3070"	757.0	55.0	702.0	702.0	49.0	207.0	535.0	553.0	211.0	764.0	751.0	742.0
"MS"	2008	153	"WAYNE"	4	86	43	"Clara"	1175.0	53.0	1122.0	1121.0	48.0	247.0	900.0	833.0	347.0	1180.0	1169.0	1147.0
"MS"	2008	153	"WAYNE"	4	86	43	"Pleasant Grove"	480.0	141.0	339.0	341.0	131.0	175.0	296.0	344.0	140.0	484.0	472.0	471.0
"MS"	2008	23	"CLARKE"	4	86	33	"Carmichael"	258.0	85.0	173.0	177.0	80.0	96.0	159.0	133.0	120.0	253.0	257.0	255.0
"MS"	2008	153	"WAYNE"	4	86	43	"Strengthford"	166.0	3.0	163.0	160.0	5.0	44.0	117.0	111.0	56.0	167.0	165.0	161.0
