state	year	county	precinct	g2006_GOV_dv	g2006_GOV_rv	g2006_USH_dv	g2006_USH_rv
"CO"	2006	"LARIMER"	"4145235802"	0	0	0	0
"CO"	2006	"LARIMER"	"4145335803"	0	0	0	0
"CO"	2006	"LARIMER"	"4154935804"	0	0	0	0
"CO"	2006	"LARIMER"	"4155135805"	0	0	0	0
"CO"	2006	"LARIMER"	"4155235806"	0	0	0	0
"CO"	2006	"LARIMER"	"4155335807"	0	0	0	0
"CO"	2006	"LARIMER"	"42"	3503	3058	2816	3190
"CO"	2006	"LARIMER"	"43"	1049	755	947	776
"CO"	2006	"LARIMER"	"44"	4584	2909	3872	2949
"CO"	2006	"LARIMER"	"45"	2416	442	2303	432
"CO"	2006	"LARIMER"	"5"	1175	997	1035	930
"CO"	2006	"LARIMER"	"50"	24429	19450	20182	20226
"CO"	2006	"LARIMER"	"50"	24429	5	20182	20226
"CO"	2006	"LARIMER"	"6"	808	508	747	467
"CO"	2006	"LARIMER"	"7"	412	263	378	254
"CO"	2006	"LARIMER"	"8"	812	932	706	869
"CO"	2006	"LARIMER"	"9"	689	561	635	516
"CO"	2006	"LARIMER"	"990"	0	0	0	0
"CO"	2006	"LARIMER"	"9999"	684	476	652	440
"CO"	2006	"LAS ANIMAS"	"3026436001"	42	99	102	44
"CO"	2006	"LAS ANIMAS"	"3026436002"	19	38	31	25
"CO"	2006	"LAS ANIMAS"	"3026436003"	138	122	178	89
"CO"	2006	"LAS ANIMAS"	"3026436004"	160	75	182	61
"CO"	2006	"LAS ANIMAS"	"3026436005"	83	68	91	60
"CO"	2006	"LAS ANIMAS"	"3026436006"	82	50	85	48
"CO"	2006	"LAS ANIMAS"	"3026436007"	113	67	113	68
"CO"	2006	"LAS ANIMAS"	"3026436008"	55	25	61	19
"CO"	2006	"LAS ANIMAS"	"3026436009"	92	64	106	53
"CO"	2006	"LAS ANIMAS"	"3026436010"	150	38	158	40
"CO"	2006	"LAS ANIMAS"	"3026436011"	228	57	245	46
"CO"	2006	"LAS ANIMAS"	"3026436012"	151	64	158	55
"CO"	2006	"LAS ANIMAS"	"3026436013"	118	41	121	44
"CO"	2006	"LAS ANIMAS"	"3026436014"	119	30	130	24
"CO"	2006	"LAS ANIMAS"	"3026436015"	214	72	229	64
"CO"	2006	"LAS ANIMAS"	"3026436016"	155	59	151	60
"CO"	2006	"LAS ANIMAS"	"3026436960"	380	148	393	137
"CO"	2006	"LAS ANIMAS"	"3026436970"	913	5	989	311
"CO"	2006	"LAS ANIMAS"	"3026436970"	913	368	989	311
"CO"	2006	"LAS ANIMAS"	"980"	31	16	31	19
"CO"	2006	"LAS ANIMAS"	"990"	0	0	0	0
"CO"	2006	"LINCOLN"	"22"	67	87	42	95
"CO"	2006	"LINCOLN"	"23"	46	47	29	58
"CO"	2006	"LINCOLN"	"24"	2	3	2	3
"CO"	2006	"LINCOLN"	"25"	50	49	32	62
"CO"	2006	"LINCOLN"	"26"	59	73	36	87
"CO"	2006	"LINCOLN"	"4016337001"	24	60	18	64
"CO"	2006	"LINCOLN"	"4016337002"	1	1	1	1
"CO"	2006	"LINCOLN"	"4016337003"	2	4	0	6
"CO"	2006	"LINCOLN"	"4016337004"	41	49	25	61
"CO"	2006	"LINCOLN"	"4016337005"	0	0	0	0
"CO"	2006	"LINCOLN"	"4016337006"	54	1	35	72
"CO"	2006	"LINCOLN"	"4016337006"	54	61	35	72
"CO"	2006	"LINCOLN"	"4016337007"	51	85	43	91
"CO"	2006	"LINCOLN"	"4016337008"	6	9	5	10
"CO"	2006	"LINCOLN"	"4016337009"	13	18	8	21
"CO"	2006	"LINCOLN"	"4016337010"	24	50	13	59
"CO"	2006	"LINCOLN"	"4016337011"	3	20	4	20
"CO"	2006	"LINCOLN"	"4016337011"	3	2	4	20
"CO"	2006	"LINCOLN"	"4016337012"	1	18	2	18
"CO"	2006	"LINCOLN"	"4016337013"	0	0	0	0
"CO"	2006	"LINCOLN"	"4016337960"	48	54	22	70
"CO"	2006	"LINCOLN"	"4016337970"	245	3	156	404
"CO"	2006	"LINCOLN"	"4016337970"	245	342	156	404
"CO"	2006	"LINCOLN"	"980"	0	0	0	0
"CO"	2006	"LINCOLN"	"990"	0	0	0	0
"CO"	2006	"LOGAN"	"4016538001"	160	155	114	145
"CO"	2006	"LOGAN"	"4016538002"	162	126	88	136
"CO"	2006	"LOGAN"	"4016538003"	87	86	61	87
"CO"	2006	"LOGAN"	"4016538004"	123	125	88	117
"CO"	2006	"LOGAN"	"4016538005"	134	115	72	121
"CO"	2006	"LOGAN"	"4016538006"	135	138	90	133
"CO"	2006	"LOGAN"	"4016538007"	174	164	107	171
"CO"	2006	"LOGAN"	"4016538008"	149	1	72	186
"CO"	2006	"LOGAN"	"4016538008"	149	179	72	186
"CO"	2006	"LOGAN"	"4016538009"	159	223	97	215
"CO"	2006	"LOGAN"	"4016538010"	122	193	77	160
"CO"	2006	"LOGAN"	"4016538011"	70	136	41	134
"CO"	2006	"LOGAN"	"4016538012"	74	102	46	105
"CO"	2006	"LOGAN"	"4016538013"	96	118	57	122
"CO"	2006	"LOGAN"	"4016538014"	76	86	42	77
"CO"	2006	"LOGAN"	"4016538015"	103	117	75	113
"CO"	2006	"LOGAN"	"4016538016"	39	55	23	57
"CO"	2006	"LOGAN"	"960"	526	524	295	625
"CO"	2006	"LOGAN"	"970"	1156	1171	733	1343
"CO"	2006	"LOGAN"	"980"	14	8	10	8
"CO"	2006	"LOGAN"	"990"	0	0	0	0
"CO"	2006	"MESA"	"3075439001"	227	471	254	469
"CO"	2006	"MESA"	"3075439002"	289	372	306	378
"CO"	2006	"MESA"	"3075439003"	375	401	363	428
"CO"	2006	"MESA"	"3075439004"	359	386	397	382
"CO"	2006	"MESA"	"3075439005"	272	331	307	306
"CO"	2006	"MESA"	"3075439006"	300	381	333	363
"CO"	2006	"MESA"	"3075439007"	291	336	299	335
"CO"	2006	"MESA"	"3075439008"	352	419	321	465
"CO"	2006	"MESA"	"3075439009"	337	479	331	496
"CO"	2006	"MESA"	"3075439010"	358	418	349	430
"CO"	2006	"MESA"	"3075439011"	316	360	303	385
"CO"	2006	"MESA"	"3075439012"	280	246	294	237
"CO"	2006	"MESA"	"3075439013"	279	274	305	266
"CO"	2006	"MESA"	"3075439014"	313	443	317	448
"CO"	2006	"MESA"	"3075439015"	372	333	355	362
"CO"	2006	"MESA"	"3075439016"	417	462	403	482
"CO"	2006	"MESA"	"3075439017"	382	279	361	310
"CO"	2006	"MESA"	"3075439018"	369	287	366	302
"CO"	2006	"MESA"	"3075439019"	208	251	224	245
"CO"	2006	"MESA"	"3075439020"	337	139	328	158
"CO"	2006	"MESA"	"3075439021"	297	127	309	129
"CO"	2006	"MESA"	"3075439022"	221	297	269	284
"CO"	2006	"MESA"	"3075439023"	290	262	326	257
"CO"	2006	"MESA"	"3075439024"	197	192	209	189
"CO"	2006	"MESA"	"3075439025"	224	266	248	256
"CO"	2006	"MESA"	"3075439026"	303	340	332	320
"CO"	2006	"MESA"	"3075439027"	277	290	290	283
"CO"	2006	"MESA"	"3075439028"	260	284	256	303
"CO"	2006	"MESA"	"3075439029"	294	329	326	313
"CO"	2006	"MESA"	"3075439030"	220	228	249	220
"CO"	2006	"MESA"	"3075439031"	249	348	265	337
"CO"	2006	"MESA"	"3075439032"	236	310	260	293
"CO"	2006	"MESA"	"3075439033"	269	303	291	294
"CO"	2006	"MESA"	"3075439034"	223	392	254	374
"CO"	2006	"MESA"	"3075439035"	37	64	41	63
"CO"	2006	"MESA"	"3075539036"	263	479	282	485
"CO"	2006	"MESA"	"3075539037"	285	406	300	394
"CO"	2006	"MESA"	"3075539038"	227	273	233	277
"CO"	2006	"MESA"	"3075539039"	417	435	396	469
"CO"	2006	"MESA"	"3075539040"	283	366	312	344
"CO"	2006	"MESA"	"3075539041"	358	336	353	356
"CO"	2006	"MESA"	"3075539042"	132	145	139	144
"CO"	2006	"MESA"	"3075539043"	264	334	267	335
"CO"	2006	"MESA"	"3075539044"	296	311	270	342
"CO"	2006	"MESA"	"3075539045"	253	244	247	259
"CO"	2006	"MESA"	"3075539046"	213	233	196	249
"CO"	2006	"MESA"	"3075539047"	436	482	412	517
"CO"	2006	"MESA"	"3075539048"	265	239	260	248
"CO"	2006	"MESA"	"3075539049"	362	280	357	299
"CO"	2006	"MESA"	"3075539050"	303	228	310	239
"CO"	2006	"MESA"	"3075539051"	267	138	283	133
"CO"	2006	"MESA"	"3075539052"	170	117	182	118
"CO"	2006	"MESA"	"3075539053"	294	244	328	228
"CO"	2006	"MESA"	"3075539054"	302	217	311	225
"CO"	2006	"MESA"	"3075539055"	299	283	326	286
"CO"	2006	"MESA"	"3075539056"	248	314	265	302
"CO"	2006	"MESA"	"3075539057"	321	165	333	157
"CO"	2006	"MESA"	"3075539058"	188	136	212	128
"CO"	2006	"MESA"	"3075539059"	183	215	219	197
"CO"	2006	"MESA"	"3075539060"	180	139	193	154
"CO"	2006	"MESA"	"3075539061"	265	296	296	278
"CO"	2006	"MESA"	"3075539062"	285	280	310	287
"CO"	2006	"MESA"	"3075539063"	204	275	215	271
"CO"	2006	"MESA"	"3075539064"	270	313	284	316
"CO"	2006	"MESA"	"3075539065"	279	293	273	316
"CO"	2006	"MESA"	"3075539066"	322	372	364	345
"CO"	2006	"MESA"	"3075539067"	236	294	250	294
"CO"	2006	"MESA"	"3075539068"	189	223	194	222
"CO"	2006	"MESA"	"3075539069"	209	266	227	258
"CO"	2006	"MESA"	"3075539070"	214	290	228	294
"CO"	2006	"MESA"	"3075539071"	188	172	217	167
"CO"	2006	"MESA"	"3075539072"	231	259	247	256
"CO"	2006	"MESA"	"3075539073"	186	219	200	219
"CO"	2006	"MESA"	"3075539074"	133	136	151	135
"CO"	2006	"MESA"	"3075539075"	137	115	155	114
"CO"	2006	"MESA"	"3075539076"	219	237	264	203
"CO"	2006	"MESA"	"3075539077"	201	221	222	219
"CO"	2006	"MESA"	"3075539078"	220	290	265	253
"CO"	2006	"MESA"	"3075539079"	285	272	311	250
"CO"	2006	"MESA"	"3075539080"	72	175	91	158
"CO"	2006	"MESA"	"3075539081"	153	290	189	255
"CO"	2006	"MESA"	"3075539082"	138	297	180	265
"CO"	2006	"MESA"	"990"	0	27	0	0
"CO"	2006	"MINERAL"	"3056240001"	149	111	172	91
"CO"	2006	"MINERAL"	"3056240960"	50	22	61	14
"CO"	2006	"MINERAL"	"3056240970"	139	102	161	76
"CO"	2006	"MINERAL"	"980"	0	0	0	0
"CO"	2006	"MINERAL"	"990"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741001"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741002"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741003"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741004"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741005"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741006"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741007"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741008"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741009"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741010"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741011"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741012"	0	0	0	0
"CO"	2006	"MOFFAT"	"3085741013"	0	0	0	0
"CO"	2006	"MOFFAT"	"800"	645	938	688	935
"CO"	2006	"MOFFAT"	"801"	4	20	5	19
"CO"	2006	"MOFFAT"	"802"	28	50	31	52
"CO"	2006	"MOFFAT"	"803"	39	45	48	44
"CO"	2006	"MOFFAT"	"960"	499	649	537	650
"CO"	2006	"MOFFAT"	"970"	525	508	576	503
"CO"	2006	"MOFFAT"	"980"	10	6	11	6
"CO"	2006	"MOFFAT"	"990"	0	0	0	0
"CO"	2006	"MONTEZUMA"	"3065842001"	59	128	81	113
"CO"	2006	"MONTEZUMA"	"3065842002"	370	304	369	314
"CO"	2006	"MONTEZUMA"	"3065842003"	204	343	205	360
"CO"	2006	"MONTEZUMA"	"3065842004"	198	281	189	296
"CO"	2006	"MONTEZUMA"	"3065842005"	98	142	98	146
"CO"	2006	"MONTEZUMA"	"3065842006"	62	12	62	15
"CO"	2006	"MONTEZUMA"	"3065942007"	177	255	176	272
"CO"	2006	"MONTEZUMA"	"3065942008"	179	170	170	191
"CO"	2006	"MONTEZUMA"	"3065942009"	187	176	179	189
"CO"	2006	"MONTEZUMA"	"3065942010"	162	196	145	219
"CO"	2006	"MONTEZUMA"	"3065942011"	386	296	407	282
"CO"	2006	"MONTEZUMA"	"960"	743	805	748	832
"CO"	2006	"MONTEZUMA"	"970"	1295	1138	1284	1231
"CO"	2006	"MONTEZUMA"	"980"	26	17	20	25
"CO"	2006	"MONTEZUMA"	"990"	0	0	0	0
"CO"	2006	"MONTROSE"	"3065843001"	262	324	289	316
"CO"	2006	"MONTROSE"	"3065843002"	459	440	499	435
"CO"	2006	"MONTROSE"	"3065843003"	249	135	250	152
"CO"	2006	"MONTROSE"	"3065843004"	155	157	165	159
"CO"	2006	"MONTROSE"	"3065843005"	173	261	209	239
"CO"	2006	"MONTROSE"	"3065843006"	199	154	193	170
"CO"	2006	"MONTROSE"	"3065843007"	176	132	186	128
"CO"	2006	"MONTROSE"	"3065843008"	82	91	93	87
"CO"	2006	"MONTROSE"	"3065843009"	225	203	249	190
"CO"	2006	"MONTROSE"	"3065843010"	31	33	29	38
"CO"	2006	"MONTROSE"	"3065843011"	47	47	54	44
"CO"	2006	"MONTROSE"	"3065843012"	315	390	353	389
"CO"	2006	"MONTROSE"	"3065843013"	353	448	389	458
"CO"	2006	"MONTROSE"	"3065843014"	475	451	470	464
"CO"	2006	"MONTROSE"	"3065843015"	0	0	0	0
"CO"	2006	"MONTROSE"	"3065843016"	65	96	81	76
"CO"	2006	"MONTROSE"	"3065843017"	403	398	397	430
"CO"	2006	"MONTROSE"	"3065843018"	418	470	431	480
"CO"	2006	"MONTROSE"	"3065843019"	298	398	326	386
"CO"	2006	"MONTROSE"	"3065843020"	619	641	608	679
"CO"	2006	"MONTROSE"	"3065843021"	144	176	155	171
"CO"	2006	"MONTROSE"	"3065843022"	491	622	505	626
"CO"	2006	"MONTROSE"	"960"	0	0	0	0
"CO"	2006	"MONTROSE"	"970"	0	0	0	0
"CO"	2006	"MONTROSE"	"980"	0	0	0	0
"CO"	2006	"MONTROSE"	"990"	0	0	0	0
"CO"	2006	"MORGAN"	"4016344001"	316	498	255	488
"CO"	2006	"MORGAN"	"4016344002"	131	201	106	193
"CO"	2006	"MORGAN"	"4016344003"	164	254	115	262
"CO"	2006	"MORGAN"	"4016344004"	227	293	163	302
"CO"	2006	"MORGAN"	"4016344005"	231	306	172	318
"CO"	2006	"MORGAN"	"4016344006"	268	229	210	232
"CO"	2006	"MORGAN"	"4016344007"	183	163	149	172
"CO"	2006	"MORGAN"	"4016344008"	140	155	125	148
"CO"	2006	"MORGAN"	"4016344009"	243	196	203	187
"CO"	2006	"MORGAN"	"4016344010"	308	232	229	239
"CO"	2006	"MORGAN"	"4016344011"	204	303	169	282
"CO"	2006	"MORGAN"	"4016344012"	57	93	36	90
"CO"	2006	"MORGAN"	"4016344013"	81	128	69	123
"CO"	2006	"MORGAN"	"4016344014"	177	196	129	212
"CO"	2006	"MORGAN"	"4016344015"	209	208	165	218
"CO"	2006	"MORGAN"	"4016344016"	187	249	145	248
"CO"	2006	"MORGAN"	"4016344017"	293	293	239	285
"CO"	2006	"MORGAN"	"960"	0	0	0	0
"CO"	2006	"MORGAN"	"970"	0	0	0	0
"CO"	2006	"MORGAN"	"980"	0	0	0	0
"CO"	2006	"MORGAN"	"990"	0	0	0	0
"CO"	2006	"OTERO"	"3026445001"	0	0	0	0
"CO"	2006	"OTERO"	"3026445002"	0	0	0	0
"CO"	2006	"OTERO"	"3026445003"	0	0	0	0
"CO"	2006	"OTERO"	"3026445005"	0	0	0	0
"CO"	2006	"OTERO"	"3026445007"	0	0	0	0
"CO"	2006	"OTERO"	"3026445008"	0	0	0	0
"CO"	2006	"OTERO"	"3026445009"	0	0	0	0
"CO"	2006	"OTERO"	"3026445010"	0	0	0	0
"CO"	2006	"OTERO"	"3026445011"	0	0	0	0
"CO"	2006	"OTERO"	"3026445012"	0	0	0	0
"CO"	2006	"OTERO"	"3026445013"	0	0	0	0
"CO"	2006	"OTERO"	"3026445014"	0	0	0	0
"CO"	2006	"OTERO"	"3026445015"	0	0	0	0
"CO"	2006	"OTERO"	"3026445016"	0	0	0	0
"CO"	2006	"OTERO"	"3026445017"	0	0	0	0
"CO"	2006	"OTERO"	"4026445004"	0	0	0	0
"CO"	2006	"OTERO"	"4026445006"	0	0	0	0
"CO"	2006	"OTERO"	"800"	178	128	179	13
"CO"	2006	"OTERO"	"801"	256	112	256	78
"CO"	2006	"OTERO"	"802"	246	179	246	109
"CO"	2006	"OTERO"	"803"	82	113	67	125
"CO"	2006	"OTERO"	"804"	145	148	185	117
"CO"	2006	"OTERO"	"805"	86	99	116	69
"CO"	2006	"OTERO"	"806"	355	220	404	179
"CO"	2006	"OTERO"	"807"	109	64	126	51
"CO"	2006	"OTERO"	"808"	188	225	237	188
"CO"	2006	"OTERO"	"960"	1765	1298	1997	1121
"CO"	2006	"OTERO"	"970"	0	0	0	0
"CO"	2006	"OTERO"	"980"	22	17	22	21
"CO"	2006	"OTERO"	"990"	0	0	0	0
"CO"	2006	"OURAY"	"3065846001"	214	132	231	115
"CO"	2006	"OURAY"	"3065846002"	234	185	271	156
"CO"	2006	"OURAY"	"3065846003"	414	296	432	280
"CO"	2006	"OURAY"	"3065846004"	137	168	159	156
"CO"	2006	"OURAY"	"3065846005"	290	135	313	130
"CO"	2006	"OURAY"	"3065846960"	0	0	0	0
"CO"	2006	"OURAY"	"3065846970"	0	0	0	0
"CO"	2006	"OURAY"	"980"	0	0	0	0
"CO"	2006	"OURAY"	"990"	0	0	0	0
"CO"	2006	"PARK"	"5046047001"	0	0	0	0
"CO"	2006	"PARK"	"5046047002"	0	0	0	0
"CO"	2006	"PARK"	"5046047003"	0	0	0	0
"CO"	2006	"PARK"	"5046047004"	0	0	0	0
"CO"	2006	"PARK"	"5046047005"	0	0	0	0
"CO"	2006	"PARK"	"5046047006"	0	0	0	0
"CO"	2006	"PARK"	"5046047007"	0	0	0	0
"CO"	2006	"PARK"	"5046047008"	0	0	0	0
"CO"	2006	"PARK"	"5046047010"	0	0	0	0
"CO"	2006	"PARK"	"5046047011"	0	0	0	0
"CO"	2006	"PARK"	"5046047960"	478	383	420	445
"CO"	2006	"PARK"	"5046047970"	1165	1369	967	815
"CO"	2006	"PARK"	"6046047004"	0	0	0	0
"CO"	2006	"PARK"	"6046047008"	0	0	0	0
"CO"	2006	"PARK"	"6046047009"	0	0	0	0
"CO"	2006	"PARK"	"6046047010"	0	0	0	0
"CO"	2006	"PARK"	"6046047011"	0	0	0	0
"CO"	2006	"PARK"	"6046047012"	0	0	0	0
"CO"	2006	"PARK"	"6046047013"	0	0	0	0
"CO"	2006	"PARK"	"800"	483	317	467	357
"CO"	2006	"PARK"	"801"	86	137	82	142
"CO"	2006	"PARK"	"802"	101	93	101	100
"CO"	2006	"PARK"	"803"	130	203	112	218
"CO"	2006	"PARK"	"804"	554	587	440	632
"CO"	2006	"PARK"	"805"	171	171	137	201
"CO"	2006	"PARK"	"980"	40	45	37	48
"CO"	2006	"PARK"	"990"	0	0	0	0
"CO"	2006	"PHILLIPS"	"4016548001"	56	66	43	74
"CO"	2006	"PHILLIPS"	"4016548002"	35	53	21	59
"CO"	2006	"PHILLIPS"	"4016548003"	37	47	27	51
"CO"	2006	"PHILLIPS"	"4016548004"	59	74	41	77
"CO"	2006	"PHILLIPS"	"4016548005"	10	26	5	29
"CO"	2006	"PHILLIPS"	"4016548006"	71	86	49	91
"CO"	2006	"PHILLIPS"	"4016548007"	92	104	47	120
"CO"	2006	"PHILLIPS"	"4016548008"	23	20	17	23
"CO"	2006	"PHILLIPS"	"4016548960"	19	36	18	36
"CO"	2006	"PHILLIPS"	"4016548970"	371	486	232	569
"CO"	2006	"PHILLIPS"	"980"	0	0	0	0
"CO"	2006	"PHILLIPS"	"990"	0	0	0	0
"CO"	2006	"PITKIN"	"3056149001"	269	66	273	67
"CO"	2006	"PITKIN"	"3056149002"	252	73	265	64
"CO"	2006	"PITKIN"	"3056149003"	296	56	305	49
"CO"	2006	"PITKIN"	"3056149004"	297	78	305	75
"CO"	2006	"PITKIN"	"3056149005"	304	83	322	71
"CO"	2006	"PITKIN"	"3056149006"	466	118	484	102
"CO"	2006	"PITKIN"	"3056149007"	359	80	366	77
"CO"	2006	"PITKIN"	"3056149008"	236	52	250	40
"CO"	2006	"PITKIN"	"3056149009"	288	90	294	86
"CO"	2006	"PITKIN"	"3056149010"	174	78	183	70
"CO"	2006	"PITKIN"	"3056149011"	1253	345	1297	313
"CO"	2006	"PITKIN"	"3056149012"	828	290	849	274
"CO"	2006	"PITKIN"	"3056149980"	73	19	71	20
"CO"	2006	"PITKIN"	"990"	0	0	0	0
"CO"	2006	"PROWERS"	"4016450001"	31	30	18	32
"CO"	2006	"PROWERS"	"4016450002"	41	56	22	66
"CO"	2006	"PROWERS"	"4016450003"	82	70	65	84
"CO"	2006	"PROWERS"	"4016450004"	36	37	30	36
"CO"	2006	"PROWERS"	"4016450005"	48	44	44	37
"CO"	2006	"PROWERS"	"4016450006"	39	75	31	74
"CO"	2006	"PROWERS"	"4016450007"	84	100	57	102
"CO"	2006	"PROWERS"	"4016450008"	57	72	45	74
"CO"	2006	"PROWERS"	"4016450009"	25	42	16	43
"CO"	2006	"PROWERS"	"4016450010"	74	80	60	87
"CO"	2006	"PROWERS"	"4016450011"	54	47	36	51
"CO"	2006	"PROWERS"	"4016450012"	33	42	23	47
"CO"	2006	"PROWERS"	"4016450013"	56	83	40	88
"CO"	2006	"PROWERS"	"4016450960"	300	361	217	418
"CO"	2006	"PROWERS"	"4016450970"	589	549	379	715
"CO"	2006	"PROWERS"	"980"	0	0	0	0
"CO"	2006	"PROWERS"	"990"	0	0	0	0
"CO"	2006	"PUEBLO"	"3024751028"	49	30	60	23
"CO"	2006	"PUEBLO"	"3024751054"	437	241	498	190
"CO"	2006	"PUEBLO"	"3024751079"	243	88	271	64
"CO"	2006	"PUEBLO"	"3024751080"	435	175	490	135
"CO"	2006	"PUEBLO"	"3024751082"	271	175	322	131
"CO"	2006	"PUEBLO"	"3024751083"	318	249	388	195
"CO"	2006	"PUEBLO"	"3024751084"	218	141	260	111
"CO"	2006	"PUEBLO"	"3024751085"	167	184	236	131
"CO"	2006	"PUEBLO"	"3024751086"	291	132	334	94
"CO"	2006	"PUEBLO"	"3024751087"	44	74	58	60
"CO"	2006	"PUEBLO"	"3024751088"	87	86	107	69
"CO"	2006	"PUEBLO"	"3024751110"	436	199	493	153
"CO"	2006	"PUEBLO"	"3024751122"	14	16	26	4
"CO"	2006	"PUEBLO"	"3026051017"	331	322	392	267
"CO"	2006	"PUEBLO"	"3026051081"	534	527	610	475
"CO"	2006	"PUEBLO"	"3026251103"	87	106	102	87
"CO"	2006	"PUEBLO"	"3026251104"	271	132	303	104
"CO"	2006	"PUEBLO"	"3034651001"	319	96	321	96
"CO"	2006	"PUEBLO"	"3034651002"	298	192	344	148
"CO"	2006	"PUEBLO"	"3034651003"	279	96	319	70
"CO"	2006	"PUEBLO"	"3034651004"	76	59	86	54
"CO"	2006	"PUEBLO"	"3034651005"	301	84	322	72
"CO"	2006	"PUEBLO"	"3034651006"	292	147	314	134
"CO"	2006	"PUEBLO"	"3034651008"	198	77	217	64
"CO"	2006	"PUEBLO"	"3034651009"	254	114	282	90
"CO"	2006	"PUEBLO"	"3034651010"	116	49	125	41
"CO"	2006	"PUEBLO"	"3034651011"	411	74	443	63
"CO"	2006	"PUEBLO"	"3034651012"	116	34	129	25
"CO"	2006	"PUEBLO"	"3034651013"	223	104	252	82
"CO"	2006	"PUEBLO"	"3034651014"	237	55	248	51
"CO"	2006	"PUEBLO"	"3034651015"	89	28	99	22
"CO"	2006	"PUEBLO"	"3034651018"	174	47	188	34
"CO"	2006	"PUEBLO"	"3034651020"	206	81	232	65
"CO"	2006	"PUEBLO"	"3034651021"	360	168	398	128
"CO"	2006	"PUEBLO"	"3034651022"	195	68	215	48
"CO"	2006	"PUEBLO"	"3034651023"	264	79	275	76
"CO"	2006	"PUEBLO"	"3034651024"	167	103	202	75
"CO"	2006	"PUEBLO"	"3034651037"	57	11	61	7
"CO"	2006	"PUEBLO"	"3034651039"	114	37	128	28
"CO"	2006	"PUEBLO"	"3034651040"	193	69	207	61
"CO"	2006	"PUEBLO"	"3034651041"	292	125	321	105
"CO"	2006	"PUEBLO"	"3034651044"	225	101	248	84
"CO"	2006	"PUEBLO"	"3034651045"	111	42	122	36
"CO"	2006	"PUEBLO"	"3034651046"	249	61	265	51
"CO"	2006	"PUEBLO"	"3034651047"	250	84	263	71
"CO"	2006	"PUEBLO"	"3034651051"	285	140	305	120
"CO"	2006	"PUEBLO"	"3034651052"	295	139	325	115
"CO"	2006	"PUEBLO"	"3034651055"	167	53	187	43
"CO"	2006	"PUEBLO"	"3034651056"	165	63	194	46
"CO"	2006	"PUEBLO"	"3034651057"	217	63	222	62
"CO"	2006	"PUEBLO"	"3034651058"	240	103	262	85
"CO"	2006	"PUEBLO"	"3034651059"	249	53	251	51
"CO"	2006	"PUEBLO"	"3034651060"	229	72	234	68
"CO"	2006	"PUEBLO"	"3034651061"	180	27	198	16
"CO"	2006	"PUEBLO"	"3034651062"	245	44	258	40
"CO"	2006	"PUEBLO"	"3034651063"	329	88	358	68
"CO"	2006	"PUEBLO"	"3034651064"	185	39	200	33
"CO"	2006	"PUEBLO"	"3034651065"	266	147	295	124
"CO"	2006	"PUEBLO"	"3034651066"	226	53	248	45
"CO"	2006	"PUEBLO"	"3034651067"	280	98	299	83
"CO"	2006	"PUEBLO"	"3034651068"	372	121	369	128
"CO"	2006	"PUEBLO"	"3034651069"	289	36	310	22
"CO"	2006	"PUEBLO"	"3034651070"	254	74	269	65
"CO"	2006	"PUEBLO"	"3034651071"	166	77	175	71
"CO"	2006	"PUEBLO"	"3034651073"	155	28	171	17
"CO"	2006	"PUEBLO"	"3034651074"	245	35	252	28
"CO"	2006	"PUEBLO"	"3034651075"	286	77	307	66
"CO"	2006	"PUEBLO"	"3034651076"	209	50	236	34
"CO"	2006	"PUEBLO"	"3034651077"	419	114	446	86
"CO"	2006	"PUEBLO"	"3034651078"	359	74	378	66
"CO"	2006	"PUEBLO"	"3034651092"	238	70	257	59
"CO"	2006	"PUEBLO"	"3034651093"	261	57	269	54
"CO"	2006	"PUEBLO"	"3034651095"	253	68	244	75
"CO"	2006	"PUEBLO"	"3034651096"	170	16	170	19
"CO"	2006	"PUEBLO"	"3034651097"	191	39	195	41
"CO"	2006	"PUEBLO"	"3034651098"	154	43	165	34
"CO"	2006	"PUEBLO"	"3034651107"	642	329	698	283
"CO"	2006	"PUEBLO"	"3034651111"	415	99	436	89
"CO"	2006	"PUEBLO"	"3034651114"	431	98	436	102
"CO"	2006	"PUEBLO"	"3034651117"	355	229	400	195
"CO"	2006	"PUEBLO"	"3034651125"	30	9	29	10
"CO"	2006	"PUEBLO"	"3034751007"	211	102	230	85
"CO"	2006	"PUEBLO"	"3034751026"	153	83	170	70
"CO"	2006	"PUEBLO"	"3034751042"	15	5	18	3
"CO"	2006	"PUEBLO"	"3034751043"	787	256	827	225
"CO"	2006	"PUEBLO"	"3034751089"	617	318	666	275
"CO"	2006	"PUEBLO"	"3034751091"	212	147	240	126
"CO"	2006	"PUEBLO"	"3034751094"	522	206	551	188
