state	year	county	cd	ld	sd	countyprecinct_code	precinct_code	precinct	g2006_USS_dv	g2006_USS_rv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv	cd2	g2006_USH_rv2	g2006_USH_dv2	g2006_USH_tv2
"MS"	2006	"AMITE"	3	53	37	"005-412"	"412"	"Smithdale"	87	159	252	169		247				
"MS"	2006	"AMITE"	3	97	37	"005-413"	"413"	"Tangipahoa"	39	210	253	219		248				
"MS"	2006	"AMITE"	3	96	38	"005-510"	"510"	"Riceville"	60	108	171	117		162				
"MS"	2006	"AMITE"	3	96	37	"005-511"	"511"	"S Liberty"	55	158	216	161		209				
"MS"	2006	"AMITE"	3	96	37	"005-512"	"512"	"Tickfaw"	77	44	123	54		93				
"MS"	2006	"AMITE"	3	96	38	"005-513"	"513"	"E Centerville"	68	114	184	134		177				
"MS"	2006	"AMITE"	3	96	38	"005-513"	"513"	"Wallis"	120	199	326	218		299				
"MS"	2006	"COVINGTON"	3	90	41	"031-1SEM"	"1SEM"	"Seminary"	76	645	736	658		726				
"MS"	2006	"COVINGTON"	3	90	41	"031-1STR"	"1STR"	"Strahan"	17	49	67	49		62				
"MS"	2006	"COVINGTON"	3	90	41	"031-1WCO"	"1WCO"	"West Collins"	27	176	204	181		198				
"MS"	2006	"COVINGTON"	3	90	41	"031-2RCH"	"2RCH"	"Richmond"	21	287	316	286		312				
"MS"	2006	"COVINGTON"	3	90	41	"031-2SAN"	"2SAN"	"Sanford"	25	342	371	337		366				
"MS"	2006	"COVINGTON"	3	90	41	"031-2SCO"	"2SCO"	"South Collins"	25	196	225	205		222				
"MS"	2006	"COVINGTON"	3	90	35	"031-3COL"	"3COL"	"Collins"	305	429	748	479		735				
"MS"	2006	"COVINGTON"	3	90	41	"031-3WMB"	"3WMB"	"Williamsburg"	22	149	173	154		174				
"MS"	2006	"COVINGTON"	3	91	35	"031-4DRY"	"4DRY"	"Dry Creek"	119	83	205	88		198				
"MS"	2006	"COVINGTON"	3	90	41	"031-4LBJ"	"4LBJ"	"Lone Star /Black Jack"	34	111	147	111		143				
"MS"	2006	"COVINGTON"	3	90	35	"031-4MTO"	"4MTO"	"Mt Olive"	359	377	751	463		736				
"MS"	2006	"COVINGTON"	3	90	35	"031-4ROK"	"4ROK"	"Rock Hill"	14	54	69	59		70				
"MS"	2006	"COVINGTON"	3	79	35	"031-5GIL"	"5GIL"	"Gilmer"	92	39	132	49		127				
"MS"	2006	"COVINGTON"	3	90	41	"031-5MIT"	"5MIT"	"Mitchell"	2	86	89	83		87				
"MS"	2006	"COVINGTON"	3	79	35	"031-5OKA"	"5OKA"	"Okahay"	245	73	328	116		306				
"MS"	2006	"COVINGTON"	3	79	35	"031-5STC"	"5STC"	"Station Creek"	92	66	160	86		154				
"MS"	2006	"COVINGTON"	3	90	35	"031-5YAW"	"5YAW"	"Yawn"	35	102	142	108		139				
"MS"	2006	"FRANKLIN"	3	53	37	"037-11"	"11"	"Knoxville"	45	51	96	51		73				
"MS"	2006	"FRANKLIN"	3	53	37	"037-12"	"12"	"Roxie"	152	96	250	122		184				
"MS"	2006	"FRANKLIN"	3	53	37	"037-21A"	"21A"	"Antioch"	102	138	242	150		221				
"MS"	2006	"FRANKLIN"	3	53	37	"037-22"	"22"	"Hamburg"	95	42	138	71		122				
"MS"	2006	"FRANKLIN"	3	92	37	"037-23"	"23"	"Meadville"	42	280	331	284		321				
"MS"	2006	"FRANKLIN"	3	53	37	"037-31"	"31"	"Bude"	216	240	464	259		448				
"MS"	2006	"FRANKLIN"	3	92	37	"037-33"	"33"	"Pine Grove"	8	71	80	72		80				
"MS"	2006	"FRANKLIN"	3	53	37	"037-34"	"34"	"Wesley Chapel"	46	30	77	35		72				
"MS"	2006	"FRANKLIN"	3	92	37	"037-41"	"41"	"Eddiceton"	31	245	277	244		275				
"MS"	2006	"FRANKLIN"	3	92	37	"037-43"	"43"	"Lucien"	10	105	115	109		114				
"MS"	2006	"FRANKLIN"	3	92	37	"037-44"	"44"	"Mccall"	41	153	195	157		191				
"MS"	2006	"FRANKLIN"	3	53	37	"037-51"	"51"	"Bad Bayou"	17	208	227	210		227				
"MS"	2006	"FRANKLIN"	3	53	37	"037-52"	"52"	"Cains"	25	122	149	121		143				
"MS"	2006	"FRANKLIN"	3	53	37	"037-53"	"53"	"Whittington"	20	163	187	170		186				
"MS"	2006	"HINDS"	3	66	29	"049-08"	"8"	"City of Jackson 8"	114	229	348	252		333				
"MS"	2006	"HINDS"	3	66	29	"049-09"	"9"	"City of Jackson 9"	172	416	603	460		588				
"MS"	2006	"HINDS"	3	66	27	"049-14"	"14"	"City of Jackson 14"	72	345	425	363		418				
"MS"	2006	"HINDS"	3	66	27	"049-17"	"17"	"City of Jackson 17"	118	218	345	255		324				
"MS"	2006	"HINDS"	3	66	25	"049-32"	"32"	"City of Jackson 32"	58	396	470	413		464				
"MS"	2006	"HINDS"	3	66	25	"049-33"	"33"	"City of Jackson 33"	60	539	618	562		606				
"MS"	2006	"HINDS"	3	64	25	"049-34"	"34"	"City of Jackson 34"	126	825	975	874		960				
"MS"	2006	"HINDS"	3	64	25	"049-35"	"35"	"City of Jackson 35"	103	820	937	847		923				
"MS"	2006	"HINDS"	3	64	25	"049-36"	"36"	"City of Jackson 36"	179	259	445	302		432				
"MS"	2006	"HINDS"	3	65	27	"049-37"	"37"	"City of Jackson 37"	160	195	364	232		333				
"MS"	2006	"HINDS"	3	64	25	"049-44"	"44"	"City of Jackson 44"	298	509	822	595		798				
"MS"	2006	"HINDS"	3	64	25	"049-45"	"45"	"City of Jackson 45"	120	944	1075	966		1061				
"MS"	2006	"HINDS"	3	64	25	"049-46"	"46"	"City of Jackson 46"	305	1150	1484	1232		1451				
"MS"	2006	"HINDS"	3	64	25	"049-78"	"78"	"City of Jackson 78"	142	432	580	468		576				
"MS"	2006	"HINDS"	3	64	25	"049-79"	"79"	"City of Jackson 79"	315	359	681	441		649				
"MS"	2006	"JASPER"	3	87	34	"061-1-21"	"21-Jan"	"Bt1 Holders-Waldrup 1"	55	18	73	30		70				
"MS"	2006	"JASPER"	3	87	34	"061-1-22"	"22-Jan"	"Bt1 Holders-Waldrup 2"	66	106	172	112		158				
"MS"	2006	"JASPER"	3	87	34	"061-3-12"	"12-Mar"	"Bt 3 Bay Springs"	136	231	372	255		340				
"MS"	2006	"JASPER"	3	87	34	"061-3-32"	"Mar-32"	"Louin"	125	150	280	174		268				
"MS"	2006	"JASPER"	3	87	34	"061-3-42"	"Mar-42"	"Montrose"	53	96	151	96		150				
"MS"	2006	"JASPER"	3	87	34	"061-4-12"	"12-Apr"	"Bt4 Bay Springs"	158	199	359	245		344				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-11"	"11"	"Granby 11"	44	38	84	40		80				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-12"	"12"	"Prentiss S 12"	111	339	466	360		449				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-13"	"13"	"Prentiss S 13"	145	122	270	154		251				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-22"	"22"	"Carson 22"	49	113	163	118		155				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-23"	"23"	"Greens Creek 23"	32	132	167	136		167				
"MS"	2006	"JEFFERSON DAVIS"	3	100	41	"065-24"	"24"	"Hathorn 24"	21	110	133	112		132				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-25"	"25"	"Sons Academy 25"	86	36	124	43		122				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-26"	"26"	"Bassfield 26"	83	180	269	199		260				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-31"	"31"	"Bassfield 31"	231	112	344	140		312				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-32"	"32"	"Bassfield 32"	241	110	353	120		346				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-33"	"33"	"Good Hope 33"	37	92	131	92		130				
"MS"	2006	"JEFFERSON DAVIS"	3	90	41	"065-34"	"34"	"Melba 34"	10	24	34	25		32				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-41"	"41"	"Clem 41"	45	67	115	73		108				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-42"	"42"	"Mt Carmel 42"	81	8	91	17		79				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-43"	"43"	"Prentiss NE 43"	243	96	340	116		329				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-44"	"44"	"Williamson Mill 44"	74	108	185	110		155				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-51"	"51"	"Gwinville 51"	46	31	77	37		75				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-52"	"52"	"Hebron 52"	38	62	100	67		96				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-53"	"53"	"Prentiss NW 53"	96	71	169	76		152				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-55"	"55"	"Red House 55"	112	67	184	75		169				
"MS"	2006	"JEFFERSON DAVIS"	3	91	41	"065-56"	"56"	"Whiting 56"	168	36	207	72		178				
"MS"	2006	"JONES"	3	79	42	"067-06"	"6"	"Bruce"	17	206	225	204		225				
"MS"	2006	"JONES"	3	88	42	"067-08"	"8"	"Centerville"	11	90	103	89		102				
"MS"	2006	"JONES"	3	79	42	"067-11"	"11"	"Hebron"	201	136	343	166		267				
"MS"	2006	"KEMPER"	3	42	32	"069-01"	"1"	"Scooba 1"	97	108	210	124		185				
"MS"	2006	"KEMPER"	3	42	32	"069-02"	"2"	"Scooba 2"	89	113	207	125		190				
"MS"	2006	"KEMPER"	3	42	32	"069-03"	"3"	"Farmers Market"	9	17	26	19		26				
"MS"	2006	"KEMPER"	3	42	32	"069-04"	"4"	"Band Bldg"	99	98	210	137		203				
"MS"	2006	"KEMPER"	3	42	32	"069-05"	"5"	"Porterville"	130	89	224	150		203				
"MS"	2006	"KEMPER"	3	42	32	"069-06"	"6"	"Kemper Springs"	54	20	75	42		70				
"MS"	2006	"KEMPER"	3	42	32	"069-07"	"7"	"Satellite"	214	236	462	321		449				
"MS"	2006	"KEMPER"	3	43	32	"069-08"	"8"	"Fort Stevens"	26	110	138	118		134				
"MS"	2006	"KEMPER"	3	43	32	"069-09"	"9"	"Lynnwood"	73	207	284	235		281				
"MS"	2006	"KEMPER"	3	42	32	"069-10"	"10"	"Lynville"	60	126	192	140		188				
"MS"	2006	"KEMPER"	3	42	32	"069-11"	"11"	"Preston"	131	147	283	178		276				
"MS"	2006	"KEMPER"	3	42	32	"069-12"	"12"	"Kellis Store"	82	54	144	69		131				
"MS"	2006	"KEMPER"	3	42	32	"069-13"	"13"	"Courthouse"	133	163	304	209		293				
"MS"	2006	"KEMPER"	3	42	32	"069-14"	"14"	"Mt Nebo"	89	80	172	103		163				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-101"	"101"	"101 One"	147	865	1026	922		1019				
"MS"	2006	"LAUDERDALE"	3	82	33	"075-105"	"105"	"105 Five"	212	808	1031	902		1012				
"MS"	2006	"LAUDERDALE"	3	81	31	"075-126"	"126"	"126- Anderson Chapel"	63	338	412	352		404				
"MS"	2006	"LAUDERDALE"	3	83	31	"075-127"	"127"	"127-Bailey"	101	487	603	519		589				
"MS"	2006	"LAUDERDALE"	3	83	31	"075-142"	"142"	"142 Marion"	67	90	160	111		152				
"MS"	2006	"LAUDERDALE"	3	81	31	"075-146"	"146"	"146 New Lauderdale"	64	655	725	679		719				
"MS"	2006	"LAUDERDALE"	3	84	31	"075-153"	"153"	"153 Prospect"	16	181	204	189		203				
"MS"	2006	"LAUDERDALE"	3	81	32	"075-175"	"175"	"175 W Dalewood"	9	65	74	68		76				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-202"	"202"	"202 Two"	34	145	179	158		175				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-204"	"204"	"204 Four"	161	118	284	163		245				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-206"	"206"	"206 Six"	407	186	609	316		560				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-214"	"214"	"214 Fourteen"	130	48	184	89		168				
"MS"	2006	"LAUDERDALE"	3	42	32	"075-235"	"235"	"235 Daleville"	88	63	152	88		136				
"MS"	2006	"LAUDERDALE"	3	42	32	"075-237"	"237"	"237 E Lauderdale"	69	322	397	337		394				
"MS"	2006	"LAUDERDALE"	3	83	32	"075-238"	"238"	"238 Marion E"	9	104	115	105		114				
"MS"	2006	"LAUDERDALE"	3	42	33	"075-240"	"240"	"240 Kewanee"	27	71	101	81		96				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-254"	"254"	"254 Russell"	76	291	370	310		362				
"MS"	2006	"LAUDERDALE"	3	42	33	"075-262"	"262"	"262 Toomsuba"	43	141	186	147		183				
"MS"	2006	"LAUDERDALE"	3	42	32	"075-282"	"282"	"282 Center Ridge"	50	16	67	21		32				
"MS"	2006	"LAUDERDALE"	3	82	33	"075-303"	"303"	"303 Three"	307	533	850	649		825				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-313"	"313"	"313 Thirteen"	151	697	860	740		845				
"MS"	2006	"LAUDERDALE"	3	84	31	"075-329"	"329"	"329 Center Hill"	38	348	390	358		390				
"MS"	2006	"LAUDERDALE"	3	84	31	"075-331"	"331"	"331 Collinsville"	94	591	697	621		691				
"MS"	2006	"LAUDERDALE"	3	84	31	"075-343"	"343"	"343 Martin"	34	362	399	365		396				
"MS"	2006	"LAUDERDALE"	3	81	31	"075-348"	"348"	"348 Obadiah"	16	196	214	193		212				
"MS"	2006	"LAUDERDALE"	3	84	33	"075-361"	"361"	"361 Suqualena"	141	664	817	726		799				
"MS"	2006	"LAUDERDALE"	3	84	31	"075-366"	"366"	"366 Lauderdale W"	13	91	105	99		107				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-407"	"407"	"407 Seven"	72	112	185	135		179				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-408"	"408"	"408 Eight"	160	231	393	293		375				
"MS"	2006	"LAUDERDALE"	3	83	32	"075-409"	"409"	"409 Nine"	165	107	278	148		255				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-410"	"410"	"410 Ten"	43	49	94	59		80				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-411"	"411"	"411 Eleven"	139	38	181	94		157				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-412"	"412"	"412 Twelve"	286	97	393	188		345				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-415"	"415"	"415 Fifteen"	22	20	42	25		38				
"MS"	2006	"LAUDERDALE"	3	82	32	"075-420"	"420"	"420 Twenty"	120	44	166	96		144				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-450"	"450"	"450 Pickard"	33	177	214	183		211				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-455"	"455"	"455 Sagevlle"	23	48	74	56		71				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-516"	"516"	"516 Sixteen"	25	109	135	113		130				
"MS"	2006	"LAUDERDALE"	3	83	32	"075-517"	"517"	"517 Seventeen"	5	30	36	33		37				
"MS"	2006	"LAUDERDALE"	3	83	32	"075-518"	"518"	"518 Eighteen"	4	38	42	39		42				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-519"	"519"	"519 Nineteen"	32	102	136	111		138				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-525"	"525"	"525 Alamucha"	27	83	111	88		106				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-528"	"528"	"528 Causeyville"	19	207	228	209		225				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-530"	"530"	"530 Clarkdale"	13	293	307	291		304				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-533"	"533"	"533 Culpeppeer"	11	226	238	221		234				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-544"	"544"	"544 Meehan"	45	192	242	204		238				
"MS"	2006	"LAUDERDALE"	3	83	33	"075-549"	"549"	"549 Odom"	78	90	168	109		158				
"MS"	2006	"LAUDERDALE"	3	84	33	"075-560"	"560"	"560 Nellieburg S"	37	193	236	205		235				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-563"	"563"	"563 Valley"	12	56	69	56		68				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-564"	"564"	"564 Vimville"	122	408	536	439		521				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-565"	"565"	"565 Whynot"	33	198	238	213		229				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-567"	"567"	"567 Zero"	59	438	502	462		499				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-581"	"581"	"581 Russell S"	13	55	68	60		66				
"MS"	2006	"LAUDERDALE"	3	81	33	"075-583"	"583"	"583 Mt Gilead"	40	158	199	172		197				
"MS"	2006	"LAWRENCE"	3	91	39	"077-1"	"1"	"Courthouse"	117	505	629	529		622				
"MS"	2006	"LAWRENCE"	3	97	39	"077-10"	"10"	"Tilton"	9	68	79	68		79				
"MS"	2006	"LAWRENCE"	3	53	39	"077-11"	"11"	"Topeka"	31	134	166	143		163				
"MS"	2006	"LAWRENCE"	3	91	39	"077-12"	"12"	"Armory"	12	71	83	74		83				
"MS"	2006	"LAWRENCE"	3	91	39	"077-13"	"13"	"Grange"	17	72	90	72		86				
"MS"	2006	"LAWRENCE"	3	91	39	"077-14"	"14"	"Hooker"	69	46	119	64		111				
"MS"	2006	"LAWRENCE"	3	91	39	"077-15"	"15"	"New Hebron"	49	225	276	230		269				
"MS"	2006	"LAWRENCE"	3	91	39	"077-16"	"16"	"Stringer"	104	87	194	119		188				
"MS"	2006	"LAWRENCE"	3	91	39	"077-17"	"17"	"East Arm"	50	46	100	62		97				
"MS"	2006	"LAWRENCE"	3	91	39	"077-18"	"18"	"Monticello 5"	51	10	62	27		58				
"MS"	2006	"LAWRENCE"	3	91	39	"077-19"	"19"	"Silver Creek N"	36	46	84	53		81				
"MS"	2006	"LAWRENCE"	3	91	39	"077-2"	"2"	"Nola"	18	47	65	47		58				
"MS"	2006	"LAWRENCE"	3	97	39	"077-20"	"20"	"Oakvale"	12	64	79	68		79				
"MS"	2006	"LAWRENCE"	3	91	39	"077-21"	"21"	"Peyton Town"	99	17	117	45		109				
"MS"	2006	"LAWRENCE"	3	91	39	"077-22"	"22"	"Silver Creek S"	92	71	166	87		149				
"MS"	2006	"LAWRENCE"	3	91	39	"077-23"	"23"	"West Arm"	55	55	113	63		100				
"MS"	2006	"LAWRENCE"	3	53	39	"077-25"	"25"	"Monticello W 53"	1	12	13	13		13				
"MS"	2006	"LAWRENCE"	3	91	39	"077-26"	"26"	"Oakvale 91"	2	10	12	11		12				
"MS"	2006	"LAWRENCE"	3	91	39	"077-3"	"3"	"Oma"	96	61	160	87		151				
"MS"	2006	"LAWRENCE"	3	91	39	"077-4"	"4"	"Sontag"	57	98	162	110		151				
"MS"	2006	"LAWRENCE"	3	91	39	"077-5"	"5"	"Wanilla"	35	53	88	59		82				
"MS"	2006	"LAWRENCE"	3	53	39	"077-53"	"53"	"Precinct 53"	10	60	70	59		71				
"MS"	2006	"LAWRENCE"	3	91	39	"077-6"	"6"	"Monticello W"	120	178	299	197		285				
"MS"	2006	"LAWRENCE"	3	53	39	"077-7"	"7"	"Center"	14	79	95	79		94				
"MS"	2006	"LAWRENCE"	3	53	39	"077-8"	"8"	"Coopers Creek"	50	237	289	241		283				
"MS"	2006	"LAWRENCE"	3	97	39	"077-9"	"9"	"Jayess"	24	141	167	142		164				
"MS"	2006	"LEAKE"	3	45	18	"079-EBENE"	"EBENE"	"Ebenezer"	120	48	171	85		146				
"MS"	2006	"LEAKE"	3	45	18	"079-EDINB"	"EDINB"	"Edinburg"	11	182	194	180		191				
"MS"	2006	"LEAKE"	3	45	18	"079-FREEN"	"FREEN"	"Freeny"	29	150	181	161		184				
"MS"	2006	"LEAKE"	3	45	18	"079-GOOD"	"GOOD"	"Good Hope"	73	169	246	198		230				
"MS"	2006	"LEAKE"	3	27	18	"079-LENA"	"LENA"	"Lena"	137	98	238	120		158				
"MS"	2006	"LEAKE"	3	45	18	"079-MADDE"	"MADDE"	"Madden"	38	176	218	181		216				
"MS"	2006	"LEAKE"	3	45	18	"079-RENFR"	"RENFR"	"Renfroe"	17	126	144	117		131	2	13	0	13
"MS"	2006	"LEAKE"	3	45	18	"079-SALEM"	"SALEM"	"Salem"	9	109	118	112		118				
"MS"	2006	"LEAKE"	3	45	18	"079-SUNRI"	"SUNRI"	"Sunrise"	14	127	141	126		134				
"MS"	2006	"LEAKE"	3	45	18	"079-W GRO"	"W GRO"	"Walnut Grove"	205	147	353	201		296	2	3	16	19
"MS"	2006	"LINCOLN"	3	53	39	"085-11"	"11"	"Alexander Jr High"	169	26	196	63		168				
"MS"	2006	"LINCOLN"	3	53	39	"085-12"	"12"	"Lincoln E"	21	164	187	164		186				
"MS"	2006	"LINCOLN"	3	92	39	"085-13"	"13"	"Fair River"	4	56	60	53		61				
"MS"	2006	"LINCOLN"	3	53	39	"085-14"	"14"	"Forestry"	72	219	294	235		283				
"MS"	2006	"LINCOLN"	3	53	39	"085-15"	"15"	"Government"	169	16	189	53		167				
"MS"	2006	"LINCOLN"	3	53	39	"085-16"	"16"	"High School"	159	16	175	36		171				
"MS"	2006	"LINCOLN"	3	92	39	"085-21"	"21"	"Big Springs"	23	56	79	58		78				
"MS"	2006	"LINCOLN"	3	53	39	"085-22"	"22"	"Brignal"	129	16	148	31		123				
"MS"	2006	"LINCOLN"	3	92	39	"085-23"	"23"	"Luecks Retreat"	22	204	231	211		231				
"MS"	2006	"LINCOLN"	3	92	39	"085-24"	"24"	"Little Bahala"	52	71	124	81		121				
"MS"	2006	"LINCOLN"	3	92	39	"085-25"	"25"	"Montgomery"	48	94	145	102		143				
"MS"	2006	"LINCOLN"	3	92	39	"085-26"	"26"	"New Sight"	100	275	376	287		369				
"MS"	2006	"LINCOLN"	3	53	39	"085-27"	"27"	"Pearhaven"	58	63	121	72		116				
"MS"	2006	"LINCOLN"	3	92	39	"085-28"	"28"	"Rogers Circle"	73	71	145	84		139				
"MS"	2006	"LINCOLN"	3	53	39	"085-31"	"31"	"Big Chitto"	81	89	172	110		172				
"MS"	2006	"LINCOLN"	3	92	39	"085-32"	"32"	"City Hall"	39	228	271	237		272				
"MS"	2006	"LINCOLN"	3	53	39	"085-33"	"33"	"Enterprise"	50	272	324	270		315				
"MS"	2006	"LINCOLN"	3	53	39	"085-34"	"34"	"Norfield"	29	82	113	86		111				
"MS"	2006	"LINCOLN"	3	92	39	"085-35"	"35"	"Old Brook"	97	497	599	510		589				
"MS"	2006	"LINCOLN"	3	53	39	"085-36"	"36"	"Ruth"	14	159	177	162		175				
"MS"	2006	"LINCOLN"	3	53	39	"085-41"	"41"	"Arlington"	56	143	201	149		189				
"MS"	2006	"LINCOLN"	3	92	39	"085-42"	"42"	"Halbert Heights"	56	370	429	378		421				
"MS"	2006	"LINCOLN"	3	53	39	"085-43"	"43"	"Johnson"	28	173	202	175		193				
"MS"	2006	"LINCOLN"	3	92	39	"085-44"	"44"	"Johnson Grove"	55	214	271	223		260				
"MS"	2006	"LINCOLN"	3	92	39	"085-45"	"45"	"Brookhaven NW"	31	144	184	152		182				
"MS"	2006	"LINCOLN"	3	92	39	"085-46"	"46"	"Lincoln W"	32	247	282	252		276				
"MS"	2006	"LINCOLN"	3	92	39	"085-51"	"51"	"Caseyville"	65	129	194	145		188				
"MS"	2006	"LINCOLN"	3	92	39	"085-52"	"52"	"Lipsey"	75	243	322	255		319				
"MS"	2006	"LINCOLN"	3	92	39	"085-53"	"53"	"Loyd Star"	109	306	418	330		413				
"MS"	2006	"LINCOLN"	3	92	39	"085-54"	"54"	"Old Red Star"	32	229	261	240		262				
"MS"	2006	"LINCOLN"	3	92	39	"085-55"	"55"	"Vaughn"	53	132	187	146		179				
"MS"	2006	"LINCOLN"	3	92	39	"085-56"	"56"	"Zetus"	33	169	206	175		204				
"MS"	2006	"MADISON"	3	58	20	"089-105"	"105"	"Trace Harbor"	42	443	494	452		493				
"MS"	2006	"MADISON"	3	58	20	"089-106"	"106"	"Northbay"	47	396	449	406		451				
"MS"	2006	"MADISON"	3	64	25	"089-107"	"107"	"Ridgeland Rec"			0			0				
"MS"	2006	"MADISON"	3	58	20	"089-109"	"109"	"Victory Baptist"	55	602	660	606		653				
"MS"	2006	"MADISON"	3	58	25	"089-111"	"111"	"Ridgeland 4"	117	157	277	178		262				
"MS"	2006	"MADISON"	3	74	25	"089-112"	"112"	"Yandell Baptist"	73	524	609	540		602				
"MS"	2006	"MADISON"	3	74	25	"089-113"	"113"	"Sunnybrook"	33	175	212	181		205				
"MS"	2006	"MADISON"	3	58	20	"089-207"	"207"	"Madison 3"	145	1032	1191	1059		1166				
"MS"	2006	"MADISON"	3	58	25	"089-208"	"208"	"Trace Ridge Baptist"	197	852	1066	891		1052				
"MS"	2006	"MADISON"	3	58	20	"089-209"	"209"	"Madison 1"	70	561	636	574		626				
"MS"	2006	"MADISON"	3	58	20	"089-210"	"210"	"Madison 2"	119	1102	1235	1139		1217				
"MS"	2006	"MADISON"	3	58	25	"089-214"	"214"	"Victory Christian"			0			0				
"MS"	2006	"MADISON"	3	74	25	"089-310"	"310"	"Ridgeland 1st Meth"	280	682	986	743		939				
"MS"	2006	"MADISON"	3	56	26	"089-311"	"311"	"Twin Lakes Baptist"			0			0				
"MS"	2006	"MADISON"	3	65	25	"089-312"	"312"	"Ridgeland 1"	125	362	495	373		475				
"MS"	2006	"MADISON"	3	74	25	"089-315"	"315"	"Highland Colony Bapt"	180	855	1051	889		1023				
"MS"	2006	"MADISON"	3	56	25	"089-325"	"325"	"Whisper Lane"	111	585	702	623		689				
"MS"	2006	"MADISON"	3	57	25	"089-408"	"408"	"Bear Creek"	207	193	404	231		362				
"MS"	2006	"MADISON"	3	57	21	"089-412"	"412"	"Flora"	162	412	577	439		547				
"MS"	2006	"MADISON"	3	56	21	"089-413"	"413"	"Smith School"	9	150	161	147		158				
"MS"	2006	"MADISON"	3	74	20	"089-525"	"525"	"Cedar Grove Baptist"	16	60	77	69		82				
"MS"	2006	"MADISON"	3	74	21	"089-526"	"526"	"Pleas Gift Baptist"	175	162	340	178		258				
"MS"	2006	"MARION"	3	100	41	"091-202"	"202"	"Carley"	34	394	437	391		425				
"MS"	2006	"MARION"	3	100	41	"091-203"	"203"	"Cedar Grove"	51	168	222	167		223				
"MS"	2006	"MARION"	3	100	40	"091-204"	"204"	"Goss"	34	206	243	218		239				
"MS"	2006	"MARION"	3	99	40	"091-301"	"301"	"Foxworth"	130	307	447	311		438				
"MS"	2006	"MARION"	3	99	40	"091-302"	"302"	"Morgantown"	15	162	182	161		181				
"MS"	2006	"MARION"	3	99	40	"091-303"	"303"	"Stovall"	131	85	217	95		215				
"MS"	2006	"MARION"	3	100	40	"091-305"	"305"	"White Bluff"	6	32	39	35		38				
"MS"	2006	"MARION"	3	100	40	"091-306"	"306"	"Darbun"	41	111	155	109		152				
"MS"	2006	"MARION"	3	99	40	"091-403"	"403"	"Kokomo"	72	170	247	180		241				
"MS"	2006	"MARION"	3	99	40	"091-404"	"404"	"Pittman"	24	205	234	207		230				
"MS"	2006	"NESHOBA"	3	44	18	"099-10"	"10"	"Arlington"	10	116	128	117		124				
"MS"	2006	"NESHOBA"	3	44	18	"099-11"	"11"	"Philadelphia Central"	2	54	56	55		55				
"MS"	2006	"NESHOBA"	3	78	18	"099-12"	"12"	"Fairview"	10	48	58	51		58				
"MS"	2006	"NESHOBA"	3	44	18	"099-13"	"13"	"Fork"	12	100	114	99		110				
