state	year	county_name	town_name	county	town	ward	cd	precinct	g2004_BALL_tv	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	37	736	712	13	725	706	7	721
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	39	415	377	28	409	366	25	401
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	42	358	329	26	357	330	17	354
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	43	600	531	58	593	521	39	583
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	45	416	298	108	415	290	85	393
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	47	480	396	73	475	377	57	453
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	71	536	523	12	535	516	4	523
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	72	892	854	30	886	832	16	859
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	19	14	81	78	73	5	78	71	4	76
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	1	679	657	13	672	646	11	667
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	2	301	280	12	295	268	11	290
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	3	365	347	9	357	341	4	352
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	4	413	395	14	409	386	7	396
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	5	323	304	9	315	301	5	309
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	7	394	377	11	388	369	8	377
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	8	396	368	21	391	367	15	385
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	9	448	424	18	443	422	12	436
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	12	637	612	18	632	597	9	614
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	15	533	500	18	520	497	10	514
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	17	316	311	4	315	296	3	301
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	19	152	141	8	149	143	4	148
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	22	316	301	8	309	298	6	305
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	24	331	314	5	323	311	3	318
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	26	510	479	11	491	465	6	477
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	29	657	633	15	649	631	7	643
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	33	188	180	5	186	177	3	183
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	34	479	446	21	468	439	6	458
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	36	591	562	20	587	565	6	580
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	37	599	574	15	591	564	7	579
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	38	458	437	11	450	421	10	444
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	39	171	164	3	168	160	3	165
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	40	390	374	11	385	373	6	381
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	41	337	319	8	329	312	3	321
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	42	240	232	6	240	227	3	234
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	43	483	454	17	472	445	9	461
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	44	332	310	16	329	310	7	323
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	45	308	295	6	301	294	2	297
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	46	331	322	7	329	308	6	321
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	48	281	264	11	276	255	9	269
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	49	344	326	11	341	323	5	335
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	52	319	312	6	319	299	6	311
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	71	531	509	17	527	494	8	510
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	72	585	559	23	583	553	11	572
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	20	14	73	484	469	14	483	454	12	474
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	1	506	482	15	497	476	6	489
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	3	374	356	8	366	346	6	357
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	5	278	261	6	269	249	3	261
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	6	299	282	10	293	267	7	281
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	7	421	400	16	416	383	15	404
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	8	437	421	4	426	409	4	418
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	9	704	676	18	695	658	14	680
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	10	624	590	24	616	577	16	601
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	11	419	387	19	409	388	10	402
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	12	357	333	19	354	341	5	352
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	13	392	370	13	387	362	6	376
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	14	341	326	10	338	323	5	333
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	15	354	325	21	347	319	11	332
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	16	396	371	16	388	365	7	381
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	17	374	352	14	366	337	4	354
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	18	333	317	8	327	315	3	323
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	20	284	272	9	281	264	9	273
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	23	443	432	9	441	422	3	432
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	24	291	275	12	289	267	15	286
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	27	487	468	16	485	451	15	476
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	30	368	350	12	365	350	8	364
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	31	311	304	7	311	298	6	310
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	33	218	207	4	211	196	4	207
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	34	247	238	4	244	228	3	236
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	14	35	433	423	7	432	410	6	423
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	37	513	485	21	508	472	12	497
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	38	293	282	10	293	272	10	285
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	39	396	380	11	394	358	17	383
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	42	226	186	29	217	178	28	211
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	45	376	311	55	369	297	48	356
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	48	543	409	120	536	365	109	502
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	71	274	264	5	270	256	6	268
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	21	13	73	53	47	5	53	47	3	51
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	1	422	413	10	424	403	4	411
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	3	399	369	10	381	367	4	375
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	4	265	239	11	250	235	6	243
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	5	340	317	19	336	311	12	327
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	6	425	400	24	425	399	8	415
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	8	351	336	11	349	321	11	338
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	10	648	618	11	629	584	13	614
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	15	473	447	13	465	420	13	441
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	17	386	365	12	381	353	8	366
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	19	198	186	5	191	181	5	188
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	22	629	581	17	602	549	15	582
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	23	504	480	13	494	465	16	491
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	26	243	229	10	240	230	3	237
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	27	268	248	13	264	254	3	261
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	28	267	258	8	266	257	4	266
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	29	217	212	4	216	206	3	213
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	33	660	611	40	656	589	37	642
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	37	518	488	19	513	435	15	465
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	40	511	489	9	502	463	12	490
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	44	301	285	10	296	270	11	289
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	13	45	351	330	15	346	310	12	336
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	47	328	310	10	321	297	7	315
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	22	14	71	108	95	6	102	98	1	101
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	1	376	347	17	366	340	10	362
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	5	306	276	13	291	264	7	284
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	7	421	393	10	407	376	6	400
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	8	554	512	24	537	491	21	527
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	11	392	369	15	385	360	8	376
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	18	785	750	26	780	716	24	762
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	20	301	286	12	298	278	10	293
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	21	464	439	16	456	432	10	446
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	23	166	159	7	166	158	3	162
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	24	477	452	22	476	442	13	467
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	26	223	201	12	213	191	13	209
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	27	255	242	7	249	231	6	242
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	29	520	490	16	509	470	19	501
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	30	156	154	0	154	147	1	150
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	32	189	184	4	189	168	5	181
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	35	412	391	12	404	370	11	388
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	40	11	11	0	11	10	0	10
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	45	73	68	1	71	64	2	70
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	47	404	386	10	398	368	11	393
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	48	93	90	1	92	86	2	90
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	23	13	49	99	94	2	96	91	3	95
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	1	290	255	12	267	235	16	258
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	2	196	185	12	198	173	10	191
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	4	241	234	7	241	228	9	237
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	6	483	402	59	468	367	50	446
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	7	240	202	32	236	192	22	223
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	15	300	225	54	283	202	41	277
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	20	692	592	80	681	496	65	650
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	28	594	548	41	592	513	40	573
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	29	220	207	10	217	194	9	210
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	31	196	181	11	193	171	13	189
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	34	254	242	9	251	230	8	245
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	24	13	81	205	197	6	203	185	6	199
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	4	566	410	124	539	381	104	511
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	6	458	341	109	454	315	90	427
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	8	192	155	31	188	132	34	177
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	10	202	162	37	200	146	27	187
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	13	506	379	111	496	359	87	473
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	14	426	346	75	421	308	67	396
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	20	190	151	34	188	137	28	178
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	22	393	342	43	387	334	33	373
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	30	422	318	80	402	281	80	385
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	31	289	220	56	280	200	49	267
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	33	206	160	38	201	150	33	191
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	35	265	197	65	263	177	53	244
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	38	449	328	98	429	303	87	413
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	25	13	41	420	336	70	407	306	61	388
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	1	416	396	11	408	370	10	390
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	2	329	315	11	327	308	8	323
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	3	368	359	6	366	347	7	357
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	4	438	412	13	427	398	6	413
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	5	303	287	9	296	275	8	290
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	6	363	341	16	357	331	13	347
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	7	402	380	14	394	365	10	383
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	8	361	336	21	359	322	12	345
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	9	445	409	35	446	382	34	432
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	15	239	205	30	236	202	20	228
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	16	448	343	102	448	314	82	418
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	19	218	175	40	216	158	37	207
"MI"	2004	"WAYNE"	"DETROIT CITY"	82	57	26	13	24	186	159	25	185	154	21	181
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	1	296	209	79	291	193	62	259
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	2	241	174	61	236	145	50	199
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	3	275	207	64	275	188	54	250
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	4	203	156	44	201	145	36	187
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	5	437	309	119	432	273	92	372
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	6	243	174	66	241	152	50	210
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	7	391	321	69	392	306	60	369
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	8	516	501	16	525	472	18	492
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	9	377	206	23	229	294	18	314
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	10	330	315	8	326	299	6	306
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	11	349	335	9	345	320	12	355
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	912	149	123	23	146	118	19	139
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	913	219	175	41	217	170	31	203
"MI"	2004	"WAYNE"	"ECORSE CITY"	82	58	0	13	914	183	143	39	182	140	28	170
"MI"	2004	"WAYNE"	"FLAT ROCK CITY"	82	60	0	15	1	397	195	199	397	251	116	377
"MI"	2004	"WAYNE"	"FLAT ROCK CITY"	82	60	0	15	2	822	402	409	821	516	236	767
"MI"	2004	"WAYNE"	"FLAT ROCK CITY"	82	60	0	15	3	485	254	223	482	320	126	454
"MI"	2004	"WAYNE"	"FLAT ROCK CITY"	82	60	0	15	4	1201	709	475	1194	777	320	1124
"MI"	2004	"WAYNE"	"FLAT ROCK CITY"	82	60	0	15	5	541	283	254	540	356	138	511
"MI"	2004	"WAYNE"	"FLAT ROCK CITY"	82	60	0	15	906	760	390	357	753	500	212	728
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	1	1342	713	618	1339	584	581	1202
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	2	1194	618	556	1187	508	538	1079
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	3	1360	748	598	1356	605	593	1234
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	4	664	380	274	661	330	270	613
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	5	764	356	398	761	307	370	697
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	6	1147	613	520	1147	485	524	1038
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	7	1173	647	512	1171	530	488	1052
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	8	1470	817	634	1468	691	609	1341
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	9	1072	621	436	1071	483	465	976
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	10	1021	582	426	1018	499	394	915
"MI"	2004	"WAYNE"	"GARDEN CITY"	82	62	0	11	911	2828	1493	1269	2793	1305	1333	2681
"MI"	2004	"WAYNE"	"GIBRALTAR CITY"	82	64	0	14	1	956	485	464	954	443	341	810
"MI"	2004	"WAYNE"	"GIBRALTAR CITY"	82	64	0	14	2	1014	540	463	1010	509	328	862
"MI"	2004	"WAYNE"	"GIBRALTAR CITY"	82	64	0	14	903	513	246	259	509	232	220	462
"MI"	2004	"WAYNE"	"GROSSE POINTE CITY"	82	66	0	13	1	1151	535	598	1147	397	622	1071
"MI"	2004	"WAYNE"	"GROSSE POINTE CITY"	82	66	0	13	2	1387	554	825	1383	399	858	1303
"MI"	2004	"WAYNE"	"GROSSE POINTE CITY"	82	66	0	13	903	1153	461	667	1140	363	707	1103
"MI"	2004	"WAYNE"	"GROSSE POINTE FARMS CITY"	82	67	0	13	1	595	179	411	593	114	421	546
"MI"	2004	"WAYNE"	"GROSSE POINTE FARMS CITY"	82	67	0	13	2	1104	414	677	1102	266	716	1027
"MI"	2004	"WAYNE"	"GROSSE POINTE FARMS CITY"	82	67	0	13	3	713	171	532	710	119	541	681
"MI"	2004	"WAYNE"	"GROSSE POINTE FARMS CITY"	82	67	0	13	4	654	230	418	652	170	427	625
"MI"	2004	"WAYNE"	"GROSSE POINTE FARMS CITY"	82	67	0	13	5	1154	448	690	1149	315	685	1055
"MI"	2004	"WAYNE"	"GROSSE POINTE FARMS CITY"	82	67	0	13	906	2440	745	1662	2427	560	1683	2298
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	1	920	507	408	917	380	421	857
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	2	828	354	465	825	249	471	778
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	3	513	331	173	512	252	180	477
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	4	803	378	404	796	279	431	750
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	5	585	380	193	583	291	210	564
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	6	850	438	398	848	312	417	796
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	7	842	403	429	839	282	481	801
"MI"	2004	"WAYNE"	"GROSSE POINTE PARK CITY"	82	68	0	13	908	2009	895	1077	1996	695	1109	1875
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	1	1315	461	838	1312	346	840	1228
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	2	1275	510	750	1273	368	732	1168
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	3	1201	488	694	1198	355	687	1107
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	4	961	423	527	957	282	556	889
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	5	1037	404	624	1036	255	631	953
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	6	1056	290	748	1051	208	750	993
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	907	2097	681	1378	2075	529	1374	1958
"MI"	2004	"WAYNE"	"GROSSE POINTE WOODS CITY"	82	69	0	13	908	2057	685	1341	2046	530	1338	1923
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	1	538	457	56	517	424	36	496
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	2	850	700	134	839	618	92	767
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	3	626	499	115	616	461	82	582
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	4	993	831	145	983	755	109	928
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	5	461	331	117	454	326	90	435
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	6	426	369	45	420	326	31	383
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	7	405	350	51	403	323	48	391
"MI"	2004	"WAYNE"	"HAMTRAMCK CITY"	82	70	0	14	908	700	456	172	641	441	149	617
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	1	909	608	277	905	511	259	837
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	2	906	623	258	891	546	231	821
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	3	983	631	321	970	533	311	903
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	4	771	466	282	756	419	264	712
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	5	1100	550	529	1090	469	486	1005
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	6	1048	654	376	1040	583	354	982
"MI"	2004	"WAYNE"	"HARPER WOODS CITY"	82	72	0	13	907	2184	1158	954	2130	993	944	2001
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	1	443	400	15	418	399	9	413
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	4	465	431	16	448	426	7	441
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	7	234	219	12	231	221	5	227
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	8	553	522	17	541	509	16	532
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	12	445	393	20	416	399	15	422
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	14	437	400	13	421	402	6	419
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	15	494	447	27	479	454	23	480
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	18	569	509	44	558	510	23	543
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	20	651	606	27	637	611	15	633
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	23	213	198	6	205	192	4	201
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	25	202	182	15	197	184	12	198
"MI"	2004	"WAYNE"	"HIGHLAND PARK CITY"	82	74	0	14	926	854	774	48	829	776	23	810
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	0	15	901	1699	1395	254	1656	1429	184	1641
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	1	15	1	735	704	28	733	700	14	721
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	1	15	2	491	435	21	457	435	13	450
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	2	15	1	842	735	95	835	734	65	816
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	2	15	2	497	457	32	492	457	17	480
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	2	15	3	452	395	49	448	396	37	443
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	3	15	1	437	412	16	429	409	8	419
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	3	15	2	355	329	17	348	330	10	347
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	3	15	3	410	377	29	407	372	15	399
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	3	15	4	525	495	27	523	486	12	508
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	3	15	5	151	130	18	148	131	12	149
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	4	15	1	339	237	96	337	251	66	327
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	4	15	2	721	553	158	717	568	101	691
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	4	15	3	639	485	139	631	502	90	608
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	5	15	1	541	513	22	539	504	15	525
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	5	15	2	810	756	49	806	751	29	790
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	6	15	1	848	747	88	843	731	68	823
"MI"	2004	"WAYNE"	"INKSTER CITY"	82	76	6	15	2	708	574	116	695	576	85	675
