state	year	county	vtd	g2010_VOTE_tv	g2010_VOTE_dv	g2010_VOTE_rv	g2010_USS_tv	g2010_USS_dv	g2010_USS_rv	cd	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd2	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	ld	g2010_STH_dv	g2010_STH_rv	g2010_STH_tv	ld2	g2010_STH_dv2	g2010_STH_rv2	g2010_STH_tv2	ld3	g2010_STH_dv3	g2010_STH_rv3	g2010_STH_tv3	sd	g2010_STS_dv	g2010_STS_rv	g2010_STS_tv	sd2	g2010_STS_dv2	g2010_STS_rv2	g2010_STS_tv2	sd3	g2010_STS_dv3	g2010_STS_rv3	g2010_STS_tv3
"NC"	2010	"Union"	"42"	283	106	175	591	212	365	9	174	418	592					68		428	428									35	193	396	589								
"NC"	2010	"Union"	"43"	271	246	25	365	302	61									69	310	49	359									35	298	60	358								
"NC"	2010	"Union"	"017A"	475	116	357	1165	283	854	9	240	921	1161					68		912	912									35	251	897	1148								
"NC"	2010	"Union"	"017B"	486	108	375	1386	288	1057	9	267	1114	1381					68		1163	1163									35	253	1121	1374								
"NC"	2010	"Union"	"020A"	426	196	227	1095	374	698	9	334	759	1093					68		770	770									35	367	712	1079								
"NC"	2010	"Union"	"020B"	383	85	297	1061	229	790	9	221	831	1052					68		846	846									35	221	816	1037								
"NC"	2010	"Union"	"029A"	527	268	255	1190	497	668	9	448	736	1184					68		789	789									35	471	705	1176								
"NC"	2010	"Union"	"029B"	273	88	185	707	190	499	9	157	548	705					68		554	554									35	165	530	695								
"NC"	2010	"Union"	"029C"	396	97	299	790	180	588	9	158	630	788					68		628	628									35	168	612	780								
"NC"	2010	"Union"	"037A"	571	200	370	1187	366	791	9	344	839	1183					68		852	852									35	353	826	1179								
"NC"	2010	"Union"	"037B"	396	71	324	699	145	546	9	132	566	698					68		583	583									35	133	555	688								
"NC"	2010	"Union"	"038A"	547	212	333	1007	347	630	9	325	682	1007					68		698	698									35	332	664	996								
"NC"	2010	"Union"	"038B"	409	97	311	966	249	682	9	220	745	965					68		759	759									7	231	723	954								
"NC"	2010	"Vance"	"DABN"	363	282	79	1003	488	488	1	497	472	969					27	701		701									7	471	518	989								
"NC"	2010	"Vance"	"EH1"	682	668	13	898	789	101	1	821	70	891					27	831		831									7	825	71	896								
"NC"	2010	"Vance"	"EH2"	146	128	14	228	159	66	2	166	58	229					27	187		187									7	163	68	231								
"NC"	2010	"Vance"	"HTOP"	240	222	18	428	291	133	2	301	116	423					32	369		414									7	279	144	423								
"NC"	2010	"Vance"	"KITT"	635	481	145	1679	795	842	2	814	827	1680					32	1172		1506									7	763	902	1665								
"NC"	2010	"Vance"	"MIDD"	680	564	110	1447	837	575	1	847	573	1420					27	1046		1046									7	846	591	1437								
"NC"	2010	"Vance"	"NH1"	571	558	10	876	728	140	1	763	104	867					27	794		794									7	766	103	869								
"NC"	2010	"Vance"	"NH2"	157	136	21	376	221	148	1	232	134	366					27	289		289									7	216	149	365								
"NC"	2010	"Vance"	"SCRK"	771	636	129	1728	942	752	2	1026	648	1714					32	1336		1585									7	958	750	1708								
"NC"	2010	"Vance"	"SH1"	478	452	23	852	614	222	1	653	175	828					32	742		824									7	636	214	850								
"NC"	2010	"Vance"	"SH2"	202	179	20	375	235	132	2	266	99	369					32	291		340									7	239	125	364								
"NC"	2010	"Vance"	"TWNS"	263	216	44	485	283	193	1	276	200	476					27	350		350									7	287	192	479								
"NC"	2010	"Vance"	"WATK"	42	17	21	276	85	185	1	78	181	259					32	193		258									7	70	196	266								
"NC"	2010	"Vance"	"WH1"	364	289	69	1617	688	900	1	724	828	1552					27	1160		1160									7	656	924	1580								
"NC"	2010	"Vance"	"WH2"	167	138	27	456	242	210	1	253	187	440					27	328		328									7	250	203	453								
"NC"	2010	"Vance"	"WMSB"	659	553	102	1196	740	437	1	751	429	1180					27	899		899									7	756	433	1189								
"NC"	2010	"Wake"	"01-01"	296	225	68	755	558	170	13	582	174	756					35	566	179	745									16	551	166	746								
"NC"	2010	"Wake"	"01-02"	355	231	122	929	573	339	13	626	308	934					35	626	300	926									16	610	287	928								
"NC"	2010	"Wake"	"01-03"	443	169	272	1253	534	693	13	630	640	1270					35	614	648	1262									16	597	635	1260								
"NC"	2010	"Wake"	"01-04"	252	111	141	721	321	392	13	381	354	735					35	370	359	729									16	370	350	732								
"NC"	2010	"Wake"	"01-05"	218	104	114	695	287	401	13	348	344	692					38	343	348	691									16	352	333	695								
"NC"	2010	"Wake"	"01-06"	463	288	172	1157	727	397	13	779	377	1156					38	781	356	1137									16	750	353	1150								
"NC"	2010	"Wake"	"01-07"	386	290	93	888	657	212	13	706	196	902					38	698	192	890									16	685	184	898								
"NC"	2010	"Wake"	"01-09"	220	140	75	633	410	207	13	438	190	628					38	429	191	620									16	421	183	627								
"NC"	2010	"Wake"	"01-10"	308	155	153	932	465	452	13	549	393	942					34	612	327	939									16	537	369	922								
"NC"	2010	"Wake"	"01-11"	443	100	343	1488	411	1062	13	510	967	1477					34	663	815	1478									15	356	1121	1477								
"NC"	2010	"Wake"	"01-12"	330	181	148	754	413	324	13	455	294	749					38	349	248	597	33	78	52	130					16	415	297	740								
"NC"	2010	"Wake"	"01-13"	373	281	90	783	579	188	13	607	188	795					33	590	192	782									16	582	178	790								
"NC"	2010	"Wake"	"01-14"	704	555	147	1628	1245	354	13	1316	324	1640					38	1324	299	1623									16	1279	303	1631								
"NC"	2010	"Wake"	"01-15"	416	190	225	912	409	491	13	439	478	917					34	481	434	915									15	377	529	906								
"NC"	2010	"Wake"	"01-16"	547	308	232	1403	788	576	13	875	541	1416					35	848	555	1403									16	830	537	1402								
"NC"	2010	"Wake"	"01-17"	254	103	151	627	265	352	13	282	349	631					34	313	309	622									15	234	388	622								
"NC"	2010	"Wake"	"01-18"	661	356	301	1424	712	679	13	778	658	1436					34	816	613	1429									15	581	675	1256	14	85	79	164				
"NC"	2010	"Wake"	"01-19"	598	589	9	764	730	29	2	745	26	776					33	741	27	768									14	751	21	772								
"NC"	2010	"Wake"	"01-20"	645	619	23	914	846	62	2	870	56	930					33	862	61	923									14	719	29	748	16	148	28	179				
"NC"	2010	"Wake"	"01-21"	723	523	192	1259	813	405	2	835	402	1274					38	850	412	1262									16	770	402	1213	14	45	7	52				
"NC"	2010	"Wake"	"01-22"	1282	1262	20	1586	1534	50	2	1574	29	1609					33	1574	36	1610									14	1579	31	1610								
"NC"	2010	"Wake"	"01-23"	578	392	181	1086	721	311	2	743	294	1082					38	763	299	1062									16	714	303	1072								
"NC"	2010	"Wake"	"01-25"	89	85	3	111	103	7	13	105	6	111					38	105	4	109									16	103	3	110								
"NC"	2010	"Wake"	"01-26"	711	686	21	885	823	55	2	846	41	898					38	844	42	886									14	489	11	500	16	352	37	397				
"NC"	2010	"Wake"	"01-27"	319	257	61	693	546	132	13	574	119	693					38	569	115	684									16	556	112	692								
"NC"	2010	"Wake"	"01-28"	1179	1037	136	1732	1420	289	13	1461	285	1746					33	1463	274	1737									14	1480	262	1742								
"NC"	2010	"Wake"	"01-29"	534	224	310	1519	623	875	13	738	785	1523					35	696	807	1503									16	404	458	871	15	234	403	637				
"NC"	2010	"Wake"	"01-30"	306	124	181	828	376	435	13	415	424	839					34	450	382	832									15	341	481	822								
"NC"	2010	"Wake"	"01-31"	523	430	89	951	693	214	13	730	225	955					35	733	218	951									16	687	214	951								
"NC"	2010	"Wake"	"01-32"	442	291	149	888	539	317	13	569	318	887					35	559	326	885									16	531	306	884								
"NC"	2010	"Wake"	"01-33"	345	188	156	930	501	419	13	569	365	934					35	563	369	932									16	545	375	932								
"NC"	2010	"Wake"	"01-34"	495	484	9	631	600	25	13	610	29	639					33	618	22	640									14	617	24	641								
"NC"	2010	"Wake"	"01-35"	855	842	12	1010	980	29	2	1000	16	1017					38	994	17	1011									14	953	15	968	16	48	3	51				
"NC"	2010	"Wake"	"01-36"	424	178	246	1158	464	673	13	514	645	1159					34	578	585	1163									15	423	724	1147								
"NC"	2010	"Wake"	"01-37"	423	203	218	1166	559	581	13	618	544	1162					34	643	509	1152									15	521	624	1145								
"NC"	2010	"Wake"	"01-38"	597	378	213	1199	701	471	13	746	468	1214					33	708	491	1199									14	746	455	1201								
"NC"	2010	"Wake"	"01-39"	624	391	229	1212	708	471	13	750	473	1223					34	779	441	1220									15	701	511	1212								
"NC"	2010	"Wake"	"01-40"	1330	1300	28	1742	1646	87	13	1655	112	1767					33	1686	82	1768									14	1704	66	1770								
"NC"	2010	"Wake"	"01-41"	321	209	109	816	510	278	13	546	265	811					35	544	268	812									16	513	268	816								
"NC"	2010	"Wake"	"01-42"	766	252	511	1710	568	1109	13	648	1072	1720					34	709	1004	1713									15	551	1157	1708								
"NC"	2010	"Wake"	"01-43"	555	342	211	1038	601	416	13	644	397	1041					34	663	369	1032									15	572	451	1023								
"NC"	2010	"Wake"	"01-44"	970	570	395	1734	942	755	13	1013	724	1737					34	1063	669	1732									15	937	787	1724								
"NC"	2010	"Wake"	"01-45"	424	231	189	965	457	473	13	498	470	968					34	524	439	963									15	431	520	951								
"NC"	2010	"Wake"	"01-46"	643	551	89	1003	803	181	13	820	196	1016					33	812	196	1008									14	831	179	1010								
"NC"	2010	"Wake"	"01-47"	543	178	364	1335	495	806	4	564	780	1344					40	530	797	1327									15	468	852	1320								
"NC"	2010	"Wake"	"01-48"	473	328	142	1097	731	331	13	776	328	1104					35	763	342	1105									16	731	331	1098								
"NC"	2010	"Wake"	"01-49"	418	303	111	796	507	250	13	536	259	795					35	520	268	788									16	501	255	791								
"NC"	2010	"Wake"	"01-50"	946	925	17	1257	1194	53	2	1218	43	1272					38	1215	42	1257									14	1219	48	1267								
"NC"	2010	"Wake"	"01-51"	305	143	161	707	319	366	13	340	367	707					34	379	325	704									15	294	400	694								
"NC"	2010	"Wake"	"02-01"	815	287	528	1884	701	1141	4	772	1134	1906					40	710	1162	1872									15	666	1207	1873								
"NC"	2010	"Wake"	"02-02"	1262	387	868	2784	906	1804	4	995	1790	2785					40	892	1851	2743									15	833	1910	2743								
"NC"	2010	"Wake"	"02-03"	840	230	605	1812	549	1207	4	630	1185	1815					40	559	1236	1795									15	518	1275	1793								
"NC"	2010	"Wake"	"02-04"	661	172	489	1464	417	1007	4	477	987	1464					40	419	1025	1444									15	396	1044	1440								
"NC"	2010	"Wake"	"02-05"	274	84	190	655	233	407	4	251	402	653					40	221	425	646									15	198	443	641								
"NC"	2010	"Wake"	"02-06"	722	196	526	1643	500	1120	4	572	1085	1657					40	509	1128	1637									15	467	1178	1645								
"NC"	2010	"Wake"	"03-00"	564	228	334	1205	460	723	4	507	703	1210					37	453	749	1202									17	417	767	1184								
"NC"	2010	"Wake"	"04-01"	511	266	242	1091	569	495	4	622	476	1098					36	548	530	1078									16	527	503	1074								
"NC"	2010	"Wake"	"04-02"	619	309	307	1372	664	664	13	725	658	1383					35	687	699	1386									16	678	649	1375								
"NC"	2010	"Wake"	"04-03"	408	217	190	858	438	403	4	457	403	860					36	423	428	851									16	424	403	854								
"NC"	2010	"Wake"	"04-04"	363	180	178	749	350	378	13	375	371	746					36	350	393	743									17	225	250	475	16	103	154	272				
"NC"	2010	"Wake"	"04-05"	689	344	343	1567	777	737	4	827	748	1575					35	792	778	1570									16	778	720	1563								
"NC"	2010	"Wake"	"04-06"	737	318	416	1589	701	846	4	768	843	1611					36	703	898	1601									17	587	988	1575								
"NC"	2010	"Wake"	"04-07"	824	240	579	1829	623	1170	4	689	1152	1841					36	599	1230	1829									17	502	1299	1801								
"NC"	2010	"Wake"	"04-08"	451	262	185	982	528	414	4	540	446	986					35	544	442	986									16	517	421	977								
"NC"	2010	"Wake"	"04-09"	585	211	373	1263	445	789	4	485	785	1270					41	455	792	1247									16	452	759	1249								
"NC"	2010	"Wake"	"04-10"	656	297	355	1419	620	755	4	671	768	1439					36	615	812	1427									17	569	833	1402								
"NC"	2010	"Wake"	"04-11"	383	242	141	725	405	300	4	420	307	727					35	407	312	719									16	400	290	719								
"NC"	2010	"Wake"	"04-12"	649	301	346	1536	690	803	4	727	821	1548					36	686	852	1538									16	704	794	1541								
"NC"	2010	"Wake"	"04-13"	1032	504	522	2111	971	1080	4	1022	1089	2111					41	965	1115	2080									17	881	1171	2052								
"NC"	2010	"Wake"	"04-14"	443	194	243	1021	465	512	4	510	523	1033					36	467	550	1017									17	406	595	1001								
"NC"	2010	"Wake"	"04-15"	463	250	206	1117	582	496	4	599	520	1119					36	569	531	1100									16	563	494	1103								
"NC"	2010	"Wake"	"04-16"	541	288	251	1155	604	513	13	631	529	1160					36	591	564	1155									17	517	628	1145								
"NC"	2010	"Wake"	"04-17"	399	209	186	928	468	430	4	489	437	926					35	489	431	920									16	458	408	918								
"NC"	2010	"Wake"	"04-18"	519	267	249	1203	574	597	4	621	589	1210					35	638	565	1203									16	604	556	1204								
"NC"	2010	"Wake"	"04-19"	460	207	251	996	428	541	4	450	555	1005					41	435	554	989									17	375	603	978								
"NC"	2010	"Wake"	"04-20"	636	356	277	1345	673	628	4	714	635	1349					36	666	665	1331									16	670	608	1330								
"NC"	2010	"Wake"	"04-21"	339	237	100	599	376	199	4	395	205	600					35	378	218	596									16	362	205	599								
"NC"	2010	"Wake"	"05-01"	831	412	418	1698	794	857	4	823	889	1712					41	764	930	1694									16	772	864	1691								
"NC"	2010	"Wake"	"05-03"	680	223	455	1440	499	913	4	555	891	1446					41	516	915	1431									16	507	885	1433								
"NC"	2010	"Wake"	"05-04"	1403	826	569	2741	1462	1182	4	1489	1253	2742					41	1443	1269	2712									16	1443	1174	2726								
"NC"	2010	"Wake"	"05-05"	1250	642	601	2292	1096	1128	4	1143	1146	2289					41	1102	1166	2268									16	1105	1096	2279								
"NC"	2010	"Wake"	"05-06"	1108	464	640	2203	884	1268	4	951	1268	2219					41	901	1299	2200									16	924	1231	2212								
"NC"	2010	"Wake"	"06-01"	1656	726	917	3271	1290	1870	4	1345	1941	3286					37	1285	1986	3271									17	1235	2006	3241								
"NC"	2010	"Wake"	"06-04"	543	309	233	1068	521	518	4	544	535	1079					37	499	570	1069									17	481	578	1059								
"NC"	2010	"Wake"	"06-05"	797	207	587	1785	520	1223	4	575	1217	1792					37	482	1285	1767									17	452	1308	1760								
"NC"	2010	"Wake"	"06-06"	870	404	461	1742	720	973	4	763	989	1752					37	724	1019	1743									17	693	1038	1731								
"NC"	2010	"Wake"	"06-07"	786	321	460	1516	610	861	4	637	890	1527					37	604	910	1514									17	559	944	1503								
"NC"	2010	"Wake"	"07-01"	501	271	229	944	474	447	13	518	431	949					41	485	460	945									16	480	428	942								
"NC"	2010	"Wake"	"07-02"	343	186	156	809	377	410	13	424	389	813					34	449	361	810									15	356	448	804								
"NC"	2010	"Wake"	"07-03"	380	155	225	989	452	517	4	485	510	995					34	530	458	988									15	420	559	979								
"NC"	2010	"Wake"	"07-04"	1024	615	405	1993	1124	814	13	1216	788	2004					34	1245	753	1998									15	1106	875	1981								
"NC"	2010	"Wake"	"07-05"	537	258	278	1036	491	523	13	519	525	1044					40	498	538	1036									15	469	570	1039								
"NC"	2010	"Wake"	"07-06"	858	326	527	2059	777	1238	4	892	1187	2079					34	932	1130	2062									15	747	1303	2050								
"NC"	2010	"Wake"	"07-07"	1081	491	585	2330	1065	1220	4	1171	1183	2354					41	1087	1227	2314									15	1003	1299	2302								
"NC"	2010	"Wake"	"07-09"	675	328	340	1441	699	705	13	755	690	1445					34	790	651	1441									15	664	760	1424								
"NC"	2010	"Wake"	"07-10"	821	439	375	1799	918	831	13	976	832	1808					41	935	854	1789									16	919	800	1786								
"NC"	2010	"Wake"	"07-11"	317	150	165	749	338	403	13	364	383	747					34	397	349	746									15	317	422	739								
"NC"	2010	"Wake"	"07-12"	574	310	263	1282	636	630	13	704	581	1285					41	670	612	1282									15	622	652	1274								
"NC"	2010	"Wake"	"07-13"	477	262	214	999	510	468	13	541	469	1010					34	569	430	999									15	486	504	990								
"NC"	2010	"Wake"	"08-02"	864	384	476	1980	862	1074	4	916	1070	1986					41	882	1092	1974									15	815	1146	1961								
"NC"	2010	"Wake"	"08-03"	916	419	493	1891	838	995	4	878	1019	1897					41	848	1028	1876									15	814	1059	1873								
"NC"	2010	"Wake"	"08-04"	481	166	310	1013	385	605	4	420	601	1021					40	365	642	1007									15	361	644	1005								
"NC"	2010	"Wake"	"08-05"	493	209	282	1260	539	689	4	596	682	1278					40	546	711	1257									15	515	745	1260								
"NC"	2010	"Wake"	"08-06"	402	286	112	855	541	284	4	568	286	854					41	551	282	833									15	542	298	840								
"NC"	2010	"Wake"	"08-07"	623	163	457	1523	513	978	4	584	937	1521					40	424	1071	1495									15	459	1031	1490								
"NC"	2010	"Wake"	"08-08"	895	359	530	2092	827	1194	4	882	1230	2112					40	800	1281	2081									15	803	1279	2082								
"NC"	2010	"Wake"	"08-09"	454	252	199	996	511	457	4	535	470	1005					41	522	474	996									15	482	507	989								
"NC"	2010	"Wake"	"08-10"	533	246	282	1168	542	595	4	577	595	1172					41	558	610	1168									15	516	640	1156								
"NC"	2010	"Wake"	"08-11"	778	381	391	1626	725	843	4	788	846	1634					41	759	863	1622									15	720	892	1612								
"NC"	2010	"Wake"	"09-01"	622	307	313	1051	449	581	13	491	565	1056					39	470	571	1041									14	487	551	1038								
"NC"	2010	"Wake"	"09-02"	856	554	299	1411	783	599	13	814	601	1415					39	813	593	1406									14	819	579	1398								
"NC"	2010	"Wake"	"09-03"	621	250	370	1225	426	776	13	472	760	1232					39	464	764	1228									14	490	731	1221								
"NC"	2010	"Wake"	"10-01"	375	105	267	697	193	492	13	222	471	693					39	200	490	690									14	219	468	687								
"NC"	2010	"Wake"	"10-02"	921	469	446	1558	737	782	13	789	785	1574					39	781	792	1573									14	788	768	1556								
"NC"	2010	"Wake"	"10-03"	626	324	301	1225	588	607	13	622	607	1229					39	621	601	1222									14	618	599	1217								
"NC"	2010	"Wake"	"10-04"	1536	902	632	2712	1409	1243	13	1464	1252	2716					39	1493	1217	2710									14	1497	1204	2701								
"NC"	2010	"Wake"	"11-01"	695	371	322	1478	747	686	4	795	686	1481					35	791	677	1468									16	758	657	1468								
"NC"	2010	"Wake"	"11-02"	837	405	427	1943	936	964	4	978	894	1872	13	30	53	83	35	989	949	1938									16	967	917	1927								
"NC"	2010	"Wake"	"12-01"	1080	340	737	2287	690	1550	4	721	1575	2296					37	647	1634	2281									17	606	1659	2265								
"NC"	2010	"Wake"	"12-02"	836	363	470	1578	621	920	4	666	926	1592					37	617	967	1584									17	607	969	1576								
"NC"	2010	"Wake"	"12-04"	805	203	592	1543	390	1111	4	420	1133	1553					37	385	1150	1535									17	357	1176	1533								
"NC"	2010	"Wake"	"12-05"	1261	395	858	2697	840	1786	4	879	1841	2720					37	809	1891	2700									17	764	1908	2672								
"NC"	2010	"Wake"	"12-06"	698	231	467	1386	441	922	4	495	900	1395					37	440	949	1389									17	415	964	1379								
"NC"	2010	"Wake"	"12-07"	864	303	558	1752	607	1105	4	626	1134	1760					37	573	1172	1745									17	544	1183	1727								
"NC"	2010	"Wake"	"12-08"	1002	514	483	1752	797	920	4	819	945	1764					37	780	959	1739									17	759	977	1736								
"NC"	2010	"Wake"	"12-09"	373	157	208	870	360	476	4	384	495	879					37	351	515	866									17	331	524	855								
"NC"	2010	"Wake"	"13-01"	911	749	160	1440	1071	348	13	1101	353	1454					33	886	252	1138	39	201	108	309					14	1116	328	1444								
