state	year	parish	ward	precinct	cd	cd2	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	g2000_USH_dv2	g2000_USH_rv2	g2000_USH_tv2
"LA"	2000	"Orleans"	"3-"	"5"	2		220	23	244						
"LA"	2000	"Livingston"	"0"	"24B"	6		269	1105	1393	121	932	1078			
"LA"	2000	"Orleans"	"9-"	"44P"	2		860	54	918						
"LA"	2000	"Jefferson"	"W"	"8"	2		10	7	18						
"LA"	2000	"Calcasieu"	"0"	"106"	7		209	13	224	144		153			
"LA"	2000	"Madison"	"2-"	"E2"	5		25	64	90	36	31	67			
"LA"	2000	"Natchitoches"	"1-"	"4"	4		340	79	437	96	117	243			
"LA"	2000	"St. John The Baptist"	"0"	"12B"	3		489	1173	1707		1060	1354			
"LA"	2000	"Jefferson"	"0"	"202"	2		193	283	491						
"LA"	2000	"Jefferson"	"G"	"8"	1		313	150	477	168	157	342			
"LA"	2000	"Lafayette"	"0"	"37"	7		218	398	646	327		405			
"LA"	2000	"Washington"	"5-"	"2"	1		24	86	113	7	45	54			
"LA"	2000	"Lincoln"	"3-"	"2"	5		47	234	294	27	185	220			
"LA"	2000	"Lincoln"	"2-"	"A4"	5		10	25	36	8	19	27			
"LA"	2000	"Ouachita"	"5-"	"11"	5		130	470	614	64	468	544			
"LA"	2000	"Lafourche"	"4-"	"4"	3		317	319	662		367	464			
"LA"	2000	"De Soto"	"0"	"26"	4		23	72	96	7	77	87			
"LA"	2000	"Catahoula"	"8-"	"2"	5		284	8	302	137	31	178			
"LA"	2000	"Orleans"	"9-"	"41"	2		666	101	772						
"LA"	2000	"Concordia"	"1-"	"3"	5		131	449	597	94	338	436			
"LA"	2000	"St. Tammany"	"S"	"6"	1		168	355	534	90	379	479			
"LA"	2000	"Terrebonne"	"0"	"71"	3		207	45	256		84	154			
"LA"	2000	"Jefferson"	"W"	"2"	2		158	21	182						
"LA"	2000	"Lincoln"	"1-"	"D1"	5		356	74	452	167	101	280			
"LA"	2000	"Iberville"	"0"	"15A"	6		5	16	21	0	15	15			
"LA"	2000	"St. James"	"0"	"15"	3		129	78	211		87	118			
"LA"	2000	"East Baton Rouge"	"1-"	"101B"	6		318	8	329	175	79	259			
"LA"	2000	"Calcasieu"	"0"	"183"	7		156	138	300	178		209			
"LA"	2000	"St. Landry"	"4-"	"8"	7		117	50	168	88		96			
"LA"	2000	"Plaquemines"	"Early Voting"	"0"	3		128	442	576		527	569			
"LA"	2000	"Rapides"	"0"	"72"	5		194	367	578	90	273	370			
"LA"	2000	"Caddo"	"0"	"93"	4		216	637	864	70	607	708			
"LA"	2000	"Orleans"	"15-"	"14C"	2		172	187	365						
"LA"	2000	"West Feliciana"	"5-"	"2"	6		218	139	369	106	143	260			
"LA"	2000	"St. Bernard"	"0"	"16"	3		379	693	1090		796	915			
"LA"	2000	"Sabine"	"5-"	"8A"	4		15	189	208	8	133	148			
"LA"	2000	"Terrebonne"	"0"	"2"	3		72	90	169		93	115			
"LA"	2000	"Avoyelles"	"9-"	"6B"	5		45	50	99	20	47	69			
"LA"	2000	"Iberia"	"8-"	"5"	3		76	369	460		255	296			
"LA"	2000	"Claiborne"	"0"	"35"	4		36	48	86	17	43	62			
"LA"	2000	"Evangeline"	"1-"	"11"	7		488	17	542	354		380			
"LA"	2000	"Washington"	"7-"	"3"	1		37	77	117	10	52	65			
"LA"	2000	"Bossier"	"2-"	"17A"	4		120	127	250	56	128	191			
"LA"	2000	"Evangeline"	"1-"	"5"	7		103	283	398	193		234			
"LA"	2000	"West Baton Rouge"	"7-"	"3"	6		107	175	284	58	162	225			
"LA"	2000	"St. Martin"	"3-"	"3"	3		305	103	422		131	245			
"LA"	2000	"Ascension"	"0"	"11A"	6		528	588	1139	317	657	997			
"LA"	2000	"Caddo"	"0"	"63"	4		198	519	725	71	529	612			
"LA"	2000	"East Baton Rouge"	"3-"	"9B"	6		152	656	819	91	698	798			
"LA"	2000	"Bossier"	"2-"	"18A"	4		163	180	353	49	196	255			
"LA"	2000	"Jackson"	"1-"	"2"	5		96	542	645	72	377	457			
"LA"	2000	"Jefferson"	"K"	"17"	1		249	672	942	121	680	818			
"LA"	2000	"Vernon"	"7-"	"5"	4		72	218	303	34	163	212			
"LA"	2000	"Washington"	"4-"	"8BB"	1		29	142	173	14	97	117			
"LA"	2000	"Jefferson"	"0"	"199"	2		233	380	624						
"LA"	2000	"Livingston"	"0"	"29"	6		235	398	646	103	390	506			
"LA"	2000	"East Baton Rouge"	"3-"	"36A"	6		170	574	752	100	614	727			
"LA"	2000	"Tangipahoa"	"0"	"111A"	1		45	29	78	24	40	65			
"LA"	2000	"Ascension"	"0"	"10A"	6		429	557	1012	243	613	876			
"LA"	2000	"Iberia"	"7-"	"3"	3		65	359	439		322	373			
"LA"	2000	"Bienville"	"2-"	"3"	4		27	70	98	5	49	61			
"LA"	2000	"Union"	"5-"	"3"	5		90	246	358	43	199	253			
"LA"	2000	"Webster"	"2-"	"8"	4		233	201	450	80	259	369			
"LA"	2000	"Rapides"	"0"	"17A"	5		22	70	92	11	48	61			
"LA"	2000	"Ascension"	"0"	"2A"	6		306	569	903	168	578	768			
"LA"	2000	"St. Tammany"	"0"	"908"	1		67	220	291	29	223	257			
"LA"	2000	"Rapides"	"0"	"35A"	5		72	5	77	24	29	55			
"LA"	2000	"East Baton Rouge"	"1-"	"52B"	6		150	446	613	67	494	574			
"LA"	2000	"St. Tammany"	"0"	"903"	1		163	338	513	98	351	458			
"LA"	2000	"Washington"	"4-"	"7"	1		180	300	501	56	230	305			
"LA"	2000	"Orleans"	"14-"	"18A"	2		182	283	480						
"LA"	2000	"St. Landry"	"6-"	"12"	7		25	130	164	100		119			
"LA"	2000	"Assumption"	"8-"	"1A"	3		216	272	502		291	350			
"LA"	2000	"Caddo"	"0"	"81"	4		543	6	553	330	72	414			
"LA"	2000	"Ascension"	"0"	"3"	6		246	914	1179	158	848	1033			
"LA"	2000	"Lafayette"	"0"	"47"	7		127	507	652	328		431			
"LA"	2000	"Washington"	"4-"	"8AA"	1		76	60	141	24	45	74			
"LA"	2000	"Jefferson"	"L"	"001B"	3		0	0	0		0	0			
"LA"	2000	"Orleans"	"17-"	"12"	2		333	22	357						
"LA"	2000	"Plaquemines"	"7-"	"1"	3		296	294	599		398	464			
"LA"	2000	"Jefferson"	"0"	"197"	2		861	212	1088						
"LA"	2000	"St. Charles"	"3-"	"1A"	3		106	427	549		319	358			
"LA"	2000	"St. Landry"	"1-"	"16B"	7		16	0	16	11		11			
"LA"	2000	"Webster"	"1-"	"18"	4		174	155	341	71	169	264			
"LA"	2000	"St. John The Baptist"	"Early Voting"	"0"	3		209	317	536		456	550			
"LA"	2000	"Calcasieu"	"0"	"40"	7		270	445	733	496		569			
"LA"	2000	"St. John The Baptist"	"0"	"10C"	3		161	65	238		71	127			
"LA"	2000	"Franklin"	"1-"	"5"	5		10	79	90	18	58	77			
"LA"	2000	"East Baton Rouge"	"1-"	"18"	6		250	20	275	141	75	221			
"LA"	2000	"Calcasieu"	"0"	"126A"	7		10	22	34	20		26			
"LA"	2000	"Evangeline"	"5-"	"5"	5		7	59	68	10	34	46			
"LA"	2000	"Calcasieu"	"0"	"20"	7		78	143	224	151		157			
"LA"	2000	"Caldwell"	"6-"	"1"	5		115	263	387	112	196	315			
"LA"	2000	"Jefferson"	"0"	"203"	2		197	215	423						
"LA"	2000	"Acadia"	"1-"	"5B"	7		181	67	253	168		185			
"LA"	2000	"Lafourche"	"4-"	"6"	3		343	435	811		439	569			
"LA"	2000	"Caddo"	"0"	"153"	4		254	457	720	115	453	587			
"LA"	2000	"Orleans"	"12-"	"20"	2		434	7	445						
"LA"	2000	"Morehouse"	"0"	"19B"	5		39	16	56	19	18	40			
"LA"	2000	"De Soto"	"0"	"6"	4		452	38	508	123	193	331			
"LA"	2000	"St. James"	"0"	"14"	3		500	94	623		167	305			
"LA"	2000	"Jefferson"	"0"	"37"	1		154	421	590	57	443	508			
"LA"	2000	"Jefferson"	"0"	"67"	1		110	186	303	64	192	261			
"LA"	2000	"Avoyelles"	"3-"	"3B"	5		29	16	48	13	19	32			
"LA"	2000	"Bienville"	"6-"	"5"	4		22	130	169	9	105	121			
"LA"	2000	"Terrebonne"	"0"	"33"	3		63	124	192		110	134			
"LA"	2000	"Terrebonne"	"0"	"9"	3		79	146	229		122	159			
"LA"	2000	"St. James"	"0"	"11"	3		265	104	391		123	211			
"LA"	2000	"Ouachita"	"5-"	"8"	5		72	130	210	44	127	177			
"LA"	2000	"St. Tammany"	"C"	"4"	1		135	369	525	54	405	465			
"LA"	2000	"Livingston"	"0"	"26A"	6		186	655	857	96	562	666			
"LA"	2000	"East Baton Rouge"	"3-"	"23B"	6		192	503	708	110	533	661			
"LA"	2000	"Avoyelles"	"3-"	"1"	5		154	57	221	65	90	155			
"LA"	2000	"Orleans"	"7-"	"40"	1		223	241	478	120	268	393			
"LA"	2000	"St. Landry"	"3-"	"5"	7		235	320	563	321		363			
"LA"	2000	"Livingston"	"0"	"22"	6		39	116	156	17	99	117			
"LA"	2000	"Iberville"	"0"	"30"	6		227	201	445	84	205	300			
"LA"	2000	"Acadia"	"6-"	"4"	7		138	344	497	339		400			
"LA"	2000	"Orleans"	"8-"	"20"	2		301	76	383						
"LA"	2000	"Winn"	"5-"	"3"	5		71	230	310	56	176	241			
"LA"	2000	"St. James"	"0"	"15A"	3		147	10	162		33	75			
"LA"	2000	"Lafayette"	"0"	"66"	7		70	111	195	86		116			
"LA"	2000	"St. Landry"	"1-"	"8"	7		68	94	165	94		106			
"LA"	2000	"Orleans"	"15-"	"14D"	2		169	84	261						
"LA"	2000	"Caddo"	"0"	"47"	4		135	443	602	49	468	536			
"LA"	2000	"West Carroll"	"0"	"14A"	5		34	83	123	22	57	82			
"LA"	2000	"Orleans"	"9-"	"5"	2		421	5	429						
"LA"	2000	"Orleans"	"8-"	"24"	2		253	96	362						
"LA"	2000	"Rapides"	"0"	"83"	5		214	88	312	81	102	189			
"LA"	2000	"Orleans"	"8-"	"22"	2		206	142	363						
"LA"	2000	"Orleans"	"9-"	"31B"	2		549	9	563						
"LA"	2000	"Vermilion"	"0"	"51"	7		173	230	426	296		337			
"LA"	2000	"De Soto"	"0"	"43"	4		21	35	60	9	33	46			
"LA"	2000	"Madison"	"2-"	"F2"	5		34	81	115	12	64	76			
"LA"	2000	"St. James"	"0"	"8A"	3		29	12	42		11	18			
"LA"	2000	"Caddo"	"0"	"122"	4		390	222	624	228	273	526			
"LA"	2000	"Ouachita"	"5-"	"19"	5		143	824	981	109	764	889			
"LA"	2000	"St. Landry"	"1-"	"17A"	7		2	11	13	4		5			
"LA"	2000	"De Soto"	"0"	"17"	4		331	421	767	105	405	533			
"LA"	2000	"Ascension"	"0"	"27A"	3		587	164	763		350	536			
"LA"	2000	"Lasalle"	"8-"	"2"	5		28	62	90	11	52	63			
"LA"	2000	"Calcasieu"	"0"	"118W"	7		298	297	607	366		419			
"LA"	2000	"Webster"	"1-"	"21"	4		209	273	505	100	266	378			
"LA"	2000	"East Baton Rouge"	"3-"	"30B"	6		139	608	762	76	651	739			
"LA"	2000	"Iberville"	"0"	"1"	6		47	79	132	9	60	71			
"LA"	2000	"St. Landry"	"6-"	"5"	7		96	79	178	85		100			
"LA"	2000	"Calcasieu"	"0"	"32SB"	7		413	579	1014	613		729			
"LA"	2000	"Terrebonne"	"0"	"66"	3		124	95	224		123	161			
"LA"	2000	"Jefferson"	"0"	"205"	2		612	218	839						
"LA"	2000	"Iberville"	"Early Voting"	"0"	6		199	218	425	156	289	452			
"LA"	2000	"Jackson"	"3-"	"1"	5		112	177	304	71	130	206			
"LA"	2000	"Pointe Coupee"	"0"	"9"	6		248	137	396	75	155	238			
"LA"	2000	"Caddo"	"0"	"37"	4		127	24	153	67	41	111			
"LA"	2000	"St. Martin"	"5-"	"1"	3		94	115	215		85	118			
"LA"	2000	"St. John The Baptist"	"0"	"6A"	3		221	365	603		294	388			
"LA"	2000	"Iberia"	"8-"	"2"	3		138	619	769		443	493			
"LA"	2000	"Orleans"	"7-"	"9"	2		308	6	316						
"LA"	2000	"Vernon"	"4-"	"1A"	4		23	64	91	6	66	74			
"LA"	2000	"Ouachita"	"3-"	"18"	5		150	1	158	53	30	95			
"LA"	2000	"East Baton Rouge"	"3-"	"35A"	6		112	331	448	76	342	428			
"LA"	2000	"Winn"	"3-"	"1"	5		105	240	353	53	213	269			
"LA"	2000	"Tangipahoa"	"0"	"71"	1		262	345	634	96	373	485			
"LA"	2000	"St. Landry"	"1-"	"3"	7		296	206	515	293		327			
"LA"	2000	"Jackson"	"6-"	"1"	5		113	250	367	59	201	265			
"LA"	2000	"Jefferson Davis"	"0"	"3A"	7		54	99	156	93		104			
"LA"	2000	"Caddo"	"0"	"36"	4		413	207	622	217	289	525			
"LA"	2000	"Lafourche"	"2-"	"3"	3		286	329	633		348	456			
"LA"	2000	"Ouachita"	"3-"	"12"	5		964	82	1090	472	278	787			
"LA"	2000	"Beauregard"	"0"	"8"	4		70	210	287	30	143	182			
"LA"	2000	"St. Bernard"	"0"	"51"	3		279	188	477		330	412			
"LA"	2000	"Pointe Coupee"	"0"	"13B"	6		113	1	118	27	26	53			
"LA"	2000	"St. Tammany"	"0"	"301"	1		183	530	747	100	575	699			
"LA"	2000	"Jefferson"	"0"	"150"	2		489	436	942						
"LA"	2000	"East Baton Rouge"	"2-"	"9B"	6		327	54	382	212	118	335			
"LA"	2000	"Natchitoches"	"4-"	"5"	4		31	57	93	8	30	45			
"LA"	2000	"Jefferson"	"0"	"61"	1		164	484	661	62	489	559			
"LA"	2000	"Washington"	"4-"	"5"	1		119	250	378	29	188	227			
"LA"	2000	"Caddo"	"0"	"92"	4		162	720	892	57	715	796			
"LA"	2000	"Lafayette"	"0"	"43"	7		173	483	682	299		386			
"LA"	2000	"West Carroll"	"0"	"12A"	5		23	101	128	15	72	89			
"LA"	2000	"Sabine"	"2-"	"6A"	4		58	179	242	19	125	154			
"LA"	2000	"St. Landry"	"1-"	"28"	7		342	533	896	574		650			
"LA"	2000	"St. Martin"	"8-"	"4"	3		318	523	857		438	544			
"LA"	2000	"Rapides"	"0"	"13"	5		65	214	284	39	151	192			
"LA"	2000	"Terrebonne"	"0"	"70"	3		126	120	259		144	177			
"LA"	2000	"Rapides"	"0"	"35"	5		66	78	147	43	87	135			
"LA"	2000	"Jefferson"	"0"	"246B"	2		131	223	362						
"LA"	2000	"Franklin"	"2-"	"3"	5		44	234	284	93	135	230			
"LA"	2000	"Jefferson"	"0"	"31"	1		119	471	602	56	458	527			
"LA"	2000	"Catahoula"	"2-"	"3"	5		0	13	14	5	5	10			
"LA"	2000	"Rapides"	"0"	"52"	5		63	100	174	26	90	118			
"LA"	2000	"Ascension"	"0"	"5B"	6		186	472	670	122	458	596			
"LA"	2000	"East Baton Rouge"	"1-"	"96A"	6		156	347	530	108	373	498			
"LA"	2000	"Calcasieu"	"0"	"126CB"	7		256	537	813	474		574			
"LA"	2000	"Jefferson"	"0"	"212"	2		773	22	801						
"LA"	2000	"St. Mary"	"0"	"11"	3		200	241	458		246	328			
"LA"	2000	"Avoyelles"	"2-"	"5A"	5		16	45	64	13	34	51			
"LA"	2000	"East Baton Rouge"	"2-"	"7A"	6		148	300	451	91	328	433			
"LA"	2000	"East Baton Rouge"	"3-"	"8B"	6		217	379	609	144	424	577			
"LA"	2000	"Orleans"	"4-"	"11"	1		185	274	475	87	308	404			
"LA"	2000	"Orleans"	"9-"	"28E"	2		259	3	264						
"LA"	2000	"Natchitoches"	"3-"	"9"	4		13	38	54	2	34	39			
"LA"	2000	"St. Bernard"	"0"	"50"	3		260	385	658		488	589			
"LA"	2000	"St. Mary"	"0"	"29"	3		102	379	489		354	391			
"LA"	2000	"Orleans"	"7-"	"11"	2		429	15	452						
"LA"	2000	"Calcasieu"	"0"	"191"	7		223	339	580	348		411			
"LA"	2000	"Evangeline"	"4-"	"1-2R"	5		6	14	20	5	6	12			
"LA"	2000	"East Baton Rouge"	"2-"	"4B"	6		335	249	589	210	344	561			
"LA"	2000	"East Baton Rouge"	"3-"	"29B"	6		106	375	493	70	395	474			
"LA"	2000	"St. Bernard"	"0"	"22"	3		108	131	248		202	230			
"LA"	2000	"Jefferson"	"0"	"107"	2		99	1	101						
"LA"	2000	"Pointe Coupee"	"0"	"28"	6		212	149	370	85	176	269			
"LA"	2000	"Calcasieu"	"0"	"31A"	7		71	5	76	59		62			
"LA"	2000	"Rapides"	"0"	"46"	5		609	9	628	314	59	381			
"LA"	2000	"Jackson"	"1-"	"4"	5		63	60	126	35	53	88			
"LA"	2000	"Terrebonne"	"0"	"10A"	3		128	229	371		204	248			
"LA"	2000	"East Baton Rouge"	"3-"	"29A"	6		112	344	461	64	362	443			
"LA"	2000	"Livingston"	"0"	"13"	6		199	379	604	98	274	394			
"LA"	2000	"Acadia"	"1-"	"10"	7		8	54	63	38		48			
"LA"	2000	"Bienville"	"7-"	"2A"	4		18	38	58	5	37	45			
"LA"	2000	"Richland"	"7-"	"1"	5		56	158	221	34	129	165			
"LA"	2000	"East Baton Rouge"	"1-"	"80A"	6		101	277	386	68	296	376			
"LA"	2000	"East Baton Rouge"	"2-"	"6B"	6		246	270	528	157	328	496			
"LA"	2000	"West Feliciana"	"4-"	"1"	6		81	191	281	47	158	210			
"LA"	2000	"Lafourche"	"2-"	"13"	3		162	198	376		189	256			
"LA"	2000	"Caddo"	"0"	"91B"	4		244	515	772	118	528	668			
"LA"	2000	"Calcasieu"	"0"	"115"	7		283	178	472	293		334			
"LA"	2000	"Iberville"	"0"	"16"	6		496	11	549	232	110	351			
"LA"	2000	"East Carroll"	"6-"	"1"	5		267	11	291	115	58	185			
"LA"	2000	"St. Mary"	"0"	"10"	3		354	292	672		340	463			
"LA"	2000	"Avoyelles"	"10-"	"5A"	5		28	57	86	10	46	59			
"LA"	2000	"Ouachita"	"5-"	"6"	5		110	483	607	68	459	536			
"LA"	2000	"Jefferson"	"K"	"16"	1		304	531	856	143	530	699			
"LA"	2000	"East Baton Rouge"	"3-"	"1B"	6		144	605	765	104	632	745			
"LA"	2000	"Vernon"	"2-"	"4A"	4		95	121	220	29	135	170			
"LA"	2000	"Plaquemines"	"3-"	"1"	3		393	1393	1828		1392	1513			
"LA"	2000	"Natchitoches"	"1-"	"2A"	4		23	30	55	7	28	37			
"LA"	2000	"Orleans"	"6-"	"1"	2		217	131	373						
"LA"	2000	"Caddo"	"0"	"29"	4		130	6	137	72	31	109			
"LA"	2000	"Tangipahoa"	"0"	"106"	1		79	200	288	43	198	246			
"LA"	2000	"Madison"	"1-"	"A1"	5		20	89	109	16	60	79			
"LA"	2000	"Orleans"	"9-"	"11"	2		156	32	193						
"LA"	2000	"West Baton Rouge"	"Early Voting"	"0"	6		613	420	1056	460	581	1080			
"LA"	2000	"Vermilion"	"0"	"53"	7		32	86	122	97		109			
"LA"	2000	"St. Landry"	"2-"	"8"	7		87	151	240	144		170			
"LA"	2000	"Vermilion"	"0"	"26"	7		155	299	480	261		315			
"LA"	2000	"Orleans"	"4-"	"4"	2		276	7	288						
"LA"	2000	"Assumption"	"6-"	"1"	3		135	141	290		151	192			
"LA"	2000	"Washington"	"5-"	"2A"	1		47	115	163	14	85	107			
"LA"	2000	"Orleans"	"4-"	"20A"	1		71	211	298	31	219	264			
"LA"	2000	"Lafourche"	"8-"	"1"	3		207	197	418		191	275			
"LA"	2000	"Jefferson"	"0"	"191"	2		556	393	976						
"LA"	2000	"St. Charles"	"1-"	"3"	3		345	170	526		187	296			
"LA"	2000	"Acadia"	"2-"	"1"	7		171	294	478	307		364			
"LA"	2000	"Caddo"	"0"	"80"	4		507	11	521	248	78	346			
"LA"	2000	"Vernon"	"Early Voting"	"0"	4		256	751	1019	124	839	985			
"LA"	2000	"St. Tammany"	"0"	"804"	1		77	153	232	40	155	197			
"LA"	2000	"East Feliciana"	"4-"	"1A"	6		132	27	163	73	43	119			
"LA"	2000	"St. Bernard"	"0"	"28"	3		319	548	893		734	837			
"LA"	2000	"Union"	"9-"	"7"	5		5	31	36	4	17	21			
"LA"	2000	"Orleans"	"13-"	"11"	2		366	21	396						
"LA"	2000	"Lafourche"	"10-"	"10"	3		326	366	730		461	640			
"LA"	2000	"Iberville"	"0"	"13A"	6		162	48	218	44	70	119			
"LA"	2000	"Franklin"	"5-"	"4"	5		259	74	356	176	81	271			
"LA"	2000	"Concordia"	"1-"	"2"	5		252	23	292	115	66	192			
"LA"	2000	"Orleans"	"7-"	"4A"	2		247	12	261						
"LA"	2000	"Avoyelles"	"9-"	"2"	5		41	54	103	20	52	73			
"LA"	2000	"Franklin"	"1-"	"7"	5		18	44	65	25	24	49			
"LA"	2000	"Lincoln"	"1-"	"A3"	5		20	57	79	7	38	45			
"LA"	2000	"Terrebonne"	"0"	"45"	3		129	469	615		386	438			
"LA"	2000	"Orleans"	"15-"	"12"	2		191	43	239						
"LA"	2000	"Caddo"	"0"	"146"	4		91	96	196	48	99	150			
"LA"	2000	"Avoyelles"	"2-"	"6B"	5		185	144	341	76	146	227			
"LA"	2000	"Rapides"	"0"	"76"	5		41	331	376	25	212	247			
"LA"	2000	"Assumption"	"4-"	"1"	3		192	147	358		203	270			
"LA"	2000	"Orleans"	"5-"	"16"	1		120	92	237	80	115	205			
"LA"	2000	"Richland"	"3-"	"1"	5		111	450	575	84	303	395			
"LA"	2000	"Winn"	"5-"	"2"	5		61	135	201	39	113	155			
"LA"	2000	"Jefferson Davis"	"0"	"12B"	7		21	45	66	37		43			
"LA"	2000	"Evangeline"	"4-"	"1-C"	5		93	210	317	43	96	148			
"LA"	2000	"Catahoula"	"7-"	"1"	5		201	10	218	111	28	145			
"LA"	2000	"West Carroll"	"0"	"15"	5		38	132	173	19	95	119			
"LA"	2000	"West Baton Rouge"	"2-"	"3C"	6		98	340	445	76	282	368			
"LA"	2000	"Livingston"	"0"	"24A"	6		134	347	490	47	316	372			
"LA"	2000	"St. Charles"	"2-"	"2"	3		113	202	324		181	227			
"LA"	2000	"Orleans"	"9-"	"39B"	2		252	66	321						
"LA"	2000	"Webster"	"1-"	"16"	4		294	294	602	91	306	429			
"LA"	2000	"St. Tammany"	"0"	"411"	1		121	483	609	56	472	539			
"LA"	2000	"Lincoln"	"1-"	"C1"	5		199	407	624	121	380	516			
"LA"	2000	"St. Bernard"	"0"	"25"	3		151	197	356		292	331			
"LA"	2000	"Morehouse"	"0"	"31"	5		16	35	54	13	29	43			
"LA"	2000	"East Baton Rouge"	"3-"	"31B"	6		163	342	525	99	384	491			
"LA"	2000	"West Baton Rouge"	"3-"	"1"	6		129	220	355	71	207	282			
"LA"	2000	"Caddo"	"0"	"123"	4		173	551	743	73	535	629			
"LA"	2000	"Jefferson"	"0"	"126"	1		248	486	760	107	523	649			
"LA"	2000	"East Baton Rouge"	"1-"	"68"	6		415	4	425	247	84	335			
"LA"	2000	"Livingston"	"0"	"17"	6		261	176	448	108	175	296			
"LA"	2000	"Pointe Coupee"	"0"	"21C"	6		196	99	297	80	125	208			
"LA"	2000	"Jefferson"	"0"	"210"	1		151	84	244	79	88	175			
"LA"	2000	"St. Tammany"	"0"	"603"	1		193	481	687	105	468	584			
"LA"	2000	"East Baton Rouge"	"1-"	"92B"	6		257	7	266	132	61	197			
"LA"	2000	"Jefferson"	"0"	"56"	1		251	382	647	107	403	523			
"LA"	2000	"Concordia"	"3-"	"2"	5		548	70	641	326	77	418			
"LA"	2000	"Lafayette"	"0"	"93"	7		174	460	664	293		401			
"LA"	2000	"Iberia"	"14-"	"5"	3		104	163	278		149	193			
"LA"	2000	"East Baton Rouge"	"1-"	"49B"	6		127	541	677	73	571	660			
"LA"	2000	"Ouachita"	"5-"	"18"	5		143	1229	1395	94	1179	1289			
"LA"	2000	"Union"	"4-"	"3"	5		23	133	163	13	95	111			
"LA"	2000	"Concordia"	"4-"	"1"	5		70	243	328	55	192	261			
"LA"	2000	"Lasalle"	"3-"	"2"	5		36	137	178	23	125	151			
"LA"	2000	"Lafourche"	"6-"	"1A"	3		225	295	541		332	425			
"LA"	2000	"Acadia"	"4-"	"2"	7		189	379	579	404		476			
"LA"	2000	"Iberia"	"13-"	"5"	3		159	263	437		220	279			
"LA"	2000	"Orleans"	"7-"	"5"	2		367	8	378						
"LA"	2000	"St. Landry"	"5-"	"1"	7		26	48	78	44		48			
"LA"	2000	"Jefferson"	"W"	"7"	2		334	433	781						
"LA"	2000	"Jefferson"	"W"	"5"	2		368	498	892						
"LA"	2000	"Caddo"	"0"	"40"	4		435	9	447	204	60	279			
"LA"	2000	"Jefferson Davis"	"0"	"7"	7		290	637	964	487		580			
"LA"	2000	"Pointe Coupee"	"0"	"17C"	6		19	93	113	10	75	85			
"LA"	2000	"Grant"	"7-"	"1"	5		34	156	195	24	114	142			
"LA"	2000	"Bossier"	"2-"	"3B"	4		229	707	946	79	590	694			
"LA"	2000	"East Carroll"	"4-"	"2"	5		32	89	122	19	64	87			
"LA"	2000	"St. Charles"	"5-"	"5"	3		168	279	454		228	284			
"LA"	2000	"Rapides"	"0"	"34"	5		138	121	270	64	96	167			
"LA"	2000	"St. Martin"	"6-"	"3"	3		159	262	434		205	259			
"LA"	2000	"Tensas"	"7-"	"1"	5		151	39	204	78	44	129			
"LA"	2000	"East Baton Rouge"	"1-"	"82A"	6		278	197	480	171	265	441			
"LA"	2000	"East Baton Rouge"	"3-"	"49A"	6		283	576	883	172	632	827			
"LA"	2000	"Iberville"	"0"	"27"	6		58	230	306	36	182	229			
"LA"	2000	"Richland"	"2-"	"5A"	5		0	0	0	0	0	0			
"LA"	2000	"Orleans"	"4-"	"7"	2		119	45	175						
"LA"	2000	"Ouachita"	"5-"	"4"	5		237	153	530	140	189	344			
"LA"	2000	"Orleans"	"4-"	"20"	1		86	177	276	37	207	248			
"LA"	2000	"Jackson"	"1-"	"1"	5		10	77	88	11	60	71			
"LA"	2000	"Tangipahoa"	"0"	"147"	1		220	525	763	73	566	651			
"LA"	2000	"Cameron"	"3-"	"2"	7		85	211	304	177		189			
"LA"	2000	"East Baton Rouge"	"1-"	"88A"	6		297	136	446	221	182	412			
"LA"	2000	"Ouachita"	"7-"	"1"	5		337	1069	1455	224	1025	1291			
"LA"	2000	"St. Bernard"	"0"	"26"	3		276	406	699		533	608			
"LA"	2000	"Pointe Coupee"	"0"	"16B"	6		93	178	275	30	181	215			
"LA"	2000	"Orleans"	"10-"	"7"	2		128	40	184						
"LA"	2000	"St. Martin"	"8-"	"2"	3		36	48	89		48	59			
"LA"	2000	"Orleans"	"3-"	"10"	2		215	43	266						
"LA"	2000	"Caddo"	"0"	"55"	4		487	250	743	266	292	583			
"LA"	2000	"Orleans"	"3-"	"3"	2		110	21	135						
"LA"	2000	"Franklin"	"2-"	"1"	5		79	249	332	99	181	282			
"LA"	2000	"Tensas"	"Early Voting"	"0"	5		48	222	273	39	235	283			
"LA"	2000	"Jefferson"	"K"	"1"	1		150	745	908	63	739	812			
"LA"	2000	"Cameron"	"2-"	"1"	7		270	415	716	505		606			
"LA"	2000	"West Baton Rouge"	"4-"	"6"	6		69	1	71	34	22	56			
"LA"	2000	"Washington"	"4-"	"6"	1		116	157	282	28	141	181			
"LA"	2000	"De Soto"	"0"	"18"	4		115	63	181	57	84	144			
"LA"	2000	"Vermilion"	"0"	"23"	7		150	382	553	299		353			
"LA"	2000	"Orleans"	"8-"	"8"	2		306	9	316						
"LA"	2000	"Jefferson"	"0"	"173"	2		376	35	416						
"LA"	2000	"Calcasieu"	"0"	"114B"	7		326	241	588	358		417			
"LA"	2000	"East Baton Rouge"	"2-"	"23A"	6		585	42	632	420	131	560			
