state	year	county	precinct	cd	g2006_USH_dv	g2006_USH_rv	g2006_USH_tv	cd2	g2006_USH_dv2	g2006_USH_rv2	g2006_USH_tv2	sd	g2006_STS_dv	g2006_STS_rv	g2006_STS_tv	sd2	g2006_STS_dv2	g2006_STS_rv2	g2006_STS_tv2	ld	g2006_STH_dv	g2006_STH_rv	g2006_STH_tv	ld2	g2006_STH_dv2	g2006_STH_rv2	g2006_STH_tv2	ld3	g2006_STH_dv3	g2006_STH_rv3	g2006_STH_tv3
"NC"	2006	"MECKLENBURG"	"PCT 231"	9	315	463	778					39		508	508					105		325	325	107	141		141				
"NC"	2006	"MECKLENBURG"	"PCT 232"	9	477	959	1436					39		1042	1042					105		997	997								
"NC"	2006	"MECKLENBURG"	"PCT 233"	9	448	1074	1522					39		1135	1135					103	526	1000	1526								
"NC"	2006	"MECKLENBURG"	"PCT 234"	9	257	461	718					35		458	458					103	302	421	723								
"NC"	2006	"MECKLENBURG"	"PCT 235"	9	285	597	882					35		604	604					103	307	578	885								
"NC"	2006	"MECKLENBURG"	"PCT 236"	9	255	787	1042					35		737	737					103	323	711	1034								
"NC"	2006	"MECKLENBURG"	"PCT 237"	8	464	201	665					40	489	196	685					99	507		507								
"NC"	2006	"MECKLENBURG"	"PCT 238"	9	437	494	931					40	513	435	948					98		562	562								
"NC"	2006	"MECKLENBURG"	"PCT 239"	12	424	290	714					40	464	274	738					98		383	383								
"NC"	2006	"MECKLENBURG"	"PCT 24"	12	292	41	333					38	290		290					107	275		275								
"NC"	2006	"MECKLENBURG"	"PCT 240"	9	335	741	1076					40	413	681	1094					98		818	818								
"NC"	2006	"MECKLENBURG"	"PCT 241"	9	340	542	882					40	413	484	897					98		391	391	99	163		163				
"NC"	2006	"MECKLENBURG"	"PCT 242"	9	235	732	967					40	288	685	973					98		800	800								
"NC"	2006	"MECKLENBURG"	"PCT 243"	9	593	748	1341					38	762		762					107	761		761								
"NC"	2006	"MECKLENBURG"	"PCT 25"	12	540	14	554					38	532		532					107	525		525								
"NC"	2006	"MECKLENBURG"	"PCT 26"	12	685	167	852					40	711	163	874					101	688		688								
"NC"	2006	"MECKLENBURG"	"PCT 27"	12	320	39	359					40	181	33	214	38	146		146	101	310		310								
"NC"	2006	"MECKLENBURG"	"PCT 28"	12	312	88	400					40	311	92	403					102	323		323								
"NC"	2006	"MECKLENBURG"	"PCT 29"	8	400	175	575					37	438		438					102	451		451								
"NC"	2006	"MECKLENBURG"	"PCT 3"	12	373	71	444					40	385	65	450					102	398		398								
"NC"	2006	"MECKLENBURG"	"PCT 30"	12	323	63	386					40	325	64	389					102	325		325								
"NC"	2006	"MECKLENBURG"	"PCT 31"	12	404	16	420					38	399		399					107	392		392								
"NC"	2006	"MECKLENBURG"	"PCT 32"	9	219	634	853					37	428		428					106	452		452								
"NC"	2006	"MECKLENBURG"	"PCT 33"	8	324	152	476					37	335		335					100	275	210	485								
"NC"	2006	"MECKLENBURG"	"PCT 34"	8	379	216	595					37	414		414					100	322	288	610								
"NC"	2006	"MECKLENBURG"	"PCT 35"	9	225	268	493					37	319		319					102	214		214	104	73	115	188				
"NC"	2006	"MECKLENBURG"	"PCT 36"	9	402	656	1058					39		703	703					104	375	716	1091								
"NC"	2006	"MECKLENBURG"	"PCT 37"	9	259	322	581					37	340		340					106	351		351								
"NC"	2006	"MECKLENBURG"	"PCT 38"	9	242	243	485					37	297		297					106	305		305								
"NC"	2006	"MECKLENBURG"	"PCT 39"	12	282	28	310					38	281		281					107	281		281								
"NC"	2006	"MECKLENBURG"	"PCT 4"	8	441	217	658					37	458		458					99	462		462								
"NC"	2006	"MECKLENBURG"	"PCT 40"	12	332	85	417					38	334		334					107	330		330								
"NC"	2006	"MECKLENBURG"	"PCT 41"	12	312	36	348					38	308		308					107	308		308								
"NC"	2006	"MECKLENBURG"	"PCT 42"	12	702	28	730					40	715	22	737					102	527		527	101	111		111				
"NC"	2006	"MECKLENBURG"	"PCT 43"	12	445	127	572					40	473	118	591					102	461		461								
"NC"	2006	"MECKLENBURG"	"PCT 44"	12	372	153	525					37	395		395					102	402		402								
"NC"	2006	"MECKLENBURG"	"PCT 45"	8	239	198	437					37	274		274					100	194	263	457								
"NC"	2006	"MECKLENBURG"	"PCT 46"	8	392	180	572					37	424		424					102	429		429								
"NC"	2006	"MECKLENBURG"	"PCT 47"	9	326	539	865					37	500		500					104	163	335	498	106	210		210				
"NC"	2006	"MECKLENBURG"	"PCT 48"	9	237	639	876					39		659	659					104	232	668	900								
"NC"	2006	"MECKLENBURG"	"PCT 49"	9	300	341	641					37	394		394					104	267	384	651								
"NC"	2006	"MECKLENBURG"	"PCT 5"	8	223	75	298					37	229		229					100	197	103	300								
"NC"	2006	"MECKLENBURG"	"PCT 50"	9	252	274	526					37	317		317					106	334		334								
"NC"	2006	"MECKLENBURG"	"PCT 51"	9	405	437	842					37	521		521					106	542		542								
"NC"	2006	"MECKLENBURG"	"PCT 52"	12	578	18	596					38	568		568					106	527		527								
"NC"	2006	"MECKLENBURG"	"PCT 53"	12	366	80	446					38	363		363					107	359		359	101	6		6				
"NC"	2006	"MECKLENBURG"	"PCT 54"	12	529	19	548					38	531		531					101	496		496								
"NC"	2006	"MECKLENBURG"	"PCT 55"	12	437	11	448					38	425		425					101	385		385								
"NC"	2006	"MECKLENBURG"	"PCT 56"	12	235	0	235					38	162		162	40	66	1	67	101	210		210								
"NC"	2006	"MECKLENBURG"	"PCT 57"	9	273	437	710					39		486	486					104	261	451	712								
"NC"	2006	"MECKLENBURG"	"PCT 58"	9	179	218	397					39		250	250					106	242		242								
"NC"	2006	"MECKLENBURG"	"PCT 59"	9	214	208	422					39		259	259					106	269		269								
"NC"	2006	"MECKLENBURG"	"PCT 6"	8	350	124	474					37	372		372					100	319	154	473								
"NC"	2006	"MECKLENBURG"	"PCT 60"	12	552	41	593					40	572	41	613					102	515		515								
"NC"	2006	"MECKLENBURG"	"PCT 61"	8	401	296	697					37	441		441					102	464		464								
"NC"	2006	"MECKLENBURG"	"PCT 62"	8	329	165	494					37	334		334					100	289	213	502								
"NC"	2006	"MECKLENBURG"	"PCT 63"	8	308	139	447					37	316		316					100	265	181	446								
"NC"	2006	"MECKLENBURG"	"PCT 64"	8	215	156	371					37	235		235					100	143	236	379								
"NC"	2006	"MECKLENBURG"	"PCT 65"	9	246	390	636					39		422	422					104	248	392	640								
"NC"	2006	"MECKLENBURG"	"PCT 66"	9	286	382	668					37	391		391					104	259	363	622	100	14	38	52				
"NC"	2006	"MECKLENBURG"	"PCT 67"	9	276	439	715					39		486	486					104	270	466	736								
"NC"	2006	"MECKLENBURG"	"PCT 68"	9	195	260	455					39		294	294					104	186	269	455								
"NC"	2006	"MECKLENBURG"	"PCT 69"	9	479	961	1440					39		1050	1050					105		713	713	104	157	275	432				
"NC"	2006	"MECKLENBURG"	"PCT 7"	8	321	167	488					37	344		344					100	249	238	487								
"NC"	2006	"MECKLENBURG"	"PCT 70"	9	340	648	988					39		722	722					104	321	688	1009								
"NC"	2006	"MECKLENBURG"	"PCT 71"	9	196	605	801					39		633	633					104	186	633	819								
"NC"	2006	"MECKLENBURG"	"PCT 72"	9	218	446	664					39		503	503					104	202	477	679								
"NC"	2006	"MECKLENBURG"	"PCT 73"	9	220	363	583					39		386	386					104	230	359	589								
"NC"	2006	"MECKLENBURG"	"PCT 74"	9	242	551	793					39		593	593					104	228	582	810								
"NC"	2006	"MECKLENBURG"	"PCT 75"	9	431	947	1378					39		1055	1055					104	406	987	1393								
"NC"	2006	"MECKLENBURG"	"PCT 76"	9	453	786	1239					39		862	862					104	427	820	1247								
"NC"	2006	"MECKLENBURG"	"PCT 77"	12	452	53	505					38	456		456					106	437		437								
"NC"	2006	"MECKLENBURG"	"PCT 78"	12	227	93	320					38	224		224					106	221		221								
"NC"	2006	"MECKLENBURG"	"PCT 79"	12	286	202	488					38	304		304					101	297		297								
"NC"	2006	"MECKLENBURG"	"PCT 8"	9	304	606	910					37	485		485					106	455		455	104	27	102	129				
"NC"	2006	"MECKLENBURG"	"PCT 80"	12	417	228	645					38	433		433					101	436		436								
"NC"	2006	"MECKLENBURG"	"PCT 81"	12	573	222	795					38	603		603					101	577		577								
"NC"	2006	"MECKLENBURG"	"PCT 82"	12	469	46	515					40	493	47	540					102	286		286	99	156		156				
"NC"	2006	"MECKLENBURG"	"PCT 83"	9	364	402	766					37	469		469					103	396	374	770								
"NC"	2006	"MECKLENBURG"	"PCT 84"	8	324	184	508					37	348		348					100	276	242	518								
"NC"	2006	"MECKLENBURG"	"PCT 85"	9	341	503	844					39		526	526					100	290	557	847								
"NC"	2006	"MECKLENBURG"	"PCT 86"	9	217	714	931					39		761	761					104	216	744	960								
"NC"	2006	"MECKLENBURG"	"PCT 87"	9	328	478	806					39		528	528					105		301	301	107	166		166	104	20	11	31
"NC"	2006	"MECKLENBURG"	"PCT 88"	9	267	458	725					39		487	487					105		468	468								
"NC"	2006	"MECKLENBURG"	"PCT 89"	9	508	770	1278					38	678		678					101	676		676								
"NC"	2006	"MECKLENBURG"	"PCT 9"	9	509	373	882					37	664		664					106	675		675								
"NC"	2006	"MECKLENBURG"	"PCT 90"	9	222	384	606					39		416	416					105		400	400								
"NC"	2006	"MECKLENBURG"	"PCT 91"	9	481	1024	1505					39		1103	1103					105		1061	1061								
"NC"	2006	"MECKLENBURG"	"PCT 92"	9	326	647	973					39		726	726					104	331	654	985								
"NC"	2006	"MECKLENBURG"	"PCT 93"	9	231	498	729					39		538	538					104	228	499	727								
"NC"	2006	"MECKLENBURG"	"PCT 94"	9	257	248	505					37	321		321					103	303	208	511								
"NC"	2006	"MECKLENBURG"	"PCT 95"	8	284	143	427					37	300		300					100	252	170	422								
"NC"	2006	"MECKLENBURG"	"PCT 96"	9	275	459	734					39		500	500					100	222	521	743								
"NC"	2006	"MECKLENBURG"	"PCT 97"	9	157	121	278					38	200		200					106	193		193								
"NC"	2006	"MECKLENBURG"	"PCT 98"	12	349	96	445					38	360		360					106	355		355								
"NC"	2006	"MECKLENBURG"	"PCT 99"	9	153	64	217					37	170		170					100	146	71	217								
"NC"	2006	"MITCHELL"	"BAKERSVILLE"	10	168	439	607					47	198	422	620					84		456	456								
"NC"	2006	"MITCHELL"	"BRADSHAW"	10	12	141	153					47	14	144	158					84		134	134								
"NC"	2006	"MITCHELL"	"CANE CREEK"	10	56	185	241					47	76	169	245					84		184	184								
"NC"	2006	"MITCHELL"	"GRASSY CREEK"	10	705	1772	2477					47	842	1667	2509					84		1963	1963								
"NC"	2006	"MITCHELL"	"HARRELL"	10	87	279	366					47	92	269	361					84		267	267								
"NC"	2006	"MITCHELL"	"LITTLE ROCK CREEK"	10	51	192	243					47	66	181	247					84		184	184								
"NC"	2006	"MITCHELL"	"POPLAR"	10	9	87	96					47	15	80	95					84		78	78								
"NC"	2006	"MITCHELL"	"RED HILL"	10	36	118	154					47	42	118	160					84		127	127								
"NC"	2006	"MITCHELL"	"SNOW CREEK"	10	240	350	590					47	262	336	598					84		415	415								
"NC"	2006	"MONTGOMERY"	"BISCOE"	8	434	125	559					29		290	290					66	409	128	537								
"NC"	2006	"MONTGOMERY"	"CANDOR"	8	391	154	545					29		291	291					66	367	171	538								
"NC"	2006	"MONTGOMERY"	"CHEEKS CREEK"	8	141	107	248					29		161	161					66	136	109	245								
"NC"	2006	"MONTGOMERY"	"ELDORADO"	8	160	250	410					29		305	305					67		292	292								
"NC"	2006	"MONTGOMERY"	"LITTLE RIVER"	8	124	76	200					29		122	122					66	121	72	193								
"NC"	2006	"MONTGOMERY"	"MT GILEAD"	8	551	130	681					29		230	230					66	559	104	663								
"NC"	2006	"MONTGOMERY"	"OPHIR"	8	77	52	129					29		70	70					66	77	45	122								
"NC"	2006	"MONTGOMERY"	"PEE DEE"	8	114	182	296					29		220	220					66	133	163	296								
"NC"	2006	"MONTGOMERY"	"ROCKY SPRINGS"	8	176	35	211					29		67	67					66	171	38	209								
"NC"	2006	"MONTGOMERY"	"STAR"	8	318	176	494					29		358	358					66	266	209	475								
"NC"	2006	"MONTGOMERY"	"TROY 1"	8	369	200	569					29		319	319					66	374	178	552								
"NC"	2006	"MONTGOMERY"	"TROY 2"	8	332	184	516					29		278	278					66	372	132	504								
"NC"	2006	"MONTGOMERY"	"UWHARRIE"	8	153	201	354					29		257	257					67		240	240	66	27	15	42				
"NC"	2006	"MONTGOMERY"	"WADEVILLE"	8	126	55	181					29		87	87					66	129	52	181								
"NC"	2006	"MOORE"	"BENSALEM"	6	175	330	505					22	168	338	506					52		237	448								
"NC"	2006	"MOORE"	"CAMERON"	6	169	257	426					22	169	260	429					54	185	232	417								
"NC"	2006	"MOORE"	"CARTHAGE"	6	345	523	868					22	338	531	869					52		287	692	54	57	52	109				
"NC"	2006	"MOORE"	"DEEP RIVER/HIGH FALLS/RITTER"	6	123	293	416					22	118	294	412					52		244	389								
"NC"	2006	"MOORE"	"EAST ABERDEEN"	6	218	278	496					22	213	285	498					52		197	438								
"NC"	2006	"MOORE"	"EASTWOOD"	6	123	260	383					22	145	238	383					52		161	359								
"NC"	2006	"MOORE"	"EUREKA"	6	304	806	1110					22	306	793	1099					52		456	1062								
"NC"	2006	"MOORE"	"KNOLLWOOD"	6	274	674	948					22	260	695	955					52		376	897								
"NC"	2006	"MOORE"	"LITTLE RIVER"	6	191	393	584					22	174	409	583					52		328	505								
"NC"	2006	"MOORE"	"NORTH SOUTHERN PINES"	6	299	390	689					22	293	398	691					52		240	631								
"NC"	2006	"MOORE"	"PINEBLUFF"	6	215	255	470					22	205	262	467					52		176	390								
"NC"	2006	"MOORE"	"PINEDENE"	6	407	729	1136					22	389	741	1130					52		426	1081								
"NC"	2006	"MOORE"	"PINEHURST A"	6	386	1028	1414					22	348	1075	1423					52		729	1366								
"NC"	2006	"MOORE"	"PINEHURST B1"	6	326	599	925					22	291	638	929					52		348	865								
"NC"	2006	"MOORE"	"PINEHURST B2"	6	206	691	897					22	175	722	897					52		345	876								
"NC"	2006	"MOORE"	"PINEHURST C"	6	435	1108	1543					22	405	1151	1556					52		566	1488								
"NC"	2006	"MOORE"	"ROBBINS"	6	100	256	356					22	101	257	358					52		203	334								
"NC"	2006	"MOORE"	"SEVEN LAKES"	6	403	1133	1536					22	377	1159	1536					52		422	1518								
"NC"	2006	"MOORE"	"SOUTH SOUTHERN PINES"	6	421	291	712					22	411	299	710					52		204	601								
"NC"	2006	"MOORE"	"TAYLORTOWN"	6	113	38	151					22	104	52	156					52		24	102								
"NC"	2006	"MOORE"	"VASS"	6	180	270	450					22	175	274	449					52		194	377								
"NC"	2006	"MOORE"	"WEST ABERDEEN"	6	246	394	640					22	239	405	644					52		274	584								
"NC"	2006	"MOORE"	"WEST END"	6	198	314	512					22	182	338	520					52		190	453								
"NC"	2006	"MOORE"	"WESTMOORE"	6	149	365	514					22	141	366	507					52		328	472								
"NC"	2006	"NASH"	"BAILEY"	2	344	229	573					11	326	241	567					25	213	349	562								
"NC"	2006	"NASH"	"CASTALIA"	2	202	107	309					11	192	118	310					25	146	163	309								
"NC"	2006	"NASH"	"COOPERS"	3	102	450	552					11	231	324	555					25	103	451	554								
"NC"	2006	"NASH"	"DRYWELLS"	2	328	154	482					11	310	167	477					25	223	255	478								
"NC"	2006	"NASH"	"FERRELLS"	2	267	157	424					11	242	170	412					25	152	268	420								
"NC"	2006	"NASH"	"GRIFFINS"	2	343	66	409					11	327	80	407					25	222	75	297	49	87	23	110				
"NC"	2006	"NASH"	"JACKSONS"	2	242	135	377					11	224	152	376					25	145	229	374								
"NC"	2006	"NASH"	"MANNINGS NO 1"	2	651	179	830					11	636	193	829					25	504	328	832								
"NC"	2006	"NASH"	"MANNINGS NO 2"	2	175	83	258					11	156	101	257					25	103	152	255								
"NC"	2006	"NASH"	"NASHVILLE"	2	1006	466	1472					11	979	493	1472					25	687	783	1470								
"NC"	2006	"NASH"	"NORTH WHITAKERS NO 1"	2	206	24	230					11	195	35	230					7	204		204								
"NC"	2006	"NASH"	"NORTH WHITAKERS NO 2"	2	210	72	282					11	205	77	282					25	148	134	282								
"NC"	2006	"NASH"	"OAK LEVEL"	3	227	438	665					11	327	344	671					25	211	456	667								
"NC"	2006	"NASH"	"RED OAK"	3	154	512	666					11	279	386	665					25	140	523	663								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 1"	1	149		149					11	148	62	210					7	148		148								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 10"	2	751	445	1196					11	738	460	1198					7	827		827								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 2"	1	335		335					11	321	147	468					7	328		328								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 3"	1	402		402					11	407	55	462					7	411		411								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 4"	1	380		380					11	367	111	478					25	199	118	317	7	142		142				
"NC"	2006	"NASH"	"ROCKY MOUNT NO 5"	3	181	474	655					11	310	349	659					25	184	473	657								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 6"	3	327	505	832					11	470	364	834					25	309	521	830								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 7"	3	337	677	1014					11	600	426	1026					25	308	715	1023								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 8"	2	362	152	514					11	357	161	518					25	256	265	521								
"NC"	2006	"NASH"	"ROCKY MOUNT NO 9"	3	215	556	771					11	380	398	778					25	184	599	783								
"NC"	2006	"NASH"	"SOUTH WHITAKERS"	2	225	77	302					11	228	76	304					7	230		230								
"NC"	2006	"NASH"	"STONY CREEK"	3	99	188	287	2	28	20	48	11	180	158	338					25	107	230	337								
"NC"	2006	"NEW HANOVER"	"CF01"	7	782	242	1024					9	677	345	1022					18	554	459	1013								
"NC"	2006	"NEW HANOVER"	"CF02"	7	508	224	732					9	406	340	746					18	301	379	680	16		42	42				
"NC"	2006	"NEW HANOVER"	"CF03"	7	819	412	1231					9	722	526	1248					18	320	306	626	16		441	441				
"NC"	2006	"NEW HANOVER"	"FP01"	7	1109	563	1672					9	1025	668	1693					19		1148	1148								
"NC"	2006	"NEW HANOVER"	"FP02"	7	544	168	712					9	471	250	721					19		445	445								
"NC"	2006	"NEW HANOVER"	"FP03"	7	456	186	642					9	423	232	655					19		449	449								
"NC"	2006	"NEW HANOVER"	"FP04"	7	732	275	1007					9	619	382	1001					19		682	682								
"NC"	2006	"NEW HANOVER"	"FP05"	7	391	157	548					9	330	221	551					19		377	377								
"NC"	2006	"NEW HANOVER"	"H01"	7	354	146	500					9	307	195	502					16		337	337								
"NC"	2006	"NEW HANOVER"	"H02"	7	723	508	1231					9	653	600	1253					16		1004	1004								
"NC"	2006	"NEW HANOVER"	"H03"	7	1020	464	1484					9	858	648	1506					19		1109	1109								
"NC"	2006	"NEW HANOVER"	"H04"	7	642	239	881					9	564	335	899					16		586	586								
"NC"	2006	"NEW HANOVER"	"H05"	7	616	291	907					9	577	343	920					16		662	662								
"NC"	2006	"NEW HANOVER"	"H06"	7	522	216	738					9	473	274	747					16		513	513								
"NC"	2006	"NEW HANOVER"	"H07"	7	1079	525	1604					9	955	665	1620					16		952	952	18	177	83	260				
"NC"	2006	"NEW HANOVER"	"H08"	7	982	441	1423					9	860	572	1432					16		1022	1022								
"NC"	2006	"NEW HANOVER"	"H09"	7	1229	692	1921					9	1108	839	1947					16		1444	1444								
"NC"	2006	"NEW HANOVER"	"M02"	7	1392	553	1945					9	1169	783	1952					19		1415	1415								
"NC"	2006	"NEW HANOVER"	"M03"	7	506	218	724					9	448	284	732					19		491	491								
"NC"	2006	"NEW HANOVER"	"M04"	7	1144	459	1603					9	966	648	1614					19		1145	1145								
"NC"	2006	"NEW HANOVER"	"M05"	7	1111	417	1528					9	954	598	1552					19		1076	1076								
"NC"	2006	"NEW HANOVER"	"W01"	7	330	6	336					9	320	22	342					18	301	37	338								
"NC"	2006	"NEW HANOVER"	"W02"	7	471	65	536					9	473	76	549					18	342	185	527								
"NC"	2006	"NEW HANOVER"	"W03"	7	408	36	444					9	414	39	453					18	358	90	448								
"NC"	2006	"NEW HANOVER"	"W04"	7	170	42	212					9	151	60	211					19		118	118								
"NC"	2006	"NEW HANOVER"	"W05"	7	401	154	555					9	365	203	568					19		364	364								
"NC"	2006	"NEW HANOVER"	"W06"	7	333	19	352					9	310	28	338					18	270	70	340								
"NC"	2006	"NEW HANOVER"	"W07"	7	440	10	450					9	422	31	453					18	397	57	454								
"NC"	2006	"NEW HANOVER"	"W08"	7	307	78	385					9	282	111	393					18	226	156	382								
"NC"	2006	"NEW HANOVER"	"W09"	7	480	77	557					9	450	114	564					18	348	192	540								
"NC"	2006	"NEW HANOVER"	"W10"	7	430	45	475					9	410	68	478					18	385	83	468								
"NC"	2006	"NEW HANOVER"	"W11"	7	760	257	1017					9	573	453	1026					19		833	833								
"NC"	2006	"NEW HANOVER"	"W12"	7	537	142	679					9	465	216	681					16		319	319	18	111	85	196				
"NC"	2006	"NEW HANOVER"	"W13"	7	252	48	300					9	245	59	304					18	213	82	295	16		2	2				
"NC"	2006	"NEW HANOVER"	"W14"	7	350	117	467					9	322	158	480					19		304	304								
"NC"	2006	"NEW HANOVER"	"W15"	7	488	87	575					9	461	117	578					18	437	137	574								
"NC"	2006	"NEW HANOVER"	"W16"	7	832	271	1103					9	713	400	1113					19		771	771								
"NC"	2006	"NEW HANOVER"	"W17"	7	630	226	856					9	575	289	864					19		564	564								
"NC"	2006	"NEW HANOVER"	"W18"	7	326	87	413					9	283	133	416					16		272	272								
"NC"	2006	"NEW HANOVER"	"W19"	7	363	65	428					9	346	92	438					19		212	212								
"NC"	2006	"NEW HANOVER"	"W20"	7	222	56	278					9	197	88	285					19		155	155								
"NC"	2006	"NEW HANOVER"	"W21"	7	698	326	1024					9	659	377	1036					19		690	690								
"NC"	2006	"NEW HANOVER"	"W22"	7	272	66	338					9	259	83	342					16		184	184								
"NC"	2006	"NEW HANOVER"	"W23"	7	240	75	315					9	223	94	317					16		185	185								
"NC"	2006	"NEW HANOVER"	"W24"	7	256	84	340					9	229	119	348					16		200	200								
"NC"	2006	"NEW HANOVER"	"WB"	7	505	200	705					9	424	287	711					19		524	524								
"NC"	2006	"NORTHAMPTON"	"CONWAY"	1	201		201					4	169	90	259					27	254		254								
"NC"	2006	"NORTHAMPTON"	"CREEKSVILLE"	1	151		151					4	126	85	211					27	201		201								
"NC"	2006	"NORTHAMPTON"	"GALATIA"	1	174		174					4	152	75	227					27	213		213								
"NC"	2006	"NORTHAMPTON"	"GARYSBURG"	1	460		460					4	447	21	468					27	466		466								
"NC"	2006	"NORTHAMPTON"	"GASTON"	1	548		548					4	507	113	620					27	583		583								
"NC"	2006	"NORTHAMPTON"	"JACKSON"	1	206		206					4	184	75	259					27	243		243								
"NC"	2006	"NORTHAMPTON"	"LAKE GASTON"	1	392		392					4	292	50	342					27	428		428								
"NC"	2006	"NORTHAMPTON"	"LASKER"	1	61		61					4	44	49	93					27	95		95								
"NC"	2006	"NORTHAMPTON"	"MILWAUKEE"	1	117		117					4	100	42	142					27	130		130								
"NC"	2006	"NORTHAMPTON"	"NEWTOWN"	1	160		160					4	118	77	195					27	178		178								
"NC"	2006	"NORTHAMPTON"	"PENDLETON"	1	62		62					4	55	31	86					27	78		78								
"NC"	2006	"NORTHAMPTON"	"PLEASANT HILL"	1	91		91					4	84	16	100					27	94		94								
