state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv	g2004_STH_dv	g2004_STH_rv	g2004_STH_tv	g2004_STS_dv	g2004_STS_rv	g2004_STS_tv
"NM"	2004	2	"471"	35	60	97	39	83	122	47	17			92	92
"NM"	2004	2	"472"	65	77	144	35	90	125	21	11			69	69
"NM"	2004	2	"472"	65	77	144	35	50	85	21	11			112	112
"NM"	2004	2	"472"	25	65	93	49	0	49	21	11			55	55
"NM"	2004	2	"472"	65	77	144	35	0	35	21	11			55	55
"NM"	2004	2	"472"	65	77	144	35	68	103	21	11			55	55
"NM"	2004	2	"472"	37	44	84	23	0	23	21	11			55	55
"NM"	2004	2	"473"	92	75	167	46	53	99	194	120			63	63
"NM"	2004	2	"473"	44	42	86	35	1	36	194	120			123	123
"NM"	2004	2	"473"	44	42	86	35	49	84	194	120			55	55
"NM"	2004	2	"473"	44	42	86	35	83	118	194	120			55	55
"NM"	2004	2	"473"	45	56	101	83	0	83	194	16			55	55
"NM"	2004	2	"473"	44	42	86	35	0	35	194	120			55	55
"NM"	2004	2	"474"	32	59	91	30	0	30	160	163			70	70
"NM"	2004	2	"474"	76	93	171	58	113	171	160	163			133	133
"NM"	2004	2	"474"	32	59	91	30	0	30	160	163			37	37
"NM"	2004	2	"474"	32	59	91	30	39	69	160	163			37	37
"NM"	2004	2	"474"	26	35	61	22	0	22	160	19			37	37
"NM"	2004	2	"474"	32	59	91	30	61	91	160	163			37	37
"NM"	2004	2	"475"	60	53	113	57	0	57	93	223			50	50
"NM"	2004	2	"475"	70	44	114	147	53	200	93	43			65	65
"NM"	2004	2	"475"	60	53	113	57	0	57	93	43			220	220
"NM"	2004	2	"475"	60	53	113	57	162	219	93	43			220	220
"NM"	2004	2	"475"	163	144	313	49	0	49	93	43			220	220
"NM"	2004	2	"475"	60	53	113	57	55	112	93	43			220	220
"NM"	2004	2	"476"	127	155	286	98	0	98	175	65			80	80
"NM"	2004	2	"476"	48	72	120	43	95	138	175	65			215	215
"NM"	2004	2	"476"	48	72	120	43	0	43	175	65			97	97
"NM"	2004	2	"476"	48	72	120	43	183	226	175	65			97	97
"NM"	2004	2	"476"	48	72	120	43	0	43	175	56			97	97
"NM"	2004	2	"476"	60	87	147	51	77	128	175	65			97	97
"NM"	2004	2	"477"	212	134	358	82	0	82	167	67		109	56	165
"NM"	2004	2	"477"	212	134	358	82	1	83	167	67		91	61	152
"NM"	2004	2	"477"	103	69	177	185	75	260	167	67		208	129	337
"NM"	2004	2	"477"	94	53	150	98	167	265	167	67		208	129	337
"NM"	2004	2	"477"	212	134	358	82	0	82	167	72		208	129	337
"NM"	2004	2	"477"	212	134	358	82	68	150	167	67		208	129	337
"NM"	2004	2	"478"	59	51	110	81	190	271	100	107		52	84	136
"NM"	2004	2	"478"	197	152	352	155	0	155	100	52		82	55	137
"NM"	2004	2	"478"	94	79	173	39	0	39	100	52		193	151	344
"NM"	2004	2	"478"	59	51	110	81	0	81	100	52		193	151	344
"NM"	2004	2	"478"	59	51	110	81	91	172	100	52		193	151	344
"NM"	2004	2	"478"	59	51	110	81	71	152	100	52		193	151	344
"NM"	2004	2	"48"	103	46	149	123	1	124	237	16		153		153
"NM"	2004	2	"48"	169	84	257	170	82	252	16	47		124		124
"NM"	2004	2	"48"	129	34	165	96	0	96	237	47		212		212
"NM"	2004	2	"48"	103	46	149	123	1	124	237	39		212		212
"NM"	2004	2	"48"	103	46	149	123	55	178	114	47		212		212
"NM"	2004	2	"48"	103	46	149	123	40	163	237	47		212		212
"NM"	2004	2	"480"	87	92	181	102	0	102	34	47			117	117
"NM"	2004	2	"480"	78	100	182	69	111	180	34	47			129	129
"NM"	2004	2	"480"	78	100	182	69	189	258	34	47			231	231
"NM"	2004	2	"480"	78	100	182	69	115	184	34	47			231	231
"NM"	2004	2	"480"	126	164	298	65	0	65	34	47			231	231
"NM"	2004	2	"480"	78	100	182	69	0	69	36	47			231	231
"NM"	2004	2	"481"	47	38	85	42	43	85	39	23		40	48	88
"NM"	2004	2	"481"	47	38	85	42	0	42	39	23		53	77	130
"NM"	2004	2	"481"	58	43	105	81	0	81	39	23		98	42	140
"NM"	2004	2	"481"	47	38	85	42	0	42	39	23		98	42	140
"NM"	2004	2	"481"	105	88	196	49	108	157	34	23		98	42	140
"NM"	2004	2	"481"	47	38	85	42	55	97	39	23		98	42	140
"NM"	2004	2	"482"	62	130	192	67	0	67	7	62			205	205
"NM"	2004	2	"482"	47	116	164	42	0	42	29	62			125	125
"NM"	2004	2	"482"	62	130	192	67	147	214	7	62			142	142
"NM"	2004	2	"482"	62	130	192	67	0	67	7	62			142	142
"NM"	2004	2	"482"	84	170	254	33	130	163	7	62			142	142
"NM"	2004	2	"482"	62	130	192	67	187	254	7	62			142	142
"NM"	2004	2	"483"	89	118	212	66	136	202	10	90			145	145
"NM"	2004	2	"483"	75	130	205	130	0	130	40	90			144	144
"NM"	2004	2	"483"	163	236	405	73	269	342	40	71			304	304
"NM"	2004	2	"483"	163	236	405	73	0	73	40	13			304	304
"NM"	2004	2	"483"	163	236	405	73	138	211	229	90			304	304
"NM"	2004	2	"483"	163	236	405	73	0	73	40	90			304	304
"NM"	2004	2	"484"	60	59	119	84	73	157	5	13			78	78
"NM"	2004	2	"484"	103	143	252	46	0	46	5	13			195	195
"NM"	2004	2	"484"	103	143	252	46	95	141	5	13			108	108
"NM"	2004	2	"484"	72	91	163	67	168	235	5	13			108	108
"NM"	2004	2	"484"	103	143	252	46	0	46	38	13			108	108
"NM"	2004	2	"484"	103	143	252	46	0	46	5	13			108	108
"NM"	2004	2	"485"	92	129	221	73	113	186	31	22			156	156
"NM"	2004	2	"485"	92	129	221	73	209	282	8	22			263	263
"NM"	2004	2	"485"	92	129	221	73	0	73	8	22			135	135
"NM"	2004	2	"485"	87	99	187	74	0	74	8	22			135	135
"NM"	2004	2	"485"	92	129	221	73	0	73	8	22			135	135
"NM"	2004	2	"485"	136	187	326	112	143	255	8	22			135	135
"NM"	2004	2	"486"	121	144	269	104	0	104	47	22			180	180
"NM"	2004	2	"486"	121	144	269	104	160	264	47	22			167	167
"NM"	2004	2	"486"	131	191	330	119	0	119	187	22			253	253
"NM"	2004	2	"486"	121	144	269	104	1	105	47	22			253	253
"NM"	2004	2	"486"	121	144	269	104	161	265	47	22			253	253
"NM"	2004	2	"486"	81	149	232	68	211	279	47	22			253	253
"NM"	2004	2	"487"	76	113	193	54	116	170	38	68			148	148
"NM"	2004	2	"487"	79	104	185	62	0	62	38	68			130	130
"NM"	2004	2	"487"	76	113	193	54	127	181	38	68			122	122
"NM"	2004	2	"487"	79	109	191	73	140	213	38	68			122	122
"NM"	2004	2	"487"	76	113	193	54	0	54	39	68			122	122
"NM"	2004	2	"487"	76	113	193	54	0	54	38	68			122	122
"NM"	2004	2	"488"	83	122	207	91	0	91	64	19		91	140	231
"NM"	2004	2	"488"	109	152	262	87	0	87	25	19		81	155	236
"NM"	2004	2	"488"	83	122	207	91	0	91	25	19		97	121	218
"NM"	2004	2	"488"	111	130	245	71	156	227	25	19		97	121	218
"NM"	2004	2	"488"	83	122	207	91	133	224	25	19		97	121	218
"NM"	2004	2	"488"	83	122	207	91	169	260	25	19		97	121	218
"NM"	2004	2	"489"	152	199	358	82	0	82	33	10		68	197	265
"NM"	2004	2	"489"	152	199	358	82	118	200	210	15		82	116	198
"NM"	2004	2	"489"	152	199	358	82	129	211	30	15		140	103	243
"NM"	2004	2	"489"	92	119	212	127	0	127	33	12		140	103	243
"NM"	2004	2	"489"	152	199	358	82	0	82	33	15		140	103	243
"NM"	2004	2	"489"	71	97	168	61	223	284	33	15		140	103	243
"NM"	2004	2	"49"	248	192	442	411	0	411	240	44		250	297	547
"NM"	2004	2	"49"	248	192	442	411	0	411	60	44		490	63	553
"NM"	2004	2	"49"	435	391	837	210	0	210	60	36		202	177	379
"NM"	2004	2	"49"	248	192	442	411	227	638	60	34		202	177	379
"NM"	2004	2	"49"	173	92	266	153	114	267	17	44		202	177	379
"NM"	2004	2	"49"	248	192	442	411	415	826	60	44		202	177	379
"NM"	2004	2	"490"	79	122	201	59	0	59	25	7		51	116	167
"NM"	2004	2	"490"	53	119	173	66	0	66	39	7		69	127	196
"NM"	2004	2	"490"	69	161	232	39	133	172	39	7		43	165	208
"NM"	2004	2	"490"	69	161	232	39	0	39	39	7		43	165	208
"NM"	2004	2	"490"	69	161	232	39	168	207	39	7		43	165	208
"NM"	2004	2	"490"	69	161	232	39	135	174	39	7		43	165	208
"NM"	2004	2	"491"	62	78	142	73	0	73	13	6		32	75	107
"NM"	2004	2	"491"	82	108	192	32	95	127	73	6		71	88	159
"NM"	2004	2	"491"	62	78	142	73	81	154	73	6		53	111	164
"NM"	2004	2	"491"	62	78	142	73	0	73	73	6		53	111	164
"NM"	2004	2	"491"	43	69	115	48	0	48	73	6		53	111	164
"NM"	2004	2	"491"	62	78	142	73	116	189	73	6		53	111	164
"NM"	2004	2	"492"	40	47	87	31	0	31	26	20		78	48	126
"NM"	2004	2	"492"	45	37	84	72	119	191	26	20		42	35	77
"NM"	2004	2	"492"	40	47	87	31	0	31	80	20		38	104	142
"NM"	2004	2	"492"	40	47	87	31	0	31	26	20		38	104	142
"NM"	2004	2	"492"	77	114	195	36	44	80	26	20		38	104	142
"NM"	2004	2	"492"	40	47	87	31	56	87	26	20		38	104	142
"NM"	2004	2	"493"	64	84	157	76	95	171	109	4		53	88	141
"NM"	2004	2	"493"	80	124	208	51	0	51	109	4		72	104	176
"NM"	2004	2	"493"	80	124	208	51	130	181	109	4		51	119	170
"NM"	2004	2	"493"	80	124	208	51	106	157	109	4		51	119	170
"NM"	2004	2	"493"	63	88	153	56	0	56	109	4		51	119	170
"NM"	2004	2	"493"	80	124	208	51	0	51	4	4		51	119	170
"NM"	2004	2	"494"	41	65	107	38	61	99	11	51		37	66	103
"NM"	2004	2	"494"	54	51	105	67	0	67	11	51		36	65	101
"NM"	2004	2	"494"	81	105	189	43	68	111	43	51		64	115	179
"NM"	2004	2	"494"	81	105	189	43	0	43	11	51		64	115	179
"NM"	2004	2	"494"	81	105	189	43	0	43	11	51		64	115	179
"NM"	2004	2	"494"	81	105	189	43	121	164	11	51		64	115	179
"NM"	2004	2	"495"	65	69	137	134	83	217	20	25			121	121
"NM"	2004	2	"495"	65	69	137	134	0	134	20	25			90	90
"NM"	2004	2	"495"	65	69	137	134	1	135	20	25			232	232
"NM"	2004	2	"495"	160	148	316	54	0	54	58	25			232	232
"NM"	2004	2	"495"	65	69	137	134	105	239	20	25			232	232
"NM"	2004	2	"495"	78	99	179	72	179	251	20	25			232	232
"NM"	2004	2	"496"	63	125	191	51	0	51	28	1		38	73	111
"NM"	2004	2	"496"	63	125	191	51	82	133	44	1		31	69	100
"NM"	2004	2	"496"	63	125	191	51	135	186	28	1		60	119	179
"NM"	2004	2	"496"	44	70	116	36	0	36	28	1		60	119	179
"NM"	2004	2	"496"	63	125	191	51	0	51	28	1		60	119	179
"NM"	2004	2	"496"	42	62	104	33	67	100	28	1		60	119	179
"NM"	2004	2	"497"	59	79	140	49	89	138	63	3		54	91	145
"NM"	2004	2	"497"	59	79	140	49	0	49	63	3		93	77	170
"NM"	2004	2	"497"	59	79	140	49	1	50	63	3		35	150	185
"NM"	2004	2	"497"	59	79	140	49	1	50	1	3		35	150	185
"NM"	2004	2	"497"	106	154	263	84	175	259	63	3		35	150	185
"NM"	2004	2	"497"	51	75	130	34	93	127	63	3		35	150	185
"NM"	2004	2	"498"	185	165	357	105	100	205	26	13		100	73	173
"NM"	2004	2	"498"	112	94	208	51	208	259	26	13		55	180	235
"NM"	2004	2	"498"	62	71	133	147	0	147	38	13		151	97	248
"NM"	2004	2	"498"	112	94	208	51	80	131	26	13		151	97	248
"NM"	2004	2	"498"	112	94	208	51	1	52	26	13		151	97	248
"NM"	2004	2	"498"	112	94	208	51	0	51	26	13		151	97	248
"NM"	2004	2	"499"	105	107	213	65	72	137	70	8		48	83	131
"NM"	2004	2	"499"	71	84	156	90	121	211	70	8		67	69	136
"NM"	2004	2	"499"	71	84	156	90	0	90	70	8		91	109	200
"NM"	2004	2	"499"	71	84	156	90	0	90	70	8		91	109	200
"NM"	2004	2	"499"	53	65	120	48	0	48	59	8		91	109	200
"NM"	2004	2	"499"	71	84	156	90	86	176	70	8		91	109	200
"NM"	2004	2	"5"	104	119	226	109	98	207	219	20		165		165
"NM"	2004	2	"5"	104	119	226	109	0	109	31	40		74		74
"NM"	2004	2	"5"	64	46	112	82	0	82	18	0		146		146
"NM"	2004	2	"5"	104	119	226	109	139	248	31	40		146		146
"NM"	2004	2	"5"	104	119	226	109	52	161	31	40		146		146
"NM"	2004	2	"5"	126	82	210	60	0	60	31	40		146		146
"NM"	2004	2	"50"	420	342	771	252	0	252	15	30		227	208	435
"NM"	2004	2	"50"	209	107	317	204	386	590	46	18		444	291	735
"NM"	2004	2	"50"	209	107	317	204	1	205	15	66		289	79	368
"NM"	2004	2	"50"	209	107	317	204	112	316	15	30		289	79	368
"NM"	2004	2	"50"	209	107	317	204	253	457	155	30		289	79	368
"NM"	2004	2	"50"	279	222	513	371	3	374	15	30		289	79	368
"NM"	2004	2	"500"	86	166	253	60	0	60	150	11		62	190	252
"NM"	2004	2	"500"	86	166	253	60	175	235	150	11		83	164	247
"NM"	2004	2	"500"	86	166	253	60	0	60	9	11		73	127	200
"NM"	2004	2	"500"	92	190	285	52	147	199	150	11		73	127	200
"NM"	2004	2	"500"	70	129	201	75	222	297	150	11		73	127	200
"NM"	2004	2	"500"	86	166	253	60	0	60	150	11		73	127	200
"NM"	2004	2	"502"	69	97	169	67	55	122	5	84			113	113
"NM"	2004	2	"502"	164	183	353	133	100	233	5	84			266	266
"NM"	2004	2	"502"	69	97	169	67	0	67	53	84			73	73
"NM"	2004	2	"502"	69	97	169	67	0	67	5	84			73	73
"NM"	2004	2	"502"	69	97	169	67	213	280	5	84			73	73
"NM"	2004	2	"502"	63	53	119	64	0	64	5	84			73	73
"NM"	2004	2	"503"	35	45	81	34	142	176	76	2			46	46
"NM"	2004	2	"503"	25	30	56	23	47	70	89	2			46	46
"NM"	2004	2	"503"	35	45	81	34	33	67	76	2			161	161
"NM"	2004	2	"503"	35	45	81	34	0	34	76	2			161	161
"NM"	2004	2	"503"	79	131	214	67	0	67	76	2			161	161
"NM"	2004	2	"503"	35	45	81	34	0	34	76	2			161	161
"NM"	2004	2	"504"	31	39	71	36	0	36	77	5			46	46
"NM"	2004	2	"504"	43	34	77	24	0	24	77	5			46	46
"NM"	2004	2	"504"	43	34	77	24	41	65	77	5			165	165
"NM"	2004	2	"504"	43	34	77	24	0	24	77	5			165	165
"NM"	2004	2	"504"	99	111	217	89	127	216	77	5			165	165
"NM"	2004	2	"504"	43	34	77	24	45	69	10	5			165	165
"NM"	2004	2	"505"	134	109	247	13	64	77	72	22			59	59
"NM"	2004	2	"505"	45	52	99	41	55	96	72	22			175	175
"NM"	2004	2	"505"	45	52	99	41	0	41	40	22			64	64
"NM"	2004	2	"505"	45	52	99	41	0	41	72	22			64	64
"NM"	2004	2	"505"	19	56	76	111	130	241	72	22			64	64
"NM"	2004	2	"505"	45	52	99	41	0	41	72	22			64	64
"NM"	2004	2	"506"	38	58	98	79	129	208	185	12			78	78
"NM"	2004	2	"506"	58	55	113	29	62	91	185	12			65	65
"NM"	2004	2	"506"	113	96	214	47	68	115	185	12			156	156
"NM"	2004	2	"506"	58	55	113	29	0	29	84	12			156	156
"NM"	2004	2	"506"	58	55	113	29	0	29	185	12			156	156
"NM"	2004	2	"506"	58	55	113	29	1	30	185	12			156	156
"NM"	2004	2	"507"	38	57	97	36	0	36	125	17			69	69
"NM"	2004	2	"507"	38	57	97	36	138	174	125	17			164	164
"NM"	2004	2	"507"	43	54	99	32	0	32	125	17			66	66
"NM"	2004	2	"507"	92	118	212	71	0	71	125	17			66	66
"NM"	2004	2	"507"	38	57	97	36	65	101	51	17			66	66
"NM"	2004	2	"507"	38	57	97	36	61	97	125	17			66	66
"NM"	2004	2	"508"	79	118	199	66	129	195	235	14			65	65
"NM"	2004	2	"508"	49	48	102	50	56	106	235	14			163	163
"NM"	2004	2	"508"	54	48	104	44	0	44	46	14			69	69
"NM"	2004	2	"508"	54	48	104	44	0	44	235	14			69	69
"NM"	2004	2	"508"	54	48	104	44	52	96	235	14			69	69
"NM"	2004	2	"508"	54	48	104	44	0	44	235	14			69	69
"NM"	2004	2	"509"	33	30	64	70	95	165	125	24			42	42
"NM"	2004	2	"509"	33	30	64	70	31	101	125	24			31	31
"NM"	2004	2	"509"	30	21	51	26	25	51	288	24			123	123
"NM"	2004	2	"509"	33	30	64	70	1	71	125	24			123	123
"NM"	2004	2	"509"	82	85	169	32	0	32	125	24			123	123
"NM"	2004	2	"509"	33	30	64	70	0	70	125	24			123	123
"NM"	2004	2	"51"	85	33	118	157	0	157	96	3		109		109
"NM"	2004	2	"51"	75	36	111	79	0	79	96	3		87		87
"NM"	2004	2	"51"	162	74	241	68	82	150	96	51		213		213
"NM"	2004	2	"51"	85	33	118	157	42	199	125	35		213		213
"NM"	2004	2	"51"	85	33	118	157	39	196	96	3		213		213
"NM"	2004	2	"51"	85	33	118	157	0	157	23	3		213		213
"NM"	2004	2	"510"	61	80	142	126	0	126	206	27		150	83	233
"NM"	2004	2	"510"	153	198	356	70	109	179	206	131		58	171	229
"NM"	2004	2	"510"	153	198	356	70	221	291	206	17		88	82	170
"NM"	2004	2	"510"	82	95	179	49	0	49	299	131		88	82	170
"NM"	2004	2	"510"	153	198	356	70	93	163	206	131		88	82	170
"NM"	2004	2	"510"	153	198	356	70	0	70	206	131		88	82	170
"NM"	2004	2	"511"	89	148	239	61	0	61	129	14			106	106
"NM"	2004	2	"511"	64	90	157	74	0	74	129	14			129	129
"NM"	2004	2	"511"	64	90	157	74	114	188	129	14			181	181
"NM"	2004	2	"511"	74	106	180	51	0	51	129	14			181	181
"NM"	2004	2	"511"	64	90	157	74	160	234	129	14			181	181
"NM"	2004	2	"511"	64	90	157	74	105	179	236	14			181	181
"NM"	2004	2	"512"	81	132	215	75	140	215	152	5			262	262
"NM"	2004	2	"512"	81	132	215	75	0	75	152	5			145	145
"NM"	2004	2	"512"	122	210	333	93	0	93	76	5			135	135
"NM"	2004	2	"512"	104	206	318	94	0	94	152	5			135	135
"NM"	2004	2	"512"	81	132	215	75	118	193	152	5			135	135
"NM"	2004	2	"512"	81	132	215	75	238	313	152	5			135	135
"NM"	2004	2	"513"	98	100	202	108	0	108	88	14			134	134
"NM"	2004	2	"513"	98	100	202	108	114	222	88	14			154	154
"NM"	2004	2	"513"	129	243	375	107	1	108	88	14			297	297
"NM"	2004	2	"513"	120	131	252	88	259	347	88	14			297	297
"NM"	2004	2	"513"	98	100	202	108	0	108	88	14			297	297
"NM"	2004	2	"513"	98	100	202	108	143	251	160	14			297	297
"NM"	2004	2	"514"	154	195	355	119	0	119	145	20			132	132
"NM"	2004	2	"514"	78	95	176	64	124	188	145	20			134	134
"NM"	2004	2	"514"	78	95	176	64	111	175	145	20			289	289
"NM"	2004	2	"514"	78	95	176	64	232	296	145	20			289	289
"NM"	2004	2	"514"	78	95	176	64	0	64	184	20			289	289
"NM"	2004	2	"514"	69	105	178	55	0	55	145	20			289	289
"NM"	2004	2	"515"	71	124	195	34	1	35	114	13			99	99
"NM"	2004	2	"515"	71	124	195	34	94	128	114	13			107	107
"NM"	2004	2	"515"	50	84	136	37	99	136	61	13			151	151
"NM"	2004	2	"515"	71	124	195	34	0	34	114	13			151	151
"NM"	2004	2	"515"	37	87	126	56	0	56	114	13			151	151
"NM"	2004	2	"515"	71	124	195	34	137	171	114	13			151	151
"NM"	2004	2	"516"	116	117	238	155	107	262	78	17			107	107
"NM"	2004	2	"516"	199	246	453	76	131	207	78	17			349	349
"NM"	2004	2	"516"	199	246	453	76	0	76	78	17			134	134
"NM"	2004	2	"516"	199	246	453	76	1	77	127	17			134	134
"NM"	2004	2	"516"	199	246	453	76	0	76	78	17			134	134
"NM"	2004	2	"516"	85	99	187	106	294	400	78	17			134	134
"NM"	2004	2	"517"	96	128	227	47	81	128	135	27			93	93
"NM"	2004	2	"517"	57	74	133	45	154	199	107	27			89	89
"NM"	2004	2	"517"	62	72	135	70	0	70	107	27			175	175
"NM"	2004	2	"517"	57	74	133	45	0	45	107	27			175	175
"NM"	2004	2	"517"	57	74	133	45	91	136	107	27			175	175
"NM"	2004	2	"517"	57	74	133	45	1	46	107	27			175	175
"NM"	2004	2	"518"	147	206	358	61	0	61	67	37			147	147
"NM"	2004	2	"518"	147	206	358	61	108	169	67	37			110	110
"NM"	2004	2	"518"	147	206	358	61	132	193	67	37			271	271
"NM"	2004	2	"518"	72	124	196	119	237	356	187	37			271	271
"NM"	2004	2	"518"	147	206	358	61	0	61	67	37			271	271
"NM"	2004	2	"518"	46	93	139	30	0	30	67	37			271	271
"NM"	2004	2	"519"	20	55	75	65	0	65	71	47			118	118
"NM"	2004	2	"519"	76	72	152	18	83	101	71	47			63	63
"NM"	2004	2	"519"	44	53	98	46	57	103	71	47			58	58
"NM"	2004	2	"519"	20	55	75	65	52	117	50	47			58	58
"NM"	2004	2	"519"	20	55	75	65	0	65	71	47			58	58
"NM"	2004	2	"519"	20	55	75	65	0	65	71	47			58	58
"NM"	2004	2	"52"	218	168	395	84	0	84	106	166		100	68	168
"NM"	2004	2	"52"	218	168	395	84	0	84	14	166		243	140	383
"NM"	2004	2	"52"	95	38	134	192	94	286	106	166		97	36	133
"NM"	2004	2	"52"	218	168	395	84	195	279	106	1		97	36	133
"NM"	2004	2	"52"	90	82	172	77	50	127	300	44		97	36	133
"NM"	2004	2	"52"	218	168	395	84	0	84	106	166		97	36	133
"NM"	2004	2	"520"	103	162	267	89	0	89	110	64			199	199
"NM"	2004	2	"520"	89	174	263	69	191	260	110	12			205	205
"NM"	2004	2	"520"	89	174	263	69	1	70	110	64			221	221
"NM"	2004	2	"520"	89	174	263	69	0	69	110	64			221	221
"NM"	2004	2	"520"	89	174	263	69	185	254	190	81			221	221
"NM"	2004	2	"520"	123	155	284	77	194	271	75	64			221	221
"NM"	2004	2	"521"	123	206	333	74	106	180	65	40			107	107
"NM"	2004	2	"521"	123	206	333	74	0	74	65	40			101	101
"NM"	2004	2	"521"	123	206	333	74	88	162	65	40			251	251
"NM"	2004	2	"521"	123	206	333	74	1	75	30	40			251	251
"NM"	2004	2	"521"	85	96	184	70	224	294	65	40			251	251
"NM"	2004	2	"521"	76	81	157	105	1	106	65	40			251	251
"NM"	2004	2	"522"	127	179	308	109	291	400	149	0			188	188
"NM"	2004	2	"522"	127	179	308	109	0	109	64	0			317	317
"NM"	2004	2	"522"	127	179	308	109	195	304	149	0			217	217
"NM"	2004	2	"522"	129	143	274	113	173	286	149	0			217	217
"NM"	2004	2	"522"	149	254	406	100	0	100	149	0			217	217
"NM"	2004	2	"522"	127	179	308	109	0	109	149	0			217	217
"NM"	2004	2	"523"	67	82	149	48	226	274	134	50			108	108
"NM"	2004	2	"523"	64	67	133	79	0	79	84	50			250	250
"NM"	2004	2	"523"	67	82	149	48	99	147	84	50			90	90
"NM"	2004	2	"523"	105	191	305	50	83	133	84	50			90	90
"NM"	2004	2	"523"	67	82	149	48	0	48	84	50			90	90
"NM"	2004	2	"523"	67	82	149	48	0	48	84	50			90	90
"NM"	2004	2	"524"	51	114	168	42	0	42	100	36			67	67
"NM"	2004	2	"524"	26	60	87	19	0	19	100	36			66	66
"NM"	2004	2	"524"	51	114	168	42	123	165	86	36			123	123
"NM"	2004	2	"524"	51	114	168	42	64	106	100	36			123	123
"NM"	2004	2	"524"	51	114	168	42	55	97	100	36			123	123
"NM"	2004	2	"524"	22	52	74	22	0	22	100	36			123	123
"NM"	2004	2	"525"	71	99	171	143	0	143	125	47			114	114
"NM"	2004	2	"525"	47	56	104	67	0	67	125	47			59	59
"NM"	2004	2	"525"	163	194	359	42	0	42	32	47			270	270
"NM"	2004	2	"525"	71	99	171	143	60	203	125	47			270	270
"NM"	2004	2	"525"	71	99	171	143	104	247	125	47			270	270
"NM"	2004	2	"525"	71	99	171	143	212	355	125	47			270	270
"NM"	2004	2	"526"	94	178	278	60	0	60	86	8			182	182
"NM"	2004	2	"526"	94	178	278	60	0	60	86	8			173	173
"NM"	2004	2	"526"	94	178	278	60	0	60	86	8			233	233
"NM"	2004	2	"526"	86	157	245	77	172	249	86	8			233	233
"NM"	2004	2	"526"	73	160	234	66	209	275	86	8			233	233
"NM"	2004	2	"526"	94	178	278	60	167	227	91	8			233	233
"NM"	2004	2	"527"	34	79	113	31	75	106	66	101			90	90
"NM"	2004	2	"527"	23	71	96	21	0	21	66	25			81	81
"NM"	2004	2	"527"	34	79	113	31	74	105	169	25			76	76
"NM"	2004	2	"527"	34	79	113	31	0	31	66	209			76	76
"NM"	2004	2	"527"	34	79	113	31	81	112	92	25			76	76
"NM"	2004	2	"527"	23	75	98	23	0	23	66	25			76	76
"NM"	2004	2	"528"	26	40	67	26	0	26	14	38			49	49
"NM"	2004	2	"528"	31	92	127	22	1	23	46	38			104	104
"NM"	2004	2	"528"	26	40	67	26	48	74	46	38			55	55
"NM"	2004	2	"528"	35	44	79	31	97	128	46	38			55	55
"NM"	2004	2	"528"	26	40	67	26	0	26	46	38			55	55
"NM"	2004	2	"528"	26	40	67	26	43	69	46	38			55	55
"NM"	2004	2	"529"	140	162	303	85	0	85	2	66			370	370
"NM"	2004	2	"529"	140	162	303	85	303	388	94	66			157	157
"NM"	2004	2	"529"	140	162	303	85	183	268	2	66			199	199
"NM"	2004	2	"529"	100	129	231	196	2	198	2	66			199	199
"NM"	2004	2	"529"	236	270	513	117	0	117	2	66			199	199
"NM"	2004	2	"529"	140	162	303	85	142	227	2	66			199	199
"NM"	2004	2	"53"	40	41	81	37	0	37	19	29		48	72	120
"NM"	2004	2	"53"	48	5	54	125	45	170	207	29		159	32	191
"NM"	2004	2	"53"	40	41	81	37	8	45	207	1		48	4	52
"NM"	2004	2	"53"	40	41	81	37	112	149	207	104		48	4	52
"NM"	2004	2	"53"	40	41	81	37	0	37	60	29		48	4	52
"NM"	2004	2	"53"	139	96	236	45	0	45	207	29		48	4	52
"NM"	2004	2	"530"	81	93	176	104	171	275	138	23			218	218
"NM"	2004	2	"530"	137	151	290	72	103	175	138	23			111	111
"NM"	2004	2	"530"	81	93	176	104	153	257	138	23			169	169
"NM"	2004	2	"530"	81	93	176	104	0	104	52	23			169	169
"NM"	2004	2	"530"	126	136	264	118	0	118	138	23			169	169
"NM"	2004	2	"530"	81	93	176	104	0	104	138	23			169	169
"NM"	2004	2	"531"	119	145	270	41	77	118	65	28			191	191
"NM"	2004	2	"531"	119	145	270	41	1	42	65	28			53	53
"NM"	2004	2	"531"	49	37	88	49	0	49	65	28			76	76
"NM"	2004	2	"531"	119	145	270	41	161	202	65	28			76	76
"NM"	2004	2	"531"	119	145	270	41	45	86	65	28			76	76
"NM"	2004	2	"531"	56	71	127	101	1	102	85	28			76	76
"NM"	2004	2	"532"	142	157	303	54	0	54	115	20			55	55
"NM"	2004	2	"532"	43	50	93	122	180	302	115	20			236	236
"NM"	2004	2	"532"	61	68	131	44	0	44	115	20			87	87
"NM"	2004	2	"532"	61	68	131	44	75	119	31	20			87	87
"NM"	2004	2	"532"	61	68	131	44	49	93	115	20			87	87
"NM"	2004	2	"532"	61	68	131	44	0	44	115	20			87	87
"NM"	2004	2	"533"	44	36	81	42	0	42	2	34			74	74
"NM"	2004	2	"533"	63	47	111	102	39	141	103	34			189	189
"NM"	2004	2	"533"	116	116	236	50	56	106	103	34			47	47
