state	year	county	town	ward	precinct	cd	sd	ld	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"MI"	2008	46	40	0	1	7		57	289	261	564	309	213	537	235	307	554
"MI"	2008	46	42	0	1	7		57	527	631	1178	552	537	1138	468	634	1148
"MI"	2008	46	44	0	1	7		57	539	613	1184	601	493	1151	514	592	1159
"MI"	2008	46	44	0	2	7		57	317	258	592	336	200	568	276	248	570
"MI"	2008	46	52	0	1	7		57	671	256	954	658	194	914	609	296	940
"MI"	2008	46	52	0	2	7		57	561	230	806	526	189	766	524	234	781
"MI"	2008	46	52	0	3	7		57	580	181	774	562	149	741	546	194	760
"MI"	2008	46	52	0	4	7		57	612	461	1092	634	382	1044	544	498	1071
"MI"	2008	46	52	0	5	7		57	621	370	1010	639	280	968	584	361	985
"MI"	2008	46	52	0	6	7		57	720	419	1160	697	339	1092	658	436	1123
"MI"	2008	46	52	0	907	7		57	1280	770	2081	1394	597	2042	1303	700	2066
"MI"	2008	46	54	0	1	7		57	471	422	916	477	363	888	381	481	899
"MI"	2008	46	56	0	1	7		57	519	395	927	519	322	882	405	471	911
"MI"	2008	46	58	0	1	7		57	420	366	797	438	301	767	380	366	778
"MI"	2008	46	58	0	2	7		57	373	349	735	401	281	714	349	342	721
"MI"	2008	46	58	0	3	7		57	481	323	822	474	270	793	429	337	810
"MI"	2008	46	58	0	4	7		57	497	324	835	516	257	797	454	323	810
"MI"	2008	46	58	0	905	7		57	800	639	1462	880	512	1421	825	582	1448
"MI"	2008	46	9999	0	9999	7			0	0	1	0	0	0	0	0	4
"MI"	2008	47	2	0	1	8		66	300	499	815	335	402	776	194	565	786
"MI"	2008	47	2	0	2	8		66	284	415	707	319	335	680	187	472	682
"MI"	2008	47	2	0	3	8		66	349	487	856	380	414	829	226	570	820
"MI"	2008	47	2	0	4	8		66	286	473	773	317	400	741	157	567	745
"MI"	2008	47	2	0	5	8		66	248	271	537	268	216	513	165	322	509
"MI"	2008	47	2	0	6	8		66	398	651	1062	462	522	1017	267	723	1018
"MI"	2008	47	2	0	7	8		66	278	505	795	302	437	770	167	575	767
"MI"	2008	47	2	0	8	8		66	233	392	639	244	355	624	154	447	625
"MI"	2008	47	2	0	9	8		66	469	760	1246	529	647	1205	296	882	1207
"MI"	2008	47	2	0	901	8		66	605	1049	1676	666	912	1629	448	1157	1640
"MI"	2008	47	2	0	902	8		66	738	1087	1859	840	892	1804	540	1234	1814
"MI"	2008	47	4	0	1	8		47	652	1046	1740	732	850	1666	476	1154	1680
"MI"	2008	47	6	0	1	8		47	689	956	1676	718	826	1617	433	1145	1632
"MI"	2008	47	8	0	1	8		47	318	376	714	338	321	699	236	429	691
"MI"	2008	47	8	0	2	8		47	327	523	886	348	443	845	218	602	860
"MI"	2008	47	8	0	901	8		47	267	430	708	287	374	677	212	463	687
"MI"	2008	47	10	0	1	8		66	268	285	565	263	244	527	153	354	528
"MI"	2008	47	10	0	2	8		66	209	226	441	216	179	416	141	275	428
"MI"	2008	47	10	0	3	8		66	322	400	739	343	298	689	203	456	695
"MI"	2008	47	10	0	4	8		66	279	356	647	301	299	629	181	425	629
"MI"	2008	47	10	0	5	8		66	269	536	815	311	458	789	176	604	797
"MI"	2008	47	10	0	6	8		66	279	528	817	322	454	796	177	606	806
"MI"	2008	47	10	0	7	8		66	134	255	395	136	237	386	72	303	386
"MI"	2008	47	10	0	8	8		66	181	336	521	182	313	508	105	403	516
"MI"	2008	47	10	0	9	8		66	375	499	886	398	399	849	231	572	841
"MI"	2008	47	10	0	10	8		66	240	268	516	259	211	497	147	332	494
"MI"	2008	47	10	0	11	8		66	164	167	343	169	140	330	118	193	327
"MI"	2008	47	10	0	12	8		66	23	53	77	30	43	76	19	53	75
"MI"	2008	47	10	0	901	8		66	788	1300	2104	852	1171	2061	551	1489	2067
"MI"	2008	47	10	0	902	8		66	565	760	1332	629	639	1303	438	847	1313
"MI"	2008	47	10	0	903	8		66	406	623	1052	455	541	1028	315	691	1032
"MI"	2008	47	12	0	1	8		66	277	301	595	297	248	572	204	328	556
"MI"	2008	47	12	0	2	8		66	442	435	893	458	361	861	285	562	872
"MI"	2008	47	12	0	3	8		66	462	415	896	493	321	857	309	489	845
"MI"	2008	47	12	0	4	8		66	369	511	892	405	414	860	243	568	848
"MI"	2008	47	12	0	5	8		66	506	699	1224	546	582	1181	346	781	1172
"MI"	2008	47	12	0	6	8		66	416	617	1055	457	503	1006	299	651	989
"MI"	2008	47	12	0	7	8		66	296	325	638	342	243	620	217	375	616
"MI"	2008	47	12	0	8	8		66	276	459	744	336	362	726	179	523	718
"MI"	2008	47	12	0	901	8		66	639	842	1500	755	673	1471	502	914	1453
"MI"	2008	47	12	0	902	8		66	569	757	1347	649	636	1326	453	835	1322
"MI"	2008	47	12	0	903	8		66	143	161	309	167	133	305	118	181	303
"MI"	2008	47	14	0	1	8		47	550	802	1368	610	679	1329	353	939	1336
"MI"	2008	47	14	0	2	8		47	528	548	1095	533	458	1043	369	632	1036
"MI"	2008	47	14	0	3	8		47	624	620	1270	659	510	1227	423	739	1205
"MI"	2008	47	14	0	4	8		47	514	489	1015	519	402	974	350	584	970
"MI"	2008	47	14	0	5	8		47	497	486	999	540	386	964	370	562	966
"MI"	2008	47	14	0	6	8		47	648	683	1344	681	557	1292	461	782	1281
"MI"	2008	47	14	0	7	8		47	361	389	772	375	336	747	264	457	748
"MI"	2008	47	14	0	8	8		47	361	340	711	387	274	692	266	380	673
"MI"	2008	47	14	0	901	8		47	1213	1284	2526	1300	1089	2455	903	1487	2437
"MI"	2008	47	14	0	902	8		47	626	714	1362	684	593	1324	500	798	1329
"MI"	2008	47	16	0	1	8		47	393	505	916	410	410	867	250	596	870
"MI"	2008	47	16	0	2	8		47	620	623	1271	632	490	1193	370	799	1214
"MI"	2008	47	16	0	3	8		47	716	794	1536	764	623	1468	435	1003	1484
"MI"	2008	47	18	0	1	8		47	405	651	1073	425	546	1018	265	722	1021
"MI"	2008	47	18	0	2	8		47	543	781	1344	590	646	1296	322	928	1285
"MI"	2008	47	18	0	3	8		47	458	679	1158	505	541	1106	301	757	1098
"MI"	2008	47	18	0	4	8		47	369	589	972	404	485	924	230	672	928
"MI"	2008	47	18	0	5	8		47	329	503	852	364	416	814	206	580	819
"MI"	2008	47	18	0	901	8		47	983	1486	2505	1038	1272	2398	733	1645	2421
"MI"	2008	47	20	0	1	8		47	410	527	956	428	446	921	247	651	929
"MI"	2008	47	20	0	2	8		47	306	468	789	360	368	760	191	555	771
"MI"	2008	47	20	0	3	8		47	315	430	763	342	349	725	195	501	723
"MI"	2008	47	20	0	901	8		47	172	236	410	187	194	398	123	263	401
"MI"	2008	47	20	0	902	8		47	256	361	627	301	285	612	210	398	621
"MI"	2008	47	22	0	1	8		47	315	497	827	357	404	798	205	578	810
"MI"	2008	47	22	0	2	8		47	441	593	1045	461	501	1013	276	710	1016
"MI"	2008	47	24	0	1	8		66	398	600	1012	406	501	949	245	688	958
"MI"	2008	47	24	0	2	8		66	360	550	931	406	456	894	244	635	899
"MI"	2008	47	24	0	3	8		66	257	406	672	290	328	647	150	476	648
"MI"	2008	47	24	0	4	8		66	362	563	942	400	456	900	254	634	914
"MI"	2008	47	24	0	901	8		66	792	1183	2006	879	988	1934	591	1337	1964
"MI"	2008	47	26	0	1	8		66	385	574	973	410	472	918	234	652	919
"MI"	2008	47	26	0	2	8		66	509	754	1286	559	608	1216	328	860	1222
"MI"	2008	47	26	0	3	8		66	445	722	1184	518	582	1142	289	821	1139
"MI"	2008	47	26	0	4	8		66	335	564	917	372	454	870	210	622	873
"MI"	2008	47	26	0	901	8		66	754	1080	1867	821	904	1783	593	1189	1819
"MI"	2008	47	28	0	1	8		47	365	314	690	392	244	667	259	368	663
"MI"	2008	47	28	0	2	8		47	423	514	956	444	415	918	286	588	921
"MI"	2008	47	28	0	3	8		47	492	453	965	494	375	922	328	542	912
"MI"	2008	47	28	0	4	8		47	257	309	573	269	246	544	179	352	544
"MI"	2008	47	28	0	901	8		47	620	620	1255	676	516	1225	491	700	1220
"MI"	2008	47	30	0	1	8		47	442	571	1024	455	478	980	317	618	967
"MI"	2008	47	30	0	2	8		47	426	660	1105	465	573	1076	298	719	1055
"MI"	2008	47	30	0	3	8		47	403	648	1069	431	566	1046	289	702	1033
"MI"	2008	47	30	0	4	8		47	243	445	702	270	362	669	173	475	674
"MI"	2008	47	30	0	901	8		47	722	1038	1786	741	941	1733	556	1152	1737
"MI"	2008	47	32	0	1	8		47	811	860	1715	860	691	1651	583	969	1637
"MI"	2008	47	52	0	1	8		66	437	321	776	449	253	747	316	387	741
"MI"	2008	47	52	0	2	8		66	323	272	608	333	222	584	218	347	585
"MI"	2008	47	52	0	3	8		66	404	434	852	409	385	825	252	548	824
"MI"	2008	47	52	0	4	8		66	227	231	460	222	217	446	136	309	453
"MI"	2008	47	52	0	901	8		66	706	726	1447	790	592	1419	557	859	1434
"MI"	2008	47	54	0	1	8		47	569	518	1101	561	424	1035	363	645	1040
"MI"	2008	47	54	0	2	8		47	577	418	1029	598	333	985	361	559	968
"MI"	2008	47	54	0	3	8		47	534	587	1149	539	483	1105	347	721	1113
"MI"	2008	47	54	0	901	8		47	480	545	1048	516	458	1004	363	634	1019
"MI"	2008	48	2	0	1	1		109	53	63	119	77	30	111	89	27	117
"MI"	2008	48	4	0	1	1		109	226	411	650	313	284	622	355	275	642
"MI"	2008	48	6	0	1	1		109	557	616	1199	733	376	1157	811	351	1192
"MI"	2008	48	8	0	1	1		109	355	400	772	443	266	737	512	239	767
"MI"	2008	49	2	0	1	1		107	50	45	106	62	34	106	78	24	106
"MI"	2008	49	4	0	1	1		107	165	150	319	191	111	307	234	81	318
"MI"	2008	49	6	0	1	1		107	551	694	1256	663	529	1224	812	411	1239
"MI"	2008	49	8	0	1	1		107	141	228	378	187	171	372	222	146	374
"MI"	2008	49	8	0	2	1		107	97	201	302	126	166	297	153	142	298
"MI"	2008	49	10	0	1	1		107	41	44	85	47	32	80	58	20	79
"MI"	2008	49	12	0	1	1		107	50	58	109	60	39	104	78	30	110
"MI"	2008	49	14	0	1	1		107	124	207	334	168	152	328	207	122	334
"MI"	2008	49	16	0	1	1		107	326	292	630	415	187	621	474	151	633
"MI"	2008	49	18	0	1	1		107	131	113	245	153	76	240	163	66	240
"MI"	2008	49	20	0	1	1		107	261	328	599	313	236	580	386	195	591
"MI"	2008	49	22	0	1	1		107	235	194	432	280	138	426	323	100	428
"MI"	2008	49	52	0	1	1		107	241	177	434	276	121	418	325	90	426
"MI"	2008	49	54	0	1	1		107	614	537	1167	755	346	1132	853	286	1159
"MI"	2008	49	9999	0	9999	1			0	0	0	0	0	0	0	0	4
"MI"	2008	50	2	0	1	10		32	551	666	1250	654	476	1180	322	827	1187
"MI"	2008	50	2	0	2	10		32	348	471	835	407	333	772	204	567	791
"MI"	2008	50	2	0	901	10		32	353	467	838	453	331	816	229	571	821
"MI"	2008	50	4	0	1	10		36	404	319	733	437	240	705	248	429	698
"MI"	2008	50	4	0	2	10		36	436	751	1203	525	572	1135	209	899	1141
"MI"	2008	50	4	0	3	10		36	353	383	747	408	254	705	209	474	708
"MI"	2008	50	4	0	4	10		36	267	514	790	373	358	754	167	578	757
"MI"	2008	50	4	0	901	10		36	581	887	1498	726	671	1440	345	1070	1452
"MI"	2008	50	6	0	1	10		32	537	447	1006	615	307	972	349	589	973
"MI"	2008	50	6	0	2	10		32	537	503	1068	626	350	1026	373	632	1033
"MI"	2008	50	6	0	3	10		32	682	687	1396	797	485	1335	416	901	1343
"MI"	2008	50	6	0	4	10		32	136	171	312	178	110	292	73	216	295
"MI"	2008	50	6	0	5	10		32	425	408	853	488	278	803	237	539	802
"MI"	2008	50	6	0	6	10		32	484	462	963	540	339	910	265	624	910
"MI"	2008	50	6	0	7	10		32	541	520	1070	613	371	1027	340	661	1019
"MI"	2008	50	6	0	8	10		32	494	451	974	579	297	926	281	612	925
"MI"	2008	50	6	0	9	10		32	585	503	1105	678	335	1050	346	679	1052
"MI"	2008	50	6	0	10	10		32	346	466	828	422	330	795	195	577	796
"MI"	2008	50	6	0	11	10		32	473	372	865	525	249	804	272	498	805
"MI"	2008	50	6	0	12	10		32	290	233	529	319	160	501	181	306	502
"MI"	2008	50	6	0	13	10		32	541	499	1057	624	353	1004	324	656	998
"MI"	2008	50	6	0	14	10		32	283	310	603	348	211	576	206	355	573
"MI"	2008	50	6	0	15	10		32	412	88	513	401	70	498	319	158	494
"MI"	2008	50	6	0	16	10		32	303	215	523	319	157	498	190	293	500
"MI"	2008	50	6	0	17	10		32	106	99	211	117	68	197	62	125	196
"MI"	2008	50	6	0	18	10		32	748	412	1180	829	257	1135	506	582	1127
"MI"	2008	50	6	0	19	10		32	150	192	348	186	135	341	99	231	342
"MI"	2008	50	6	0	20	10		32	329	363	705	370	268	666	180	472	672
"MI"	2008	50	6	0	901	10		32	675	607	1303	802	445	1277	465	783	1271
"MI"	2008	50	6	0	902	10		32	1097	1053	2176	1307	757	2122	707	1381	2119
"MI"	2008	50	6	0	903	10		32	876	958	1879	1086	687	1842	607	1187	1833
"MI"	2008	50	8	0	1	12		33	333	292	644	390	203	618	361	201	598
"MI"	2008	50	8	0	2	12		31	182	171	361	219	111	345	200	114	336
"MI"	2008	50	8	0	3	12		31	613	288	921	641	194	890	621	198	867
"MI"	2008	50	8	0	4	12		31	401	220	632	440	153	609	418	145	588
"MI"	2008	50	8	0	5	12		31	833	51	886	807	38	860	792	39	850
"MI"	2008	50	8	0	6	12		31	554	283	845	604	188	823	564	206	803
"MI"	2008	50	8	0	7	12		31	259	172	445	297	112	436	280	120	427
"MI"	2008	50	8	0	8	12		31	454	256	739	479	195	709	449	194	694
"MI"	2008	50	8	0	9	12		31	316	217	547	339	166	525	326	157	507
"MI"	2008	50	8	0	10	12		31	280	335	627	327	249	605	307	248	584
"MI"	2008	50	8	0	11	12		31	430	254	704	489	167	686	455	175	669
"MI"	2008	50	8	0	12	12		31	301	179	484	321	114	454	297	124	440
"MI"	2008	50	8	0	13	12		31	509	328	861	579	216	835	555	218	813
"MI"	2008	50	8	0	14	12		31	199	157	369	229	100	353	219	98	342
"MI"	2008	50	8	0	15	12		31	436	292	744	472	214	717	448	208	695
"MI"	2008	50	8	0	16	12		31	374	308	694	415	225	668	392	229	652
"MI"	2008	50	8	0	17	12		31	735	275	1022	768	183	983	733	192	953
"MI"	2008	50	8	0	18	12		31	396	343	750	436	245	720	413	245	691
"MI"	2008	50	8	0	19	12		31	176	285	473	232	215	465	220	220	452
"MI"	2008	50	8	0	20	12		31	607	221	837	626	159	806	590	163	781
"MI"	2008	50	8	0	21	12		31	215	171	391	248	118	380	244	106	369
"MI"	2008	50	8	0	22	12		31	705	225	940	746	139	917	708	150	893
"MI"	2008	50	8	0	23	12		33	495	456	969	575	327	939	526	333	902
"MI"	2008	50	8	0	24	12		31	279	273	565	334	193	543	315	197	532
"MI"	2008	50	8	0	25	12		33	472	313	805	536	214	790	503	230	773
"MI"	2008	50	8	0	26	12		31	423	450	891	487	340	867	447	349	846
"MI"	2008	50	8	0	27	12		33	269	331	611	331	238	583	308	238	571
"MI"	2008	50	8	0	28	12		31	509	80	594	502	54	575	485	53	562
"MI"	2008	50	8	0	29	12		33	427	526	960	502	387	920	462	399	896
"MI"	2008	50	8	0	30	12		31	472	282	768	515	198	746	488	208	722
"MI"	2008	50	8	0	31	12		31	634	387	1046	706	260	997	642	261	959
"MI"	2008	50	8	0	32	12		33	230	271	507	253	221	490	246	217	483
"MI"	2008	50	8	0	33	12		31	714	479	1217	801	322	1165	752	317	1127
"MI"	2008	50	8	0	34	12		31	618	161	788	594	135	751	569	134	736
"MI"	2008	50	8	0	35	12		33	444	436	901	531	294	863	496	294	838
"MI"	2008	50	8	0	36	12		33	603	384	1001	639	279	951	600	286	931
"MI"	2008	50	8	0	37	12		33	590	414	1013	644	284	953	586	288	913
"MI"	2008	50	8	0	38	12		33	301	396	702	357	303	676	320	315	657
"MI"	2008	50	8	0	39	12		33	284	294	588	321	209	557	303	213	544
"MI"	2008	50	8	0	40	12		31	476	427	918	545	307	876	503	303	847
"MI"	2008	50	8	0	41	12		33	462	353	826	525	220	779	502	222	761
"MI"	2008	50	8	0	42	12		33	745	376	1134	770	256	1075	709	272	1042
"MI"	2008	50	8	0	43	12		33	112	152	270	139	107	259	128	113	251
"MI"	2008	50	8	0	44	12		33	467	490	971	575	326	928	541	327	907
"MI"	2008	50	8	0	45	12		31	346	453	807	416	336	778	381	348	755
"MI"	2008	50	8	0	46	12		33	328	239	576	357	178	554	343	186	546
"MI"	2008	50	8	0	901	12		33	2090	2179	4335	2556	1589	4248	2481	1587	4192
"MI"	2008	50	8	0	902	12		31	1079	880	2004	1315	599	1976	1273	606	1952
"MI"	2008	50	8	0	903	12		31	1768	1931	3759	2201	1370	3667	2132	1357	3602
"MI"	2008	50	8	0	904	12		31	459	352	826	538	246	805	523	242	790
"MI"	2008	50	8	0	905	12		31	526	226	757	573	155	737	564	156	733
"MI"	2008	50	8	0	906	12		31	373	360	751	475	245	750	471	240	742
"MI"	2008	50	8	0	907	12		33	592	689	1302	724	508	1265	686	517	1236
"MI"	2008	50	8	0	908	12		33	827	770	1621	1035	525	1598	998	546	1583
"MI"	2008	50	10	0	1	10		24	564	375	957	637	250	921	403	486	922
"MI"	2008	50	10	0	2	10		24	401	262	669	425	187	641	262	360	641
"MI"	2008	50	10	0	3	10		24	386	384	779	461	252	740	236	488	743
"MI"	2008	50	10	0	4	10		24	625	611	1266	740	405	1202	368	799	1203
"MI"	2008	50	10	0	5	10		24	366	523	905	477	354	868	175	679	881
"MI"	2008	50	10	0	6	10		24	630	577	1225	737	384	1173	373	771	1177
"MI"	2008	50	10	0	7	10		24	454	511	993	512	395	956	239	691	958
"MI"	2008	50	10	0	8	10		24	189	65	260	200	44	252	136	112	255
"MI"	2008	50	10	0	9	10		24	187	356	552	260	253	526	98	432	539
"MI"	2008	50	10	0	10	10		24	341	319	666	387	216	643	177	444	637
"MI"	2008	50	10	0	11	10		24	519	254	792	561	180	770	374	360	755
"MI"	2008	50	10	0	12	10		24	228	138	372	249	84	352	145	187	348
"MI"	2008	50	10	0	901	10		24	1836	2235	4144	2331	1611	4047	1099	2930	4095
"MI"	2008	50	12	0	1	12		24	13	27	40	19	20	39	16	20	38
"MI"	2008	50	14	0	1	10		32	232	356	600	322	222	577	144	414	578
"MI"	2008	50	14	0	2	10		32	480	487	985	554	347	933	314	591	931
"MI"	2008	50	14	0	3	10		32	699	295	1007	745	192	968	502	442	956
"MI"	2008	50	14	0	4	10		32	355	200	564	368	152	550	244	283	548
"MI"	2008	50	14	0	901	10		32	603	542	1163	707	385	1123	456	648	1126
"MI"	2008	50	16	0	1	10		33	361	452	832	436	324	800	215	564	800
"MI"	2008	50	16	0	2	10		33	434	444	889	528	287	846	280	553	851
"MI"	2008	50	16	0	3	10		33	415	494	921	520	328	880	239	628	879
"MI"	2008	50	16	0	4	10		33	564	522	1101	653	372	1069	343	700	1067
"MI"	2008	50	16	0	5	10		33	393	419	825	429	307	773	237	519	778
"MI"	2008	50	16	0	6	10		33	409	364	784	469	249	742	213	500	740
"MI"	2008	50	16	0	7	10		33	437	412	860	487	315	828	252	554	827
"MI"	2008	50	16	0	8	10		33	463	392	874	539	273	841	283	527	825
"MI"	2008	50	16	0	9	10		33	388	432	833	443	324	786	253	521	787
"MI"	2008	50	16	0	10	10		33	541	279	837	569	184	797	356	410	797
"MI"	2008	50	16	0	11	10		33	550	589	1152	668	398	1096	329	747	1090
"MI"	2008	50	16	0	12	10		33	404	375	784	469	245	734	253	472	738
"MI"	2008	50	16	0	13	10		33	449	514	977	547	345	931	244	655	921
"MI"	2008	50	16	0	14	10		33	486	562	1061	587	397	1012	273	723	1013
"MI"	2008	50	16	0	15	10		33	382	462	855	495	312	833	237	565	822
"MI"	2008	50	16	0	16	10		33	553	731	1292	671	513	1219	306	906	1225
"MI"	2008	50	16	0	17	10		33	525	566	1101	641	379	1045	322	690	1037
"MI"	2008	50	16	0	18	10		33	461	299	767	532	195	752	328	391	740
"MI"	2008	50	16	0	19	10		33	419	204	632	432	138	601	302	277	600
"MI"	2008	50	16	0	20	10		33	460	561	1034	568	379	971	268	689	972
"MI"	2008	50	16	0	21	10		33	489	453	949	561	316	902	278	604	896
"MI"	2008	50	16	0	22	10		33	406	440	857	479	310	824	232	578	823
"MI"	2008	50	16	0	23	10		33	288	358	654	353	258	629	196	426	634
"MI"	2008	50	16	0	24	10		33	258	349	621	348	231	598	154	436	603
"MI"	2008	50	16	0	25	10		33	384	380	771	445	267	731	230	488	726
"MI"	2008	50	16	0	26	10		33	292	299	598	338	215	566	164	387	561
"MI"	2008	50	16	0	27	10		33	274	318	599	335	228	581	170	401	581
"MI"	2008	50	16	0	28	10		33	292	299	600	338	216	570	166	402	575
"MI"	2008	50	16	0	29	10		33	488	411	906	553	291	874	295	571	877
"MI"	2008	50	16	0	30	10		33	436	503	957	528	362	918	255	640	907
"MI"	2008	50	16	0	31	10		33	152	193	351	187	141	333	88	244	336
"MI"	2008	50	16	0	32	10		33	438	502	948	524	341	895	267	618	902
"MI"	2008	50	16	0	33	10		33	340	293	640	391	204	617	217	392	623
"MI"	2008	50	16	0	34	10		33	426	428	860	498	296	822	232	574	814
"MI"	2008	50	16	0	35	10		33	330	284	618	385	191	587	219	365	593
"MI"	2008	50	16	0	901	10		33	2041	2399	4495	2503	1780	4390	1361	2962	4374
"MI"	2008	50	16	0	902	10		33	2524	2597	5200	3024	1938	5072	1759	3236	5072
"MI"	2008	50	18	0	1	10		33	233	391	640	283	292	598	133	452	599
"MI"	2008	50	18	0	2	10		33	325	514	858	384	375	801	190	578	796
"MI"	2008	50	18	0	901	10		33	222	391	630	297	298	610	141	466	616
"MI"	2008	50	20	0	1	10		32	325	545	889	393	424	854	198	649	865
"MI"	2008	50	20	0	2	10		32	398	597	1017	480	438	961	234	710	969
"MI"	2008	50	22	0	1	10		36	505	787	1315	615	580	1234	320	882	1233
"MI"	2008	50	22	0	2	10		36	460	598	1090	527	473	1050	305	695	1035
"MI"	2008	50	22	0	3	10		36	310	328	665	343	243	632	208	399	632
"MI"	2008	50	22	0	4	10		36	358	496	869	422	362	821	191	598	807
"MI"	2008	50	22	0	5	10		36	604	554	1181	652	419	1120	411	670	1118
"MI"	2008	50	22	0	6	10		36	621	371	1010	644	269	959	431	475	949
"MI"	2008	50	22	0	7	10		36	372	489	875	425	385	836	217	595	830
"MI"	2008	50	22	0	8	10		36	230	296	539	266	214	502	154	340	507
"MI"	2008	50	22	0	9	10		36	520	322	867	540	234	821	358	415	808
"MI"	2008	50	22	0	10	10		36	338	417	766	393	295	734	196	502	727
"MI"	2008	50	22	0	11	10		36	524	440	984	544	325	928	347	539	928
"MI"	2008	50	22	0	12	10		36	293	375	673	349	283	647	178	454	646
"MI"	2008	50	22	0	13	10		36	230	274	516	278	195	496	155	324	492
"MI"	2008	50	22	0	14	10		36	412	590	1019	504	427	971	264	698	979
"MI"	2008	50	22	0	15	10		36	226	309	550	261	227	518	142	360	521
"MI"	2008	50	22	0	16	10		36	403	681	1109	475	556	1066	210	824	1059
"MI"	2008	50	22	0	17	10		36	654	807	1483	718	641	1416	390	964	1406
"MI"	2008	50	22	0	18	10		36	327	320	661	342	247	617	183	408	611
"MI"	2008	50	22	0	19	10		36	327	375	714	359	300	684	214	438	674
"MI"	2008	50	22	0	20	10		36	321	287	616	373	186	584	217	360	591
"MI"	2008	50	22	0	21	10		36	548	210	774	533	168	729	412	290	723
"MI"	2008	50	22	0	22	10		36	455	704	1176	538	563	1130	267	843	1129
"MI"	2008	50	22	0	23	10		36	342	693	1051	423	535	987	193	782	995
"MI"	2008	50	22	0	24	10		36	419	768	1198	510	589	1130	228	880	1134
"MI"	2008	50	22	0	25	10		36	391	561	963	470	439	934	253	661	928
"MI"	2008	50	22	0	26	10		36	357	270	642	394	188	616	256	327	607
"MI"	2008	50	22	0	27	10		36	491	425	926	556	309	892	344	522	883
"MI"	2008	50	22	0	28	10		36	336	383	725	408	266	697	202	476	694
"MI"	2008	50	22	0	29	10		36	325	438	770	392	319	732	209	514	732
"MI"	2008	50	22	0	901	10		36	2012	2356	4449	2534	1689	4336	1453	2834	4361
"MI"	2008	50	22	0	902	10		36	2846	4096	7069	3490	3204	6879	1935	4878	6917
"MI"	2008	50	22	0	903	10		36	281	537	827	363	425	802	171	629	811
"MI"	2008	50	22	0	904	10		36	39	50	89	44	32	79	30	50	82
"MI"	2008	50	24	0	1	10		36	364	309	685	385	232	647	199	424	640
"MI"	2008	50	24	0	2	10		36	489	515	1018	531	412	972	316	622	966
"MI"	2008	50	24	0	3	10		36	355	560	930	447	413	888	206	666	888
"MI"	2008	50	24	0	4	10		36	552	459	1041	622	318	988	374	573	984
"MI"	2008	50	24	0	5	10		36	350	607	968	424	456	910	198	700	919
"MI"	2008	50	24	0	6	10		36	264	516	784	330	396	741	154	583	748
"MI"	2008	50	24	0	7	10		36	342	628	989	401	497	938	192	709	935
"MI"	2008	50	24	0	8	10		36	321	475	811	391	345	781	178	568	774
"MI"	2008	50	24	0	9	10		36	450	777	1252	557	569	1174	287	855	1176
"MI"	2008	50	24	0	901	10		36	1905	2895	4867	2401	2205	4742	1265	3383	4724
"MI"	2008	50	52	0	1	12		28	389	323	725	463	207	698	450	202	692
"MI"	2008	50	52	0	2	12		28	292	184	489	321	120	471	316	124	468
"MI"	2008	50	52	0	3	12		28	648	267	934	695	177	915	686	175	896
"MI"	2008	50	52	0	4	12		28	278	185	478	317	117	459	305	114	452
"MI"	2008	50	52	0	5	12		28	297	175	483	317	122	461	297	123	451
"MI"	2008	50	52	0	901	12		28	558	297	876	661	179	868	660	173	860
"MI"	2008	50	54	0	1	12		42	709	264	995	735	181	966	714	184	951
"MI"	2008	50	54	0	2	12		42	506	232	755	545	158	735	522	161	723
"MI"	2008	50	54	0	3	12		42	663	339	1029	746	198	991	726	202	977
"MI"	2008	50	54	0	4	12		42	686	374	1079	763	237	1055	744	238	1036
"MI"	2008	50	54	0	5	12		42	635	310	977	679	204	952	660	202	936
"MI"	2008	50	54	0	6	12		42	500	223	739	536	145	720	530	143	705
"MI"	2008	50	54	0	7	12		42	957	136	1106	962	92	1086	939	92	1072
"MI"	2008	50	54	0	8	12		42	765	123	907	767	92	886	760	88	875
"MI"	2008	50	54	0	9	12		42	597	258	875	619	167	840	598	179	825
"MI"	2008	50	54	0	10	12		42	537	193	753	567	135	735	564	132	721
"MI"	2008	50	54	0	11	12		42	522	254	798	569	162	769	556	161	755
"MI"	2008	50	54	0	12	12		42	614	293	923	682	183	892	651	179	872
"MI"	2008	50	54	0	13	12		42	522	273	808	544	199	785	530	193	768
"MI"	2008	50	54	0	14	12		42	882	272	1173	910	183	1144	888	186	1124
"MI"	2008	50	54	0	901	12		42	1814	956	2823	2091	635	2799	2055	621	2759
"MI"	2008	50	54	0	902	12		42	273	170	453	332	105	451	313	112	441
"MI"	2008	50	56	0	1	12		31	404	317	736	470	189	694	434	191	671
"MI"	2008	50	56	0	2	12		31	459	503	982	554	345	945	514	360	921
"MI"	2008	50	56	0	3	12		42	622	477	1135	713	313	1081	675	316	1048
"MI"	2008	50	56	0	4	12		42	572	379	973	627	275	935	597	271	908
"MI"	2008	50	56	0	5	12		31	178	155	338	207	99	317	192	103	311
"MI"	2008	50	56	0	6	12		31	461	580	1054	566	412	1004	537	413	979
"MI"	2008	50	56	0	7	12		31	361	200	572	409	132	558	384	134	539
"MI"	2008	50	56	0	901	12		31	684	606	1315	828	427	1288	809	418	1269
