state	year	county	precinct	g2008_USP_dv	g2008_USP_rv	g2008_USS_dv	g2008_USS_rv	g2008_USH_dv	g2008_USH_rv	g2008_STS_dv	g2008_STS_rv	g2008_STH_dv	g2008_STH_rv	g2008_USP_tv	g2008_USS_tv	g2008_USH_tv	g2008_STS_tv	g2008_STH_tv
"NM"	2008	2	"78"	597	443	747	895	622	999		636		630	1053	1642	1621		
"NM"	2008	2	"78"	597	443	747	895	622	999		636		630	1053	1642	1621		
"NM"	2008	2	"78"	597	443	747	895	622	999		636		630	1053	1642	1621		
"NM"	2008	2	"78"	597	443	747	895	622	999		636		630	1053	1642	1621		
"NM"	2008	2	"78"	597	443	747	895	622	999		636		630	1053	1642	1621		
"NM"	2008	2	"79"	657	660	267	193	218	236	569	694	568	692	1333	460	454	1263	1260
"NM"	2008	2	"79"	657	660	267	193	218	236	569	694	568	692	1333	460	454	1263	1260
"NM"	2008	2	"79"	657	660	267	193	218	236	569	694	568	692	1333	460	454	1263	1260
"NM"	2008	2	"79"	657	660	267	193	218	236	569	694	568	692	1333	460	454	1263	1260
"NM"	2008	2	"79"	657	660	267	193	218	236	569	694	568	692	1333	460	454	1263	1260
"NM"	2008	2	"8"	183	130	254	223	223	247	179	118	180	123	318	477	470	297	303
"NM"	2008	2	"8"	183	130	254	223	223	247	179	118	180	123	318	477	470	297	303
"NM"	2008	2	"8"	183	130	254	223	223	247	179	118	180	123	318	477	470	297	303
"NM"	2008	2	"8"	183	130	254	223	223	247	179	118	180	123	318	477	470	297	303
"NM"	2008	2	"8"	183	130	254	223	223	247	179	118	180	123	318	477	470	297	303
"NM"	2008	2	"80"	720	613	465	380	205	296		870		865	1346	845	646		
"NM"	2008	2	"80"	720	613	465	380	205	296		870		865	1346	845	646		
"NM"	2008	2	"80"	720	613	465	380	205	296		870		865	1346	845	646		
"NM"	2008	2	"80"	720	613	465	380	205	296		870		865	1346	845	646		
"NM"	2008	2	"80"	720	613	465	380	205	296		870		865	1346	845	646		
"NM"	2008	2	"81"	530	461	798	1020	663	1131		608		596	997	1818	1794		
"NM"	2008	2	"81"	530	461	798	1020	663	1131		608		596	997	1818	1794		
"NM"	2008	2	"81"	530	461	798	1020	663	1131		608		596	997	1818	1794		
"NM"	2008	2	"81"	530	461	798	1020	663	1131		608		596	997	1818	1794		
"NM"	2008	2	"81"	530	461	798	1020	663	1131		608		596	997	1818	1794		
"NM"	2008	2	"82"	529	509	371	350	312	408		669	460	540	1060	721	720		1000
"NM"	2008	2	"82"	529	509	371	350	312	408		669	460	540	1060	721	720		1000
"NM"	2008	2	"82"	529	509	371	350	312	408		669	460	540	1060	721	720		1000
"NM"	2008	2	"82"	529	509	371	350	312	408		669	460	540	1060	721	720		1000
"NM"	2008	2	"82"	529	509	371	350	312	408		669	460	540	1060	721	720		1000
"NM"	2008	2	"83"	769	555	597	493	514	563	899		667	619	1337	1090	1077		1286
"NM"	2008	2	"83"	769	555	597	493	514	563	899		667	619	1337	1090	1077		1286
"NM"	2008	2	"83"	769	555	597	493	514	563	899		667	619	1337	1090	1077		1286
"NM"	2008	2	"83"	769	555	597	493	514	563	899		667	619	1337	1090	1077		1286
"NM"	2008	2	"83"	769	555	597	493	514	563	899		667	619	1337	1090	1077		1286
"NM"	2008	2	"84"	616	507	416	449	390	677		701	560	509	1139	865	1182		1069
"NM"	2008	2	"84"	616	507	416	449	390	677		701	560	509	1139	865	1182		1069
"NM"	2008	2	"84"	616	507	416	449	390	677		701	560	509	1139	865	1182		1069
"NM"	2008	2	"84"	616	507	416	449	390	677		701	560	509	1139	865	1182		1069
"NM"	2008	2	"84"	616	507	416	449	390	677		701	560	509	1139	865	1182		1069
"NM"	2008	2	"85"	819	928	636	408	371	454		1159		1160	1763	1044	975		
"NM"	2008	2	"85"	819	928	636	408	371	454		1159		1160	1763	1044	975		
"NM"	2008	2	"85"	819	928	636	408	371	454		1159		1160	1763	1044	975		
"NM"	2008	2	"85"	819	928	636	408	371	454		1159		1160	1763	1044	975		
"NM"	2008	2	"85"	819	928	636	408	371	454		1159		1160	1763	1044	975		
"NM"	2008	2	"86"	384	222	459	376	543	488	383	200	363	223	609	835	1031	583	586
"NM"	2008	2	"86"	384	222	459	376	543	488	383	200	363	223	609	835	1031	583	586
"NM"	2008	2	"86"	384	222	459	376	543	488	383	200	363	223	609	835	1031	583	586
"NM"	2008	2	"86"	384	222	459	376	543	488	383	200	363	223	609	835	1031	583	586
"NM"	2008	2	"86"	384	222	459	376	543	488	383	200	363	223	609	835	1031	583	586
"NM"	2008	2	"87"	781	552	196	236	314	543		818		806	1348	432	857		
"NM"	2008	2	"87"	781	552	196	236	314	543		818		806	1348	432	857		
"NM"	2008	2	"87"	781	552	196	236	314	543		818		806	1348	432	857		
"NM"	2008	2	"87"	781	552	196	236	314	543		818		806	1348	432	857		
"NM"	2008	2	"87"	781	552	196	236	314	543		818		806	1348	432	857		
"NM"	2008	2	"88"	340	159	281	285	159	271	402		319	133	506	566	430		452
"NM"	2008	2	"88"	340	159	281	285	159	271	402		319	133	506	566	430		452
"NM"	2008	2	"88"	340	159	281	285	159	271	402		319	133	506	566	430		452
"NM"	2008	2	"88"	340	159	281	285	159	271	402		319	133	506	566	430		452
"NM"	2008	2	"88"	340	159	281	285	159	271	402		319	133	506	566	430		452
"NM"	2008	2	"89"	758	634	439	528	240	321	676	652	675	641	1408	967	561	1328	1316
"NM"	2008	2	"89"	758	634	439	528	240	321	676	652	675	641	1408	967	561	1328	1316
"NM"	2008	2	"89"	758	634	439	528	240	321	676	652	675	641	1408	967	561	1328	1316
"NM"	2008	2	"89"	758	634	439	528	240	321	676	652	675	641	1408	967	561	1328	1316
"NM"	2008	2	"89"	758	634	439	528	240	321	676	652	675	641	1408	967	561	1328	1316
"NM"	2008	2	"9"	335	190	42	56	380	581	323	186	313	201	530	98	961	509	514
"NM"	2008	2	"9"	335	190	42	56	380	581	323	186	313	201	530	98	961	509	514
"NM"	2008	2	"9"	335	190	42	56	380	581	323	186	313	201	530	98	961	509	514
"NM"	2008	2	"9"	335	190	42	56	380	581	323	186	313	201	530	98	961	509	514
"NM"	2008	2	"9"	335	190	42	56	380	581	323	186	313	201	530	98	961	509	514
"NM"	2008	2	"90"	543	200	460	614	39	61	592		506	170	748	1074	100		676
"NM"	2008	2	"90"	543	200	460	614	39	61	592		506	170	748	1074	100		676
"NM"	2008	2	"90"	543	200	460	614	39	61	592		506	170	748	1074	100		676
"NM"	2008	2	"90"	543	200	460	614	39	61	592		506	170	748	1074	100		676
"NM"	2008	2	"90"	543	200	460	614	39	61	592		506	170	748	1074	100		676
"NM"	2008	2	"91"	476	297	383	648	323	707	572		425	273	788	1031	1030		698
"NM"	2008	2	"91"	476	297	383	648	323	707	572		425	273	788	1031	1030		698
"NM"	2008	2	"91"	476	297	383	648	323	707	572		425	273	788	1031	1030		698
"NM"	2008	2	"91"	476	297	383	648	323	707	572		425	273	788	1031	1030		698
"NM"	2008	2	"91"	476	297	383	648	323	707	572		425	273	788	1031	1030		698
"NM"	2008	2	"92"	393	271	643	651	549	736	453		466		671	1294	1285		
"NM"	2008	2	"92"	393	271	643	651	549	736	453		466		671	1294	1285		
"NM"	2008	2	"92"	393	271	643	651	549	736	453		466		671	1294	1285		
"NM"	2008	2	"92"	393	271	643	651	549	736	453		466		671	1294	1285		
"NM"	2008	2	"92"	393	271	643	651	549	736	453		466		671	1294	1285		
"NM"	2008	2	"93"	519	105	324	219	273	263	500		507		627	543	536		
"NM"	2008	2	"93"	519	105	324	219	273	263	500		507		627	543	536		
"NM"	2008	2	"93"	519	105	324	219	273	263	500		507		627	543	536		
"NM"	2008	2	"93"	519	105	324	219	273	263	500		507		627	543	536		
"NM"	2008	2	"93"	519	105	324	219	273	263	500		507		627	543	536		
"NM"	2008	2	"94"	160	39	525	415	468	470	171		172		201	940	938		
"NM"	2008	2	"94"	160	39	525	415	468	470	171		172		201	940	938		
"NM"	2008	2	"94"	160	39	525	415	468	470	171		172		201	940	938		
"NM"	2008	2	"94"	160	39	525	415	468	470	171		172		201	940	938		
"NM"	2008	2	"94"	160	39	525	415	468	470	171		172		201	940	938		
"NM"	2008	2	"95"	256	38	178	180	168	185	265		261		297	358	353		
"NM"	2008	2	"95"	256	38	178	180	168	185	265		261		297	358	353		
"NM"	2008	2	"95"	256	38	178	180	168	185	265		261		297	358	353		
"NM"	2008	2	"95"	256	38	178	180	168	185	265		261		297	358	353		
"NM"	2008	2	"95"	256	38	178	180	168	185	265		261		297	358	353		
"NM"	2008	2	"96"	370	211	393	462	341	504	387		411		586	855	845		
"NM"	2008	2	"96"	370	211	393	462	341	504	387		411		586	855	845		
"NM"	2008	2	"96"	370	211	393	462	341	504	387		411		586	855	845		
"NM"	2008	2	"96"	370	211	393	462	341	504	387		411		586	855	845		
"NM"	2008	2	"96"	370	211	393	462	341	504	387		411		586	855	845		
"NM"	2008	2	"97"	548	329	384	350	301	427	647		477	280	887	734	728		757
"NM"	2008	2	"97"	548	329	384	350	301	427	647		477	280	887	734	728		757
"NM"	2008	2	"97"	548	329	384	350	301	427	647		477	280	887	734	728		757
"NM"	2008	2	"97"	548	329	384	350	301	427	647		477	280	887	734	728		757
"NM"	2008	2	"97"	548	329	384	350	301	427	647		477	280	887	734	728		757
"NM"	2008	2	"98"	479	178	588	911	476	1013	539		518		669	1499	1489		
"NM"	2008	2	"98"	479	178	588	911	476	1013	539		518		669	1499	1489		
"NM"	2008	2	"98"	479	178	588	911	476	1013	539		518		669	1499	1489		
"NM"	2008	2	"98"	479	178	588	911	476	1013	539		518		669	1499	1489		
"NM"	2008	2	"98"	479	178	588	911	476	1013	539		518		669	1499	1489		
"NM"	2008	2	"99"	510	253	1155	1146	980	1309	545		553		767	2301	2289		
"NM"	2008	2	"99"	510	253	1155	1146	980	1309	545		553		767	2301	2289		
"NM"	2008	2	"99"	510	253	1155	1146	980	1309	545		553		767	2301	2289		
"NM"	2008	2	"99"	510	253	1155	1146	980	1309	545		553		767	2301	2289		
"NM"	2008	2	"99"	510	253	1155	1146	980	1309	545		553		767	2301	2289		
"NM"	2008	2	"999"	166	61	98	36	75	30					227	134	107		
"NM"	2008	3	"1"	130	412	75	401	184	354		409		406	546	476	538		
"NM"	2008	3	"1"	130	412	75	401	184	354		409		406	546	476	538		
"NM"	2008	3	"10"	359	102	479	246	536	179		165		157	467	725	715		
"NM"	2008	3	"10"	359	102	479	246	536	179		165		157	467	725	715		
"NM"	2008	3	"11"	195	63	109	191	146	152		83		82	262	300	298		
"NM"	2008	3	"11"	195	63	109	191	146	152		83		82	262	300	298		
"NM"	2008	3	"12"	82	38	205	714	329	578		55	93	29	123	919	907		122
"NM"	2008	3	"12"	82	38	205	714	329	578		55	93	29	123	919	907		122
"NM"	2008	3	"13"	329	175	180	689	271	587		225		214	512	869	858		
"NM"	2008	3	"13"	329	175	180	689	271	587		225		214	512	869	858		
"NM"	2008	3	"14"	169	96	236	693	268	401		130	190	76	269	929	669		266
"NM"	2008	3	"14"	169	96	236	693	268	401		130	190	76	269	929	669		266
"NM"	2008	3	"15"	226	156	128	412	329	588		195		187	386	540	917		
"NM"	2008	3	"15"	226	156	128	412	329	588		195		187	386	540	917		
"NM"	2008	3	"16"	258	332	284	361	117	348		356	327	268	599	645	465		595
"NM"	2008	3	"16"	258	332	284	361	117	348		356	327	268	599	645	465		595
"NM"	2008	3	"17"	226	420	283	202	308	172		439	328	318	650	485	480		646
"NM"	2008	3	"17"	226	420	283	202	308	172		439	328	318	650	485	480		646
"NM"	2008	3	"18"	225	341	357	105	373	86		375	309	267	576	462	459		576
"NM"	2008	3	"18"	225	341	357	105	373	86		375	309	267	576	462	459		576
"NM"	2008	3	"19"	179	357	203	53	208	45		378	271	276	553	256	253		547
"NM"	2008	3	"19"	179	357	203	53	208	45		378	271	276	553	256	253		547
"NM"	2008	3	"2"	472	263	88	33	90	29	575			340	741	121	119		
"NM"	2008	3	"2"	472	263	88	33	90	29	575			340	741	121	119		
"NM"	2008	3	"20"	181	249	356	154	378	125		273	252	175	435	510	503		427
"NM"	2008	3	"20"	181	249	356	154	378	125		273	252	175	435	510	503		427
"NM"	2008	3	"21"	149	172	173	95	187	80		200	173	146	328	268	267		319
"NM"	2008	3	"21"	149	172	173	95	187	80		200	173	146	328	268	267		319
"NM"	2008	3	"23"	237	229	257	127	267	115		252	294	178	475	384	382		472
"NM"	2008	3	"23"	237	229	257	127	267	115		252	294	178	475	384	382		472
"NM"	2008	3	"25"	111	189	306	288	342	245		207	158	143	306	594	587		301
"NM"	2008	3	"25"	111	189	306	288	342	245		207	158	143	306	594	587		301
"NM"	2008	3	"26"	184	306	186	500	335	300		330	259	235	495	686	635		494
"NM"	2008	3	"26"	184	306	186	500	335	300		330	259	235	495	686	635		494
"NM"	2008	3	"27"	303	581	255	318	301	267		634	501	389	891	573	568		890
"NM"	2008	3	"27"	303	581	255	318	301	267		634	501	389	891	573	568		890
"NM"	2008	3	"28"	198	479	227	322	247	286		509	329	349	683	549	533		678
"NM"	2008	3	"28"	198	479	227	322	247	286		509	329	349	683	549	533		678
"NM"	2008	3	"29"	9	40	214	215	240	182		39		36	49	429	422		
"NM"	2008	3	"29"	9	40	214	215	240	182		39		36	49	429	422		
"NM"	2008	3	"3"	102	194	181	144	185	139	180			209	301	325	324		
"NM"	2008	3	"3"	102	194	181	144	185	139	180			209	301	325	324		
"NM"	2008	3	"30"	126	427	263	207	299	160		43		40	553	470	459		
"NM"	2008	3	"30"	126	427	263	207	299	160		43		40	553	470	459		
"NM"	2008	3	"32"	14	44	127	176	150	140		397	509	241	61	303	290		750
"NM"	2008	3	"32"	14	44	127	176	150	140		397	509	241	61	303	290		750
"NM"	2008	3	"33"	441	314	233	259	258	230		503	382	397	771	492	488		779
"NM"	2008	3	"33"	441	314	233	259	258	230		503	382	397	771	492	488		779
"NM"	2008	3	"34"	292	469	336	552	404	472		554		544	774	888	876		
"NM"	2008	3	"34"	292	469	336	552	404	472		554		544	774	888	876		
"NM"	2008	3	"35"	170	322	222	453	270	396		340		332	501	675	666		
"NM"	2008	3	"35"	170	322	222	453	270	396		340		332	501	675	666		
"NM"	2008	3	"36"	328	569	106	271	14	33		434	231	319	903	377	47		550
"NM"	2008	3	"36"	328	569	106	271	14	33		434	231	319	903	377	47		550
