state	year	county	precinct	cd	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_tv	g2008_USH_dv	g2008_USH_rv
"IA"	2008	"82-Scott"	"Davenport City D23"	1	417	554	981.0	671	287	958.0	938.0	591.0	347
"IA"	2008	"82-Scott"	"Davenport City D24"	1	283	433	731.0	496	207	705.0	701.0	442.0	256
"IA"	2008	"82-Scott"	"Davenport City D31"	1	146	391	555.0	430	105	535.0	527.0	402.0	125
"IA"	2008	"82-Scott"	"Davenport City D32"	1	172	404	582.0	447	116	563.0	558.0	411.0	147
"IA"	2008	"82-Scott"	"Davenport City D33"	1	106	325	436.0	338	80	419.0	408.0	316.0	90
"IA"	2008	"82-Scott"	"Davenport City D34"	1	56	277	340.0	272	56	329.0	330.0	268.0	62
"IA"	2008	"82-Scott"	"Davenport City D41"	1	308	439	761.0	520	212	732.0	719.0	456.0	263
"IA"	2008	"82-Scott"	"Davenport City D42"	1	397	562	973.0	668	279	947.0	933.0	603.0	328
"IA"	2008	"82-Scott"	"Davenport City D43"	1	376	420	804.0	526	258	784.0	768.0	444.0	322
"IA"	2008	"82-Scott"	"Davenport City D44"	1	324	532	878.0	623	219	845.0	826.0	551.0	273
"IA"	2008	"82-Scott"	"Davenport City D51"	1	198	448	651.0	483	143	626.0	621.0	448.0	173
"IA"	2008	"82-Scott"	"Davenport City D52"	1	197	388	591.0	396	160	556.0	550.0	378.0	171
"IA"	2008	"82-Scott"	"Davenport City D53"	1	401	576	995.0	628	328	960.0	947.0	568.0	377
"IA"	2008	"82-Scott"	"Davenport City D54"	1	280	407	705.0	450	227	678.0	678.0	415.0	262
"IA"	2008	"82-Scott"	"Davenport City D61"	1	496	481	999.0	559	408	967.0	958.0	487.0	470
"IA"	2008	"82-Scott"	"Davenport City D62"	1	585	584	1181.0	659	489	1148.0	1134.0	589.0	544
"IA"	2008	"82-Scott"	"Davenport City D63"	1	705	457	1171.0	575	564	1140.0	1128.0	468.0	660
"IA"	2008	"82-Scott"	"Davenport City D64"	1	736	519	1267.0	645	590	1236.0	1221.0	509.0	711
"IA"	2008	"82-Scott"	"Davenport City D71"	1	309	319	643.0	402	225	627.0	618.0	343.0	275
"IA"	2008	"82-Scott"	"Davenport City D72"	1	487	588	1089.0	706	348	1057.0	1032.0	618.0	413
"IA"	2008	"82-Scott"	"Davenport City D73"	1	462	563	1033.0	658	341	999.0	982.0	573.0	409
"IA"	2008	"82-Scott"	"Davenport City D74"	1	342	508	865.0	550	289	840.0	830.0	502.0	327
"IA"	2008	"82-Scott"	"Davenport City D81"	1	398	569	982.0	649	301	951.0	932.0	563.0	368
"IA"	2008	"82-Scott"	"Davenport City D82"	1	455	588	1058.0	714	312	1027.0	1020.0	627.0	393
"IA"	2008	"82-Scott"	"Davenport City D83"	1	400	357	769.0	452	293	746.0	726.0	397.0	328
"IA"	2008	"82-Scott"	"Davenport City D84"	1	432	566	1022.0	654	329	984.0	977.0	594.0	381
"IA"	2008	"82-Scott"	"Eldridge City 1"	1	307	259	577.0	340	210	551.0	534.0	271.0	262
"IA"	2008	"82-Scott"	"Eldridge City 2"	1	450	325	783.0	442	309	752.0	737.0	356.0	381
"IA"	2008	"82-Scott"	"Hickory Grove"	1	176	101	280.0	137	127	264.0	266.0	121.0	145
"IA"	2008	"82-Scott"	"Leclaire City"	1	749	647	1425.0	777	598	1378.0	1354.0	683.0	668
"IA"	2008	"82-Scott"	"Liberty"	1	204	144	352.0	204	141	345.0	335.0	166.0	169
"IA"	2008	"82-Scott"	"Lincoln"	1	139	65	206.0	89	109	198.0	190.0	72.0	118
"IA"	2008	"82-Scott"	"Pleasant Valley"	1	272	193	468.0	215	243	458.0	454.0	194.0	260
"IA"	2008	"82-Scott"	"Princeton"	1	314	328	655.0	388	250	638.0	631.0	337.0	294
"IA"	2008	"82-Scott"	"Riverdale"	1	108	90	199.0	104	82	186.0	182.0	80.0	102
"IA"	2008	"82-Scott"	"Sheridan"	1	225	154	387.0	209	165	375.0	367.0	187.0	180
"IA"	2008	"82-Scott"	"Walcott"	1	313	314	638.0	410	199	609.0	606.0	371.0	235
"IA"	2008	"82-Scott"	"Winfield"	1	154	180	340.0	217	113	330.0	319.0	197.0	122
"IA"	2008	"83-Shelby"	"ABSENTEE PRECINCT"	5	1166	1171	2366.0	1348	943	2293.0	2210.0	897.0	1259
"IA"	2008	"83-Shelby"	"CLAY MONROE"	5	239	166	409.0	199	204	403.0	389.0	128.0	252
"IA"	2008	"83-Shelby"	"CS CN JA LN"	5	318	212	544.0	263	257	520.0	505.0	146.0	347
"IA"	2008	"83-Shelby"	"DG GL JF PK"	5	326	173	505.0	242	244	486.0	474.0	126.0	333
"IA"	2008	"83-Shelby"	"FAIRVIEW SHELBY"	5	304	190	501.0	252	230	482.0	475.0	140.0	324
"IA"	2008	"83-Shelby"	"GV UN WS WP"	5	280	336	630.0	411	197	608.0	591.0	217.0	354
"IA"	2008	"83-Shelby"	"HARLAN WARD 1"	5	186	153	347.0	178	157	336.0	323.0	113.0	192
"IA"	2008	"83-Shelby"	"HARLAN WARD 2"	5	261	132	404.0	179	212	392.0	374.0	102.0	261
"IA"	2008	"83-Shelby"	"HARLAN WARD 3"	5	238	188	433.0	219	201	420.0	408.0	127.0	269
"IA"	2008	"83-Shelby"	"HARLAN WARD 4"	5	170	142	316.0	158	142	301.0	292.0	88.0	189
"IA"	2008	"84-Sioux"	"ABSENTEE PRECINCT"	5	2624	857	3524.0	979	2408	3388.0	3393.0	682.0	2669
"IA"	2008	"84-Sioux"	"ALTON NASSAU"	5	450	182	643.0	265	351	617.0	617.0	163.0	438
"IA"	2008	"84-Sioux"	"CAPEL SHERIDAN"	5	606	92	702.0	169	521	690.0	690.0	84.0	599
"IA"	2008	"84-Sioux"	"EAGLE-CENTER"	5	257	29	288.0	60	222	282.0	285.0	28.0	252
"IA"	2008	"84-Sioux"	"EAST ORANGE"	5	122	90	214.0	115	91	206.0	202.0	83.0	115
"IA"	2008	"84-Sioux"	"FLOYD LYNN"	5	533	101	637.0	165	464	629.0	631.0	99.0	525
"IA"	2008	"84-Sioux"	"GRANT"	5	184	51	235.0	74	154	228.0	228.0	53.0	172
"IA"	2008	"84-Sioux"	"HAWARDEN BUNCOMBE LOGAN WASHINGTON"	5	582	434	1027.0	557	425	982.0	988.0	355.0	600
"IA"	2008	"84-Sioux"	"HOLLAND WEST BRANCH S 1/2"	5	313	20	334.0	59	268	327.0	324.0	24.0	296
"IA"	2008	"84-Sioux"	"LINCOLN"	5	1076	115	1194.0	192	986	1179.0	1171.0	105.0	1054
"IA"	2008	"84-Sioux"	"ORANGE CITY 1"	5	923	174	1105.0	257	823	1080.0	1076.0	170.0	890
"IA"	2008	"84-Sioux"	"ORANGE CITY 2"	5	828	173	1010.0	277	712	989.0	971.0	184.0	770
"IA"	2008	"84-Sioux"	"PLATO GARFIELD SETTLERS SIOUX"	5	396	42	442.0	72	364	436.0	438.0	42.0	395
"IA"	2008	"84-Sioux"	"READING PRECINCT"	5	311	84	397.0	138	246	384.0	382.0	74.0	300
"IA"	2008	"84-Sioux"	"ROCK SIOUX N 1/2"	5	367	29	397.0	50	338	388.0	388.0	30.0	355
"IA"	2008	"84-Sioux"	"ROCK VALLEY"	5	1142	148	1294.0	247	1030	1277.0	1269.0	152.0	1095
"IA"	2008	"84-Sioux"	"SHERMAN"	5	269	25	297.0	56	240	296.0	295.0	38.0	254
"IA"	2008	"84-Sioux"	"SIOUX CENTER 1 WEST BRANCH N 1/2"	5	1397	222	1635.0	322	1277	1600.0	1602.0	237.0	1340
"IA"	2008	"84-Sioux"	"SIOUX CENTER NO. 2"	5	806	132	955.0	189	743	932.0	925.0	116.0	792
"IA"	2008	"84-Sioux"	"WELCOME"	5	304	30	335.0	48	282	330.0	332.0	33.0	296
"IA"	2008	"85-Story"	"ABSENTEE PRECINCT"	4	4750	10576	15544.0	10626	4532	15172.0	15054.0	8616.0	6428
"IA"	2008	"85-Story"	"Am  15"	4	351	374	742.0	407	315	722.0	712.0	292.0	420
"IA"	2008	"85-Story"	"Am  23"	4	331	446	795.0	481	293	774.0	770.0	335.0	434
"IA"	2008	"85-Story"	"Am  24"	4	684	655	1367.0	744	606	1350.0	1348.0	494.0	854
"IA"	2008	"85-Story"	"Am  25"	4	750	777	1567.0	866	652	1519.0	1518.0	570.0	947
"IA"	2008	"85-Story"	"Am  31"	4	767	995	1805.0	1081	648	1730.0	1703.0	685.0	1015
"IA"	2008	"85-Story"	"Am  35/Washington 2 Twp"	4	406	524	958.0	563	357	921.0	913.0	366.0	545
"IA"	2008	"85-Story"	"Amam11"	4	499	553	1084.0	618	433	1052.0	1042.0	402.0	639
"IA"	2008	"85-Story"	"Amam12"	4	256	392	671.0	417	222	640.0	627.0	272.0	355
"IA"	2008	"85-Story"	"Amam13"	4	310	515	853.0	555	267	823.0	811.0	389.0	419
"IA"	2008	"85-Story"	"Amam14"	4	259	495	789.0	553	217	770.0	768.0	404.0	364
"IA"	2008	"85-Story"	"Amam21"	4	389	597	1015.0	633	355	990.0	984.0	489.0	494
"IA"	2008	"85-Story"	"Amam22"	4	298	540	862.0	579	232	815.0	812.0	385.0	423
"IA"	2008	"85-Story"	"Amam32"	4	559	692	1286.0	749	457	1208.0	1186.0	426.0	755
"IA"	2008	"85-Story"	"Amam33"	4	127	271	416.0	273	113	388.0	373.0	174.0	198
"IA"	2008	"85-Story"	"Amam34"	4	271	472	775.0	510	238	751.0	745.0	359.0	383
"IA"	2008	"85-Story"	"Amam41"	4	380	542	940.0	589	324	913.0	907.0	411.0	496
"IA"	2008	"85-Story"	"Amam42"	4	365	531	927.0	572	329	901.0	892.0	419.0	472
"IA"	2008	"85-Story"	"Amam43"	4	247	472	747.0	499	208	708.0	696.0	330.0	363
"IA"	2008	"85-Story"	"Amam44"	4	454	640	1127.0	624	390	1019.0	1001.0	408.0	589
"IA"	2008	"85-Story"	"Amam45"	4	316	542	877.0	537	276	814.0	790.0	363.0	425
"IA"	2008	"85-Story"	"Cambridge/Union Twp"	4	297	250	553.0	286	252	538.0	538.0	189.0	349
"IA"	2008	"85-Story"	"Collins/Collins Twp"	4	187	134	325.0	159	162	321.0	315.0	101.0	214
"IA"	2008	"85-Story"	"Colo/New Albany Twp"	4	262	207	484.0	239	233	472.0	474.0	148.0	326
"IA"	2008	"85-Story"	"Gilbert/Franklin Twp"	4	674	488	1182.0	567	599	1168.0	1162.0	386.0	775
"IA"	2008	"85-Story"	"Grant Twp"	4	107	75	186.0	86	97	183.0	182.0	59.0	123
"IA"	2008	"85-Story"	"Huxley/Palestine 1 Twp"	4	744	557	1328.0	675	630	1306.0	1298.0	408.0	889
"IA"	2008	"85-Story"	"Kelley"	4	75	69	148.0	79	68	147.0	144.0	58.0	86
"IA"	2008	"85-Story"	"Maxwell/Indian Creek Twp"	4	337	284	633.0	353	271	624.0	622.0	222.0	400
"IA"	2008	"85-Story"	"Mccallsburg/Warren Twp"	4	131	94	236.0	110	123	233.0	232.0	70.0	162
"IA"	2008	"85-Story"	"Milford Twp"	4	108	90	203.0	97	105	202.0	202.0	69.0	133
"IA"	2008	"85-Story"	"NEVADA 1"	4	220	214	448.0	268	168	436.0	435.0	142.0	293
"IA"	2008	"85-Story"	"Nevada 2"	4	225	235	469.0	286	176	463.0	461.0	142.0	319
"IA"	2008	"85-Story"	"Nevada 3"	4	258	245	516.0	283	226	509.0	498.0	169.0	329
"IA"	2008	"85-Story"	"Nevada 4"	4	267	261	537.0	316	210	526.0	527.0	183.0	344
"IA"	2008	"85-Story"	"Nevada Twp"	4	129	118	256.0	126	126	252.0	255.0	73.0	182
"IA"	2008	"85-Story"	"Richland Twp"	4	90	67	163.0	81	76	157.0	160.0	48.0	112
"IA"	2008	"85-Story"	"Roland/Howard Twp"	4	400	323	744.0	397	329	728.0	727.0	272.0	453
"IA"	2008	"85-Story"	"Sherman Twp"	4	78	35	115.0	44	68	112.0	112.0	20.0	92
"IA"	2008	"85-Story"	"Slater/Sheldahl/Palestine 2twp"	4	485	370	878.0	451	408	859.0	853.0	314.0	538
"IA"	2008	"85-Story"	"Story City 1"	4	376	267	655.0	298	327	625.0	632.0	198.0	433
"IA"	2008	"85-Story"	"Story City 2/Lafayette Twp"	4	462	334	818.0	410	398	808.0	801.0	268.0	532
"IA"	2008	"85-Story"	"Washington 1 Twp"	4	137	99	243.0	114	125	239.0	240.0	78.0	162
"IA"	2008	"85-Story"	"Zearing/Lincoln Twp"	4	177	131	314.0	150	161	311.0	308.0	103.0	205
"IA"	2008	"86-Tama"	"ABSENTEE PRECINCT"	3	801	1258	2093.0	1357	698	2057.0	2017.0	1270.0	713
"IA"	2008	"86-Tama"	"COLUMBIA"	3	52	65	120.0	71	48	119.0	117.0	66.0	51
"IA"	2008	"86-Tama"	"Carlton"	3	168	204	378.0	233	137	370.0	364.0	214.0	136
"IA"	2008	"86-Tama"	"Carroll Oneida"	3	158	158	320.0	196	117	313.0	304.0	178.0	123
"IA"	2008	"86-Tama"	"Clark Geneseo"	3	511	372	898.0	494	394	888.0	867.0	416.0	441
"IA"	2008	"86-Tama"	"Grant"	3	62	64	127.0	74	48	122.0	122.0	67.0	55
"IA"	2008	"86-Tama"	"Highland Indian Village"	3	180	197	384.0	215	161	376.0	370.0	208.0	158
"IA"	2008	"86-Tama"	"Lincoln"	3	100	72	173.0	78	94	172.0	169.0	70.0	97
"IA"	2008	"86-Tama"	"PERRY E CRYSTAL BUCKINGHAM"	3	442	507	964.0	574	377	951.0	920.0	507.0	397
"IA"	2008	"86-Tama"	"Richland Salt Creek"	3	110	143	256.0	170	86	257.0	248.0	153.0	89
"IA"	2008	"86-Tama"	"Spring Creek West Crystal"	3	362	277	644.0	355	275	630.0	624.0	312.0	302
"IA"	2008	"86-Tama"	"TAMA/OTTER CREEK/TOLEDO (PART)"	3	346	593	953.0	632	307	939.0	926.0	571.0	345
"IA"	2008	"86-Tama"	"TRIBAL CENTER"	3	26	283	313.0	290	18	308.0	294.0	243.0	42
"IA"	2008	"86-Tama"	"Toledo 1 Toledo Howard"	3	225	263	496.0	320	171	491.0	473.0	280.0	182
"IA"	2008	"86-Tama"	"Toledo 2"	3	81	137	222.0	156	61	217.0	213.0	148.0	62
"IA"	2008	"86-Tama"	"Toledo 3"	3	96	171	267.0	187	74	261.0	252.0	167.0	81
"IA"	2008	"86-Tama"	"YORK"	3	100	135	244.0	145	97	242.0	236.0	133.0	98
"IA"	2008	"87-Taylor"	"ABSENTEE PRECINCT"	5	408	404	830.0	471	335	807.0	794.0	319.0	447
"IA"	2008	"87-Taylor"	"Bedford Pct 1"	5	101	53	155.0	77	70	148.0	150.0	42.0	102
"IA"	2008	"87-Taylor"	"Bedford Pct 2"	5	92	50	145.0	82	57	139.0	133.0	40.0	89
"IA"	2008	"87-Taylor"	"Bedford Pct 3 & S Townships"	5	252	149	412.0	229	178	407.0	398.0	131.0	253
"IA"	2008	"87-Taylor"	"Blockton Jefferson Gay Athelstan"	5	111	60	176.0	89	82	171.0	166.0	48.0	115
"IA"	2008	"87-Taylor"	"Clearfield Grant"	5	89	99	194.0	124	67	191.0	187.0	81.0	100
"IA"	2008	"87-Taylor"	"Lenox Shpsbg Guss & Townships"	5	275	365	658.0	424	226	650.0	632.0	266.0	342
"IA"	2008	"87-Taylor"	"New Market N Polk Mason S Dallas"	5	158	91	258.0	137	113	250.0	246.0	71.0	167
"IA"	2008	"87-Taylor"	"Wash S Marshall Gravity Conway"	5	121	76	198.0	112	81	193.0	190.0	63.0	123
"IA"	2008	"88-Union"	"ABSENTEE PRECINCT"	5	1169	1489	2723.0	1624	1038	2662.0	2596.0	1246.0	1297
"IA"	2008	"88-Union"	"Afton"	5	239	251	506.0	301	191	493.0	491.0	185.0	287
"IA"	2008	"88-Union"	"Arispe"	5	112	65	180.0	89	89	178.0	175.0	57.0	115
"IA"	2008	"88-Union"	"Creston Pct 1"	5	137	180	322.0	217	101	318.0	311.0	134.0	167
"IA"	2008	"88-Union"	"Creston Pct 2"	5	341	280	635.0	346	283	631.0	611.0	237.0	352
"IA"	2008	"88-Union"	"Creston Pct 3"	5	161	177	343.0	206	127	333.0	327.0	135.0	184
"IA"	2008	"88-Union"	"Creston Pct 4"	5	158	207	373.0	237	126	363.0	360.0	165.0	185
"IA"	2008	"88-Union"	"Creston Pct 5"	5	269	214	493.0	257	228	485.0	474.0	163.0	294
"IA"	2008	"88-Union"	"Lorimor"	5	136	106	246.0	129	113	242.0	236.0	86.0	138
"IA"	2008	"88-Union"	"Platte"	5	59	31	93.0	52	40	92.0	89.0	26.0	57
"IA"	2008	"89-Van Buren"	"ABSENTEE PRECINCT"	2	340	322	679.0	366	307	673.0	660.0	259.0	385
"IA"	2008	"89-Van Buren"	"BIRMINGHAM PCT"	2	295	161	462.0	233	210	446.0	447.0	112.0	313
"IA"	2008	"89-Van Buren"	"BONAPARTE PCT"	2	251	196	455.0	255	186	441.0	433.0	162.0	255
"IA"	2008	"89-Van Buren"	"CANTRIL PCT"	2	103	68	177.0	99	71	170.0	171.0	55.0	109
"IA"	2008	"89-Van Buren"	"DOUDS PCT"	2	197	141	346.0	207	126	334.0	342.0	131.0	198
"IA"	2008	"89-Van Buren"	"FARMINGTON PCT"	2	207	172	385.0	215	162	377.0	377.0	165.0	196
"IA"	2008	"89-Van Buren"	"KEOSAUQUA PCT"	2	357	304	678.0	390	273	663.0	653.0	220.0	414
"IA"	2008	"89-Van Buren"	"MILTON PCT"	2	138	112	260.0	159	89	249.0	255.0	94.0	150
"IA"	2008	"89-Van Buren"	"STOCKPORT PCT"	2	98	70	170.0	98	68	166.0	166.0	71.0	91
"IA"	2008	"90-Wapello"	"ABSENTEE PRECINCT"	2	1972	3886	6006.0	4173	1727	5907.0	5945.0	3298.0	2493
"IA"	2008	"90-Wapello"	"Adams Twp, Blakesurg City, Po"	2	252	243	512.0	312	191	503.0	500.0	204.0	282
"IA"	2008	"90-Wapello"	"Agency City, Twp, Pleasant Twp"	2	251	276	550.0	339	193	533.0	541.0	191.0	330
"IA"	2008	"90-Wapello"	"Cass Township"	2	64	48	116.0	57	57	114.0	112.0	39.0	68
"IA"	2008	"90-Wapello"	"Center Township"	2	202	195	411.0	247	156	403.0	405.0	135.0	258
"IA"	2008	"90-Wapello"	"Columbia Township"	2	190	202	395.0	252	137	389.0	387.0	197.0	174
"IA"	2008	"90-Wapello"	"Dahlonega Township"	2	116	75	193.0	82	104	187.0	186.0	39.0	141
"IA"	2008	"90-Wapello"	"Green Township"	2	165	102	282.0	128	143	271.0	278.0	86.0	183
"IA"	2008	"90-Wapello"	"Highland Twp, Competine Twp"	2	107	72	187.0	88	94	182.0	184.0	51.0	129
"IA"	2008	"90-Wapello"	"Keokuk Township"	2	144	136	292.0	181	103	284.0	288.0	137.0	139
"IA"	2008	"90-Wapello"	"Ottumwa 10"	2	271	337	624.0	397	188	586.0	604.0	306.0	286
"IA"	2008	"90-Wapello"	"Ottumwa 2"	2	405	343	760.0	421	313	735.0	745.0	264.0	471
"IA"	2008	"90-Wapello"	"Ottumwa 3"	2	520	395	929.0	517	391	908.0	906.0	304.0	580
"IA"	2008	"90-Wapello"	"Ottumwa 4"	2	196	287	507.0	347	138	487.0	488.0	250.0	209
"IA"	2008	"90-Wapello"	"Ottumwa 5"	2	170	249	443.0	282	141	424.0	428.0	213.0	197
"IA"	2008	"90-Wapello"	"Ottumwa 6"	2	255	311	579.0	376	187	565.0	566.0	262.0	288
"IA"	2008	"90-Wapello"	"Ottumwa 7"	2	199	259	478.0	306	151	457.0	467.0	235.0	216
"IA"	2008	"90-Wapello"	"Ottumwa 8"	2	242	335	599.0	400	183	583.0	589.0	287.0	282
"IA"	2008	"90-Wapello"	"Ottumwa 9"	2	338	355	708.0	423	265	688.0	688.0	286.0	396
"IA"	2008	"90-Wapello"	"PENN AVE FREE METHODIST CHURCH"	2	277	399	703.0	451	229	680.0	683.0	337.0	324
"IA"	2008	"90-Wapello"	"Richland Township"	2	118	113	233.0	129	99	228.0	224.0	91.0	125
"IA"	2008	"90-Wapello"	"WASHINGTON TOWNSHIP"	2	209	202	433.0	276	146	422.0	425.0	181.0	233
"IA"	2008	"91-Warren"	"ABSENTEE PRECINCT"	4	3884	5729	9754.0	5962	3604	9573.0	9483.0	4719.0	4760
"IA"	2008	"91-Warren"	"Allen 1"	4	404	326	744.0	376	360	737.0	731.0	283.0	446
"IA"	2008	"91-Warren"	"Allen 2"	4	410	367	792.0	456	327	784.0	779.0	328.0	450
"IA"	2008	"91-Warren"	"Belmont"	4	243	193	449.0	240	199	439.0	439.0	166.0	273
"IA"	2008	"91-Warren"	"Greenfield 1"	4	382	332	726.0	398	315	713.0	710.0	306.0	404
"IA"	2008	"91-Warren"	"Greenfield 2"	4	255	214	480.0	268	206	474.0	468.0	182.0	286
"IA"	2008	"91-Warren"	"Indianola 1"	4	483	409	906.0	507	379	886.0	879.0	330.0	548
"IA"	2008	"91-Warren"	"Indianola 2"	4	508	406	926.0	492	412	905.0	892.0	318.0	574
"IA"	2008	"91-Warren"	"Indianola 3"	4	473	408	900.0	482	400	883.0	876.0	314.0	561
"IA"	2008	"91-Warren"	"Indianola 4"	4	394	348	779.0	432	332	767.0	760.0	284.0	475
"IA"	2008	"91-Warren"	"Jackson"	4	190	166	369.0	199	163	362.0	355.0	146.0	209
"IA"	2008	"91-Warren"	"Jefferson"	4	355	286	655.0	325	316	641.0	637.0	243.0	394
"IA"	2008	"91-Warren"	"Liberty"	4	114	91	208.0	108	100	208.0	206.0	74.0	132
"IA"	2008	"91-Warren"	"Lincoln"	4	430	264	708.0	337	358	695.0	687.0	238.0	449
"IA"	2008	"91-Warren"	"Linn"	4	358	242	609.0	298	297	596.0	592.0	209.0	382
"IA"	2008	"91-Warren"	"NORWALK 3"	4	540	431	981.0	537	427	966.0	961.0	355.0	606
"IA"	2008	"91-Warren"	"Norwalk 1"	4	523	409	956.0	516	425	941.0	929.0	309.0	620
"IA"	2008	"91-Warren"	"Norwalk 2"	4	712	550	1283.0	652	606	1258.0	1249.0	428.0	820
"IA"	2008	"91-Warren"	"Otter"	4	213	123	341.0	167	174	341.0	331.0	113.0	218
"IA"	2008	"91-Warren"	"Palmyra"	4	150	113	266.0	136	128	264.0	264.0	104.0	160
"IA"	2008	"91-Warren"	"Richland"	4	218	215	443.0	254	184	438.0	432.0	194.0	238
"IA"	2008	"91-Warren"	"Squaw"	4	170	114	294.0	148	145	293.0	293.0	98.0	195
"IA"	2008	"91-Warren"	"Union"	4	130	91	224.0	106	116	222.0	222.0	74.0	148
"IA"	2008	"91-Warren"	"Virginia"	4	245	186	442.0	242	197	439.0	436.0	172.0	263
"IA"	2008	"91-Warren"	"White Breast"	4	141	152	298.0	173	119	292.0	291.0	130.0	161
"IA"	2008	"91-Warren"	"White Oak"	4	219	134	356.0	168	182	350.0	352.0	119.0	233
"IA"	2008	"92-Washington"	"ABSENTEE PRECINCT"	2	1413	1970	3460.0	2113	1215	3331.0	3300.0	1757.0	1412
"IA"	2008	"92-Washington"	"AINSWORTH"	2	430	285	736.0	389	335	724.0	702.0	265.0	392
"IA"	2008	"92-Washington"	"Brighton"	2	293	191	493.0	249	239	488.0	479.0	189.0	274
"IA"	2008	"92-Washington"	"English River"	2	395	218	629.0	280	318	598.0	587.0	216.0	352
"IA"	2008	"92-Washington"	"Kalona"	2	502	376	891.0	464	407	873.0	852.0	347.0	475
"IA"	2008	"92-Washington"	"RIVERSIDE"	2	386	583	978.0	675	283	959.0	931.0	571.0	324
"IA"	2008	"92-Washington"	"WELLMAN"	2	570	419	1005.0	557	430	987.0	972.0	404.0	544
"IA"	2008	"92-Washington"	"Ward 1"	2	333	276	621.0	350	259	609.0	602.0	271.0	306
"IA"	2008	"92-Washington"	"Ward 2"	2	252	267	533.0	321	199	520.0	508.0	255.0	232
"IA"	2008	"92-Washington"	"Ward 3"	2	319	300	634.0	359	257	616.0	606.0	303.0	288
"IA"	2008	"92-Washington"	"Ward 4"	2	354	285	649.0	365	267	632.0	620.0	274.0	319
"IA"	2008	"93-Wayne"	"A01"	2	272	226	513.0	268	237	506.0	485.0	221.0	238
"IA"	2008	"93-Wayne"	"ABSENTEE PRECINCT"	2	485	493	989.0	544	426	970.0	930.0	492.0	408
"IA"	2008	"93-Wayne"	"C02"	2	306	217	538.0	284	249	533.0	515.0	227.0	261
"IA"	2008	"93-Wayne"	"H03"	2	205	202	418.0	231	177	408.0	389.0	192.0	174
"IA"	2008	"93-Wayne"	"S04"	2	297	219	523.0	269	251	520.0	494.0	210.0	267
"IA"	2008	"94-Webster"	"ABSENTEE PRECINCT"	4	2143	3802	6035.0	4115	1824	5941.0	5906.0	2909.0	2994
"IA"	2008	"94-Webster"	"BADGER-NORTH COOPER PRECINCT"	4	318	255	579.0	316	255	572.0	574.0	180.0	392
"IA"	2008	"94-Webster"	"CLAY-ROLAND PRECINCT"	4	240	117	360.0	181	177	359.0	360.0	81.0	278
"IA"	2008	"94-Webster"	"COLFAX-DUNCOMBE PRECINCT"	4	123	137	266.0	182	82	264.0	264.0	90.0	173
"IA"	2008	"94-Webster"	"DAYTON-BURNSIDE PRECINCT"	4	311	261	580.0	348	229	577.0	573.0	169.0	404
"IA"	2008	"94-Webster"	"DEER CREEK-JACKSON PRECINCT"	4	206	131	341.0	182	158	340.0	339.0	84.0	255
"IA"	2008	"94-Webster"	"DOUGLAS PRECINCT"	4	161	89	257.0	134	121	255.0	256.0	77.0	179
"IA"	2008	"94-Webster"	"ELKHORN PRECINCT"	4	164	131	300.0	175	120	295.0	297.0	81.0	216
"IA"	2008	"94-Webster"	"FD # 1"	4	460	344	809.0	449	347	797.0	794.0	209.0	585
"IA"	2008	"94-Webster"	"FD # 2"	4	372	365	747.0	455	273	728.0	723.0	267.0	455
"IA"	2008	"94-Webster"	"FD # 3"	4	258	278	549.0	356	178	534.0	530.0	186.0	344
"IA"	2008	"94-Webster"	"FD # 4"	4	104	195	306.0	228	77	305.0	299.0	141.0	158
"IA"	2008	"94-Webster"	"FD # 5"	4	364	423	803.0	496	288	784.0	780.0	306.0	473
"IA"	2008	"94-Webster"	"FD # 6"	4	118	187	307.0	210	90	300.0	295.0	136.0	159
"IA"	2008	"94-Webster"	"FD # 7"	4	169	319	495.0	370	116	487.0	483.0	220.0	263
"IA"	2008	"94-Webster"	"FD # 8"	4	201	325	535.0	390	132	522.0	515.0	241.0	274
"IA"	2008	"94-Webster"	"FD # 9"	4	197	376	581.0	436	134	571.0	568.0	256.0	310
"IA"	2008	"94-Webster"	"FD #10"	4	331	291	638.0	361	259	621.0	622.0	193.0	428
"IA"	2008	"94-Webster"	"FD #11"	4	481	359	858.0	492	348	840.0	832.0	224.0	608
"IA"	2008	"94-Webster"	"FD #12"	4	302	342	651.0	394	234	629.0	628.0	241.0	387
"IA"	2008	"94-Webster"	"FULTON PRECINCT"	4	104	74	187.0	107	78	186.0	186.0	47.0	138
"IA"	2008	"94-Webster"	"GOWRIE PRECINCT"	4	261	208	475.0	275	187	463.0	463.0	115.0	348
"IA"	2008	"94-Webster"	"JOHNSON PRECINCT"	4	100	100	208.0	127	79	206.0	203.0	66.0	137
"IA"	2008	"94-Webster"	"LOST GROVE PRECINCT"	4	130	100	236.0	131	103	234.0	234.0	61.0	173
"IA"	2008	"94-Webster"	"NEWARK PRECINCT"	4	85	65	154.0	79	75	154.0	155.0	43.0	111
"IA"	2008	"94-Webster"	"NORTHEAST DOUGLAS PRECINCT"	4	86	71	161.0	91	66	157.0	157.0	47.0	110
"IA"	2008	"94-Webster"	"OTHO PRECINCT"	4	150	184	341.0	227	108	335.0	336.0	122.0	214
