state	year	county	precinct	g2008_REG_tv	g2008_USS_rv	g2008_USS_dv	g2008_USS_tv	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	cd	g2008_USH_rv	g2008_USH_dv	g2008_USH_tv	cd2	g2008_USH_rv2	g2008_USH_dv2	g2008_USH_tv2
"SC"	2008	"Fairfield"	"Dutchmans Creek"	982	470	171	641	449	196	656	5	303	330	637				
"SC"	2008	"Fairfield"	"Emergency"	0	0	0	0	0	0	0	5	0	0	0				
"SC"	2008	"Fairfield"	"Failsafe"	0	3	19	22	4	19	23	5	1	22	23				
"SC"	2008	"Fairfield"	"Failsafe Provisional"	0	4	17	21	4	17	21	5	2	19	21				
"SC"	2008	"Fairfield"	"Feasterville"	276	56	155	211	44	172	217	5	19	193	215				
"SC"	2008	"Fairfield"	"Gladden Grove"	70	26	17	43	26	16	44	5	16	28	45				
"SC"	2008	"Fairfield"	"Greenbrier"	1654	375	588	964	308	688	1009	5	197	758	965				
"SC"	2008	"Fairfield"	"Hickory Ridge"	815	219	326	545	183	362	549	5	99	444	549				
"SC"	2008	"Fairfield"	"Horeb-Glenn"	341	40	197	237	27	212	241	5	12	223	238				
"SC"	2008	"Fairfield"	"Jenkinsville"	563	108	305	413	64	357	426	5	47	366	416				
"SC"	2008	"Fairfield"	"Lebanon"	666	218	189	407	213	211	427	5	96	302	399				
"SC"	2008	"Fairfield"	"Mitford"	683	219	244	463	224	256	486	5	124	339	466				
"SC"	2008	"Fairfield"	"Monticello"	543	102	299	402	69	347	419	5	52	344	404				
"SC"	2008	"Fairfield"	"New Hope"	54	21	13	34	20	16	36	5	9	26	35				
"SC"	2008	"Fairfield"	"Provisional"	0	0	0	0	0	0	0	5	0	0	0				
"SC"	2008	"Fairfield"	"Ridgeway"	1956	465	702	1169	383	810	1211	5	287	867	1169				
"SC"	2008	"Fairfield"	"Simpson"	770	241	262	504	216	302	522	5	146	348	497				
"SC"	2008	"Fairfield"	"South Winnsboro"	623	94	308	402	76	335	415	5	33	370	404				
"SC"	2008	"Fairfield"	"White Oak"	245	57	106	163	41	122	165	5	29	134	164				
"SC"	2008	"Fairfield"	"Winnsboro Mills"	695	225	168	393	221	189	411	5	102	288	396				
"SC"	2008	"Fairfield"	"Winnsboro No 1"	1526	273	560	834	213	650	871	5	102	716	834				
"SC"	2008	"Fairfield"	"Winnsboro No 2"	1086	333	303	636	300	350	655	5	130	503	642				
"SC"	2008	"Fairfield"	"Woodward"	130	14	88	102	14	92	106	5	10	93	104				
"SC"	2008	"Florence"	"Absentee"	0	5234	5888	11137	4857	6430	11331	6	3915	5989	9910	5	332	898	1236
"SC"	2008	"Florence"	"Back Swamp"	463	205	72	278	193	87	281	5	149	117	275				
"SC"	2008	"Florence"	"Brookgreen"	576	136	264	401	91	323	414	5	65	327	396				
"SC"	2008	"Florence"	"Cartersville"	730	271	236	507	258	254	517	6	225	286	511				
"SC"	2008	"Florence"	"Claussen"	1665	792	319	1112	730	378	1120	6	649	458	1107				
"SC"	2008	"Florence"	"Coles Cross Roads"	2147	930	335	1266	885	393	1285	6	786	472	1260				
"SC"	2008	"Florence"	"Coward No. 1"	729	372	169	542	348	192	550	6	289	252	541				
"SC"	2008	"Florence"	"Coward No. 2"	681	361	114	476	360	112	483	6	292	183	475				
"SC"	2008	"Florence"	"Delmae No. 1"	1870	661	367	1030	594	445	1053	6	541	482	1023				
"SC"	2008	"Florence"	"Delmae No. 2"	1656	892	216	1108	881	227	1118	6	826	265	1092				
"SC"	2008	"Florence"	"Ebenezer No. 1"	2867	1524	424	1949	1402	545	1963	6	1296	645	1943				
"SC"	2008	"Florence"	"Ebenezer No. 2"	1838	828	332	1160	752	408	1167	6	681	472	1153				
"SC"	2008	"Florence"	"Ebenezer No. 3"	985	496	128	624	464	162	631	6	419	208	627				
"SC"	2008	"Florence"	"Effingham"	699	355	107	462	348	116	468	6	306	155	461				
"SC"	2008	"Florence"	"Elim-Glenwood"	1274	629	230	859	600	261	871	6	522	333	855				
"SC"	2008	"Florence"	"Emergency"	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0
"SC"	2008	"Florence"	"Evergreen"	868	467	171	640	456	185	652	6	413	223	637				
"SC"	2008	"Florence"	"Failsafe"	0	5	8	13	2	11	13	6	1	9	10	5	1	2	3
"SC"	2008	"Florence"	"Failsafe Provisional"	0	5	6	11	6	6	12	6	3	8	11	5	0	0	0
"SC"	2008	"Florence"	"Florence Ward 1"	1268	76	620	696	19	686	712	6	28	675	703				
"SC"	2008	"Florence"	"Florence Ward 10"	610	36	282	318	5	311	319	5	4	298	305	6	0	11	11
"SC"	2008	"Florence"	"Florence Ward 11"	825	310	189	503	274	235	514	6	246	255	501				
"SC"	2008	"Florence"	"Florence Ward 12"	2127	1035	241	1278	981	301	1300	6	882	384	1267				
"SC"	2008	"Florence"	"Florence Ward 14"	1776	891	234	1126	803	325	1140	6	720	399	1119				
"SC"	2008	"Florence"	"Florence Ward 15"	359	76	123	199	59	143	202	6	56	144	200				
"SC"	2008	"Florence"	"Florence Ward 2"	1135	56	484	540	24	530	560	6	27	519	546				
"SC"	2008	"Florence"	"Florence Ward 3"	1443	70	715	787	4	816	820	5	5	779	786				
"SC"	2008	"Florence"	"Florence Ward 4"	621	247	124	372	200	170	380	6	192	179	373				
"SC"	2008	"Florence"	"Florence Ward 5"	821	211	291	502	177	327	508	6	137	275	413	5	5	80	86
"SC"	2008	"Florence"	"Florence Ward 6"	695	354	109	464	321	147	472	6	279	179	458				
"SC"	2008	"Florence"	"Florence Ward 7"	1807	718	317	1038	685	349	1048	6	576	453	1030				
"SC"	2008	"Florence"	"Florence Ward 8"	1646	844	136	983	819	165	992	6	701	280	981				
"SC"	2008	"Florence"	"Florence Ward 9"	1610	93	766	859	4	877	890	6	14	848	863				
"SC"	2008	"Florence"	"Friendfield"	402	249	49	298	242	57	302	6	224	74	298				
"SC"	2008	"Florence"	"Gilbert"	1729	262	665	928	155	791	958	6	144	778	922				
"SC"	2008	"Florence"	"Greenwood"	1489	521	312	835	458	381	844	6	452	384	836				
"SC"	2008	"Florence"	"Hannah"	518	345	54	399	334	61	400	6	301	98	399				
"SC"	2008	"Florence"	"High Hill"	388	235	62	298	231	69	302	6	205	93	298				
"SC"	2008	"Florence"	"Johnsonville"	1769	835	335	1172	808	365	1185	6	694	468	1162				
"SC"	2008	"Florence"	"Kingsburg-Stone"	980	299	394	693	280	415	698	6	247	447	694				
"SC"	2008	"Florence"	"Lake City No. 1"	1304	269	528	797	202	629	836	6	175	636	811				
"SC"	2008	"Florence"	"Lake City No. 2"	1021	482	220	704	460	246	715	6	357	342	700				
"SC"	2008	"Florence"	"Lake City No. 3"	1336	418	410	828	376	471	852	6	307	522	829				
"SC"	2008	"Florence"	"Lake City No. 4"	1909	104	1058	1162	47	1150	1207	6	43	1128	1172				
"SC"	2008	"Florence"	"Leo"	287	128	87	215	122	97	220	6	100	116	216				
"SC"	2008	"Florence"	"Mars Bluff No. 1"	1809	656	432	1088	602	488	1109	6	526	558	1085				
"SC"	2008	"Florence"	"Mars Bluff No. 2"	1225	584	226	810	549	269	824	6	226	177	403	5	226	165	399
"SC"	2008	"Florence"	"McAllister Mill"	620	314	140	454	299	153	460	6	265	187	452				
"SC"	2008	"Florence"	"Mill Branch"	550	119	260	379	93	296	394	6	81	299	380				
"SC"	2008	"Florence"	"Oak Grove-Sardis"	879	543	94	637	531	107	644	6	479	156	635				
"SC"	2008	"Florence"	"Olanta"	1148	450	342	792	452	354	810	6	383	411	794				
"SC"	2008	"Florence"	"Pamplico No. 1"	940	513	191	704	477	234	721	6	413	282	695				
"SC"	2008	"Florence"	"Pamplico No. 2"	609	132	301	433	116	326	444	6	96	336	432				
"SC"	2008	"Florence"	"Prospect"	282	176	22	198	184	16	201	6	154	43	197				
"SC"	2008	"Florence"	"Provisional"	0	7	6	13	5	9	14	6	5	8	13	5	0	0	0
"SC"	2008	"Florence"	"Quinby"	829	223	316	540	160	386	552	5	96	333	432	6	32	73	105
"SC"	2008	"Florence"	"Salem"	400	250	45	295	254	42	298	6	211	85	296				
"SC"	2008	"Florence"	"Savannah Grove"	3078	918	740	1660	828	841	1684	6	772	879	1657				
"SC"	2008	"Florence"	"Scranton"	820	338	244	582	317	266	591	6	278	306	584				
"SC"	2008	"Florence"	"South Florence No. 1"	1982	746	249	997	679	326	1015	6	635	364	1000				
"SC"	2008	"Florence"	"South Florence No. 2"	1559	305	520	825	241	597	843	6	227	603	830				
"SC"	2008	"Florence"	"Spaulding"	991	100	429	529	27	502	535	6	26	422	448	5	3	82	85
"SC"	2008	"Florence"	"Tans Bay"	1476	561	315	877	513	370	887	6	457	414	871				
"SC"	2008	"Florence"	"Timmonsville No. 1"	1556	226	646	874	171	707	895	6	158	717	875				
"SC"	2008	"Florence"	"Timmonsville No. 2"	1087	390	279	669	357	329	693	6	332	342	674				
"SC"	2008	"Florence"	"Vox"	514	276	107	383	267	120	389	6	245	137	382				
"SC"	2008	"Florence"	"West Florence No. 1"	2026	940	319	1260	870	401	1284	5	446	311	768	6	284	191	475
"SC"	2008	"Florence"	"West Florence No. 2"	1314	586	175	761	552	224	781	5	430	317	749	6	9	1	10
"SC"	2008	"Georgetown"	"Absentee"	0	3079	3532	6624	2867	3928	6852	1	2439	3005	5446	6	159	1087	1247
"SC"	2008	"Georgetown"	"Andrews"	1622	355	594	949	312	663	982	6	264	687	951				
"SC"	2008	"Georgetown"	"Andrews Outside"	810	262	319	582	250	338	592	6	228	354	582				
"SC"	2008	"Georgetown"	"Bethel"	778	472	67	539	455	86	547	6	430	102	532	1	4	2	6
"SC"	2008	"Georgetown"	"Black River"	1322	699	132	831	675	156	838	1	631	208	839				
"SC"	2008	"Georgetown"	"Browns Ferry"	1584	183	722	906	173	732	920	6	135	735	870	1	20	10	30
"SC"	2008	"Georgetown"	"Carvers Bay"	166	100	36	136	103	33	137	6	68	27	95	1	24	16	40
"SC"	2008	"Georgetown"	"Choppee"	883	158	353	511	136	389	528	6	124	349	473	1	4	34	38
"SC"	2008	"Georgetown"	"DreamKeepers"	1020	14	491	505	8	500	514	1	19	488	507				
"SC"	2008	"Georgetown"	"Emergency"	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0
"SC"	2008	"Georgetown"	"Failsafe"	0	64	61	125	61	69	131	1	41	59	100	6	11	16	27
"SC"	2008	"Georgetown"	"Failsafe Provisional"	0	21	9	31	23	9	32	1	17	10	27	6	2	2	4
"SC"	2008	"Georgetown"	"Folly Grove"	706	374	135	511	366	150	519	6	325	174	499	1	5	1	6
"SC"	2008	"Georgetown"	"Georgetown #1"	843	280	140	420	264	160	432	1	242	184	426				
"SC"	2008	"Georgetown"	"Georgetown #3"	1410	72	499	571	55	530	591	1	58	512	570				
"SC"	2008	"Georgetown"	"Georgetown #4"	508	204	72	276	194	83	282	1	185	92	277				
"SC"	2008	"Georgetown"	"Georgetown #5"	1557	615	278	894	610	288	910	1	556	337	893				
"SC"	2008	"Georgetown"	"Kensington"	1047	561	122	683	544	140	694	1	498	192	691				
"SC"	2008	"Georgetown"	"Lambert Town"	397	277	59	336	272	61	334	6	264	68	332				
"SC"	2008	"Georgetown"	"Murrells Inlet #1"	1986	941	319	1261	903	384	1302	1	787	491	1278				
"SC"	2008	"Georgetown"	"Murrells Inlet #2"	1641	668	314	982	643	358	1019	1	569	420	989				
"SC"	2008	"Georgetown"	"Murrells Inlet #3"	663	307	106	414	291	120	418	1	256	155	411				
"SC"	2008	"Georgetown"	"Murrells Inlet #4"	1086	579	124	703	566	149	717	1	509	196	706				
"SC"	2008	"Georgetown"	"Myersville"	390	20	289	309	13	298	311	1	16	294	310				
"SC"	2008	"Georgetown"	"Pawleys Island #1"	2562	1079	335	1416	1021	398	1432	1	928	481	1410				
"SC"	2008	"Georgetown"	"Pawleys Island #2"	2551	750	547	1298	703	626	1351	1	620	688	1308				
"SC"	2008	"Georgetown"	"Pawleys Island #3"	1825	764	229	994	721	279	1008	1	638	357	996				
"SC"	2008	"Georgetown"	"Pawleys Island #4"	1964	907	237	1145	832	312	1161	1	771	370	1142				
"SC"	2008	"Georgetown"	"Pawleys Island #5"	2233	1050	246	1296	953	353	1314	1	872	431	1305				
"SC"	2008	"Georgetown"	"Pee Dee"	438	45	276	321	41	281	327	1	26	243	269	6	15	39	54
"SC"	2008	"Georgetown"	"Penny Royal"	404	157	77	234	153	88	243	1	140	98	238	6	0	0	0
"SC"	2008	"Georgetown"	"Plantersville"	648	132	293	425	104	329	435	1	99	333	432				
"SC"	2008	"Georgetown"	"Pleasant Hill"	888	398	220	618	388	250	639	6	349	271	620				
"SC"	2008	"Georgetown"	"Potato Bed Ferry"	438	190	148	338	191	150	341	6	175	163	338				
"SC"	2008	"Georgetown"	"Provisional"	0	24	13	37	21	17	39	1	13	13	26	6	5	6	11
"SC"	2008	"Georgetown"	"Sampit"	870	110	395	505	94	430	528	6	84	413	497	1	4	5	9
"SC"	2008	"Georgetown"	"Santee"	971	92	490	582	62	527	596	6	36	500	536	1	23	22	45
"SC"	2008	"Georgetown"	"Spring Gully"	1510	423	378	801	401	413	823	1	396	411	807				
"SC"	2008	"Georgetown"	"Winyah Bay"	772	343	96	440	321	122	451	1	293	155	448				
"SC"	2008	"Greenville"	"Absentee"	0	8775	10622	19477	8834	11003	20116	4	8937	10024	19477				
"SC"	2008	"Greenville"	"Aiken"	836	189	257	448	196	259	467	4	180	253	446				
"SC"	2008	"Greenville"	"Altamont Forest"	1025	531	202	738	586	148	748	4	559	158	744				
"SC"	2008	"Greenville"	"Asheton Lakes"	2026	1123	318	1442	1130	327	1472	4	1126	281	1441				
"SC"	2008	"Greenville"	"Avon"	1405	648	323	986	720	256	1011	4	678	260	986				
"SC"	2008	"Greenville"	"Belle Meade"	1676	101	882	985	49	963	1013	4	68	904	983				
"SC"	2008	"Greenville"	"Bells Crossing"	2129	1055	487	1553	1101	466	1593	4	1107	391	1557				
"SC"	2008	"Greenville"	"Belmont"	872	162	384	552	155	398	557	4	156	382	553				
"SC"	2008	"Greenville"	"Berea"	1213	414	374	790	467	330	808	4	441	321	785				
"SC"	2008	"Greenville"	"Boiling Springs"	1675	814	361	1188	842	349	1211	4	841	319	1196				
"SC"	2008	"Greenville"	"Botany Woods"	1548	677	322	1011	717	302	1036	4	696	276	1012				
"SC"	2008	"Greenville"	"Brook Glenn"	1060	443	284	732	478	251	754	4	459	237	736				
"SC"	2008	"Greenville"	"Canebrake"	2438	1230	444	1684	1225	473	1725	4	1246	397	1692				
"SC"	2008	"Greenville"	"Carolina"	1392	203	590	796	172	635	816	4	179	598	795				
"SC"	2008	"Greenville"	"Chestnut Hills"	1527	489	426	919	521	404	951	4	492	392	922				
"SC"	2008	"Greenville"	"Circle Creek"	1385	727	265	998	771	241	1018	4	732	248	998				
"SC"	2008	"Greenville"	"Clear Creek"	1280	672	224	907	739	169	923	4	683	180	904				
"SC"	2008	"Greenville"	"Conestee"	1798	614	550	1169	639	539	1203	4	635	493	1168				
"SC"	2008	"Greenville"	"Darby Ridge"	1757	937	297	1245	1009	231	1270	4	977	228	1249				
"SC"	2008	"Greenville"	"Del Norte"	2147	886	480	1377	901	491	1423	4	882	448	1384				
"SC"	2008	"Greenville"	"Devenger"	1738	901	334	1240	930	326	1274	4	912	303	1251				
"SC"	2008	"Greenville"	"Donaldson"	888	131	418	550	118	444	567	4	124	417	551				
"SC"	2008	"Greenville"	"Dove Tree"	1630	776	344	1130	791	342	1146	4	788	301	1128				
"SC"	2008	"Greenville"	"Dunklin"	1733	821	330	1157	902	251	1188	4	859	257	1169				
"SC"	2008	"Greenville"	"Eastside"	1988	902	479	1399	991	406	1432	4	947	384	1406				
"SC"	2008	"Greenville"	"Ebenezer"	1713	895	316	1220	961	246	1239	4	914	262	1222				
"SC"	2008	"Greenville"	"Edwards Forest"	1914	913	406	1334	970	366	1365	4	921	353	1335				
"SC"	2008	"Greenville"	"Emergency"	0	0	0	0	0	0	0	4	0	0	0				
"SC"	2008	"Greenville"	"Enoree"	2076	922	485	1417	989	432	1444	4	961	407	1420				
"SC"	2008	"Greenville"	"Failsafe"	0	114	157	271	104	169	276	4	113	149	271				
"SC"	2008	"Greenville"	"Failsafe Provisional"	0	405	207	618	427	190	629	4	433	155	614				
"SC"	2008	"Greenville"	"Feaster"	1144	402	278	682	419	268	706	4	402	253	683				
"SC"	2008	"Greenville"	"Fork Shoals"	1427	710	294	1009	764	241	1031	4	740	243	1009				
"SC"	2008	"Greenville"	"Fountain Inn 1"	2399	890	727	1628	888	755	1665	4	875	705	1619				
"SC"	2008	"Greenville"	"Fountain Inn 2"	1136	476	264	742	488	261	760	4	472	245	742				
"SC"	2008	"Greenville"	"Frohawk"	2480	1270	447	1725	1382	336	1754	4	1320	363	1732				
"SC"	2008	"Greenville"	"Furman"	1716	816	361	1190	867	340	1233	4	832	318	1201				
"SC"	2008	"Greenville"	"Gilder Creek"	2567	1318	482	1808	1368	456	1854	4	1353	405	1817				
"SC"	2008	"Greenville"	"Gowensville"	1516	744	265	1016	803	211	1043	4	765	209	1015				
"SC"	2008	"Greenville"	"Greenbriar"	3114	1111	987	2114	1107	1032	2169	4	1139	886	2113				
"SC"	2008	"Greenville"	"Greenville 01"	1493	743	269	1024	767	260	1055	4	760	223	1033				
"SC"	2008	"Greenville"	"Greenville 03"	2017	853	535	1400	795	623	1437	4	828	514	1402				
"SC"	2008	"Greenville"	"Greenville 04"	2088	445	736	1183	364	824	1213	4	403	736	1181				
"SC"	2008	"Greenville"	"Greenville 05"	1903	573	605	1184	475	715	1209	4	510	620	1181				
"SC"	2008	"Greenville"	"Greenville 06"	526	37	211	250	40	218	262	4	39	205	251				
"SC"	2008	"Greenville"	"Greenville 07"	1649	145	741	888	112	788	909	4	129	743	891				
"SC"	2008	"Greenville"	"Greenville 08"	2157	244	757	1004	191	831	1039	4	218	758	1006				
"SC"	2008	"Greenville"	"Greenville 10"	1702	531	567	1102	441	677	1136	4	472	595	1107				
"SC"	2008	"Greenville"	"Greenville 14"	1561	79	726	807	22	792	822	4	45	751	807				
"SC"	2008	"Greenville"	"Greenville 16"	1630	744	293	1042	679	366	1063	4	721	277	1043				
"SC"	2008	"Greenville"	"Greenville 17"	1478	790	221	1017	694	335	1041	4	750	242	1016				
"SC"	2008	"Greenville"	"Greenville 18"	1267	701	213	915	631	278	924	4	680	216	918				
"SC"	2008	"Greenville"	"Greenville 19"	2149	229	947	1180	158	1057	1230	4	190	974	1180				
"SC"	2008	"Greenville"	"Greenville 20"	1080	628	165	798	558	242	809	4	590	189	793				
"SC"	2008	"Greenville"	"Greenville 21"	1319	530	296	829	511	326	854	4	513	287	830				
"SC"	2008	"Greenville"	"Greenville 22"	1942	902	450	1364	938	410	1390	4	940	378	1372				
"SC"	2008	"Greenville"	"Greenville 23"	1771	1056	199	1259	1009	257	1277	4	1022	202	1252				
"SC"	2008	"Greenville"	"Greenville 24"	2193	627	564	1200	588	615	1232	4	624	509	1183				
"SC"	2008	"Greenville"	"Greenville 25"	1510	424	424	851	412	449	877	4	424	395	855				
"SC"	2008	"Greenville"	"Greenville 26"	1465	345	533	884	334	559	915	4	331	522	884				
"SC"	2008	"Greenville"	"Greenville 27"	1147	620	159	782	688	84	801	4	667	90	790				
"SC"	2008	"Greenville"	"Greenville 28"	963	306	237	549	328	221	566	4	317	206	549				
"SC"	2008	"Greenville"	"Greenville 29"	1402	187	641	829	122	713	851	4	146	659	827				
"SC"	2008	"Greenville"	"Grove"	1363	258	483	744	282	475	768	4	262	459	744				
"SC"	2008	"Greenville"	"Highland Creek"	2979	1349	702	2064	1398	725	2142	4	1400	597	2068				
"SC"	2008	"Greenville"	"Hillcrest"	2945	1366	671	2052	1439	625	2102	4	1388	588	2052				
"SC"	2008	"Greenville"	"Jennings Mill"	1188	576	216	797	609	200	821	4	609	166	802				
"SC"	2008	"Greenville"	"Lakeview"	1883	654	516	1180	723	460	1211	4	687	436	1176				
"SC"	2008	"Greenville"	"Laurel Ridge"	1940	877	458	1340	951	385	1362	4	922	372	1340				
"SC"	2008	"Greenville"	"Leawood"	1888	660	536	1202	670	539	1226	4	673	492	1197				
"SC"	2008	"Greenville"	"Long Creek"	2513	1146	551	1713	1208	525	1756	4	1197	465	1721				
"SC"	2008	"Greenville"	"Maple Creek"	1515	601	401	1006	639	371	1036	4	611	352	1005				
"SC"	2008	"Greenville"	"Maridell"	1425	585	332	921	661	256	945	4	626	264	923				
"SC"	2008	"Greenville"	"Mauldin 1"	1643	649	430	1085	656	441	1122	4	640	407	1079				
"SC"	2008	"Greenville"	"Mauldin 2"	2178	948	476	1434	970	463	1471	4	957	415	1435				
"SC"	2008	"Greenville"	"Mauldin 3"	2158	650	740	1395	642	776	1436	4	635	724	1392				
"SC"	2008	"Greenville"	"Mauldin 4"	2306	959	584	1550	990	564	1579	4	987	520	1550				
"SC"	2008	"Greenville"	"Mauldin 5"	2120	847	469	1322	824	510	1355	4	840	432	1315				
"SC"	2008	"Greenville"	"Mauldin 6"	1960	795	569	1368	834	539	1398	4	824	490	1369				
"SC"	2008	"Greenville"	"Mauldin 7"	1489	659	343	1008	673	339	1027	4	677	284	1003				
"SC"	2008	"Greenville"	"Mission"	2205	1055	403	1468	1124	369	1524	4	1071	355	1475				
"SC"	2008	"Greenville"	"Monaview"	1631	476	480	964	508	450	976	4	476	447	966				
"SC"	2008	"Greenville"	"Mountain Creek"	1951	1019	365	1401	1109	270	1424	4	1063	286	1413				
"SC"	2008	"Greenville"	"Mountain View"	1792	912	340	1270	1060	217	1305	4	1011	216	1274				
"SC"	2008	"Greenville"	"Mt Pleasant"	1609	230	677	907	178	743	934	4	206	689	908				
"SC"	2008	"Greenville"	"Neely Farms"	2332	1128	459	1596	1138	498	1651	4	1147	401	1604				
"SC"	2008	"Greenville"	"Northwood"	1862	895	382	1283	923	349	1304	4	895	334	1283				
"SC"	2008	"Greenville"	"Oakview"	2258	1157	448	1609	1183	450	1660	4	1198	383	1630				
"SC"	2008	"Greenville"	"Oneal"	3444	1752	662	2432	1932	504	2489	4	1818	527	2432				
