state	year	county	precinct	g2004_USP_dv	g2004_USP_rv	g2004_USS_dv	g2004_USS_rv	g2004_USH_dv	g2004_USH_rv	g2004_STS_dv	g2004_STS_rv	g2004_STH_dv	g2004_STH_rv	ld	sd	cd	g2004_USP_tv	g2004_USS_tv	g2004_USH_tv	g2004_STS_tv	g2004_STH_tv
"IA"	2004	"Mahaska"	"Lincoln Madison"	74	232	33	271	119	185	83	196	72	200	36	72	3	306.0	304.0	304.0	279.0	272.0
"IA"	2004	"Mahaska"	"Monroe White Oak"	99	159	42	210	123	127	116	130	114	138	38	75	3	261.0	257.0	250.0	246.0	252.0
"IA"	2004	"Mahaska"	"Oskaloosa Ward 1"	261	358	119	468	312	280	308	288	300	303	38	75	3	628.0	600.0	592.0	596.0	604.0
"IA"	2004	"Mahaska"	"Oskaloosa Ward 2"							265	318	275	322	38	75	3	0.0	0.0	0.0	583.0	597.0
"IA"	2004	"Mahaska"	"Oskaloosa Ward 2"	240	416	97	531	315	323	4	16	4	12	36	72	3	664.0	642.0	638.0	20.0	16.0
"IA"	2004	"Mahaska"	"Oskaloosa Ward 3"							329	372	311	397	38	75	3	0.0	0.0	0.0	701.0	708.0
"IA"	2004	"Mahaska"	"Oskaloosa Ward 3"	230	524	93	623	329	393	0	0	0	0	36	72	3	759.0	725.0	722.0	0.0	0.0
"IA"	2004	"Mahaska"	"Oskaloosa Ward 4"	310	486	151	617	381	394	415	363	371	410	38	75	3	805.0	782.0	775.0	778.0	781.0
"IA"	2004	"Mahaska"	"Pleasant Grove Union"	61	154	23	188	92	119	64	134	66	139	38	75	3	216.0	213.0	211.0	198.0	205.0
"IA"	2004	"Mahaska"	"Prairie"	193	413	81	504	265	316	213	330	220	307	36	72	3	607.0	587.0	581.0	543.0	527.0
"IA"	2004	"Mahaska"	"Richland"	37	188	20	203	62	160	39	175	34	171	36	72	3	225.0	224.0	222.0	214.0	205.0
"IA"	2004	"Mahaska"	"Spring Creek"	89	247	40	287	126	201	145	182	120	208	38	75	3	338.0	330.0	328.0	327.0	328.0
"IA"	2004	"Mahaska"	"University Park"	36	162	13	182	50	143	46	147	47	147	38	75	3	199.0	198.0	193.0	193.0	194.0
"IA"	2004	"Mahaska Total"		3790	6858	1828	8542	4951	5468	4610	5474	4454	5639				10728.0	10497.0	10423.0	10086.0	10100.0
"IA"	2004	"Marion"	"Absentee and Special Ballots"	2663	3546	1592	4530	3151	2999	2550	3378				36	3	6245.0	6181.0	6154.0	5930.0	0.0
"IA"	2004	"Marion"	"Absentee and Special Ballots HD 71"									0	3900	71			0.0	0.0	0.0	0.0	3938.0
"IA"	2004	"Marion"	"Absentee and Special Ballots HD 72"									417	220	72			0.0	0.0	0.0	0.0	637.0
"IA"	2004	"Marion"	"Clay Township/Harvey Dist"	68	133	35	147	95	97	69	108	67	103	72	36	3	201.0	186.0	192.0	177.0	170.0
"IA"	2004	"Marion"	"Clay Township/Tracy Dist"	51	89	22	115	75	65	47	82	74	59	72	36	3	142.0	140.0	140.0	129.0	133.0
"IA"	2004	"Marion"	"Dallas Township Melcher Dallas"	347	237	203	366	377	186	331	199	321	197	72	36	3	585.0	571.0	563.0	530.0	518.0
"IA"	2004	"Marion"	"Franklin Township"	76	79	35	117	87	68	66	76	0	102	71	36	3	156.0	154.0	155.0	142.0	102.0
"IA"	2004	"Marion"	"Indiana Township"	119	150	66	200	144	121	107	145	137	113	72	36	3	269.0	269.0	265.0	252.0	250.0
"IA"	2004	"Marion"	"Knoxville 1"	294	249	149	363	332	182	250	247	0	338	71	36	3	549.0	519.0	514.0	497.0	341.0
"IA"	2004	"Marion"	"Knoxville 2"	238	298	109	407	299	214	219	280	0	366	71	36	3	542.0	525.0	513.0	499.0	368.0
"IA"	2004	"Marion"	"Knoxville 3"	290	291	140	426	363	216	273	285	0	366	71	36	3	590.0	577.0	579.0	558.0	368.0
"IA"	2004	"Marion"	"Knoxville 4"	172	220	77	305	215	168	160	191	0	260	71	36	3	396.0	387.0	383.0	352.0	261.0
"IA"	2004	"Marion"	"Knoxville Township"	369	459	148	655	452	366	324	433	0	565	71	36	3	837.0	817.0	818.0	757.0	568.0
"IA"	2004	"Marion"	"Lake Prairie Township"	117	533	51	587	206	434	138	460	0	542	71	36	3	655.0	643.0	640.0	598.0	542.0
"IA"	2004	"Marion"	"Liberty Twp Bussey Hamilton Marysville"	200	147	137	199	229	104	182	146	265	75	72	36	3	352.0	341.0	333.0	328.0	340.0
"IA"	2004	"Marion"	"Pella 1"	196	635	93	715	264	552	202	574	0	679	71	36	3	837.0	818.0	816.0	776.0	680.0
"IA"	2004	"Marion"	"Pella 2"	211	659	102	746	268	586	211	576	0	687	71	36	3	878.0	859.0	854.0	787.0	689.0
"IA"	2004	"Marion"	"Pella 3"	179	639	89	689	233	546	198	554	0	648	71	36	3	821.0	784.0	779.0	752.0	649.0
"IA"	2004	"Marion"	"Pella 4"	266	536	125	652	293	483	240	479	0	581	71	36	3	815.0	793.0	777.0	719.0	587.0
"IA"	2004	"Marion"	"Pleasant Grove Twp Pleasantville Swan"	368	457	206	607	457	355	362	406	0	520	71	36	3	834.0	822.0	812.0	768.0	521.0
"IA"	2004	"Marion"	"Red Rock Township"	90	101	57	133	110	81	84	91	0	115	71	36	3	193.0	192.0	191.0	175.0	115.0
"IA"	2004	"Marion"	"Summit Township"	84	365	43	391	142	296	81	329	0	348	71	36	3	451.0	441.0	438.0	410.0	348.0
"IA"	2004	"Marion"	"Union Township"	74	66	41	97	84	50	61	67	0	93	71	36	3	142.0	138.0	134.0	128.0	93.0
"IA"	2004	"Marion"	"Washington Township"	99	95	51	140	125	66	89	93	88	91	72	36	3	196.0	192.0	191.0	182.0	179.0
"IA"	2004	"Marion Total"		6571	9984	3571	12587	8001	8235	6244	9199	1369	10968				16686.0	16349.0	16241.0	15446.0	12397.0
"IA"	2004	"Marshall"	"Absentee and Special Ballots"	4314	3351	2771	4714	3758	3745	4487	3106				22	4	7719.0	7612.0	7510.0	7600.0	0.0
"IA"	2004	"Marshall"	"Absentee and Special Ballots HD 63"									4428	0	63			0.0	0.0	0.0	0.0	4469.0
"IA"	2004	"Marshall"	"Absentee and Special Ballots HD 64"									0	1180	64			0.0	0.0	0.0	0.0	1201.0
"IA"	2004	"Marshall"	"Bangor Liberty Minerva"	140	249	67	312	110	271	128	260	0	305	64	22	4	391.0	390.0	382.0	388.0	308.0
"IA"	2004	"Marshall"	"Eden Logan"	311	332	156	470	238	391	301	337	0	447	64	22	4	652.0	646.0	630.0	639.0	454.0
"IA"	2004	"Marshall"	"Green Castle"	218	220	104	322	170	259	210	226	0	291	64	22	4	439.0	437.0	429.0	436.0	296.0
"IA"	2004	"Marshall"	"Iowa Taylor"	201	225	110	309	157	257	203	222	300	0	63	22	4	431.0	423.0	415.0	426.0	302.0
"IA"	2004	"Marshall"	"Jefferson"	150	175	80	238	120	196	143	177	0	228	64	22	4	326.0	321.0	316.0	320.0	231.0
"IA"	2004	"Marshall"	"Legrand"	282	354	129	485	220	393	293	333	0	447	64	22	4	638.0	625.0	613.0	626.0	451.0
"IA"	2004	"Marshall"	"Liscomb"	93	142	49	183	72	162	89	147	151	0	63	22	4	239.0	236.0	234.0	236.0	152.0
"IA"	2004	"Marshall"	"Marietta Washington"	134	207	64	273	101	234	129	210	0	270	64	22	4	344.0	340.0	335.0	339.0	271.0
"IA"	2004	"Marshall"	"Marion Vienna"	214	311	88	431	158	355	202	321	335	0	63	22	4	529.0	523.0	513.0	524.0	338.0
"IA"	2004	"Marshall"	"Marshalltown W1p1"	227	150	139	223	192	173	218	153	295	0	63	22	4	380.0	372.0	366.0	372.0	299.0
"IA"	2004	"Marshall"	"Marshalltown W1p2"	268	193	120	329	207	249	254	210	354	0	63	22	4	473.0	464.0	456.0	464.0	362.0
"IA"	2004	"Marshall"	"Marshalltown W2p1"	448	500	223	697	366	551	473	463	651	0	63	22	4	960.0	939.0	917.0	936.0	661.0
"IA"	2004	"Marshall"	"Marshalltown W2p2"	330	446	135	635	245	514	341	432	531	0	63	22	4	783.0	777.0	760.0	775.0	542.0
"IA"	2004	"Marshall"	"Marshalltown W3p1"	418	509	211	709	348	567	443	488	649	0	63	22	4	938.0	931.0	916.0	932.0	660.0
"IA"	2004	"Marshall"	"Marshalltown W3p2"	416	570	206	771	324	638	465	521	712	0	63	22	4	997.0	983.0	963.0	986.0	721.0
"IA"	2004	"Marshall"	"Marshalltown W4p1"	420	357	210	549	325	437	416	363	562	0	63	22	4	788.0	774.0	762.0	781.0	570.0
"IA"	2004	"Marshall"	"Marshalltown W4p2"	456	607	204	842	324	702	496	558	689	0	63	22	4	1068.0	1055.0	1026.0	1054.0	705.0
"IA"	2004	"Marshall"	"State Center"	245	404	122	514	179	444	267	375	0	506	64	22	4	651.0	644.0	623.0	643.0	508.0
"IA"	2004	"Marshall"	"Timber"	158	255	71	337	133	274	175	237	0	312	64	22	4	418.0	413.0	407.0	413.0	317.0
"IA"	2004	"Marshall Total"		9443	9557	5259	13343	7747	10812	9733	9139	9657	3986				19164.0	18905.0	18573.0	18890.0	13818.0
"IA"	2004	"Mills"	"Absentee and Special Ballots"	726	1215	465	1397	696	1134			764	1851			5	1961.0	1908.0	1832.0	0.0	2615.0
"IA"	2004	"Mills"	"Absentee and Special Ballots HD 97"									159	244	97			0.0	0.0	0.0	0.0	403.0
"IA"	2004	"Mills"	"Absentee and Special Ballots HD 98"									595	828	98			0.0	0.0	0.0	0.0	1423.0
"IA"	2004	"Mills"	"Deer Creek White Cloud"	49	106	12	137	38	106			47	98	97		5	156.0	154.0	144.0	0.0	145.0
"IA"	2004	"Mills"	"Emerson Hastings Indian Creek"	119	249	39	315	97	260			120	227	97		5	371.0	364.0	357.0	0.0	347.0
"IA"	2004	"Mills"	"Glenwood Pct 1"	116	167	52	220	99	175			110	166	98		5	285.0	285.0	274.0	0.0	276.0
"IA"	2004	"Mills"	"Glenwood Pct 2"	166	313	99	367	150	287			186	265	98		5	482.0	475.0	437.0	0.0	451.0
"IA"	2004	"Mills"	"Glenwood Pct 3"	199	449	92	532	191	417			226	396	98		5	656.0	640.0	608.0	0.0	622.0
"IA"	2004	"Mills"	"Glenwood Twp"	115	321	58	365	109	299			147	271	98		5	443.0	433.0	408.0	0.0	418.0
"IA"	2004	"Mills"	"Henderson Anderson"	73	149	35	185	70	146			69	136	97		5	226.0	226.0	216.0	0.0	205.0
"IA"	2004	"Mills"	"Malvern Silver Creek Ctr Rawles"	302	567	131	705	293	529			282	528	97		5	876.0	869.0	822.0	0.0	810.0
"IA"	2004	"Mills"	"Oak Saint Marys Twp"	241	596	126	669	244	539			277	533	98		5	847.0	824.0	784.0	0.0	810.0
"IA"	2004	"Mills"	"Pacific Jct Plattville Lyons"	137	251	77	299	132	238			153	226	98		5	398.0	387.0	371.0	0.0	379.0
"IA"	2004	"Mills"	"Silver City Ingraham"	65	173	32	201	65	163			131	108	98		5	240.0	235.0	228.0	0.0	239.0
"IA"	2004	"Mills Total"		2308	4556	1218	5392	2184	4293	0	0	3266	5877				6941.0	6800.0	6481.0	0.0	9143.0
"IA"	2004	"Mitchell"	"Absentee and Special Ballots"	597	524	336	767	498	605			801	6	14		4	1129.0	1115.0	1103.0	0.0	807.0
"IA"	2004	"Mitchell"	"Burr Oak Liberty"	82	90	33	138	66	104			139	1	14		4	174.0	171.0	170.0	0.0	140.0
"IA"	2004	"Mitchell"	"Cedar"	96	157	35	213	74	175			187	6	14		4	253.0	253.0	249.0	0.0	193.0
"IA"	2004	"Mitchell"	"Cedar Twp West Lincoln"	91	71	30	129	66	91			126	1	14		4	162.0	161.0	157.0	0.0	127.0
"IA"	2004	"Mitchell"	"Douglas East Lincoln"	70	90	35	125	56	106			116	2	14		4	164.0	162.0	162.0	0.0	118.0
"IA"	2004	"Mitchell"	"Jenkins Riceville City"	166	160	79	245	133	184			245	1	14		4	329.0	326.0	317.0	0.0	246.0
"IA"	2004	"Mitchell"	"Osage Pct 1"	189	194	79	295	157	219			281	1	14		4	383.0	378.0	376.0	0.0	282.0
"IA"	2004	"Mitchell"	"Osage Pct 2"	173	195	75	289	154	211			284	6	14		4	371.0	373.0	365.0	0.0	290.0
"IA"	2004	"Mitchell"	"Osage Pct 3"	204	197	90	306	176	225			325	3	14		4	403.0	402.0	401.0	0.0	328.0
"IA"	2004	"Mitchell"	"Osage Pct 4"	172	165	81	256	133	200			270	0	14		4	342.0	341.0	333.0	0.0	270.0
"IA"	2004	"Mitchell"	"Otranto Newburg Carpenter City"	173	154	63	263	144	184			283	1	14		4	331.0	331.0	328.0	0.0	284.0
"IA"	2004	"Mitchell"	"Rock Mitchell Osage"	184	134	74	242	138	175			263	0	14		4	321.0	317.0	313.0	0.0	263.0
"IA"	2004	"Mitchell"	"St Ansgar Union"	351	329	127	556	247	427			553	5	14		4	687.0	687.0	674.0	0.0	558.0
"IA"	2004	"Mitchell"	"Stacyville"	196	151	167	280	144	205			307	1	14		4	354.0	451.0	349.0	0.0	308.0
"IA"	2004	"Mitchell"	"Wayne Mcintire City"	41	35	21	55	32	47			61	0	14		4	76.0	79.0	79.0	0.0	61.0
"IA"	2004	"Mitchell Total"		2785	2646	1325	4159	2218	3158	0	0	4241	34				5479.0	5547.0	5376.0	0.0	4275.0
"IA"	2004	"Monona"	"Absentee and Special Ballots"	489	482	286	643	405	531	0	642				28	5	997.0	947.0	936.0	652.0	0.0
"IA"	2004	"Monona"	"Absentee and Special Ballots HD 55"										143	55	28	5	0.0	0.0	0.0	0.0	147.0
"IA"	2004	"Monona"	"Absentee and Special Ballots HD 56"									382	331	56			0.0	0.0	0.0	0.0	713.0
"IA"	2004	"Monona"	"Ashton Lincoln"	39	69	16	92	24	83	0	86	40	60	56	28	5	110.0	108.0	107.0	88.0	101.0
"IA"	2004	"Monona"	"Belvidere Sioux Turin"	60	86	28	116	49	95	0	108	72	69	56	28	5	149.0	147.0	144.0	108.0	141.0
"IA"	2004	"Monona"	"Center Kennebec Castana"	82	121	35	169	64	141	0	149	99	101	56	28	5	215.0	211.0	205.0	151.0	200.0
"IA"	2004	"Monona"	"Cooper Maple"	94	113	35	167	63	141	0	148	0	166	55	28	5	214.0	206.0	204.0	148.0	166.0
"IA"	2004	"Monona"	"Fairview Lake"	56	101	24	129	48	106	0	111	65	77	56	28	5	157.0	156.0	154.0	111.0	142.0
"IA"	2004	"Monona"	"Grant Rodney"	54	75	24	103	33	94	0	95	62	58	56	28	5	131.0	128.0	127.0	95.0	120.0
"IA"	2004	"Monona"	"Jordan Soldier Soldier City"	147	116	54	207	100	159	0	193	152	102	56	28	5	272.0	265.0	259.0	194.0	254.0
"IA"	2004	"Monona"	"Mapleton"	300	267	120	430	199	348	0	382	0	426	55	28	5	588.0	561.0	548.0	385.0	432.0
"IA"	2004	"Monona"	"Onawa Pct 1 NE Franklin"	177	153	91	228	148	170	0	247	186	130	56	28	5	335.0	327.0	318.0	248.0	316.0
"IA"	2004	"Monona"	"Onawa Pct 2"	121	165	51	227	81	201	0	222	115	157	56	28	5	289.0	282.0	282.0	226.0	272.0
"IA"	2004	"Monona"	"Onawa Pct 3"	144	183	71	245	109	207	0	209	145	159	56	28	5	329.0	322.0	316.0	210.0	304.0
"IA"	2004	"Monona"	"Onawa Pct 4"	112	117	53	166	85	141	0	166	118	101	56	28	5	235.0	226.0	226.0	167.0	219.0
"IA"	2004	"Monona"	"Sherman Se Franklin Blencoe"	117	87	61	142	97	108	0	135	133	65	56	28	5	213.0	208.0	205.0	135.0	198.0
"IA"	2004	"Monona"	"Spring Valley Willow Moorhead"	109	143	47	194	73	165	0	192	119	124	56	28	5	255.0	249.0	238.0	194.0	246.0
"IA"	2004	"Monona"	"St Clair Ute"	141	122	65	190	96	155	0	165	0	200	55	28	5	268.0	257.0	251.0	165.0	201.0
"IA"	2004	"Monona"	"West Fork Whiting"	155	175	73	248	123	196	0	215	156	156	56	28	5	330.0	328.0	319.0	219.0	312.0
"IA"	2004	"Monona Total"		2397	2575	1134	3696	1797	3041	0	3465	1844	2625				5087.0	4928.0	4839.0	3496.0	4484.0
"IA"	2004	"Monroe"	"Absentee and Special Ballots"	541	522	295	759	661	390	479	579	566	459	72	36	3	1074.0	1064.0	1051.0	1059.0	1026.0
"IA"	2004	"Monroe"	"Albia 1"	155	183	68	262	212	122	158	186	189	142	72	36	3	340.0	336.0	334.0	344.0	331.0
"IA"	2004	"Monroe"	"Albia 2"	150	159	53	255	171	133	150	160	174	128	72	36	3	311.0	311.0	304.0	310.0	302.0
"IA"	2004	"Monroe"	"Albia 3"	138	110	70	175	173	77	128	127	150	98	72	36	3	253.0	254.0	250.0	255.0	248.0
"IA"	2004	"Monroe"	"Albia 4"	151	181	63	264	196	135	167	163	186	137	72	36	3	336.0	332.0	331.0	332.0	323.0
"IA"	2004	"Monroe"	"Bluff Creek Pleasant"	77	116	37	150	104	86	91	98	99	88	72	36	3	193.0	190.0	190.0	189.0	187.0
"IA"	2004	"Monroe"	"Cedar Union Lovilia"	182	212	80	305	241	150	74	318	253	136	72	36	3	397.0	392.0	392.0	392.0	389.0
"IA"	2004	"Monroe"	"Guilford Franklin"	71	92	28	131	103	58	60	104	77	83	72	36	3	165.0	161.0	161.0	164.0	160.0
"IA"	2004	"Monroe"	"Jackson Wayne Melrose"	134	89	66	153	145	80	90	132	103	121	72	36	3	225.0	222.0	225.0	222.0	224.0
"IA"	2004	"Monroe"	"Monroe Urbana"	83	133	28	180	121	94	98	115	79	123	72	36	3	218.0	212.0	215.0	213.0	202.0
"IA"	2004	"Monroe"	"Troy Mantua"	173	270	59	374	272	162	225	212	196	232	72	36	3	451.0	437.0	434.0	439.0	428.0
"IA"	2004	"Monroe Total"		1855	2067	847	3008	2399	1487	1720	2194	2072	1747				3963.0	3911.0	3887.0	3919.0	3820.0
"IA"	2004	"Montgomery"	"Absentee and Special Ballots"	464	771	248	949	398	773	558	641	564	618	96	48	5	1253.0	1221.0	1173.0	1199.0	1183.0
"IA"	2004	"Montgomery"	"Douglas Grant City"	34	82	15	94	30	76	43	71	50	56	96	48	5	120.0	113.0	106.0	114.0	106.0
"IA"	2004	"Montgomery"	"East Villisca City"	229	374	108	489	186	385	281	315	296	290	96	48	5	606.0	617.0	571.0	596.0	586.0
"IA"	2004	"Montgomery"	"Frankfort Stanton City"	139	313	35	401	97	333	143	302	191	246	96	48	5	454.0	444.0	430.0	445.0	437.0
"IA"	2004	"Montgomery"	"Grant/Coburg City"	26	71	15	30	22	71	22	71	37	52	96	48	5	97.0	46.0	93.0	95.0	91.0
"IA"	2004	"Montgomery"	"Lincoln Garfield West"	46	161	13	188	40	159	63	145	86	121	96	48	5	208.0	204.0	199.0	208.0	207.0
"IA"	2004	"Montgomery"	"Pilot Grove"	21	67	7	78	15	70	25	62	29	55	96	48	5	88.0	87.0	85.0	87.0	84.0
"IA"	2004	"Montgomery"	"Red Oak 1/Red Oak Twp"	227	377	81	496	160	417	231	362	312	275	96	48	5	613.0	596.0	580.0	595.0	589.0
"IA"	2004	"Montgomery"	"Red Oak 2/Red Oak Twp"	259	413	106	549	191	460	272	396	402	269	96	48	5	678.0	673.0	652.0	669.0	673.0
"IA"	2004	"Montgomery"	"Red Oak 3/Red Oak Twp"	309	604	99	790	227	644	318	586	437	462	96	48	5	917.0	904.0	871.0	904.0	900.0
"IA"	2004	"Montgomery"	"Scott"	22	96	5	113	17	95	29	88	35	83	96	48	5	120.0	119.0	112.0	117.0	118.0
"IA"	2004	"Montgomery"	"Sherman/Elliot City"	76	167	21	214	51	167	78	150	106	115	96	48	5	244.0	237.0	218.0	229.0	221.0
"IA"	2004	"Montgomery"	"Washington"	33	65	7	90	24	72	40	59	49	49	96	48	5	99.0	97.0	96.0	99.0	98.0
"IA"	2004	"Montgomery"	"West Grant"	14	40	4	50	11	43	16	39	32	23	96	48	5	56.0	56.0	54.0	55.0	55.0
"IA"	2004	"Montgomery Total"		1899	3601	764	4531	1469	3765	2119	3287	2626	2714				5553.0	5414.0	5240.0	5412.0	5348.0
"IA"	2004	"Muscatine"	"Absentee and Special Ballots"	3617	2653	2467	3569	2580	3457							2	6317.0	6167.0	6116.0	0.0	0.0
"IA"	2004	"Muscatine"	"Absentee and Special Ballots-HD 79"									433	469	79			0.0	0.0	0.0	0.0	902.0
"IA"	2004	"Muscatine"	"Absentee and Special Ballots-HD 80"									2780	2038	80			0.0	0.0	0.0	0.0	4820.0
"IA"	2004	"Muscatine"	"Absentee and Special Ballots-HD 87"									209	203	87			0.0	0.0	0.0	0.0	412.0
"IA"	2004	"Muscatine"	"Absentee and Special Ballots-SD 40"							3020	2712				40		0.0	0.0	0.0	5736.0	0.0
"IA"	2004	"Muscatine"	"Absentee and Special Ballots-SD 44"							293	0				44		0.0	0.0	0.0	297.0	0.0
"IA"	2004	"Muscatine"	"Bloomington"	255	485	106	618	138	579	211	529	268	466	80	40	2	743.0	731.0	725.0	740.0	734.0
"IA"	2004	"Muscatine"	"Cedar"	54	77	21	104	34	93	81	0	34	92	87	44	2	132.0	128.0	128.0	81.0	126.0
"IA"	2004	"Muscatine"	"Fruitland 1"	221	181	108	279	127	255	290	0	138	235	87	44	2	406.0	396.0	390.0	291.0	374.0
"IA"	2004	"Muscatine"	"Fruitland 2"	70	96	39	120	44	113	81	0	55	103	87	44	2	171.0	168.0	165.0	82.0	158.0
"IA"	2004	"Muscatine"	"Fulton"	106	187	54	229	67	218	94	191	122	162	80	40	2	294.0	290.0	288.0	285.0	284.0
"IA"	2004	"Muscatine"	"Goshen"	126	130	67	182	62	186	86	171	98	158	79	40	2	259.0	260.0	257.0	257.0	256.0
"IA"	2004	"Muscatine"	"Lake"	65	103	35	127	39	118	61	106	58	111	80	40	2	169.0	165.0	161.0	167.0	169.0
"IA"	2004	"Muscatine"	"Montpelier"	174	176	85	251	94	238	149	185	166	164	80	40	2	352.0	342.0	336.0	334.0	330.0
"IA"	2004	"Muscatine"	"Moscow"	148	157	60	231	72	210	94	191	63	239	79	40	2	306.0	293.0	284.0	285.0	302.0
"IA"	2004	"Muscatine"	"Muscatine 1"	348	507	153	680	157	653	283	559	365	482	80	40	2	864.0	847.0	827.0	843.0	847.0
"IA"	2004	"Muscatine"	"Muscatine 10"	302	260	173	350	204	313	249	301	311	240	80	40	2	567.0	541.0	528.0	551.0	551.0
"IA"	2004	"Muscatine"	"Muscatine 2"	309	343	163	466	184	442	255	386	297	340	80	40	2	658.0	642.0	633.0	642.0	638.0
"IA"	2004	"Muscatine"	"Muscatine 3"	281	250	160	345	188	324	245	281	289	236	80	40	2	533.0	522.0	521.0	527.0	527.0
"IA"	2004	"Muscatine"	"Muscatine 4"	220	164	130	232	139	226	185	197	215	168	80	40	2	387.0	381.0	374.0	382.0	383.0
"IA"	2004	"Muscatine"	"Muscatine 5"	247	175	134	278	140	267	211	214	253	169	80	40	2	426.0	422.0	414.0	425.0	423.0
"IA"	2004	"Muscatine"	"Muscatine 6"	360	463	172	630	181	605	290	523	355	457	80	40	2	827.0	811.0	797.0	813.0	812.0
"IA"	2004	"Muscatine"	"Muscatine 7"	248	224	158	294	170	285	218	254	249	219	80	40	2	478.0	463.0	458.0	472.0	469.0
"IA"	2004	"Muscatine"	"Muscatine 8"	284	209	177	289	191	278	240	252	291	198	80	40	2	500.0	481.0	478.0	492.0	489.0
"IA"	2004	"Muscatine"	"Muscatine 9"	319	244	167	371	185	347	240	320	306	249	80	40	2	569.0	552.0	543.0	560.0	555.0
"IA"	2004	"Muscatine"	"Orono"	79	71	46	102	50	95	96	0	36	115	87	44	2	151.0	151.0	148.0	97.0	151.0
"IA"	2004	"Muscatine"	"Pike"	158	180	71	257	84	243	195	0	103	209	87	44	2	339.0	333.0	332.0	195.0	312.0
"IA"	2004	"Muscatine"	"Seventy Six"	53	98	23	127	32	116	86	0	36	111	87	44	2	155.0	152.0	150.0	86.0	147.0
"IA"	2004	"Muscatine"	"Sweetland"	336	408	153	566	204	514	284	455	329	399	80	40	2	750.0	740.0	730.0	739.0	728.0
"IA"	2004	"Muscatine"	"Wapsie"	96	173	43	224	49	217	86	179	93	173	79	40	2	271.0	269.0	267.0	265.0	266.0
"IA"	2004	"Muscatine"	"West Liberty"	516	318	288	514	308	492	428	384	455	367	79	40	2	848.0	832.0	818.0	812.0	822.0
"IA"	2004	"Muscatine"	"Wilton City"	485	578	239	794	258	766	361	678	266	795	79	40	2	1069.0	1045.0	1035.0	1039.0	1061.0
"IA"	2004	"Muscatine"	"Wilton Twp"	65	110	33	139	39	131	45	127	37	137	79	40	2	176.0	175.0	171.0	172.0	174.0
"IA"	2004	"Muscatine Total"		9542	9020	5525	12368	6020	11781	8457	9195	8710	9504				18717.0	18299.0	18074.0	17667.0	18222.0
"IA"	2004	"O'Brien"	"Absentee and Special Ballots"	466	1023	272	1173	407	1038			416	1015	5	3	5	1500.0	1469.0	1445.0	0.0	1431.0
"IA"	2004	"O'Brien"	"Carroll Floyd"	62	237	27	269	55	238			63	226	5	3	5	301.0	297.0	293.0	0.0	290.0
"IA"	2004	"O'Brien"	"Franklin"	144	597	68	663	122	602			151	573	5	3	5	748.0	738.0	724.0	0.0	724.0
"IA"	2004	"O'Brien"	"Hartley Lincoln Omega"	359	610	154	788	304	639			359	571	5	3	5	986.0	963.0	943.0	0.0	930.0
"IA"	2004	"O'Brien"	"Sheldon 1"	169	662	83	726	138	665			139	662	5	3	5	833.0	812.0	803.0	0.0	801.0
"IA"	2004	"O'Brien"	"Sheldon 2"	136	387	77	439	114	399			116	399	5	3	5	526.0	520.0	513.0	0.0	515.0
"IA"	2004	"O'Brien"	"Sheldon 3"	165	500	84	570	152	502			150	504	5	3	5	673.0	661.0	656.0	0.0	654.0
"IA"	2004	"O'Brien"	"Summut Center Dale Highland"	278	472	124	601	225	499			251	440	5	3	5	760.0	741.0	724.0	0.0	691.0
"IA"	2004	"O'Brien"	"Union Baker Caledonia"	295	509	126	660	243	536			303	433	5	3	5	812.0	794.0	779.0	0.0	737.0
"IA"	2004	"O'Brien"	"Waterman Grant Liberty"	256	331	95	474	204	360			244	291	5	3	5	592.0	580.0	564.0	0.0	536.0
"IA"	2004	"O'Brien Total"		2330	5328	1110	6363	1964	5478	0	0	2192	5114				7731.0	7575.0	7444.0	0.0	7309.0
"IA"	2004	"Osceola"	"Absentee and Special Ballots"	156	418	93	480	117	436	0	0	140	402	5	3	5	577.0	579.0	553.0	0.0	543.0
"IA"	2004	"Osceola"	"Ashton"	119	260	65	311	111	258	0	0	125	244	5	3	5	387.0	378.0	369.0	0.0	369.0
"IA"	2004	"Osceola"	"Harris"	42	99	18	117	34	105	0	0	45	91	5	3	5	144.0	142.0	139.0	0.0	137.0
"IA"	2004	"Osceola"	"Hiview"	83	264	43	296	79	253	0	0	92	234	5	3	5	351.0	347.0	332.0	0.0	326.0
"IA"	2004	"Osceola"	"May City"	66	125	24	166	53	130	0	0	66	109	5	3	5	191.0	190.0	183.0	0.0	175.0
"IA"	2004	"Osceola"	"Melvin"	62	120	21	158	55	112	0	0	88	89	5	3	5	185.0	181.0	167.0	0.0	177.0
"IA"	2004	"Osceola"	"Ocheyedan"	100	300	47	351	77	305	0	0	91	279	5	3	5	410.0	402.0	382.0	0.0	370.0
"IA"	2004	"Osceola"	"Sibley 1"	88	160	49	195	78	159	0	0	95	141	5	3	5	250.0	250.0	237.0	0.0	236.0
"IA"	2004	"Osceola"	"Sibley 2"	88	291	45	330	75	291	0	0	86	274	5	3	5	385.0	381.0	366.0	0.0	360.0
"IA"	2004	"Osceola"	"Sibley 3"	130	258	56	329	96	280	0	0	113	244	5	3	5	390.0	388.0	376.0	0.0	358.0
