state	year	county	precinct	cd	g2004_USP_dv	g2004_USP_rv	g2004_USP_tv	g2004_USS_dv	g2004_USS_rv	g2004_USS_tv	g2004_USH_dv	g2004_USH_rv	g2004_USH_tv
"AR"	2004	"Union County"	"Absentee"	4	336	501	839	413	337	750			
"AR"	2004	"Union County"	"Aurelle"	4	107	67	181	115	56	171			
"AR"	2004	"Union County"	"Caledonia"	4	70	196	267	106	153	259			
"AR"	2004	"Union County"	"Calion"	4	117	185	306	148	133	281			
"AR"	2004	"Union County"	"Country Box 1"	4	71	88	160	87	66	153			
"AR"	2004	"Union County"	"Country Box 2"	4	28	185	219	75	136	211			
"AR"	2004	"Union County"	"Country Box 3"	4	128	564	698	260	417	677			
"AR"	2004	"Union County"	"Country Box 4"	4	57	306	364	121	229	350			
"AR"	2004	"Union County"	"Country Box 6"	4	76	193	272	119	138	257			
"AR"	2004	"Union County"	"Country Box 7"	4	25	63	90	39	50	89			
"AR"	2004	"Union County"	"Early"	4	2466	3912	6461	3352	2886	6238			
"AR"	2004	"Union County"	"Felsenthal"	4	26	31	58	38	19	57			
"AR"	2004	"Union County"	"Hibanks"	4	36	140	177	55	109	164			
"AR"	2004	"Union County"	"Huttig"	4	181	161	353	210	116	326			
"AR"	2004	"Union County"	"Junction City"	4	114	192	312	132	147	279			
"AR"	2004	"Union County"	"Lawson"	4	103	167	273	134	127	261			
"AR"	2004	"Union County"	"Lisbon"	4	38	144	182	64	106	170			
"AR"	2004	"Union County"	"Mt  Holly"	4	82	107	189	83	92	175			
"AR"	2004	"Union County"	"New London"	4	107	120	234	134	94	228			
"AR"	2004	"Union County"	"Norphlet"	4	153	441	602	258	324	582			
"AR"	2004	"Union County"	"Smackover"	4	326	456	803	427	327	754			
"AR"	2004	"Union County"	"Strong"	4	343	139	490	334	118	452			
"AR"	2004	"Union County"	"Three Creeks"	4	84	193	284	116	142	258			
"AR"	2004	"Union County"	"Union"	4	109	293	411	168	220	388			
"AR"	2004	"Union County"	"Ward 1"	4	389	395	802	475	283	758			
"AR"	2004	"Union County"	"Ward 2"	4	405	407	828	500	279	779			
"AR"	2004	"Union County"	"Ward 3"	4	655	153	816	672	117	789			
"AR"	2004	"Union County"	"Ward 4"	4	370	524	907	473	402	875			
"AR"	2004	"Union County"	"Wesson"	4	27	82	115	39	70	109			
"AR"	2004	"Union County"	"Woolleys Store"	4	42	97	139	62	69	131			
"AR"	2004	"Van Buren County"	"01 Archey Valley"	2	21	29	51	28	25	53	29	24	53
"AR"	2004	"Van Buren County"	"02 Barnett"	2	87	162	250	102	148	250	91	161	252
"AR"	2004	"Van Buren County"	"03 Bradley"	2	174	216	392	206	185	391	205	186	391
"AR"	2004	"Van Buren County"	"05 Cargile"	2	92	95	188	97	85	182	101	84	185
"AR"	2004	"Van Buren County"	"06 Choctaw"	2	103	120	225	129	100	229	123	101	224
"AR"	2004	"Van Buren County"	"07 West Griggs"	2	222	296	524	278	243	521	274	247	521
"AR"	2004	"Van Buren County"	"08 Craig"	2	92	129	228	112	119	231	129	102	231
"AR"	2004	"Van Buren County"	"09 Culpepper"	2	36	63	102	45	57	102	47	56	103
"AR"	2004	"Van Buren County"	"10 Davis"	2	152	127	283	168	108	276	183	94	277
"AR"	2004	"Van Buren County"	"11 Formosa"	2	92	95	189	107	87	194	111	79	190
"AR"	2004	"Van Buren County"	"12 East Griggs"	2	242	298	542	285	255	540	281	256	537
"AR"	2004	"Van Buren County"	"15 Indian Rock"	2	399	471	875	495	367	862	483	386	869
"AR"	2004	"Van Buren County"	"16 Liberty"	2	29	36	65	33	32	65	38	27	65
"AR"	2004	"Van Buren County"	"17 Linn Creek"	2	111	148	262	123	136	259	126	132	258
"AR"	2004	"Van Buren County"	"18 Mountain"	2	36	81	118	45	77	122	60	61	121
"AR"	2004	"Van Buren County"	"19 Red River"	2	137	111	250	144	104	248	151	100	251
"AR"	2004	"Van Buren County"	"20 Union"	2	256	268	535	297	221	519	309	222	531
"AR"	2004	"Van Buren County"	"21 Washington"	2	97	119	216	112	111	223	112	112	224
"AR"	2004	"Van Buren County"	"22 Wheeler"	2	78	76	157	88	68	156	96	61	157
"AR"	2004	"Van Buren County"	"Absentee"	2	140	128	270	175	87	262	170	91	261
"AR"	2004	"Van Buren County"	"Early"	2	714	920	1652	880	743	1624	874	760	1635
"AR"	2004	"Washington County"	"Absentee"	3	924	976	1926	1089	788	1877	900	934	1881
"AR"	2004	"Washington County"	"Boston"	3	34	86	122	46	75	121	45	70	122
"AR"	2004	"Washington County"	"Brush Creek"	3	257	546	807	325	472	797	288	485	793
"AR"	2004	"Washington County"	"Cane Hill"	3	188	283	479	220	256	476	201	257	471
"AR"	2004	"Washington County"	"Center"	3	367	781	1167	487	669	1156	482	653	1160
"AR"	2004	"Washington County"	"Center-house"	3	3	3	6	4	2	6	4	1	5
"AR"	2004	"Washington County"	"Cove Creek"	3	117	136	253	134	119	253	132	117	252
"AR"	2004	"Washington County"	"Crawford"	3	127	195	328	163	163	326	160	161	331
"AR"	2004	"Washington County"	"Durham"	3	102	155	267	127	137	264	136	118	265
"AR"	2004	"Washington County"	"Dutch Mills"	3	32	85	117	42	75	117	40	77	117
"AR"	2004	"Washington County"	"Early"	3	8028	7052	15208	9284	5712	14996	8086	6700	15015
"AR"	2004	"Washington County"	"Elkins"	3	263	373	644	297	343	640	312	311	640
"AR"	2004	"Washington County"	"Elm Springs City"	3	121	356	483	182	299	481	150	321	480
"AR"	2004	"Washington County"	"Elm Springs Township"	3	55	196	253	76	175	251	66	177	250
"AR"	2004	"Washington County"	"Farmington"	3	504	773	1290	609	667	1276	565	686	1279
"AR"	2004	"Washington County"	"Fayetteville P-01"	3	75	62	141	85	54	139	78	55	135
"AR"	2004	"Washington County"	"Fayetteville P-02"	3	386	243	636	430	183	613	372	230	610
"AR"	2004	"Washington County"	"Fayetteville P-03"	3	457	375	845	515	313	828	460	347	827
"AR"	2004	"Washington County"	"Fayetteville P-04"	3	404	288	704	445	233	678	364	295	683
"AR"	2004	"Washington County"	"Fayetteville P-05"	3	254	118	382	289	85	374	252	115	376
"AR"	2004	"Washington County"	"Fayetteville P-06"	3	407	501	915	523	379	902	420	475	902
"AR"	2004	"Washington County"	"Fayetteville P-07"	3	265	191	464	322	132	454	273	180	457
"AR"	2004	"Washington County"	"Fayetteville P-08"	3	357	249	623	420	196	616	370	234	615
"AR"	2004	"Washington County"	"Fayetteville P-09"	3	193	162	361	246	112	358	208	139	358
"AR"	2004	"Washington County"	"Fayetteville P-10"	3	177	128	314	199	113	312	192	110	312
"AR"	2004	"Washington County"	"Fayetteville P-11"	3	211	292	510	254	247	501	246	244	501
"AR"	2004	"Washington County"	"Fayetteville P-12"	3	249	444	698	324	360	684	255	427	690
"AR"	2004	"Washington County"	"Fayetteville P-13"	3	199	130	340	223	107	330	198	119	332
"AR"	2004	"Washington County"	"Fayetteville P-14"	3	89	74	166	94	68	162	88	72	164
"AR"	2004	"Washington County"	"Fayetteville P-15"	3	44	28	75	47	28	75	38	33	74
"AR"	2004	"Washington County"	"Fayetteville P-16"	3	12	13	25	12	13	25	13	10	24
"AR"	2004	"Washington County"	"Fayetteville P-17"	3	364	397	776	462	310	772	365	397	770
"AR"	2004	"Washington County"	"Fayetteville P-18"	3	268	195	472	329	142	471	276	187	472
"AR"	2004	"Washington County"	"Fayetteville P-19"	3	355	418	781	455	315	770	380	387	776
"AR"	2004	"Washington County"	"Fayetteville P-20"	3	183	206	394	211	176	387	181	194	385
"AR"	2004	"Washington County"	"Fayetteville P-21"	3	215	131	352	220	132	352	228	107	351
"AR"	2004	"Washington County"	"Fayetteville P-22"	3	318	324	652	345	301	646	329	310	648
"AR"	2004	"Washington County"	"Fayetteville P-23"	3	231	238	477	261	205	466	227	220	464
"AR"	2004	"Washington County"	"Fayetteville P-24"	3	104	36	144	104	36	140	98	35	144
"AR"	2004	"Washington County"	"Fayetteville P-25"	3	187	51	240	207	31	238	191	45	238
"AR"	2004	"Washington County"	"Fayetteville P-26"	3	133	89	224	139	81	220	142	75	224
"AR"	2004	"Washington County"	"Fayetteville P-27"	3	265	405	676	317	349	666	268	389	668
"AR"	2004	"Washington County"	"Fayetteville P-28"	3	133	392	525	220	297	517	142	370	516
"AR"	2004	"Washington County"	"Fayetteville P-29"	3	162	240	405	230	163	393	163	229	397
"AR"	2004	"Washington County"	"Fayetteville P-30"	3	216	326	548	264	279	543	216	308	540
"AR"	2004	"Washington County"	"Fayetteville P-31"	3	162	225	391	192	195	387	167	213	389
"AR"	2004	"Washington County"	"Fayetteville P-32"	3	67	26	93	72	18	90	65	27	93
"AR"	2004	"Washington County"	"Fayetteville P-33"	3	64	38	103	74	27	101	65	37	102
"AR"	2004	"Washington County"	"Fayetteville P-34"	3	319	196	529	352	168	520	325	185	525
"AR"	2004	"Washington County"	"Fayetteville P-35"	3	131	104	238	145	90	235	130	97	232
"AR"	2004	"Washington County"	"Fayetteville P-36"	3	95	33	134	102	29	131	96	34	135
"AR"	2004	"Washington County"	"Fayetteville P-37"	3	3	2	5	4	1	5	2	2	5
"AR"	2004	"Washington County"	"Fayetteville P-38"	3	17	41	58	21	37	58	22	36	58
"AR"	2004	"Washington County"	"Fayetteville P-40"	3	6	13	19	6	13	19	6	13	19
"AR"	2004	"Washington County"	"Goshen City"	3	125	253	386	173	209	382	154	223	382
"AR"	2004	"Washington County"	"Goshen Township"	3	111	166	284	122	162	284	123	155	285
"AR"	2004	"Washington County"	"Greenland City"	3	169	197	369	195	169	364	186	169	365
"AR"	2004	"Washington County"	"Greenland Township"	3	180	264	454	220	233	453	214	225	448
"AR"	2004	"Washington County"	"Harmon"	3	75	228	306	103	202	305	84	212	302
"AR"	2004	"Washington County"	"Illinois"	3	62	183	250	79	168	247	73	166	249
"AR"	2004	"Washington County"	"Johnson City"	3	227	498	730	306	418	724	220	486	721
"AR"	2004	"Washington County"	"Johnson Township"	3	54	88	143	70	74	144	59	82	144
"AR"	2004	"Washington County"	"Lees Creek"	3	106	86	195	111	81	192	107	79	193
"AR"	2004	"Washington County"	"Lincoln"	3	241	370	617	289	328	617	282	319	618
"AR"	2004	"Washington County"	"Litteral"	3	226	334	564	255	300	555	232	305	556
"AR"	2004	"Washington County"	"Marrs Hill"	3	117	251	373	156	217	373	140	227	373
"AR"	2004	"Washington County"	"Morrow"	3	36	129	168	57	110	167	54	110	167
"AR"	2004	"Washington County"	"Prairie Grove City"	3	402	620	1032	472	552	1024	448	548	1021
"AR"	2004	"Washington County"	"Prairie Grove City Senate"	3	1	7	8	2	6	8	1	7	8
"AR"	2004	"Washington County"	"Prairie Grove Township"	3	107	214	324	137	187	324	139	175	320
"AR"	2004	"Washington County"	"Prairie Grove Township Sen."	3	57	65	124	66	57	123	67	56	124
"AR"	2004	"Washington County"	"Prairie Township 1-a"	3	276	446	727	353	370	723	296	414	724
"AR"	2004	"Washington County"	"Prairie Township 1-b"	3	78	182	261	120	139	259	106	148	258
"AR"	2004	"Washington County"	"Prairie Township 2"	3	122	160	292	139	148	287	149	131	290
"AR"	2004	"Washington County"	"Prairie Township 3"	3	3	2	5	4	1	5	4	1	5
"AR"	2004	"Washington County"	"Prairie Township 4"	3	17	13	30	20	10	30	18	12	30
"AR"	2004	"Washington County"	"Reed"	3	30	66	99	48	51	99	56	43	100
"AR"	2004	"Washington County"	"Rheas Mill"	3	67	118	190	72	117	189	67	114	187
"AR"	2004	"Washington County"	"Richland"	3	28	37	65	34	32	66	38	26	67
"AR"	2004	"Washington County"	"Richland Senate"	3	111	193	306	125	180	305	138	161	307
"AR"	2004	"Washington County"	"Springdale P-01"	3	73	139	214	81	125	206	72	131	208
"AR"	2004	"Washington County"	"Springdale P-02"	3	205	304	516	225	288	513	218	281	512
"AR"	2004	"Washington County"	"Springdale P-03"	3	347	689	1049	428	607	1035	389	628	1034
"AR"	2004	"Washington County"	"Springdale P-04"	3	209	471	691	264	423	687	229	438	679
"AR"	2004	"Washington County"	"Springdale P-05"	3	310	587	906	377	524	901	342	537	900
"AR"	2004	"Washington County"	"Springdale P-06"	3	212	389	607	257	349	606	249	347	609
"AR"	2004	"Washington County"	"Springdale P-07"	3	128	365	497	165	321	486	143	334	486
"AR"	2004	"Washington County"	"Springdale P-09"	3	105	232	345	144	197	341	132	198	343
"AR"	2004	"Washington County"	"Springdale P-10"	3	178	429	614	258	349	607	189	416	612
"AR"	2004	"Washington County"	"Springdale P-11"	3	169	468	638	225	404	629	173	452	630
"AR"	2004	"Washington County"	"Springdale P-12"	3	340	880	1224	476	734	1210	381	815	1211
"AR"	2004	"Washington County"	"Springdale P-13"	3	99	238	345	152	190	342	106	231	341
"AR"	2004	"Washington County"	"Springdale P-14"	3	268	668	942	371	563	934	301	613	931
"AR"	2004	"Washington County"	"Springdale P-15"	3	286	507	807	342	456	798	309	468	797
"AR"	2004	"Washington County"	"Springdale P-16"	3	199	300	506	234	268	502	220	275	504
"AR"	2004	"Washington County"	"Springdale P-17"	3	177	296	476	216	259	475	194	274	473
"AR"	2004	"Washington County"	"Springdale P-18"	3	204	368	578	265	311	576	215	354	577
"AR"	2004	"Washington County"	"Springdale P-19"	3	49	170	221	77	143	220	56	161	220
"AR"	2004	"Washington County"	"Springdale P-20"	3	25	39	65	25	38	63	24	35	63
"AR"	2004	"Washington County"	"Springdale P-21"	3	24	64	88	33	54	87	30	58	88
"AR"	2004	"Washington County"	"Springdale P-22"	3	1	1	2	1	1	2	1	1	2
"AR"	2004	"Washington County"	"Springdale P-24"	3	0	2	2	2	0	2	0	2	2
"AR"	2004	"Washington County"	"Springdale Township 1"	3	322	637	972	401	568	969	378	568	966
"AR"	2004	"Washington County"	"Starr Hill"	3	195	323	529	251	276	527	226	272	522
"AR"	2004	"Washington County"	"Tontitown City"	3	197	371	573	281	291	572	237	333	572
"AR"	2004	"Washington County"	"Tontitown City House"	3	24	62	87	41	44	85	29	57	87
"AR"	2004	"Washington County"	"Tontitown Township"	3	13	63	76	22	55	77	19	57	77
"AR"	2004	"Washington County"	"Valley"	3	131	216	354	169	185	354	144	197	352
"AR"	2004	"Washington County"	"Vineyard"	3	42	72	118	45	72	117	51	59	116
"AR"	2004	"Washington County"	"Wedington"	3	54	74	130	63	66	129	56	71	130
"AR"	2004	"Washington County"	"West Fork City"	3	327	467	810	413	393	806	392	390	807
"AR"	2004	"Washington County"	"West Fork Township"	3	205	257	473	240	227	467	227	231	468
"AR"	2004	"Washington County"	"Wheeler"	3	162	294	460	198	256	454	184	254	453
"AR"	2004	"Washington County"	"White River"	3	97	178	281	122	159	281	133	137	282
"AR"	2004	"Washington County"	"Winslow City"	3	66	76	142	67	73	140	68	63	137
"AR"	2004	"Washington County"	"Winslow Township"	3	104	230	337	128	201	329	135	185	332
"AR"	2004	"Washington County"	"Wyman"	3	123	210	341	151	185	336	167	162	340
"AR"	2004	"White County"	"Absentee"	2	414	521	942	508	398	907	516	382	898
"AR"	2004	"White County"	"Albion"	2	36	73	109	48	60	108	55	54	109
"AR"	2004	"White County"	"Antioch"	2	93	183	281	115	165	280	110	172	282
"AR"	2004	"White County"	"Bald Knob Township North"	2	65	62	129	69	60	129	75	54	129
"AR"	2004	"White County"	"Bald Knob Township South"	2	145	149	300	158	141	299	180	116	296
"AR"	2004	"White County"	"Bald Knob Ward 1"	2	144	103	247	158	90	248	174	74	248
"AR"	2004	"White County"	"Bald Knob Ward 2"	2	145	133	281	169	111	280	184	96	280
"AR"	2004	"White County"	"Bald Knob Ward 3"	2	131	117	252	137	111	248	154	98	252
"AR"	2004	"White County"	"Beebe Ward 1"	2	187	193	390	227	164	391	242	144	386
"AR"	2004	"White County"	"Beebe Ward 2"	2	195	249	448	234	215	449	249	202	451
"AR"	2004	"White County"	"Beebe Ward 3"	2	159	290	452	209	240	449	231	217	448
"AR"	2004	"White County"	"Beebe Ward 3c"	2	73	155	230	103	126	229	113	118	231
"AR"	2004	"White County"	"Big Creek"	2	97	124	226	117	110	227	128	99	227
"AR"	2004	"White County"	"Bradford City"	2	116	143	264	136	126	262	141	121	262
"AR"	2004	"White County"	"Cadron"	2	32	81	115	36	79	115	40	74	114
"AR"	2004	"White County"	"Cane"	2	109	242	356	130	221	351	142	213	355
"AR"	2004	"White County"	"Chrisp"	2	104	241	347	137	210	347	148	196	344
"AR"	2004	"White County"	"Clay"	2	82	158	244	100	144	244	97	146	243
"AR"	2004	"White County"	"Cleveland"	2	10	23	34	18	16	34	20	12	32
"AR"	2004	"White County"	"Coffey"	2	102	209	314	118	197	315	144	168	312
"AR"	2004	"White County"	"Coldwell"	2	59	74	136	60	74	134	66	70	136
"AR"	2004	"White County"	"Crosby"	2	56	117	174	74	98	172	79	94	173
"AR"	2004	"White County"	"Cypert"	2	32	53	85	33	51	84	30	53	83
"AR"	2004	"White County"	"Denmark"	2	64	85	154	82	72	154	87	67	154
"AR"	2004	"White County"	"Des Arc"	2	75	201	283	99	180	280	102	180	282
"AR"	2004	"White County"	"Dogwood"	2	30	58	90	43	51	94	44	50	94
"AR"	2004	"White County"	"Early Voting"	2	1875	4746	6677	2618	3977	6595	2759	3804	6563
"AR"	2004	"White County"	"El Paso"	2	104	158	262	128	140	268	137	127	265
"AR"	2004	"White County"	"Francure"	2	9	19	29	11	19	30	14	16	30
"AR"	2004	"White County"	"Garner City"	2	37	53	92	41	53	94	46	49	95
"AR"	2004	"White County"	"Garner Twp"	2	28	44	74	33	39	72	31	44	75
"AR"	2004	"White County"	"Georgetown"	2	35	34	69	52	18	70	49	19	68
"AR"	2004	"White County"	"Gravel Hill"	2	26	86	114	31	78	109	39	71	110
"AR"	2004	"White County"	"Gray Box A"	2	103	238	348	134	201	336	151	186	337
"AR"	2004	"White County"	"Gray Box B"	2	178	535	724	251	463	714	281	435	716
"AR"	2004	"White County"	"Griffithville"	2	43	44	88	42	46	88	49	40	89
"AR"	2004	"White County"	"Gum Springs"	2	121	351	475	173	297	470	173	291	464
"AR"	2004	"White County"	"Guthrie"	2	110	192	305	129	169	298	139	160	299
"AR"	2004	"White County"	"Harrison Township East"	2	56	94	150	56	95	151	67	83	150
"AR"	2004	"White County"	"Harrison Township West"	2	269	505	785	333	439	772	364	416	780
"AR"	2004	"White County"	"Hartsell"	2	93	108	203	117	85	202	118	84	202
"AR"	2004	"White County"	"Higginson City"	2	28	70	101	47	55	102	50	52	102
"AR"	2004	"White County"	"Higginson Twp"	2	50	100	153	64	90	154	81	74	155
"AR"	2004	"White County"	"Jackson"	2	40	88	130	50	77	127	58	65	123
"AR"	2004	"White County"	"Jefferson"	2	83	83	166	97	69	166	96	69	165
"AR"	2004	"White County"	"Joy"	2	73	104	179	83	96	179	80	95	175
"AR"	2004	"White County"	"Judsonia City"	2	193	246	442	219	213	432	232	198	430
"AR"	2004	"White County"	"Kensett City"	2	255	188	454	294	160	454	303	151	454
"AR"	2004	"White County"	"Kensett Twp"	2	49	68	117	59	58	117	64	52	116
"AR"	2004	"White County"	"Kentucky"	2	97	166	264	116	145	261	124	137	261
"AR"	2004	"White County"	"Letona"	2	38	47	90	49	41	90	49	40	89
"AR"	2004	"White County"	"Liberty"	2	100	159	264	118	145	263	123	134	257
"AR"	2004	"White County"	"Marion"	2	26	44	74	30	44	74	32	42	74
"AR"	2004	"White County"	"Marshall"	2	81	170	254	111	142	253	122	131	253
"AR"	2004	"White County"	"Mcrae City"	2	108	117	226	141	88	229	143	79	222
"AR"	2004	"White County"	"Mcrae Twp"	2	75	119	197	97	101	198	97	98	195
"AR"	2004	"White County"	"Mt. Pisgah"	2	14	43	57	20	37	57	27	30	57
"AR"	2004	"White County"	"Pangburn"	2	100	72	176	113	70	183	125	57	182
"AR"	2004	"White County"	"Red River"	2	53	40	93	62	31	93	61	32	93
"AR"	2004	"White County"	"Rose Bud City"	2	80	100	181	85	96	181	86	92	178
"AR"	2004	"White County"	"Royal"	2	68	147	217	94	119	213	98	115	213
"AR"	2004	"White County"	"Russell City"	2	45	25	70	52	18	70	47	24	71
"AR"	2004	"White County"	"Russell Twp"	2	41	40	84	50	37	87	56	32	88
"AR"	2004	"White County"	"Searcy Ward 1a"	2	72	112	186	78	104	182	82	97	179
"AR"	2004	"White County"	"Searcy Ward 1c"	2	81	187	270	106	169	275	110	163	273
"AR"	2004	"White County"	"Searcy Ward 1d"	2	100	250	352	133	219	352	142	209	351
"AR"	2004	"White County"	"Searcy Ward 1e"	2	68	137	205	92	114	206	94	110	204
"AR"	2004	"White County"	"Searcy Ward 2b"	2	33	99	134	48	83	131	55	76	131
"AR"	2004	"White County"	"Searcy Ward 2c"	2	173	358	536	212	317	530	227	306	533
"AR"	2004	"White County"	"Searcy Ward 2d"	2	110	229	342	146	190	336	153	179	332
"AR"	2004	"White County"	"Searcy Ward 2e"	2	69	170	240	93	146	239	95	145	240
"AR"	2004	"White County"	"Searcy Ward 3a"	2	69	127	199	79	118	197	91	105	196
"AR"	2004	"White County"	"Searcy Ward 3b"	2	122	108	232	135	98	233	138	95	233
"AR"	2004	"White County"	"Searcy Ward 3c"	2	82	82	164	90	68	158	103	57	160
"AR"	2004	"White County"	"Searcy Ward 3d"	2	23	21	45	29	13	42	26	15	41
"AR"	2004	"White County"	"Searcy Ward 3e"	2	29	103	134	49	87	136	43	91	134
"AR"	2004	"White County"	"Searcy Ward 4a"	2	73	498	574	102	370	473	118	354	472
"AR"	2004	"White County"	"Searcy Ward 4b"	2	44	133	181	55	125	180	65	113	178
"AR"	2004	"White County"	"Searcy Ward 4c"	2	67	161	231	84	146	230	83	146	229
"AR"	2004	"White County"	"Union Township"	2	170	521	697	237	446	683	280	403	683
"AR"	2004	"White County"	"Velvet Ridge"	2	157	145	305	153	156	309	164	143	307
"AR"	2004	"White County"	"Walker"	2	28	53	82	30	54	84	33	50	83
"AR"	2004	"White County"	"West Point"	2	20	27	49	29	21	50	34	15	49
"AR"	2004	"Woodruff County"	"1,2,4,5 Augusta Armory"	1	427	200	631	470	158	628	540	95	635
"AR"	2004	"Woodruff County"	"10 11 Hunter Methodist Church"	1	50	48	99	63	35	98	75	23	98
"AR"	2004	"Woodruff County"	"12,15,20 Fairgrounds"	1	78	97	177	105	73	178	141	35	176
"AR"	2004	"Woodruff County"	"13 Whitehall Church"	1	26	28	54	34	20	54	42	12	54
"AR"	2004	"Woodruff County"	"14 Morton Baptist Church"	1	47	65	114	63	49	112	80	33	113
"AR"	2004	"Woodruff County"	"16 Patterson Fire Station"	1	76	51	128	100	34	134	103	28	131
"AR"	2004	"Woodruff County"	"17 & 18 Mccrory Civic Center"	1	360	196	566	434	140	574	476	94	570
"AR"	2004	"Woodruff County"	"19 Pumpkin Bend Church"	1	76	69	148	86	59	145	99	43	142
"AR"	2004	"Woodruff County"	"3 Augusta Housing"	1	173	24	200	183	22	205	193	9	202
"AR"	2004	"Woodruff County"	"6 Gregory Church"	1	32	13	48	39	9	48	43	5	48
"AR"	2004	"Woodruff County"	"7,8,9 Cotton Plant"	1	267	54	323	288	41	329	295	30	325
"AR"	2004	"Woodruff County"	"Absentee  Courthouse"	1	67	30	97	81	16	97	79	17	96
"AR"	2004	"Woodruff County"	"Early Vote  Courthouse"	1	293	146	441	344	99	443	377	67	444
"AR"	2004	"Yell County"	"Absentee"	2	122	103	228	160	66	226	154	72	226
"AR"	2004	"Yell County"	"Bluffton"	2	19	49	73	29	44	73	35	35	70
"AR"	2004	"Yell County"	"Briggsville"	2	35	29	64	48	18	66	49	17	66
"AR"	2004	"Yell County"	"Centerville"	2	127	118	246	139	108	247	156	90	246
"AR"	2004	"Yell County"	"Compton"	2	2	25	28	14	14	28	15	12	27
"AR"	2004	"Yell County"	"Crawford"	2	22	4	26	21	5	26	20	4	24
"AR"	2004	"Yell County"	"Danville A-l"	2	105	134	239	151	92	243	145	96	241
"AR"	2004	"Yell County"	"Danville M-z"	2	73	112	187	117	70	187	117	72	189
"AR"	2004	"Yell County"	"Dardanelle Outside"	2	317	456	778	419	350	769	449	322	771
"AR"	2004	"Yell County"	"Dardanelle Ward 1"	2	196	180	377	236	137	373	242	131	373
"AR"	2004	"Yell County"	"Dardanelle Ward 2"	2	89	95	186	116	68	184	124	63	187
"AR"	2004	"Yell County"	"Dardanelle Ward 3"	2	102	75	184	127	60	187	127	59	186
"AR"	2004	"Yell County"	"Dutch Creek"	2	18	16	34	25	9	34	26	8	34
"AR"	2004	"Yell County"	"Early"	2	588	799	1393	863	527	1390	849	535	1384
"AR"	2004	"Yell County"	"Ferguson"	2	82	207	291	144	142	286	143	144	287
"AR"	2004	"Yell County"	"Galla Rock"	2	54	29	85	65	21	86	65	21	86
