state	year	cd	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USH_dv	g2000_USH_rv
"KS"	2000	3	"Johnson"	"LENEXA WARD 04 PRECINCT 08"	34	110	48	95
"KS"	2000	3	"Johnson"	"LENEXA WARD 04 PRECINCT 09"	155	212	188	186
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP PRECINCT 01"	198	452	270	371
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP ENCLAVE A"				
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP ENCLAVE B"				
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP ENCLAVE C"				
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP PRECINCT 02"	0	0	0	0
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP PRECINCT 03"	0	0	0	0
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP PRECINCT 04"	0	5	0	5
"KS"	2000	3	"Johnson"	"LEXINGTON TOWNSHIP PRECINCT 05"	0	0	0	0
"KS"	2000	3	"Johnson"	"MCCAMISH TOWNSHIP"	138	298	188	241
"KS"	2000	3	"Johnson"	"MERRIAM WARD 01 PRECINCT 01"	193	219	210	214
"KS"	2000	3	"Johnson"	"MERRIAM WARD 01 PRECINCT 02"	367	313	376	290
"KS"	2000	3	"Johnson"	"MERRIAM WARD 01 PRECINCT 03"	324	330	332	321
"KS"	2000	3	"Johnson"	"MERRIAM WARD 02 PRECINCT 01"	322	336	354	301
"KS"	2000	3	"Johnson"	"MERRIAM WARD 02 PRECINCT 02"	223	270	226	263
"KS"	2000	3	"Johnson"	"MERRIAM WARD 02 PRECINCT 01"	304	354	358	296
"KS"	2000	3	"Johnson"	"MERRIAM WARD 03 PRECINCT 02"	156	154	166	142
"KS"	2000	3	"Johnson"	"MERRIAM WARD 03 PRECINCT 03"	0	0	0	0
"KS"	2000	3	"Johnson"	"MERRIAM WARD 04 PRECINCT 01"	253	325	288	284
"KS"	2000	3	"Johnson"	"MERRIAM WARD 04 PRECINCT 02"	237	243	260	222
"KS"	2000	3	"Johnson"	"MISSION HILLS PRECINCT 01"	135	408	227	322
"KS"	2000	3	"Johnson"	"MISSION HILLS PRECINCT 02"	153	501	300	353
"KS"	2000	3	"Johnson"	"MISSION HILLS PRECINCT 03"	98	302	166	230
"KS"	2000	3	"Johnson"	"MISSION HILLS PRECINCT 04"	211	475	323	368
"KS"	2000	3	"Johnson"	"MISSION WARD 01 PRECINCT 01"	328	321	350	311
"KS"	2000	3	"Johnson"	"MISSION WARD 01 PRECINCT 02"	226	235	228	214
"KS"	2000	3	"Johnson"	"MISSION WARD 02 PRECINCT 01"	237	198	261	175
"KS"	2000	3	"Johnson"	"MISSION WARD 02 PRECINCT 02"	246	223	257	203
"KS"	2000	3	"Johnson"	"MISSION WARD 03 PRECINCT 01"	372	361	386	335
"KS"	2000	3	"Johnson"	"MISSION WARD 03 PRECINCT 02"	195	206	219	184
"KS"	2000	3	"Johnson"	"MISSION WARD 04 PRECINCT 01"	229	230	270	181
"KS"	2000	3	"Johnson"	"MISSION WARD 04 PRECINCT 02"	243	346	318	288
"KS"	2000	3	"Johnson"	"MISSION WARD 04 PRECINCT 03"	78	67	81	57
"KS"	2000	3	"Johnson"	"MISSION WOODS PRECINCT 01"	51	65	72	47
"KS"	2000	3	"Johnson"	"MONTICELLO TOWNSHIP PRECINCT 02"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 01"	288	387	320	342
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 02"	232	346	268	293
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 03"	208	285	250	245
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 04 PART A"	224	515	263	452
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 04 PART B"				
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 05"	296	534	365	457
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 06"	260	531	324	438
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 07"	274	461	314	405
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 08 PART A"	211	490	227	451
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 08 PART C"				
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 09"	166	391	186	368
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 10"	8	13	10	10
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 11"	309	430	367	370
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 12"	181	408	211	361
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 13"	160	409	184	367
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 14"	384	881	412	820
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 15"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 16"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 01 PRECINCT 17"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 01"	270	389	332	317
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 02"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 03"	273	418	321	354
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 04"	310	363	339	308
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 05"	361	1169	551	951
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 05 EXCLAVE"				
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 06"	271	514	372	409
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 07"	127	249	144	239
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 08"	512	785	557	700
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 09"	112	241	152	195
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 10"	264	499	359	404
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 11"	3	5	3	5
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 11 EXCLAVE"				
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 12"	186	296	211	259
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 13"	346	545	400	482
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 14"	247	372	272	330
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 15"	143	246	159	222
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 16*"	15	47	26	37
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 17 WELL"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 18"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 19"	1	3	1	4
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 20"	1	1	1	1
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 02 PRECINCT 21"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 01"	145	288	176	250
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 02"	297	694	363	612
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 03"	143	363	175	319
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 04"	299	546	331	496
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 05"	91	228	125	190
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 06"	159	474	214	411
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 07"	166	393	199	346
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 08"	248	634	341	539
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 09"	291	519	338	462
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 10"	225	709	305	618
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 11A"	306	671	346	595
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 11B"	266	658	295	582
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 12"	182	400	214	345
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 03 PRECINCT 13"	3	7	3	5
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 01"	129	219	142	207
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 02"	132	287	158	246
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 03"	261	333	264	310
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 04"	290	507	327	455
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 05"	445	918	565	802
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 06A"	271	507	301	461
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 06B"	287	540	310	487
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 07"	351	470	337	456
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 08"	209	436	243	381
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 09"	326	697	358	623
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 10"	339	687	378	610
"KS"	2000	3	"Johnson"	"OLATHE CITY WARD 04 PRECINCT 11"	189	286	199	277
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 A"	109	216	151	177
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 02"	44	110	66	88
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 02 ENCLAVE B"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 02 ENCLAVE C"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 02 ENCLAVE D"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 03"	25	45	35	35
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 04"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 05A ENCLAVE"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 05B"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 06"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 07A"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 07B"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 B"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 C"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 D"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 E"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 F"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 01 G"				
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 08"	2	4	3	3
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 09"	2	2	2	2
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 10"	1	14	4	11
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 11"	1	2	0	3
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 12"	0	2	0	2
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 13"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 14"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 15"	2	1	3	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 16"	0	2	0	2
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 17"	0	0	0	0
"KS"	2000	3	"Johnson"	"OLATHE TOWNSHIP PART 18"	0	0	0	0
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 01"	297	305	323	293
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 02"	374	365	410	307
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 03"	317	342	355	291
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 04"	294	361	367	300
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 05"	341	423	399	348
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 06"	367	420	425	368
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 07"	391	513	437	452
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 08"	371	333	386	286
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 09"	310	280	327	239
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 10"	319	303	310	280
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 11"	197	168	169	157
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 12"	261	271	286	236
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 13"	245	247	274	215
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 14"	343	364	370	326
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 15"	171	171	198	144
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 01 PRECINCT 16"	412	493	491	404
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 01"	202	210	211	183
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 02"	414	362	458	307
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 03"	379	423	448	366
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 04"	274	362	370	265
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 05"	356	346	419	281
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 06"	279	385	368	299
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 07"	231	296	295	239
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 08"	202	208	223	168
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 09"	247	326	272	288
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 10"	277	464	356	392
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 11"	262	355	328	281
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 12"	200	322	229	276
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 13"	204	205	207	188
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 14"	206	246	240	207
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 15"	363	500	484	391
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 16"	218	284	270	237
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 17"	275	519	400	385
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 18"	265	403	360	310
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 19"	224	329	287	276
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 20"	162	338	216	289
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 02 PRECINCT 21"	276	368	327	315
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 01"	312	371	393	296
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 02"	287	378	343	316
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 03"	415	599	553	457
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 04"	154	223	192	176
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 05"	184	332	254	261
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 06"	367	539	497	422
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 07"	328	333	359	283
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 08"	272	419	341	350
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 09"	402	562	495	449
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 10"	176	354	243	281
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 11"	234	453	323	361
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 12"	228	226	255	186
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 13"	315	582	386	504
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 14"	396	487	449	404
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 15"	155	373	212	308
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 16"	154	221	188	178
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 17"	265	415	331	354
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 18"	267	502	358	401
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 03 PRECINCT 19"	267	356	286	305
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 01"	313	520	398	422
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 02"	0	0	0	0
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 03"	356	671	451	564
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 04"	441	738	518	646
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 05"	275	423	306	381
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 06"	169	319	214	260
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 07"	294	716	382	603
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 08A"	261	552	305	494
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 08B"	309	487	371	411
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 09"	167	517	254	430
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 10"	141	422	225	351
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 11"	291	599	399	473
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 12"	339	733	415	633
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 13A"	276	910	357	793
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 13B"	247	617	312	527
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 14"	346	825	433	727
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 15"	239	521	321	424
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 16"	348	1170	507	974
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 17A"	180	567	251	488
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 17B"	196	662	278	565
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 04 PRECINCT 18"	0	0	0	0
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 01"	223	362	347	251
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 02"	225	326	281	261
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 03"	305	306	344	271
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 04"	265	345	357	272
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 05"	227	281	276	237
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 06"	211	289	264	244
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 07"	289	519	422	394
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 08"	262	387	379	286
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 09"	0	0	0	0
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 10"	257	455	346	372
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 11"	372	608	438	526
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 12"	2	2	3	2
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 13"	360	540	425	470
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 14"	290	453	372	370
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 15A"	252	515	297	436
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 15B"	359	896	478	752
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 16"	312	822	383	730
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 17A"	396	913	458	790
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 17B"	273	572	300	515
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 18"	365	702	419	619
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 19"	254	537	301	472
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 20"	401	822	475	726
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 21"	183	549	233	467
"KS"	2000	3	"Johnson"	"OVERLAND PARK WARD 05 PRECINCT 22"	0	0	0	0
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 01 PART A"	14	97	44	71
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 02 PART B"	142	443	198	376
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 02 PART C"				
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 02 PART D"				
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 02 PART E"				
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 02 PART F"				
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 02 PART G"				
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 03"	2	0	2	0
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 04"	129	264	157	236
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 05"	30	55	45	42
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 06"	0	0	0	0
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 07"	0	0	0	0
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 08"	1	10	3	8
"KS"	2000	3	"Johnson"	"OXFORD TOWNSHIP PRECINCT 09"	1	2	0	3
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 01 PRECINCT 01"	338	487	443	389
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 01 PRECINCT 02"	238	346	306	275
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 01 PRECINCT 03"	380	471	483	372
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 02 PRECINCT 01"	362	382	423	330
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 02 PRECINCT 02"	207	233	222	204
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 02 PRECINCT 03"	308	375	388	296
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 03 PRECINCT 01"	232	340	305	273
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 03 PRECINCT 02"	354	453	420	388
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 03 PRECINCT 03"	323	345	375	304
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 04 PRECINCT 01"	285	510	391	407
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 04 PRECINCT 02"	246	326	314	265
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 04 PRECINCT 03"	350	502	456	402
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 05 PRECINCT 01"	325	495	463	372
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 05 PRECINCT 02"	335	466	471	351
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 05 PRECINCT 03"	267	407	332	329
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 06 PRECINCT 01"	379	439	451	360
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 06 PRECINCT 02"	320	322	377	267
"KS"	2000	3	"Johnson"	"PRAIRIE VILLAGE WARD 06 PRECINCT 03"	245	263	273	240
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 01 PRECINCT 01"	209	180	219	163
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 01 PRECINCT 02"	165	121	180	102
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 02 PRECINCT 01"	266	230	297	207
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 02 PRECINCT 02"	262	295	301	272
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 03 PRECINCT 01"	179	147	215	118
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 03 PRECINCT 02"	172	171	203	142
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 04 PRECINCT 01"	243	222	266	196
"KS"	2000	3	"Johnson"	"ROELAND PARK WARD 04 PRECINCT 02"	227	265	283	233
"KS"	2000	3	"Johnson"	"SHAWNEE CITY WARD 01 PRECINCT 01"	435	447	462	422
"KS"	2000	3	"Johnson"	"SHAWNEE CITY WARD 01 PRECINCT 02"	238	373	281	347
"KS"	2000	3	"Johnson"	"SHAWNEE CITY WARD 01 PRECINCT 03"	243	291	255	302
"KS"	2000	3	"Johnson"	"SHAWNEE CITY WARD 01 PRECINCT 04"	289	547	336	492
"KS"	2000	3	"Johnson"	"SHAWNEE CITY WARD 01 PRECINCT 05"	233	373	297	321
"KS"	2000	3	"Johnson"	"SHAWNEE CITY WARD 01 PRECINCT 06"	237	486	306	429
