state	year	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	vtd	fips	g2004_BALL_tv	g2004_USP_rv	g2004_USP_dv	g2004_USP_tv	g2004_USH_rv	g2004_USH_dv	g2004_USH_tv	g2004_STH_rv	g2004_STH_dv	g2004_STH_tv
"MN"	2004	"MAGNOLIA CITY"		1	"22A"	43	22	"Magnolia city"	64	80	39338	99	47	47	100	45	34	89	54	39	93
"MN"	2004	"MAGNOLIA TWP"		1	"22A"	43	22	"Magnolia township"	65	85	39356	122	73	44	123	73	35	117	77	40	117
"MN"	2004	"MARTIN TWP"		1	"22A"	43	22	"Martin township"	75	90	40796	229	175	52	229	166	42	219	168	56	224
"MN"	2004	"MOUND TWP"		1	"22A"	43	22	"Mound township"	80	95	44494	135	76	58	134	73	57	133	75	58	133
"MN"	2004	"ROSE DELL TWP"		1	"22A"	43	22	"Rose Dell township"	85	100	55654	113	65	48	113	66	37	105	66	44	110
"MN"	2004	"SPRINGWATER TWP"		1	"22A"	43	22	"Springwater township"	90	105	62140	137	79	54	137	74	53	134	73	61	134
"MN"	2004	"STEEN"		1	"22A"	43	22	"Steen city"	92	110	62662	85	63	21	84	59	15	79	62	18	80
"MN"	2004	"VIENNA TWP"		1	"22A"	43	22	"Vienna township"	95	115	67072	103	59	44	103	58	32	102	62	41	103
"MN"	2004	"AURORA TWP."		1	"26B"	52	26	"Aurora township"	5	5	2890	338	184	141	339	230	86	326	153	138	326
"MN"	2004	"BERLIN TWP."		1	"26B"	52	26	"Berlin township"	10	10	5374	265	138	122	267	167	80	259	116	126	259
"MN"	2004	"BLOOMING PRAIRIE"		1	"26B"	52	26	"Blooming Prairie city"	14	15	6580	1059	434	591	1049	590	395	1020	386	600	1029
"MN"	2004	"BLOOMING PRAIRIE TWP."		1	"26B"	52	26	"Blooming Prairie township"	15	20	6598	277	143	129	276	170	91	266	116	131	265
"MN"	2004	"CLINTON FALLS TWP."		1	"26A"	51	26	"Clinton Falls township"	25	25	12052	258	163	86	258	181	52	250	161	89	251
"MN"	2004	"DEERFIELD TWP."		1	"26A"	51	26	"Deerfield township"	30	30	15256	315	209	102	317	221	64	300	191	119	310
"MN"	2004	"ELLENDALE"		1	"26B"	52	26	"Ellendale city"	35	35	18746	345	185	154	344	220	105	338	168	156	339
"MN"	2004	"HAVANA TWP."		1	"26B"	52	26	"Havana township"	40	40	27638	359	225	131	361	258	84	353	195	141	349
"MN"	2004	"LEMOND TWP."		1	"26A"	51	26	"Lemond township"	45	45	36386	282	171	103	281	197	65	277	173	108	281
"MN"	2004	"MEDFORD"		1	"26B"	52	26	"Medford city"	49	50	41426	646	352	266	656	411	169	613	294	275	631
"MN"	2004	"MEDFORD TWP."		1	"26B"	52	26	"Medford township"	50	55	41444	340	192	137	342	209	96	326	167	122	326
"MN"	2004	"MERIDEN TWP."		1	"26A"	51	26	"Meriden township"	60	60	41750	356	196	147	359	230	101	351	200	153	353
"MN"	2004	"MERTON TWP."		1	"26B"	52	26	"Merton township"	65	65	41840	217	112	91	218	138	65	211	105	93	214
"MN"	2004	"OWATONNA W-1 P-1"	1	1	"26A"	51	26	"Owatonna city"	70	70	49300	1182	632	512	1183	702	366	1141	617	546	1164
"MN"	2004	"OWATONNA W-1 P-2"	1	1	"26A"	51	26	"Owatonna city"	70	75	49300	1742	990	711	1743	1131	480	1685	943	773	1718
"MN"	2004	"OWATONNA W-2 P-1"	2	1	"26A"	51	26	"Owatonna city"	70	85	49300	1056	537	492	1065	636	314	1018	539	498	1038
"MN"	2004	"OWATONNA W-2 P-2"	2	1	"26A"	51	26	"Owatonna city"	70	90	49300	1512	927	545	1525	1050	365	1480	866	631	1500
"MN"	2004	"OWATONNA W-3 P-1"	3	1	"26A"	51	26	"Owatonna city"	70	100	49300	836	404	396	841	452	271	793	388	426	818
"MN"	2004	"OWATONNA W-3 P-2"	3	1	"26A"	51	26	"Owatonna city"	70	105	49300	1021	540	458	1023	639	286	984	543	460	1006
"MN"	2004	"OWATONNA W-4 P-1"	4	1	"26A"	51	26	"Owatonna city"	70	115	49300	1254	685	535	1264	778	368	1220	672	568	1243
"MN"	2004	"OWATONNA W-4 P-2"	4	1	"26A"	51	26	"Owatonna city"	70	120	49300	1472	775	646	1456	919	415	1406	769	666	1439
"MN"	2004	"OWATONNA W-5 P-1"	5	1	"26A"	51	26	"Owatonna city"	70	130	49300	1199	704	475	1201	782	303	1145	710	458	1171
"MN"	2004	"OWATONNA W-5 P-2"	5	1	"26A"	51	26	"Owatonna city"	70	135	49300	1475	862	577	1483	962	378	1425	806	633	1446
"MN"	2004	"OWATONNA TWP."		1	"26A"	51	26	"Owatonna township"	75	145	49318	388	245	136	391	275	79	373	223	164	387
"MN"	2004	"SOMERSET TWP."		1	"26B"	52	26	"Somerset township"	80	150	61150	455	250	197	458	292	126	442	201	189	437
"MN"	2004	"SUMMIT TWP."		1	"26B"	52	26	"Summit township"	85	155	63364	255	134	114	258	158	80	249	103	128	245
"MN"	2004	"ALTON TWP."		1	"24B"	48	24	"Alton township"	5	5	1198	255	161	84	257	173	61	247	165	82	247
"MN"	2004	"BLOOMING GROVE TWP."		1	"26A"	51	26	"Blooming Grove township"	10	10	6562	335	193	130	335	225	82	325	192	137	329
"MN"	2004	"BYRON TWP."		1	"24B"	48	24	"Byron township"	15	15	9172	151	80	62	160	88	54	148	89	59	148
"MN"	2004	"ELYSIAN"		1	"24B"	48	24	"Elysian city"	18	20	19160	5	1	4	5	1	3	5	1	3	4
"MN"	2004	"FREEDOM TWP."		1	"24B"	48	24	"Freedom township"	20	25	22598	233	136	86	238	146	67	223	143	79	222
"MN"	2004	"IOSCO TWP."		1	"24B"	48	24	"Iosco township"	25	30	31166	354	204	141	360	215	111	343	210	129	339
"MN"	2004	"JANESVILLE CITY"		1	"24B"	48	24	"Janesville city"	29	35	31706	1198	655	507	1191	738	357	1158	685	479	1164
"MN"	2004	"JANESVILLE TWP."		1	"24B"	48	24	"Janesville township"	30	45	31724	343	200	140	342	215	99	332	212	124	336
"MN"	2004	"NEW RICHLAND CITY"		1	"24B"	48	24	"New Richland city"	39	50	45862	599	271	304	601	337	206	570	325	248	574
"MN"	2004	"NEW RICHLAND TWP."		1	"24B"	48	24	"New Richland township"	40	55	45880	272	152	118	274	176	79	266	161	103	264
"MN"	2004	"OTISCO TWP."		1	"24B"	48	24	"Otisco township"	50	60	49084	334	197	122	337	220	86	322	213	111	324
"MN"	2004	"ST. MARY TWP."		1	"24B"	48	24	"St. Mary township"	55	65	57274	269	168	95	267	172	82	261	160	103	263
"MN"	2004	"VIVIAN TWP."		1	"24B"	48	24	"Vivian township"	60	70	67324	159	89	59	160	109	43	155	101	52	153
"MN"	2004	"WALDORF"		1	"24B"	48	24	"Waldorf city"	65	75	67756	164	84	73	161	96	48	155	93	64	157
"MN"	2004	"WASECA W-1 P-A"	1	1	"26A"	51	26	"Waseca city"	70	80	68296	1028	524	472	1025	613	311	987	507	499	1007
"MN"	2004	"WASECA W-1 P-B"	1	1	"26A"	51	26	"Waseca city"	70	85	68296	434	201	219	440	225	152	417	203	223	429
"MN"	2004	"WASECA W-2 P-A"	2	1	"26A"	51	26	"Waseca city"	70	90	68296	1179	662	491	1178	741	342	1140	626	526	1154
"MN"	2004	"WASECA W-2 P-B"	2	1	"26A"	51	26	"Waseca city"	70	95	68296	499	239	250	495	273	185	481	223	261	488
"MN"	2004	"WASECA W-3 P-A"	3	1	"26A"	51	26	"Waseca city"	70	100	68296	346	182	155	346	204	108	339	167	177	344
"MN"	2004	"WASECA W-3 P-B"	3	1	"26A"	51	26	"Waseca city"	70	105	68296	729	392	312	726	440	232	701	363	357	721
"MN"	2004	"WILTON TWP."		1	"24B"	48	24	"Wilton township"	75	110	70744	207	124	74	214	134	56	203	123	78	202
"MN"	2004	"WOODVILLE TWP."		1	"26A"	51	26	"Woodville township"	80	115	71698	837	542	281	838	583	209	815	501	325	828
"MN"	2004	"ALASKA TWP"		7	"02B"	4	2	"Alaska township"	5	5	586	132	48	80	132	32	90	122	48	83	131
"MN"	2004	"BATTLE TWP"		7	"02B"	4	2	"Battle township"	10	10	3952	19	15	4	19	4	14	18	12	7	19
"MN"	2004	"BEMIDJI TWP"		7	"04A"	7	4	"Bemidji township"	20	15	5086	1718	986	684	1700	582	995	1581	883	760	1669
"MN"	2004	"BENVILLE TWP"		7	"02B"	4	2	"Benville township"	25	45	5284	66	25	34	65	7	54	61	24	36	60
"MN"	2004	"BIRCH TWP"		8	"02B"	4	2	"Birch township"	30	50	5914	58	34	21	55	26	28	54	28	25	53
"MN"	2004	"BLACKDUCK"		8	"02B"	4	2	"Blackduck city"	35	55	6256	324	180	134	322	140	161	308	192	124	317
"MN"	2004	"UNORG DIST 3"		8	"04A"	7	4	"BROOK LAKE UNORG"	38	285	7918	93	39	48	88	33	50	84	44	44	90
"MN"	2004	"BUZZLE TWP"		7	"02B"	4	2	"Buzzle township"	40	60	9082	171	83	79	170	58	96	154	89	80	169
"MN"	2004	"CORMANT TWP"		7	"02B"	4	2	"Cormant township"	45	65	13258	104	72	28	105	43	57	100	75	27	102
"MN"	2004	"DURAND TWP"		7	"02B"	4	2	"Durand township"	50	70	17234	116	59	54	117	34	76	110	49	63	112
"MN"	2004	"ECKLES TWP"		7	"02B"	4	2	"Eckles township"	55	75	17954	567	333	217	570	197	329	527	284	266	550
"MN"	2004	"FROHN TWP"		8	"04A"	7	4	"Frohn township"	60	80	22886	849	442	394	852	307	455	787	407	411	831
"MN"	2004	"FUNKLEY"		7	"02B"	4	2	"Funkley city"	65	85	22976	7	2	5	7	2	5	7	2	5	7
"MN"	2004	"GRANT VALLEY TWP"		7	"02B"	4	2	"Grant Valley township"	70	90	25352	875	481	377	869	307	504	811	456	388	845
"MN"	2004	"HAGALI TWP"		8	"02B"	4	2	"Hagali township"	75	95	26468	189	105	77	189	75	94	170	109	75	184
"MN"	2004	"HAMRE TWP"		7	"02B"	4	2	"Hamre township"	80	100	26900	7	1	6	7	1	6	7	1	6	7
"MN"	2004	"HINES TWP"		8	"02B"	4	2	"Hines township"	85	105	29348	373	237	130	374	162	176	345	221	145	366
"MN"	2004	"HORNET TWP"		7	"02B"	4	2	"Hornet township"	90	110	30194	99	53	44	99	26	67	93	47	51	98
"MN"	2004	"JONES TWP"		7	"02B"	4	2	"Jones township"	95	115	32120	133	85	44	133	59	68	128	85	46	131
"MN"	2004	"KELLIHER"		7	"02B"	4	2	"Kelliher city"	99	120	32606	140	63	72	141	39	88	127	59	78	138
"MN"	2004	"KELLIHER TWP"		7	"02B"	4	2	"Kelliher township"	100	125	32624	69	41	26	69	28	37	65	42	24	66
"MN"	2004	"LAMMERS TWP"		7	"02B"	4	2	"Lammers township"	110	130	35324	266	182	79	268	111	137	248	170	90	260
"MN"	2004	"LANGOR TWP"		7	"02B"	4	2	"Langor township"	115	135	35540	107	72	33	108	42	65	107	65	40	105
"MN"	2004	"LEE TWP"		7	"02B"	4	2	"Lee township"	120	140	36170	19	12	6	20	8	11	19	7	12	19
"MN"	2004	"LIBERTY TWP"		7	"02B"	4	2	"Liberty township"	125	145	36926	346	183	149	347	104	217	321	162	174	336
"MN"	2004	"PONEMAH PREC"		7	"02B"	4	2	"LOWER RED LAKE UNORG"	127	180	38335	416	22	379	401	18	349	368	28	369	398
"MN"	2004	"RED LAKE AGENCY PREC"		7	"02B"	4	2	"LOWER RED LAKE UNORG"	127	195	38335	749	39	696	741	22	674	698	56	675	733
"MN"	2004	"REDBY PREC"		7	"02B"	4	2	"LOWER RED LAKE UNORG"	127	200	38335	586	31	530	561	19	508	527	33	529	562
"MN"	2004	"LITTLE ROCK"		7	"02B"	4	2	"LOWER RED LAKE UNORG"	127	202	38335	373	24	333	364	20	319	339	32	328	360
"MN"	2004	"MAPLE RIDGE TWP"		7	"02B"	4	2	"Maple Ridge township"	130	150	40274	54	23	26	53	16	32	48	17	32	49
"MN"	2004	"MINNIE TWP"		7	"02B"	4	2	"Minnie township"	135	155	43360	13	8	4	12	5	7	12	6	6	12
"MN"	2004	"MOOSE LAKE TWP"		8	"04A"	7	4	"Moose Lake township"	140	160	43936	109	70	30	103	49	44	95	69	29	100
"MN"	2004	"NEBISH TWP"		7	"02B"	4	2	"Nebish township"	145	165	45088	155	72	74	152	35	106	141	65	83	148
"MN"	2004	"UNORG DIST 1"		7	"02B"	4	2	"NORTH BELTRAMI UNORG"	148	275	46770	27	10	14	26	3	20	23	9	15	24
"MN"	2004	"O'BRIEN TWP"		7	"02B"	4	2	"O'Brien township"	155	175	48040	39	30	9	39	12	22	34	25	8	33
"MN"	2004	"PORT HOPE TWP"		8	"02B"	4	2	"Port Hope township"	160	185	52162	380	235	135	377	176	176	362	220	151	371
"MN"	2004	"QUIRING TWP"		7	"02B"	4	2	"Quiring township"	165	190	52828	41	28	10	41	21	18	39	26	14	40
"MN"	2004	"ROOSEVELT TWP"		7	"02B"	4	2	"Roosevelt township"	170	205	55402	144	53	86	143	24	113	138	45	97	142
"MN"	2004	"SHOOKS TWP"		7	"02B"	4	2	"Shooks township"	175	210	59926	99	70	24	102	39	57	96	75	21	96
"MN"	2004	"SHOTLEY TWP"		7	"02B"	4	2	"Shotley township"	180	215	60070	37	13	22	37	8	26	34	12	23	35
"MN"	2004	"UNORG DIST 2"		7	"02B"	4	2	"SHOTLEY BROOK UNORG"	181	280	60079	16	5	10	15	3	12	15	6	9	15
"MN"	2004	"SOLWAY"		7	"02B"	4	2	"Solway city"	185	220	61114	48	32	14	50	16	27	43	30	16	46
"MN"	2004	"SPRUCE GROVE TWP"		7	"02B"	4	2	"Spruce Grove township"	190	225	62230	33	16	17	33	10	21	31	14	19	33
"MN"	2004	"STEENERSON TWP"		7	"02B"	4	2	"Steenerson township"	195	230	62680	19	9	10	19	7	12	19	6	13	19
"MN"	2004	"SUGAR BUSH TWP"		8	"04A"	7	4	"Sugar Bush township"	200	235	63274	122	69	51	124	57	51	112	65	49	117
"MN"	2004	"SUMMIT TWP"		8	"02B"	4	2	"Summit township"	205	240	63328	169	132	36	168	97	53	151	121	41	162
"MN"	2004	"TAYLOR TWP"		8	"02B"	4	2	"Taylor township"	208	245	64291	70	41	25	68	31	27	60	40	22	63
"MN"	2004	"TEN LAKE TWP"		8	"04A"	7	4	"Ten Lake township"	210	250	64390	482	158	274	444	124	276	414	153	274	432
"MN"	2004	"TENSTRIKE"		8	"02B"	4	2	"Tenstrike city"	215	255	64444	98	54	41	99	40	53	93	55	41	96
"MN"	2004	"TURTLE LAKE TWP"		7	"02B"	4	2	"Turtle Lake township"	220	260	65758	779	461	303	780	291	433	724	439	318	759
"MN"	2004	"TURTLE RIVER"		8	"02B"	4	2	"Turtle River city"	224	265	65794	54	24	29	53	18	32	50	21	28	50
"MN"	2004	"TURTLE RIVER TWP"		8	"04A"	7	4	"Turtle River township"	225	270	65812	667	332	324	669	250	357	626	294	354	661
"MN"	2004	"WASKISH TWP"		7	"02B"	4	2	"Waskish township"	233	290	68440	77	52	24	78	15	57	72	43	32	75
"MN"	2004	"WILTON"		7	"02B"	4	2	"Wilton city"	235	295	70708	94	50	41	93	27	58	85	43	46	89
"MN"	2004	"WOODROW TWP"		7	"02B"	4	2	"Woodrow township"	240	300	71590	47	21	21	46	12	32	44	24	21	45
"MN"	2004	"AMBOY TWP"		1	"22B"	44	22	"Amboy township"	5	5	1342	96	61	30	93	71	19	92	63	31	94
"MN"	2004	"AMO TWP"		1	"22B"	44	22	"Amo township"	10	10	1441	72	37	32	75	45	21	70	33	37	70
"MN"	2004	"ANN TWP"		1	"22B"	44	22	"Ann township"	15	15	1666	120	63	56	121	67	45	118	66	54	120
"MN"	2004	"BINGHAM LAKE"		1	"22B"	44	22	"Bingham Lake city"	20	20	5896	91	46	43	91	51	32	87	46	43	89
"MN"	2004	"CARSON TWP"		1	"22B"	44	22	"Carson township"	25	25	10108	191	119	66	192	142	41	189	124	66	190
"MN"	2004	"COMFREY"		1	"22B"	44	22	"Comfrey city"	30	30	12772	7	2	5	7	2	5	7	3	4	7
"MN"	2004	"DALE TWP"		1	"22B"	44	22	"Dale township"	35	35	14608	97	54	39	99	58	30	94	43	53	96
"MN"	2004	"DELTON TWP"		1	"22B"	44	22	"Delton township"	40	40	15652	72	47	23	71	51	14	69	40	28	70
"MN"	2004	"GERMANTOWN TWP"		1	"22B"	44	22	"Germantown township"	45	45	23570	113	83	29	112	77	26	111	74	37	111
"MN"	2004	"GREAT BEND TWP"		1	"22B"	44	22	"Great Bend township"	50	50	25514	208	104	102	208	120	72	204	93	111	204
"MN"	2004	"HIGHWATER TWP"		1	"22B"	44	22	"Highwater township"	55	55	29060	99	57	41	100	57	39	98	42	57	99
"MN"	2004	"JEFFERS"		1	"22B"	44	22	"Jeffers city"	60	60	31796	205	101	92	199	106	74	195	84	116	200
"MN"	2004	"LAKESIDE TWP"		1	"22B"	44	22	"Lakeside township"	65	65	35000	181	100	78	182	114	53	177	95	85	180
"MN"	2004	"MIDWAY TWP"		1	"22B"	44	22	"Midway township"	70	70	42002	164	113	50	163	116	42	164	116	48	164
"MN"	2004	"MOUNTAIN LAKE P-1"		1	"22B"	44	22	"Mountain Lake city"	74	75	44566	1024	672	322	1025	697	237	982	733	270	1003
"MN"	2004	"MOUNTAIN LAKE TWP"		1	"22B"	44	22	"Mountain Lake township"	75	85	44584	147	107	37	146	110	32	144	100	44	144
"MN"	2004	"ROSEHILL TWP"		1	"22B"	44	22	"Rose Hill township"	85	90	55672	92	52	36	90	49	37	90	49	43	92
"MN"	2004	"SELMA TWP"		1	"22B"	44	22	"Selma township"	90	95	59224	118	87	29	118	85	21	114	79	38	117
"MN"	2004	"SOUTHBROOK TWP"		1	"22B"	44	22	"Southbrook township"	95	100	61294	51	23	25	51	28	18	48	24	26	50
"MN"	2004	"SPRINGFIELD TWP"		1	"22B"	44	22	"Springfield township"	100	105	61834	78	33	41	80	36	35	78	32	45	77
"MN"	2004	"STORDEN"		1	"22B"	44	22	"Storden city"	104	110	63022	138	64	73	137	72	52	135	59	76	135
"MN"	2004	"STORDEN TWP"		1	"22B"	44	22	"Storden township"	105	115	63040	104	68	36	104	69	28	102	58	46	104
"MN"	2004	"WESTBROOK"		1	"22B"	44	22	"Westbrook city"	114	120	69250	418	215	184	412	231	145	395	203	205	408
"MN"	2004	"WESTBROOK TWP"		1	"22B"	44	22	"Westbrook township"	115	125	69268	147	81	63	148	80	52	136	83	63	146
"MN"	2004	"WINDOM W-1 P-1"	1	1	"22B"	44	22	"Windom city"	125	130	70798	578	300	261	573	327	205	554	294	270	565
"MN"	2004	"WINDOM W-1 P-2"	1	1	"22B"	44	22	"Windom city"	125	135	70798	761	391	360	759	422	286	738	377	371	749
"MN"	2004	"WINDOM W-2 P-1"	2	1	"22B"	44	22	"Windom city"	125	140	70798	517	252	249	516	266	188	497	218	284	503
"MN"	2004	"WINDOM W-2 P-2"	2	1	"22B"	44	22	"Windom city"	125	145	70798	567	225	324	573	276	234	548	222	341	563
"MN"	2004	"DAGGETT BROOK TWP"		8	"12B"	24	12	"Daggett Brook township"	45	90	14464	257	163	86	258	88	147	240	134	78	239
"MN"	2004	"FORT RIPLEY TWP"		8	"12B"	24	12	"Fort Ripley township"	80	135	21950	434	275	153	434	169	248	420	228	157	412
"MN"	2004	"MANHATTAN BEACH CITY"		8	"04B"	8	4	"Manhattan Beach city"	140	205	39806	52	36	16	52	24	26	51	31	17	49
"MN"	2004	"MAPLE GROVE TWP"		8	"12B"	24	12	"Maple Grove township"	145	210	40148	409	244	159	407	165	226	395	197	157	386
"MN"	2004	"NOKAY LAKE TWP"		8	"12B"	24	12	"Nokay Lake township"	160	225	46384	458	252	193	461	158	283	447	213	198	441
"MN"	2004	"PERRY LAKE TWP"		8	"04B"	8	4	"Perry Lake township"	180	245	50542	151	84	60	154	64	77	146	69	73	143
"MN"	2004	"PLATTE LAKE TWP"		8	"12B"	24	12	"Platte Lake township"	185	250	51496	143	94	42	146	49	87	139	67	52	140
"MN"	2004	"ROSS LAKE TWP"		8	"04B"	8	4	"Ross Lake township"	200	265	55978	112	47	62	111	35	73	108	36	69	105
"MN"	2004	"ST MATHIAS TWP"		8	"12B"	24	12	"St. Mathias township"	205	275	57328	301	187	108	299	111	154	271	163	97	267
"MN"	2004	"WOLFORD TWP"		8	"04B"	8	4	"Wolford township"	230	290	71374	228	107	118	231	72	145	221	82	124	207
"MN"	2004	"AMHERST TWP."		1	"31B"	62	31	"Amherst township"	5	5	1396	167	82	82	166	96	60	158	79	79	162
"MN"	2004	"ARENDAHL TWP."		1	"31B"	62	31	"Arendahl township"	10	10	2098	206	101	100	211	130	63	202	103	99	204
"MN"	2004	"BEAVER TWP."		1	"31B"	62	31	"Beaver township"	15	15	4402	135	69	58	135	88	42	132	85	48	133
"MN"	2004	"BLOOMFIELD TWP."		1	"31B"	62	31	"Bloomfield township"	20	20	6544	233	108	123	235	147	79	228	138	91	229
"MN"	2004	"BRISTOL TWP."		1	"31B"	62	31	"Bristol township"	25	25	7804	173	77	92	177	104	59	171	84	83	169
"MN"	2004	"CANTON"		1	"31B"	62	31	"Canton city"	29	30	9802	172	69	99	173	96	66	170	88	76	168
"MN"	2004	"CANTON TWP."		1	"31B"	62	31	"Canton township"	30	35	9820	158	70	85	157	87	57	153	82	69	152
"MN"	2004	"CARIMONA TWP."		1	"31B"	62	31	"Carimona township"	40	40	9910	195	105	84	201	133	52	189	123	67	192
"MN"	2004	"CARROLTON TWP."		1	"31B"	62	31	"Carrolton township"	45	45	10090	208	107	99	208	139	61	204	89	115	204
"MN"	2004	"CHATFIELD"		1	"31B"	62	31	"Chatfield city"	50	50	11008	754	369	371	752	448	246	725	408	322	732
"MN"	2004	"CHATFIELD TWP."		1	"31B"	62	31	"Chatfield township"	55	55	11026	306	166	134	312	199	93	299	178	121	302
"MN"	2004	"FILLMORE TWP."		1	"27B"	54	27	"Fillmore township"	60	60	21068	281	184	87	287	195	65	265	176	89	267
"MN"	2004	"FORESTVILLE TWP."		1	"31B"	62	31	"Forestville township"	65	65	21860	230	143	80	234	165	55	227	146	81	227
"MN"	2004	"FOUNTAIN"		1	"31B"	62	31	"Fountain city"	68	70	22094	230	108	116	230	143	71	222	120	106	227
"MN"	2004	"FOUNTAIN TWP."		1	"31B"	62	31	"Fountain township"	70	75	22112	199	127	70	199	141	48	194	130	67	197
"MN"	2004	"HARMONY"		1	"31B"	62	31	"Harmony city"	74	80	27188	630	270	345	629	340	232	599	320	294	614
"MN"	2004	"HARMONY TWP."		1	"31B"	62	31	"Harmony township"	75	85	27206	184	85	98	183	109	68	181	92	84	178
"MN"	2004	"HOLT TWP."		1	"31B"	62	31	"Holt township"	85	90	29852	165	69	91	168	89	63	158	73	87	162
"MN"	2004	"JORDAN TWP."		1	"27B"	54	27	"Jordan township"	90	95	32156	240	145	91	244	151	75	234	144	88	232
"MN"	2004	"LANESBORO"		1	"31B"	62	31	"Lanesboro city"	95	100	35450	520	188	315	523	255	243	511	191	312	510
"MN"	2004	"MABEL"		1	"31B"	62	31	"Mabel city"	100	105	38888	384	121	251	382	176	173	364	160	214	374
"MN"	2004	"NEWBURG TWP."		1	"31B"	62	31	"Newburg township"	105	110	45466	241	86	148	239	129	95	228	101	124	233
"MN"	2004	"NORWAY TWP."		1	"31B"	62	31	"Norway township"	110	115	47392	194	76	115	195	93	86	186	78	107	187
"MN"	2004	"OSTRANDER"		1	"31B"	62	31	"Ostrander city"	115	120	49030	148	70	71	149	87	48	141	86	58	145
"MN"	2004	"PETERSON"		1	"31B"	62	31	"Peterson city"	120	125	50596	132	54	72	134	68	55	128	54	73	127
"MN"	2004	"PILOT MOUND TWP."		1	"31B"	62	31	"Pilot Mound township"	125	130	51010	211	121	87	211	140	58	205	106	102	209
"MN"	2004	"PREBLE TWP."		1	"31B"	62	31	"Preble township"	130	135	52396	137	57	76	141	71	60	136	65	69	135
"MN"	2004	"PRESTON"		1	"31B"	62	31	"Preston city"	134	140	52450	809	358	440	814	489	270	784	431	362	798
"MN"	2004	"PRESTON TWP."		1	"31B"	62	31	"Preston township"	135	150	52468	148	89	58	147	111	34	146	84	62	147
"MN"	2004	"RUSHFORD"		1	"31B"	62	31	"Rushford city"	145	155	56284	953	424	500	949	536	359	913	415	518	936
"MN"	2004	"RUSHFORD VILLAGE"		1	"31B"	62	31	"Rushford Village city"	150	160	56302	465	256	204	468	319	122	453	247	209	459
"MN"	2004	"SPRING VALLEY"		1	"31B"	62	31	"Spring Valley city"	154	165	62104	1411	718	656	1425	898	426	1357	867	505	1376
"MN"	2004	"SPRING VALLEY TWP."		1	"27B"	54	27	"Spring Valley township"	155	175	62122	347	180	156	356	215	111	340	193	144	337
"MN"	2004	"SUMNER TWP."		1	"27B"	54	27	"Sumner township"	165	180	63418	293	183	106	293	207	66	280	164	118	282
"MN"	2004	"WHALAN"		1	"31B"	62	31	"Whalan city"	170	185	69808	36	15	19	35	20	13	36	17	17	34
"MN"	2004	"WYKOFF"		1	"27B"	54	27	"Wykoff city"	175	190	71950	300	134	159	298	185	105	295	158	135	293
"MN"	2004	"YORK TWP."		1	"31B"	62	31	"York township"	180	195	72076	203	110	87	201	135	56	202	117	76	199
"MN"	2004	"AKELEY"		8	"04B"	8	4	"Akeley city"	4	5	496	233	100	126	238	73	143	219	116	102	218
"MN"	2004	"AKELEY TWP."		8	"04B"	8	4	"Akeley township"	5	10	514	309	170	134	310	117	167	292	177	112	295
"MN"	2004	"ARAGO TWP."		8	"02B"	4	2	"Arago township"	15	15	1918	384	237	140	385	167	196	368	200	181	381
"MN"	2004	"BADOURA TWP."		8	"04B"	8	4	"Badoura township"	20	20	3178	69	32	35	71	20	40	65	36	31	67
"MN"	2004	"CLAY TWP."		8	"02B"	4	2	"Clay township"	22	22	11682	67	43	22	67	37	25	63	35	28	63
"MN"	2004	"CLOVER TWP."		8	"02B"	4	2	"Clover township"	25	25	12232	108	72	35	107	48	52	100	70	34	104
"MN"	2004	"CROW WING LAKE TWP."		8	"04B"	8	4	"Crow Wing Lake township"	30	30	14140	237	123	106	234	87	134	225	133	90	225
"MN"	2004	"FARDEN TWP."		8	"04B"	8	4	"Farden township"	35	35	20528	509	273	232	512	186	286	482	254	226	480
"MN"	2004	"FERN TWP."		8	"02B"	4	2	"Fern township"	40	40	20942	129	67	58	131	44	72	120	57	71	128
"MN"	2004	"GUTHRIE TWP."		8	"04B"	8	4	"Guthrie township"	45	45	26360	274	167	104	272	127	131	260	154	102	257
"MN"	2004	"HART LAKE TWP."		8	"04B"	8	4	"Hart Lake township"	50	50	27386	277	149	118	279	125	126	256	144	111	256
"MN"	2004	"HELGA TWP."		8	"04B"	8	4	"Helga township"	55	55	28340	747	418	316	749	314	360	692	377	312	690
"MN"	2004	"HENDRICKSON TWP."		8	"04B"	8	4	"Hendrickson township"	60	60	28466	131	83	42	133	60	57	122	72	48	121
"MN"	2004	"HENRIETTA TWP."		8	"02B"	4	2	"Henrietta township"	65	65	28556	996	611	362	998	447	499	958	516	462	978
"MN"	2004	"HUBBARD TWP."		8	"02B"	4	2	"Hubbard township"	70	70	30338	462	281	169	465	205	227	441	235	210	445
"MN"	2004	"LAKE ALICE TWP."		8	"02B"	4	2	"Lake Alice township"	75	75	34046	53	20	29	51	15	34	50	24	28	52
"MN"	2004	"LAKE EMMA TWP."		8	"02B"	4	2	"Lake Emma township"	80	80	34262	706	409	289	707	318	339	669	351	338	689
"MN"	2004	"LAKE GEORGE TWP."		8	"02B"	4	2	"Lake George township"	85	85	34388	239	142	90	240	112	114	227	133	105	238
"MN"	2004	"LAKE HATTIE TWP."		8	"02B"	4	2	"Lake Hattie township"	90	90	34460	91	62	24	92	48	36	87	57	33	90
