state	year	county_code	county	precinct_code	precinct	cd	sd	ld	g2008_REG_dv	g2008_REG_rv	g2008_REG_ov	g2008_REG_mv	g2008_REG_fv	g2008_REG_tv	g2008_USP_dv	g2008_USS_rv	g2008_USS_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_tv
"KY"	2008	57	"JESSAMINE"	"B103"	"MARBLE CREEK #3"	6	22	39	528	287	88	437	466	903	129	187	178	233	369	365
"KY"	2008	57	"JESSAMINE"	"B104"	"THE VINEYARD"	6	22	39	335	350	46	339	392	731	158	247	214	303	466	461
"KY"	2008	57	"JESSAMINE"	"B105"	"THE ORCHARD"	6	22	39	704	615	122	648	793	1441	274	504	356	577	868	860
"KY"	2008	57	"JESSAMINE"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	2635	2072	385	2443	2649	5092						
"KY"	2008	57	"JESSAMINE"	"C101"	"SULPHUR WELL"	6	22	39	601	250	57	466	442	908	170	300	269	401	581	569
"KY"	2008	57	"JESSAMINE"	"C102"	"LITTLE HICKMAN"	6	22	39	526	184	41	379	371	751	145	215	211	280	435	426
"KY"	2008	57	"JESSAMINE"	"C103"	"MAPLE LEAF"	6	22	39	613	222	68	391	512	903	245	168	270	207	456	438
"KY"	2008	57	"JESSAMINE"	"C104"	"S. E. NICHOLASVILLE #1"	6	22	39	531	364	80	449	526	975	181	265	209	288	473	474
"KY"	2008	57	"JESSAMINE"	"C105"	"SOUTHBROOK"	6	22	39	469	429	61	432	527	959	196	368	247	423	626	615
"KY"	2008	57	"JESSAMINE"	"C106"	"WEST  PLACE"	6	22	39	158	164	23	161	184	345	72	132	93	158	232	225
"KY"	2008	57	"JESSAMINE"	"C107"	"SOUTHEASTNICHOLASVILLE #2"	6	22	39	323	249	51	270	353	623	109	137	138	164	280	275
"KY"	2008	57	"JESSAMINE"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	3221	1862	381	2548	2915	5464						
"KY"	2008	57	"JESSAMINE"	"D101"	"NORTHEAST WILMORE #2"	6	22	39	436	790	111	626	711	1337	173	482	212	528	720	694
"KY"	2008	57	"JESSAMINE"	"D102"	"NORTHEAST WILMORE #1"	6	22	39	303	400	56	405	354	759	110	247	115	254	372	362
"KY"	2008	57	"JESSAMINE"	"D103"	"BETHEL"	6	22	39	458	253	43	376	378	754	149	282	197	334	489	479
"KY"	2008	57	"JESSAMINE"	"D104"	"NORTHWEST WILMORE #2"	6	22	39	448	430	64	472	470	942	179	423	230	483	667	653
"KY"	2008	57	"JESSAMINE"	"D105"	"HIGH BRIDGE"	6	22	39	248	116	20	197	187	384	71	143	100	177	254	243
"KY"	2008	57	"JESSAMINE"	"D106"	"SOUTH  WILMORE"	6	22	39	235	533	60	376	452	828	107	339	122	364	477	461
"KY"	2008	57	"JESSAMINE"	"D99"	"MAGIS.DIST. TOTALS"	0	0	0	2128	2522	354	2452	2552	5004						
"KY"	2008	57	"JESSAMINE"	"E101"	"NORTH KEENE"	6	22	39	452	559	88	535	564	1099	194	568	225	601	800	793
"KY"	2008	57	"JESSAMINE"	"E102"	"SOUTH  KEENE"	6	22	39	390	380	50	408	412	820	155	364	177	388	544	541
"KY"	2008	57	"JESSAMINE"	"E103"	"SOUTHLAND CHRISTIAN CH"	6	22	39	439	545	71	528	527	1055	198	549	223	586	788	772
"KY"	2008	57	"JESSAMINE"	"E104"	"NORTHWEST U.S.68"	6	22	39	231	532	37	411	389	800	108	483	132	511	622	615
"KY"	2008	57	"JESSAMINE"	"E105"	"IMPERIAL"	6	22	39	213	152	41	166	240	406	92	79	96	81	178	175
"KY"	2008	57	"JESSAMINE"	"E106"	"NORTHWEST WILMORE #1"	6	22	39	195	548	41	373	411	784	87	402	82	402	494	484
"KY"	2008	57	"JESSAMINE"	"E107"	"NORTH WILMORE"	6	22	39	91	417	58	248	318	566	45	202	38	210	261	240
"KY"	2008	57	"JESSAMINE"	"E99"	"MAGIS.DIST. TOTALS"	0	0	0	2011	3133	386	2669	2861	5530						
"KY"	2008	57	"JESSAMINE"	"F101"	"S W NICHOLASVILLE #1"	6	22	39	443	174	59	307	369	676	122	170	182	226	360	352
"KY"	2008	57	"JESSAMINE"	"F102"	"S W NICHOLASVILLE #2"	6	22	39	610	286	52	421	527	948	170	257	230	326	501	487
"KY"	2008	57	"JESSAMINE"	"F103"	"S W NICHOLASVILLE #3"	6	22	39	744	446	107	591	706	1297	231	353	308	431	673	661
"KY"	2008	57	"JESSAMINE"	"F104"	"S W NICHOLASVILLE #4"	6	22	39	488	325	72	380	505	885	203	207	238	244	452	445
"KY"	2008	57	"JESSAMINE"	"F105"	"S W NICHOLASVILLE #5"	6	22	39	518	443	92	479	574	1053	208	305	276	371	592	581
"KY"	2008	57	"JESSAMINE"	"F99"	"MAGIS.DIST. TOTALS"	0	0	0	2803	1674	382	2178	2681	4859						
"KY"	2008	57	"JESSAMINE"	"AB"	"ABSENTEE"										417	891	501	1007	1437	1392
"KY"	2008	58	"JOHNSON"	"A101"	"UPPER WARD"	5	31	97	214	322	18	236	318	554	70	154	95	175	253	249
"KY"	2008	58	"JOHNSON"	"A102"	"MIDDLE WARD"	5	31	97	185	249	6	212	228	440	51	159	60	164	219	219
"KY"	2008	58	"JOHNSON"	"A103"	"LOWER WARD"	5	31	97	111	192	21	150	174	324	47	95	60	109	158	155
"KY"	2008	58	"JOHNSON"	"A104"	"BRIDGEFORD"	5	31	97	243	259	21	224	299	523	70	144	89	158	232	233
"KY"	2008	58	"JOHNSON"	"A105"	"STAFFORDSVILLE"	5	31	97	368	637	36	509	532	1041	115	340	163	380	507	503
"KY"	2008	58	"JOHNSON"	"A106"	"HAGER HILL"	5	31	97	404	512	24	454	486	940	119	295	163	340	469	458
"KY"	2008	58	"JOHNSON"	"A107"	"SOUTH  SIDE"	5	31	97	275	335	23	271	362	633	81	153	94	167	254	247
"KY"	2008	58	"JOHNSON"	"A108"	"KING ADDITION"	5	31	97	289	345	13	299	348	647	137	198	171	221	363	369
"KY"	2008	58	"JOHNSON"	"A109"	"EAST POINT"	5	31	97	114	110	11	111	124	235	21	51	35	61	84	86
"KY"	2008	58	"JOHNSON"	"A110"	"MUDDY BRANCH"	5	31	97	152	217	7	191	185	376	43	117	45	121	170	162
"KY"	2008	58	"JOHNSON"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	2355	3178	180	2657	3056	5713						
"KY"	2008	58	"JOHNSON"	"B101"	"WEST  VAN LEAR"	5	31	97	259	206	15	245	235	480	87	130	131	163	254	261
"KY"	2008	58	"JOHNSON"	"B102"	"DANIELS CREEK"	5	31	97	264	210	17	243	248	491	62	136	91	162	228	227
"KY"	2008	58	"JOHNSON"	"B103"	"POWELL ADDITION"	5	31	97	267	267	11	258	287	545	91	168	86	197	291	254
"KY"	2008	58	"JOHNSON"	"B104"	"MINGO"	5	31	97	293	355	17	334	331	665	103	175	77	201	309	252
"KY"	2008	58	"JOHNSON"	"B105"	"VAN LEAR"	5	31	97	345	234	18	288	309	597	107	117	168	147	265	285
"KY"	2008	58	"JOHNSON"	"B106"	"BUFFALO"	5	31	97	317	244	14	287	288	575	80	157	134	183	267	291
"KY"	2008	58	"JOHNSON"	"B107"	"GREASY CREEK"	5	31	97	456	330	10	406	390	796	116	157	110	208	331	267
"KY"	2008	58	"JOHNSON"	"B108"	"WHITE HOUSE"	5	31	97	69	68	3	67	73	140	21	36	117	34	58	153
"KY"	2008	58	"JOHNSON"	"B109"	"THELMA"	5	31	97	266	243	12	245	276	521	76	128	111	163	242	239
"KY"	2008	58	"JOHNSON"	"B110"	"MOUTH OF RUSH"	5	31	97	296	464	26	358	428	786	79	231	119	264	348	350
"KY"	2008	58	"JOHNSON"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	2832	2621	143	2731	2865	5596						
"KY"	2008	58	"JOHNSON"	"C101"	"OIL SPRINGS"	5	31	97	183	345	8	268	268	536	61	163	94	197	261	257
"KY"	2008	58	"JOHNSON"	"C102"	"BARNETTS CREEK"	5	31	97	160	368	13	256	285	541	60	172	92	209	273	264
"KY"	2008	58	"JOHNSON"	"C103"	"FLAT GAP"	5	31	97	415	481	20	460	456	916	99	228	159	284	390	387
"KY"	2008	58	"JOHNSON"	"C104"	"VOLGA"	5	31	97	162	164	14	157	183	340	56	105	69	115	173	174
"KY"	2008	58	"JOHNSON"	"C105"	"LOW GAP"	5	31	97	120	168	6	148	146	294	57	96	73	112	171	169
"KY"	2008	58	"JOHNSON"	"C106"	"RED BUSH"	5	31	97	213	148	11	189	183	372	73	80	96	99	183	176
"KY"	2008	58	"JOHNSON"	"C107"	"JENNYS CREEK"	5	31	97	237	589	23	428	421	849	78	228	109	252	336	337
"KY"	2008	58	"JOHNSON"	"C108"	"LITTLE GAP"	5	31	97	85	231	6	154	168	322	31	100	45	110	143	145
"KY"	2008	58	"JOHNSON"	"C109"	"STAMBAUGH"	5	31	97	106	223	12	180	161	341	39	137	51	147	188	188
"KY"	2008	58	"JOHNSON"	"C110"	"SITKA"	5	31	97	152	362	19	274	259	533	32	143	49	158	190	192
"KY"	2008	58	"JOHNSON"	"C111"	"SYCAMORE"	5	31	97	165	256	17	216	222	438	42	155	61	173	220	216
"KY"	2008	58	"JOHNSON"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	1998	3335	149	2730	2752	5482						
"KY"	2008	58	"JOHNSON"	"AB"	"ABSENTEE"										203	451	235	474	686	686
"KY"	2008	59	"KENTON"	"AB"	"ABSENTEE"										987	2578	1631	1572	2592	4209
"KY"	2008	59	"KENTON"	"A101"	"COVINGTON #1"	4	23	65	442	324	162	446	482	928	270	202	243	179	455	445
"KY"	2008	59	"KENTON"	"A102"	"COVINGTON #3"	4	23	65	577	233	165	602	373	975	238	94	210	80	323	304
"KY"	2008	59	"KENTON"	"A103"	"COVINGTON #7"	4	23	65	563	307	190	549	511	1060	328	164	302	141	480	466
"KY"	2008	59	"KENTON"	"A104"	"COVINGTON #10"	4	23	65	342	271	91	343	361	704	173	195	148	180	358	343
"KY"	2008	59	"KENTON"	"A105"	"COVINGTON #11"	4	23	65	332	158	92	255	327	582	155	112	157	123	284	269
"KY"	2008	59	"KENTON"	"A106"	"COVINGTON #12"	4	23	65	668	262	168	534	563	1098	268	123	252	108	391	375
"KY"	2008	59	"KENTON"	"A107"	"COVINGTON #13"	4	23	65	591	315	185	571	518	1091	294	182	258	151	453	440
"KY"	2008	59	"KENTON"	"A108"	"COVINGTON #15"	4	23	65	815	353	172	608	732	1340	383	223	375	225	622	598
"KY"	2008	59	"KENTON"	"A109"	"COVINGTON #19"	4	23	65	620	267	134	391	630	1021	273	203	246	192	471	449
"KY"	2008	59	"KENTON"	"A110"	"COVINGTON #20"	4	23	65	439	209	91	336	403	739	206	147	200	142	353	347
"KY"	2008	59	"KENTON"	"A111"	"COVINGTON #21"	4	23	65	656	356	127	449	690	1139	254	195	242	188	447	437
"KY"	2008	59	"KENTON"	"A112"	"COVINGTON #23"	4	23	65	539	253	121	360	553	913	251	217	234	208	463	451
"KY"	2008	59	"KENTON"	"A113"	"COVINGTON #24"	4	23	65	320	213	101	305	329	634	156	166	158	170	336	324
"KY"	2008	59	"KENTON"	"A114"	"COVINGTON #25"	4	23	64	380	245	113	312	426	738	175	197	165	186	370	362
"KY"	2008	59	"KENTON"	"A115"	"COVINGTON #26"	4	23	64	355	185	88	255	373	628	192	177	182	161	367	359
"KY"	2008	59	"KENTON"	"A116"	"COVINGTON #27"	4	23	64	395	227	104	339	387	726	198	198	170	178	384	368
"KY"	2008	59	"KENTON"	"A117"	"COVINGTON #30"	4	23	64	593	341	161	464	631	1095	265	283	243	276	548	526
"KY"	2008	59	"KENTON"	"A118"	"COVINGTON #31"	4	23	65	568	98	82	296	452	748	292	57	244	28	324	301
"KY"	2008	59	"KENTON"	"A119"	"COVINGTON #33"	4	23	65	453	111	75	284	355	639	236	49	203	38	276	252
"KY"	2008	59	"KENTON"	"A120"	"COVINGTON #34"	4	23	65	416	196	84	296	400	696	202	108	192	110	319	300
"KY"	2008	59	"KENTON"	"A121"	"COVINGTON #36"	4	23	65	611	246	157	458	556	1014	270	113	258	99	382	371
"KY"	2008	59	"KENTON"	"A122"	"COVINGTON #39"	4	23	65	522	248	148	410	508	918	291	199	289	195	499	488
"KY"	2008	59	"KENTON"	"A123"	"COVINGTON #41"	4	23	65	393	242	104	332	407	739	208	167	196	159	376	363
"KY"	2008	59	"KENTON"	"A124"	"COVINGTON #42"	4	23	65	545	360	132	480	557	1037	264	297	265	294	573	562
"KY"	2008	59	"KENTON"	"A125"	"BROMLEY"	4	23	65	251	162	85	239	258	498	113	149	121	146	270	270
"KY"	2008	59	"KENTON"	"A126"	"LUDLOW #1"	4	23	65	491	478	155	520	604	1124	281	364	261	347	636	625
"KY"	2008	59	"KENTON"	"A127"	"LUDLOW #2"	4	23	65	429	270	113	392	420	812	192	215	210	235	437	425
"KY"	2008	59	"KENTON"	"A128"	"LUDLOW #3"	4	23	65	322	191	78	269	322	591	166	195	163	204	375	358
"KY"	2008	59	"KENTON"	"A129"	"LUDLOW #4"	4	23	65	293	195	70	261	297	558	172	186	155	180	355	341
"KY"	2008	59	"KENTON"	"A130"	"WINSTON PARK"	4	23	64	426	345	120	415	476	891	181	301	177	301	490	478
"KY"	2008	59	"KENTON"	"A131"	"HANDS PIKE"	4	23	64	853	1017	261	1037	1094	2131	449	740	446	748	1219	1186
"KY"	2008	59	"KENTON"	"A132"	"PARK HILLS #1"	4	23	63	335	371	101	372	435	807	236	334	209	309	554	543
"KY"	2008	59	"KENTON"	"A133"	"PARK HILLS #2"	4	23	65	284	249	87	296	324	620	186	233	172	213	412	405
"KY"	2008	59	"KENTON"	"A134"	"PARK HILLS #3"	4	23	65	437	288	110	328	507	835	215	289	186	262	486	475
"KY"	2008	59	"KENTON"	"A135"	"HANDS PIKE #2"	4	23	64	334	380	103	388	429	817	194	333	189	326	533	522
"KY"	2008	59	"KENTON"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	16590	9966	4330	14192	16690	30886						
"KY"	2008	59	"KENTON"	"B101"	"BRACHT"	4	17	69	434	422	106	487	475	962	220	408	226	418	650	634
"KY"	2008	59	"KENTON"	"B102"	"CRESTVIEW #3"	4	23	63	302	412	88	389	413	802	116	273	123	288	408	396
"KY"	2008	59	"KENTON"	"B103"	"CRESTVIEW #1"	4	11	63	182	322	62	276	290	566	116	286	105	280	400	391
"KY"	2008	59	"KENTON"	"B104"	"CRESTVIEW #2"	4	11	63	383	462	96	395	546	941	225	436	212	422	658	648
"KY"	2008	59	"KENTON"	"B105"	"DECOURSEY"	4	17	64	386	333	99	401	417	818	152	313	142	296	456	455
"KY"	2008	59	"KENTON"	"B106"	"EDGEWOOD #1"	4	23	63	352	490	94	456	480	936	200	429	183	417	631	612
"KY"	2008	59	"KENTON"	"B107"	"EDGEWOOD #2"	4	23	64	259	363	69	327	364	691	126	365	112	357	489	477
"KY"	2008	59	"KENTON"	"B108"	"EDGEWOOD #3"	4	23	63	410	844	132	667	719	1386	266	760	234	723	1001	994
"KY"	2008	59	"KENTON"	"B109"	"EDGEWOOD #4"	4	23	63	340	515	87	466	476	942	172	486	174	491	668	660
"KY"	2008	59	"KENTON"	"B110"	"EDGEWOOD #5"	4	23	63	482	680	127	632	657	1289	306	645	283	638	948	928
"KY"	2008	59	"KENTON"	"B111"	"EDGEWOOD #6"	4	23	63	296	400	77	367	406	773	152	369	158	373	533	527
"KY"	2008	59	"KENTON"	"B112"	"EDGEWOOD #7"	4	23	63	384	514	101	481	518	999	201	492	183	492	701	675
"KY"	2008	59	"KENTON"	"B115"	"INDEPENDENCE #1"	4	17	64	849	1279	309	1211	1226	2437	404	910	419	948	1369	1329
"KY"	2008	59	"KENTON"	"B116"	"INDEPENDENCE #2"	4	17	64	288	369	100	364	393	757	155	334	154	339	502	488
"KY"	2008	59	"KENTON"	"B117"	"INDEPENDENCE #3"	4	17	69	473	474	141	511	577	1088	222	303	215	298	534	518
"KY"	2008	59	"KENTON"	"B118"	"INDEPENDENCE #4"	4	17	64	620	807	222	811	838	1649	327	739	291	716	1058	1030
"KY"	2008	59	"KENTON"	"B119"	"MORNINGVIEW"	4	17	69	183	157	55	202	193	395	84	148	88	156	241	236
"KY"	2008	59	"KENTON"	"B120"	"NICHOLSON #1"	4	17	69	795	908	202	919	986	1905	367	764	378	795	1173	1142
"KY"	2008	59	"KENTON"	"B121"	"NICHOLSON #2"	4	17	64	730	758	188	822	854	1676	326	675	345	705	1049	1020
"KY"	2008	59	"KENTON"	"B122"	"OAKRIDGE"	4	17	64	793	863	220	893	983	1876	380	727	391	769	1159	1118
"KY"	2008	59	"KENTON"	"B123"	"PINER"	4	17	69	376	347	96	416	403	819	143	342	178	377	529	520
"KY"	2008	59	"KENTON"	"B125"	"RICHARDSON #2"	4	17	69	468	550	149	579	588	1167	270	468	254	461	740	722
"KY"	2008	59	"KENTON"	"B126"	"TAYLOR MILL #1"	4	17	64	476	451	111	484	554	1038	222	381	244	409	639	625
"KY"	2008	59	"KENTON"	"B127"	"TAYLOR MILL #2"	4	17	64	560	856	188	784	820	1604	300	794	277	771	1082	1071
"KY"	2008	59	"KENTON"	"B128"	"TAYLOR MILL #3"	4	17	64	600	700	167	674	793	1467	324	612	334	631	967	946
"KY"	2008	59	"KENTON"	"B129"	"VISALIA"	4	17	64	348	347	95	379	411	790	175	293	162	282	465	455
"KY"	2008	59	"KENTON"	"B130"	"WHITES TOWER"	4	17	64	533	503	129	561	604	1165	223	471	233	481	715	704
"KY"	2008	59	"KENTON"	"B131"	"INDEPENDENCE #5"	4	17	64	500	488	148	542	594	1136	216	393	204	391	614	597
"KY"	2008	59	"KENTON"	"B132"	"INDEPENDENCE #6"	4	17	64	980	1351	311	1261	1381	2642	471	1010	430	980	1462	1440
"KY"	2008	59	"KENTON"	"B133"	"INDEPENDENCE #7"	4	17	64	595	591	143	628	701	1329	259	526	272	550	817	798
"KY"	2008	59	"KENTON"	"B134"	"INDEPENDENCE #8"	4	17	69	407	402	133	423	519	942	213	275	195	264	489	470
"KY"	2008	59	"KENTON"	"B135"	"RICHARDSON #3"	4	17	69	399	475	140	501	513	1014	205	406	187	396	610	593
"KY"	2008	59	"KENTON"	"B136"	"INDEPENDENCE #9"	4	17	64	479	677	164	645	675	1320	302	596	302	593	920	898
"KY"	2008	59	"KENTON"	"B137"	"INDEPENDENCE #10"	4	17	64	559	657	146	650	712	1362	322	550	343	582	913	893
"KY"	2008	59	"KENTON"	"B138"	"RICHARDSON #4"	4	23	64	313	575	108	481	515	996	202	493	168	463	669	661
"KY"	2008	59	"KENTON"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	16534	20342	4803	20085	21594	41679						
"KY"	2008	59	"KENTON"	"C101"	"CRESCENT SPRINGS #1"	4	23	63	372	374	121	394	473	867	209	275	182	244	463	457
"KY"	2008	59	"KENTON"	"C102"	"CRESCENT SPRINGS #2"	4	23	63	373	582	133	483	605	1088	259	513	220	492	753	733
"KY"	2008	59	"KENTON"	"C103"	"ELSMERE #1"	4	23	69	378	275	113	361	405	766	172	265	170	270	448	435
"KY"	2008	59	"KENTON"	"C104"	"ELSMERE #2"	4	23	69	462	281	122	391	474	865	240	200	220	187	435	420
"KY"	2008	59	"KENTON"	"C105"	"ELSMERE #3"	4	23	69	457	388	128	464	509	973	227	297	242	306	551	539
"KY"	2008	59	"KENTON"	"C106"	"ELSMERE #4"	4	23	69	377	239	82	328	370	698	192	154	190	149	350	344
"KY"	2008	59	"KENTON"	"C107"	"ERLANGER #1"	4	23	69	661	604	193	678	780	1458	355	554	330	541	911	884
"KY"	2008	59	"KENTON"	"C108"	"ERLANGER #2"	4	23	69	255	247	94	284	312	596	148	228	149	234	389	377
"KY"	2008	59	"KENTON"	"C109"	"ERLANGER #3"	4	23	69	287	285	75	300	347	647	164	239	161	244	411	400
"KY"	2008	59	"KENTON"	"C110"	"ERLANGER #4"	4	23	69	564	427	119	449	661	1110	251	383	251	383	647	634
"KY"	2008	59	"KENTON"	"C111"	"ERLANGER #5"	4	23	69	463	456	117	482	554	1036	230	358	190	331	570	548
"KY"	2008	59	"KENTON"	"C112"	"ERLANGER #6"	4	23	69	338	341	107	358	428	786	178	292	184	298	488	476
"KY"	2008	59	"KENTON"	"C113"	"ERLANGER #7"	4	23	69	397	306	92	338	457	795	182	260	171	265	451	431
"KY"	2008	59	"KENTON"	"C114"	"ERLANGER #8"	4	11	69	422	363	136	412	509	921	208	251	193	237	448	444
"KY"	2008	59	"KENTON"	"C115"	"ERLANGER #9"	4	23	69	496	282	167	432	513	945	235	172	211	152	394	383
"KY"	2008	59	"KENTON"	"C116"	"FT. MITCHELL #2"	4	23	63	259	356	84	337	362	699	177	292	169	285	470	461
"KY"	2008	59	"KENTON"	"C117"	"FT. MITCHELL #3"	4	23	63	282	391	67	361	379	740	185	356	180	361	552	536
"KY"	2008	59	"KENTON"	"C118"	"FT. MITCHELL #4"	4	23	63	351	402	102	389	466	855	248	368	223	355	614	591
"KY"	2008	59	"KENTON"	"C119"	"FT. MITCHELL #5"	4	23	63	301	309	95	315	390	705	166	236	147	219	393	383
"KY"	2008	59	"KENTON"	"C120"	"FT. MITCHELL #6"	4	23	63	256	401	69	332	394	726	118	396	108	391	511	504
"KY"	2008	59	"KENTON"	"C121"	"FT. MITCHELL #7"	4	11	63	461	437	146	493	551	1044	232	316	204	288	528	520
"KY"	2008	59	"KENTON"	"C122"	"FT. WRIGHT #1"	4	23	63	214	251	71	254	282	536	132	281	113	268	404	394
"KY"	2008	59	"KENTON"	"C123"	"FT. WRIGHT #2"	4	23	63	350	381	106	374	463	837	208	386	186	362	583	572
"KY"	2008	59	"KENTON"	"C124"	"FT. WRIGHT #3"	4	23	63	552	814	161	717	810	1527	285	744	268	746	1040	1012
"KY"	2008	59	"KENTON"	"C125"	"FT. WRIGHT #4"	4	23	63	318	341	97	366	390	756	201	302	185	280	491	487
"KY"	2008	59	"KENTON"	"C126"	"FT. WRIGHT #5"	4	23	63	375	416	93	426	458	884	204	444	189	441	652	633
"KY"	2008	59	"KENTON"	"C127"	"LAKESIDE #1"	4	11	63	385	380	91	360	496	856	203	290	190	285	498	480
"KY"	2008	59	"KENTON"	"C128"	"LAKESIDE #2"	4	11	63	260	391	65	348	368	716	146	347	132	347	494	479
"KY"	2008	59	"KENTON"	"C129"	"LAKESIDE #3"	4	11	63	197	348	65	298	312	610	134	314	135	311	453	449
"KY"	2008	59	"KENTON"	"C133"	"VILLA HILLS #1"	4	23	63	330	439	100	418	451	869	195	433	172	420	618	605
"KY"	2008	59	"KENTON"	"C134"	"VILLA HILLS #2"	4	23	63	459	507	113	490	589	1079	276	497	258	492	772	755
"KY"	2008	59	"KENTON"	"C135"	"VILLA HILLS #3"	4	23	63	495	1075	190	849	911	1760	258	884	243	871	1141	1127
"KY"	2008	59	"KENTON"	"C136"	"VILLA HILLS #4"	4	23	63	613	678	248	713	826	1539	415	580	359	535	964	939
"KY"	2008	59	"KENTON"	"C137"	"VILLA HILLS #5"	4	23	63	263	433	109	383	422	805	180	444	138	417	604	582
"KY"	2008	59	"KENTON"	"C138"	"CRESCENT SPRINGS #3"	4	11	63	442	474	155	502	569	1071	222	376	188	354	588	564
"KY"	2008	59	"KENTON"	"C139"	"ELSMERE #5"	4	23	69	444	339	100	417	466	883	250	210	250	220	472	460
"KY"	2008	59	"KENTON"	"C140"	"FT. MITCHELL #1"	4	23	63	387	605	119	545	566	1111	225	476	195	456	691	671
"KY"	2008	59	"KENTON"	"C141"	"RICHARDSON #1"	4	17	69	604	574	166	622	722	1344	332	473	305	446	790	778
"KY"	2008	59	"KENTON"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	14900	16192	4411	16463	19040	35503						
"KY"	2008	60	"KNOTT"	"A101"	"HINDMAN-RIGHT WARD"	5	29	92	680	43	18	342	399	741	159	144	207	189	360	351
"KY"	2008	60	"KNOTT"	"A103"	"CLEAR CREEK"	5	29	92	465	19	10	253	241	494	135	89	159	118	257	248
"KY"	2008	60	"KNOTT"	"A104"	"CARRIE"	5	29	92	804	37	13	435	419	854	178	166	239	223	408	405
"KY"	2008	60	"KNOTT"	"A105"	"LOTTS CREEK"	5	29	92	382	20	5	200	207	407	74	96	105	114	192	201
"KY"	2008	60	"KNOTT"	"A106"	"GARNER"	5	29	92	421	8	3	215	217	432	73	70	109	98	176	179
"KY"	2008	60	"KNOTT"	"A108"	"LEBURN"	5	29	92	343	17	6	172	194	366	68	74	105	105	175	179
"KY"	2008	60	"KNOTT"	"A99"	"MAGIS.DIST. TOTALS"	0	0	0	3095	144	55	1617	1677	3294						
"KY"	2008	60	"KNOTT"	"B101"	"UPPER CARR"	5	29	92	782	29	9	426	394	820	119	158	226	246	376	384
"KY"	2008	60	"KNOTT"	"B102"	"MIDDLE CARR"	5	29	92	640	30	12	316	366	682	101	119	152	173	277	271
"KY"	2008	60	"KNOTT"	"B103"	"BREEDINGS CREEK"	5	29	92	358	25	11	194	200	394	94	70	112	93	190	182
"KY"	2008	60	"KNOTT"	"B104"	"IRISHMAN"	5	29	92	253	22	2	125	152	277	57	65	89	93	152	154
"KY"	2008	60	"KNOTT"	"B105"	"SASSAFRAS"	5	29	92	241	14	1	115	141	256	75	64	96	81	158	160
"KY"	2008	60	"KNOTT"	"B106"	"ANCO"	5	29	92	150	5	2	69	88	157	28	30	40	40	69	70
"KY"	2008	60	"KNOTT"	"B107"	"MALLIE"	5	29	92	495	28	5	254	274	528	100	104	145	142	247	249
"KY"	2008	60	"KNOTT"	"B99"	"MAGIS.DIST. TOTALS"	0	0	0	2919	153	42	1499	1615	3114						
"KY"	2008	60	"KNOTT"	"C101"	"LOWER BALL"	5	29	92	270	15	1	149	137	286	71	62	92	77	151	154
"KY"	2008	60	"KNOTT"	"C102"	"UPPER BALL"	5	29	92	487	26	4	257	260	517	98	132	153	184	287	285
"KY"	2008	60	"KNOTT"	"C103"	"UPPER QUICKSAND"	5	29	92	56	0	0	29	27	56	11	11	17	13	26	28
"KY"	2008	60	"KNOTT"	"C104"	"SALT LICK"	5	29	92	103	3	0	57	49	106	26	21	32	26	54	53
"KY"	2008	60	"KNOTT"	"C105"	"ROCK FORK"	5	29	92	221	3	6	108	122	230	61	35	84	56	120	119
"KY"	2008	60	"KNOTT"	"C106"	"LOWER QUICKSAND"	5	29	92	54	1	0	25	30	55	6	3	16	13	20	19
"KY"	2008	60	"KNOTT"	"C107"	"MIDDLE BALL"	5	29	92	274	9	6	134	155	289	58	59	85	81	145	144
"KY"	2008	60	"KNOTT"	"C108"	"HINDMAN #2"	5	29	92	422	20	7	205	244	449	90	79	119	103	195	198
"KY"	2008	60	"KNOTT"	"C109"	"UPPER JONES FORK"	5	29	92	213	9	4	105	121	226	54	44	79	64	119	123
"KY"	2008	60	"KNOTT"	"C110"	"FISTY"	5	29	92	192	24	7	109	114	223	46	40	60	50	100	100
"KY"	2008	60	"KNOTT"	"C111"	"LOWER JONES FORK"	5	29	92	163	6	0	83	86	169	26	9	36	20	47	45
"KY"	2008	60	"KNOTT"	"C112"	"MIDDLE JONES FORK"	5	29	92	369	25	9	197	206	403	105	40	132	63	173	172
"KY"	2008	60	"KNOTT"	"C99"	"MAGIS.DIST. TOTALS"	0	0	0	2824	141	44	1458	1551	3009						
"KY"	2008	60	"KNOTT"	"D102"	"LOWER CANEY"	5	29	92	157	5	0	81	81	162	40	31	51	39	80	82
"KY"	2008	60	"KNOTT"	"D103"	"LOWER BEAVER"	5	29	92	632	18	3	334	319	653	143	99	197	143	302	296
"KY"	2008	60	"KNOTT"	"D104"	"UPPER BEAVER"	5	29	92	462	6	9	238	239	477	138	65	164	87	228	229
