state	year	parish	ward	precinct	g2010_LTG_rv	g2010_LTG_dv	g2010_LTG_tv	g2010_USS_dv	g2010_USS_rv	g2010_USS_tv	g2010_USH_dv	g2010_USH_rv	g2010_USH_tv	cd	g2010_USH_dv2	g2010_USH_rv2	g2010_USH_tv2	cd2	g2010_USH_dv3	g2010_USH_rv3	g2010_USH_tv3	cd3
"LA"	2010	"St. Charles"	"06"	"5"	14	69	83	66	13	83	62	18	80	3								
"LA"	2010	"Iberia"	"10"	"06"	69	51	120	46	68	118	27	90	117	3								
"LA"	2010	"Lafourche"	"03"	"01"	267	151	418	125	274	417	138	274	412	3								
"LA"	2010	"Terrebonne"	"00"	"87"	256	80	336	67	253	339	108	233	341	3								
"LA"	2010	"St. John The Baptist"	"05"	"02"	92	235	327	239	83	330	225	97	322	3								
"LA"	2010	"St. Charles"	"05"	"2"	99	45	144	34	102	146	35	107	142	3								
"LA"	2010	"St. Mary"	"00"	"06"	18	57	75	55	16	75	44	23	67	3								
"LA"	2010	"St. Martin"	"03"	"2"	35	122	157	111	38	157	94	56	150	3								
"LA"	2010	"Terrebonne"	"00"	"11 J"	153	68	221	51	159	224	64	156	220	3								
"LA"	2010	"Terrebonne"	"00"	"72"	232	87	319	80	230	325	94	227	321	3								
"LA"	2010	"Ascension"	"00"	"34"	194	177	371	180	166	370	126	226	352	3								
"LA"	2010	"Lafourche"	"02"	"12"	451	117	568	114	436	568	121	432	553	3								
"LA"	2010	"Terrebonne"	"00"	"33"	57	29	86	30	52	87	35	49	84	3								
"LA"	2010	"Ascension"	"00"	"28"	137	148	285	148	117	287	114	161	275	3								
"LA"	2010	"Lafourche"	"07"	"03"	52	33	85	24	59	86	21	56	77	3								
"LA"	2010	"St. James"	"00"	"17A"	101	97	198	89	102	197	84	108	192	3								
"LA"	2010	"St. Martin"	"03"	"6"	50	143	193	147	42	194	127	59	186	3								
"LA"	2010	"St. John The Baptist"	"07"	"02"	352	214	566	211	336	569	202	351	553	3								
"LA"	2010	"Jefferson"	"00"	"246"	174	46	220	30	178	224	24	190	214	3								
"LA"	2010	"Terrebonne"	"00"	"81"	5	4	9	2	5	9	4	5	9	3								
"LA"	2010	"Lafourche"	"11"	"01"	68	45	113	46	66	116	51	56	107	3								
"LA"	2010	"Plaquemines"	"06"	"2"	36	82	118	86	31	124	74	39	113	3								
"LA"	2010	"Iberia"	"05"	"05"	156	68	224	51	166	221	31	193	224	3								
"LA"	2010	"Plaquemines"	"05"	"1"	366	175	541	146	337	547	148	378	526	3								
"LA"	2010	"St. Martin"	"05"	"1"	157	64	221	64	150	222	29	186	215	3								
"LA"	2010	"St. Mary"	"Provisional Votes"		0	0	0	0	0	0	0	0	0	3								
"LA"	2010	"Terrebonne"	"00"	"62"	70	35	105	28	73	106	38	69	107	3								
"LA"	2010	"St. Martin"	"03"	"4"	141	101	242	102	135	247	65	182	247	3								
"LA"	2010	"St. Mary"	"00"	"25A"	255	75	330	56	250	329	48	280	328	3								
"LA"	2010	"Terrebonne"	"00"	"34 M"	17	246	263	239	12	260	235	13	248	3								
"LA"	2010	"St. James"	"00"	"10"	143	122	265	119	142	270	103	152	255	3								
"LA"	2010	"St. Charles"	"04"	"2"	472	109	581	76	474	581	76	504	580	3								
"LA"	2010	"Lafourche"	"02"	"01A"	45	54	99	56	42	101	51	45	96	3								
"LA"	2010	"St. Mary"	"Early Voting"		1381	639	2020	569	1367	2007	456	1399	1855	3								
"LA"	2010	"St. Mary"	"00"	"14"	19	158	177	152	15	177	144	23	167	3								
"LA"	2010	"Iberia"	"08"	"01"	485	196	681	147	518	683	114	565	679	3								
"LA"	2010	"Terrebonne"	"00"	"59 L"	224	153	377	132	233	382	151	216	367	3								
"LA"	2010	"Lafourche"	"10"	"09"	223	111	334	91	228	335	84	221	305	3								
"LA"	2010	"Iberia"	"03"	"01"	207	108	315	98	215	324	73	244	317	3								
"LA"	2010	"Iberia"	"10"	"07"	55	19	74	13	56	74	12	61	73	3								
"LA"	2010	"St. Martin"	"02"	"2"	418	317	735	261	453	747	196	524	720	3								
"LA"	2010	"St. Martin"	"07"	"2A"	79	40	119	26	79	114	19	96	115	3								
"LA"	2010	"St. John The Baptist"	"01"	"05"	44	233	277	228	41	283	205	49	254	3								
"LA"	2010	"St. Mary"	"00"	"06A"	83	27	110	28	73	110	16	89	105	3								
"LA"	2010	"St. Martin"	"09"	"5"	252	98	350	94	257	365	58	296	354	3								
"LA"	2010	"Terrebonne"	"00"	"11 A"	175	61	236	49	170	236	73	159	232	3								
"LA"	2010	"Iberia"	"06"	"04"	91	38	129	24	101	127	21	107	128	3								
"LA"	2010	"St. Bernard"	"00"	"13"	158	80	238	66	160	241	51	179	230	3								
"LA"	2010	"Plaquemines"	"06"	"3"	12	112	124	103	16	128	101	22	123	3								
"LA"	2010	"St. Mary"	"00"	"17"	165	101	266	64	188	269	56	208	264	3								
"LA"	2010	"Terrebonne"	"00"	"55"	275	71	346	41	283	348	80	258	338	3								
"LA"	2010	"Lafourche"	"10"	"03 B"	86	66	152	53	89	153	45	105	150	3								
"LA"	2010	"St. Martin"	"04"	"4A"	50	84	134	91	42	137	66	61	127	3								
"LA"	2010	"St. Charles"	"Early Voting"		1027	452	1479	383	1038	1472	222	630	852	3	83	404	491	1				
"LA"	2010	"Lafourche"	"04"	"05"	389	150	539	115	393	539	133	400	533	3								
"LA"	2010	"Lafourche"	"02"	"10"	88	69	157	66	86	158	62	92	154	3								
"LA"	2010	"Lafourche"	"02"	"09"	58	190	248	195	42	249	205	41	246	3								
"LA"	2010	"Plaquemines"	"06"	"1"	25	157	182	142	19	186	141	34	175	3								
"LA"	2010	"Lafourche"	"10"	"15"	209	73	282	54	205	285	61	212	273	3								
"LA"	2010	"Terrebonne"	"00"	"41"	68	68	136	61	70	135	68	63	131	3								
"LA"	2010	"St. James"	"Early Voting"		326	396	722	398	309	718	329	339	668	3								
"LA"	2010	"St. Charles"	"06"	"1"	355	164	519	149	352	524	143	376	519	3								
"LA"	2010	"St. James"	"00"	"14"	57	419	476	428	46	485	401	68	469	3								
"LA"	2010	"St. Mary"	"00"	"10"	52	138	190	138	42	192	126	50	176	3								
"LA"	2010	"St. John The Baptist"	"05"	"05"	7	9	16	10	8	18	9	7	16	3								
"LA"	2010	"Iberia"	"02"	"02"	13	109	122	114	6	128	101	16	117	3								
"LA"	2010	"Ascension"	"00"	"55"	36	228	264	238	24	265	201	50	251	3								
"LA"	2010	"Lafourche"	"10"	"06"	95	65	160	43	105	166	53	107	160	3								
"LA"	2010	"St. Mary"	"00"	"36"	432	115	547	93	433	549	83	453	536	3								
"LA"	2010	"St. John The Baptist"	"06"	"04"	35	255	290	246	30	289	241	36	277	3								
"LA"	2010	"Terrebonne"	"00"	"66"	67	48	115	45	63	114	45	68	113	3								
"LA"	2010	"Iberia"	"09"	"01"	166	188	354	160	189	369	145	204	349	3								
"LA"	2010	"Lafourche"	"02"	"01"	103	58	161	59	98	161	58	102	160	3								
"LA"	2010	"Terrebonne"	"00"	"74"	52	11	63	15	47	62	21	41	62	3								
"LA"	2010	"Terrebonne"	"00"	"47"	89	36	125	36	81	126	41	83	124	3								
"LA"	2010	"Ascension"	"00"	"53"	122	146	268	162	98	268	123	131	254	3								
"LA"	2010	"St. Bernard"	"00"	"10"	95	63	158	47	98	159	40	115	155	3								
"LA"	2010	"St. Mary"	"00"	"18"	267	235	502	216	270	508	195	296	491	3								
"LA"	2010	"Iberia"	"06"	"02"	169	179	348	158	184	357	127	217	344	3								
"LA"	2010	"Terrebonne"	"00"	"34 A"	32	245	277	252	22	282	244	22	266	3								
"LA"	2010	"St. John The Baptist"	"04"	"02"	184	178	362	169	183	365	168	190	358	3								
"LA"	2010	"Lafourche"	"10"	"13"	240	97	337	82	249	347	76	266	342	3								
"LA"	2010	"Lafourche"	"06"	"02"	413	154	567	136	404	571	138	424	562	3								
"LA"	2010	"Terrebonne"	"00"	"24"	147	49	196	43	148	193	57	136	193	3								
"LA"	2010	"St. Martin"	"Provisional Votes"		0	0	0	0	1	3	1	2	3	3								
"LA"	2010	"St. Martin"	"08"	"4A"	200	84	284	80	194	286	65	214	279	3								
"LA"	2010	"Lafourche"	"Early Voting"		1941	796	2737	698	1909	2704	710	1834	2544	3								
"LA"	2010	"Ascension"	"00"	"41"	297	126	423	106	296	422	76	337	413	3								
"LA"	2010	"Terrebonne"	"00"	"65"	67	111	178	107	66	182	112	59	171	3								
"LA"	2010	"St. Martin"	"01"	"5"	271	63	334	70	248	336	31	299	330	3								
"LA"	2010	"St. Charles"	"05"	"4"	331	238	569	225	330	578	222	342	564	3								
"LA"	2010	"St. Martin"	"06"	"3A"	92	66	158	59	96	163	41	116	157	3								
"LA"	2010	"Assumption"	"08"	"1"	287	129	416	142	257	420	69	316	385	3								
"LA"	2010	"Plaquemines"	"Provisional Votes"		0	0	0	0	0	0	0	0	0	3								
"LA"	2010	"St. John The Baptist"	"03"	"02"	28	146	174	142	27	175	131	36	167	3								
"LA"	2010	"Iberia"	"03"	"03"	131	79	210	38	169	216	40	170	210	3								
"LA"	2010	"St. Mary"	"00"	"12"	28	61	89	57	26	89	59	30	89	3								
"LA"	2010	"St. James"	"00"	"08A"	59	41	100	33	61	101	27	68	95	3								
"LA"	2010	"Iberia"	"08"	"04"	419	171	590	137	436	600	118	471	589	3								
"LA"	2010	"Terrebonne"	"00"	"60"	192	119	311	113	183	310	136	165	301	3								
"LA"	2010	"Assumption"	"07"	"1 A"	110	165	275	178	93	281	143	120	263	3								
"LA"	2010	"St. Mary"	"00"	"09C"	52	46	98	42	50	99	35	59	94	3								
"LA"	2010	"Lafourche"	"03"	"04"	116	246	362	247	104	375	232	117	349	3								
"LA"	2010	"Terrebonne"	"00"	"57 L"	175	108	283	102	166	285	106	172	278	3								
"LA"	2010	"Iberia"	"11"	"03"	212	132	344	110	227	348	103	240	343	3								
"LA"	2010	"St. Bernard"	"00"	"20"	104	77	181	71	99	184	46	128	174	3								
"LA"	2010	"St. Martin"	"07"	"4"	140	225	365	221	129	363	188	160	348	3								
"LA"	2010	"Terrebonne"	"00"	"88"	394	113	507	84	404	512	116	392	508	3								
"LA"	2010	"St. Bernard"	"00"	"21"	115	78	193	62	114	196	59	129	188	3								
"LA"	2010	"Terrebonne"	"00"	"43"	213	75	288	57	215	290	79	201	280	3								
"LA"	2010	"St. John The Baptist"	"05"	"07"	114	38	152	32	117	157	33	120	153	3								
"LA"	2010	"St. John The Baptist"	"04"	"09"	82	17	99	10	85	97	10	90	100	3								
"LA"	2010	"Lafourche"	"01"	"04"	35	135	170	133	32	172	129	40	169	3								
"LA"	2010	"Lafourche"	"05"	"01A"	183	59	242	55	181	248	70	174	244	3								
"LA"	2010	"St. Charles"	"07"	"4"	182	287	469	279	176	474	262	198	460	3								
"LA"	2010	"Ascension"	"00"	"35"	334	125	459	94	323	455	71	377	448	3								
"LA"	2010	"Assumption"	"05"	"3"	74	33	107	48	59	111	28	77	105	3								
"LA"	2010	"Lafourche"	"01"	"03 B"	292	134	426	141	270	426	138	280	418	3								
"LA"	2010	"St. Mary"	"00"	"24A"	151	25	176	23	137	173	10	160	170	3								
"LA"	2010	"Iberia"	"05"	"03"	96	121	217	115	89	224	91	120	211	3								
"LA"	2010	"Ascension"	"00"	"51"	23	286	309	264	14	305	251	38	289	3								
"LA"	2010	"Ascension"	"00"	"56"	1	26	27	25	0	27	25	1	26	3								
"LA"	2010	"St. Mary"	"00"	"09"	53	38	91	43	48	93	35	54	89	3								
"LA"	2010	"St. James"	"00"	"08"	337	185	522	150	348	522	132	382	514	3								
"LA"	2010	"St. Charles"	"02"	"5 A"	416	79	495	82	398	498	75	419	494	3								
"LA"	2010	"St. Mary"	"00"	"04B"	112	207	319	202	111	321	172	134	306	3								
"LA"	2010	"St. Martin"	"03"	"9"	0	35	35	33	0	34	32	1	33	3								
"LA"	2010	"St. Bernard"	"00"	"44"	51	264	315	258	45	329	234	65	299	3								
"LA"	2010	"St. Bernard"	"00"	"14"	82	53	135	39	85	137	38	91	129	3								
"LA"	2010	"Iberia"	"13"	"03"	201	93	294	57	236	301	35	261	296	3								
"LA"	2010	"St. Mary"	"00"	"26A"	114	76	190	68	107	193	59	125	184	3								
"LA"	2010	"St. James"	"00"	"05"	158	230	388	219	155	387	209	174	383	3								
"LA"	2010	"St. James"	"00"	"12"	52	188	240	192	46	247	178	65	243	3								
"LA"	2010	"St. Charles"	"02"	"3"	341	93	434	85	328	438	81	349	430	3								
"LA"	2010	"St. Mary"	"00"	"35A"	152	65	217	58	154	219	53	160	213	3								
"LA"	2010	"St. John The Baptist"	"03"	"04"	101	367	468	349	104	472	341	114	455	3								
"LA"	2010	"Ascension"	"00"	"44"	71	303	374	307	61	381	291	77	368	3								
"LA"	2010	"Ascension"	"00"	"23"	174	92	266	68	176	268	51	204	255	3								
"LA"	2010	"St. Martin"	"07"	"1"	278	221	499	188	286	511	139	336	475	3								
"LA"	2010	"Iberia"	"01"	"03"	152	145	297	128	157	299	107	186	293	3								
"LA"	2010	"St. Martin"	"01"	"1"	191	83	274	68	191	277	53	220	273	3								
"LA"	2010	"Terrebonne"	"00"	"08"	321	162	483	134	324	487	165	310	475	3								
"LA"	2010	"Assumption"	"01"	"2"	228	347	575	404	154	583	312	241	553	3								
"LA"	2010	"Lafourche"	"04"	"04"	259	112	371	95	259	373	108	257	365	3								
"LA"	2010	"Iberia"	"07"	"02"	184	71	255	43	197	259	33	224	257	3								
"LA"	2010	"Iberia"	"11"	"02"	199	195	394	175	213	404	139	251	390	3								
"LA"	2010	"St. Bernard"	"00"	"53"	59	64	123	53	61	124	55	59	114	3								
"LA"	2010	"St. Martin"	"01"	"7"	121	79	200	74	122	204	49	146	195	3								
"LA"	2010	"St. Bernard"	"00"	"23"	28	31	59	21	33	62	28	29	57	3								
"LA"	2010	"St. John The Baptist"	"04"	"03"	61	343	404	326	57	402	320	73	393	3								
"LA"	2010	"Iberia"	"04"	"03"	56	290	346	296	36	347	269	61	330	3								
"LA"	2010	"Iberia"	"04"	"04"	93	123	216	113	100	221	99	108	207	3								
"LA"	2010	"St. Martin"	"03"	"1"	30	70	100	61	31	98	55	44	99	3								
"LA"	2010	"Terrebonne"	"00"	"42"	129	84	213	80	125	215	93	113	206	3								
"LA"	2010	"Assumption"	"06"	"1"	84	109	193	132	58	197	99	84	183	3								
"LA"	2010	"Iberia"	"03"	"04"	81	40	121	34	77	120	31	90	121	3								
"LA"	2010	"Terrebonne"	"00"	"29"	238	122	360	115	216	363	136	225	361	3								
"LA"	2010	"St. Charles"	"01"	"5"	8	213	221	211	4	224	207	11	218	3								
"LA"	2010	"Terrebonne"	"00"	"53"	98	120	218	117	97	227	124	92	216	3								
"LA"	2010	"Plaquemines"	"01"	"3"	26	233	259	225	18	297	196	57	253	3								
"LA"	2010	"Lafourche"	"04"	"03"	163	71	234	54	171	235	63	159	222	3								
"LA"	2010	"St. Charles"	"05"	"1"	78	516	594	513	79	611	481	95	576	3								
"LA"	2010	"Assumption"	"05"	"4"	27	15	42	22	19	43	6	33	39	3								
"LA"	2010	"Lafourche"	"05"	"01"	99	49	148	35	102	149	40	106	146	3								
"LA"	2010	"St. Bernard"	"00"	"34"	39	12	51	6	42	52	6	45	51	3								
"LA"	2010	"St. John The Baptist"	"Early Voting"		806	892	1698	814	806	1669	687	808	1495	3								
"LA"	2010	"St. Mary"	"00"	"24"	411	112	523	85	398	527	56	457	513	3								
"LA"	2010	"Lafourche"	"03"	"03"	475	164	639	144	454	640	161	459	620	3								
"LA"	2010	"Plaquemines"	"09"	"3"	27	18	45	14	16	45	10	35	45	3								
"LA"	2010	"Terrebonne"	"00"	"04 A"	205	79	284	73	197	286	81	200	281	3								
"LA"	2010	"St. Martin"	"08"	"1"	197	153	350	123	201	356	60	275	335	3								
"LA"	2010	"Lafourche"	"07"	"02"	161	56	217	51	148	217	63	150	213	3								
"LA"	2010	"Jefferson"	"00"	"199"	250	218	468	177	260	465	174	278	452	3								
"LA"	2010	"Assumption"	"03"	"2"	272	98	370	89	266	383	61	317	378	3								
"LA"	2010	"St. Mary"	"00"	"37"	25	185	210	179	26	214	160	36	196	3								
"LA"	2010	"Lafourche"	"03"	"06"	430	188	618	128	464	628	148	464	612	3								
"LA"	2010	"Lafourche"	"10"	"12"	239	125	364	98	251	366	100	254	354	3								
"LA"	2010	"St. Mary"	"00"	"26"	0	2	2	0	2	2	0	2	2	3								
"LA"	2010	"Terrebonne"	"00"	"51"	374	111	485	110	352	495	153	330	483	3								
"LA"	2010	"Plaquemines"	"09"	"1"	68	141	209	122	68	215	119	83	202	3								
"LA"	2010	"St. Bernard"	"00"	"50"	85	195	280	183	87	282	172	100	272	3								
"LA"	2010	"St. Bernard"	"00"	"40"	55	72	127	64	55	129	55	66	121	3								
"LA"	2010	"St. John The Baptist"	"07"	"07"	260	347	607	335	264	613	317	275	592	3								
"LA"	2010	"Terrebonne"	"00"	"14 K"	425	76	501	70	418	505	98	402	500	3								
"LA"	2010	"Iberia"	"Early Voting"		1686	796	2482	616	1752	2468	490	1881	2371	3								
"LA"	2010	"Lafourche"	"09"	"01"	159	94	253	94	149	256	89	153	242	3								
"LA"	2010	"St. Martin"	"05"	"4"	415	196	611	150	427	613	92	508	600	3								
"LA"	2010	"St. Mary"	"00"	"32"	178	64	242	53	175	240	45	192	237	3								
"LA"	2010	"Assumption"	"03"	"1"	181	102	283	110	167	288	79	189	268	3								
"LA"	2010	"Ascension"	"00"	"42"	102	120	222	114	98	221	96	120	216	3								
"LA"	2010	"St. Martin"	"04"	"2"	123	75	198	65	124	200	31	160	191	3								
"LA"	2010	"Ascension"	"00"	"50"	105	148	253	142	86	244	111	121	232	3								
"LA"	2010	"St. James"	"00"	"06"	361	251	612	233	359	614	173	424	597	3								
"LA"	2010	"St. Martin"	"03"	"5"	10	11	21	10	10	22	10	13	23	3								
"LA"	2010	"St. Charles"	"01"	"3"	246	355	601	326	249	591	307	275	582	3								
"LA"	2010	"Lafourche"	"10"	"08"	113	85	198	57	137	206	61	131	192	3								
"LA"	2010	"St. Charles"	"07"	"1"	224	112	336	103	211	334	98	231	329	3								
"LA"	2010	"Ascension"	"00"	"32"	374	226	600	211	344	600	168	405	573	3								
"LA"	2010	"Assumption"	"09"	"1"	204	159	363	146	207	370	76	270	346	3								
"LA"	2010	"St. Martin"	"07"	"3"	71	465	536	434	55	540	367	135	502	3								
"LA"	2010	"Iberia"	"14"	"03"	228	118	346	92	248	357	64	283	347	3								
"LA"	2010	"St. John The Baptist"	"06"	"01"	240	306	546	289	232	553	269	259	528	3								
"LA"	2010	"Lafourche"	"02"	"07"	52	250	302	237	49	302	243	51	294	3								
"LA"	2010	"St. Martin"	"04"	"5"	110	89	199	79	112	198	32	160	192	3								
"LA"	2010	"St. Charles"	"04"	"3"	225	73	298	67	217	298	57	238	295	3								
"LA"	2010	"St. Martin"	"03"	"3"	103	276	379	267	100	387	219	153	372	3								
"LA"	2010	"Ascension"	"00"	"54"	143	262	405	275	115	408	210	182	392	3								
"LA"	2010	"St. Mary"	"00"	"03"	90	247	337	253	83	354	243	95	338	3								
"LA"	2010	"Terrebonne"	"00"	"07 A"	80	171	251	170	75	253	167	77	244	3								
"LA"	2010	"Lafourche"	"10"	"10"	239	100	339	93	232	345	94	243	337	3								
"LA"	2010	"Ascension"	"00"	"43"	272	79	351	73	244	349	59	284	343	3								
"LA"	2010	"St. Charles"	"06"	"2"	95	79	174	74	97	176	59	108	167	3								
"LA"	2010	"Lafourche"	"05"	"02"	296	72	368	68	293	372	75	289	364	3								
"LA"	2010	"Lafourche"	"02"	"11"	124	195	319	206	110	324	193	124	317	3								
"LA"	2010	"Terrebonne"	"00"	"05"	191	172	363	169	181	374	173	181	354	3								
"LA"	2010	"St. Bernard"	"00"	"52"	154	175	329	158	161	343	133	182	315	3								
"LA"	2010	"Iberia"	"Provisional Votes"		0	0	0	0	0	0	0	0	0	3								
"LA"	2010	"Lafourche"	"02"	"03"	204	108	312	103	192	316	113	195	308	3								
"LA"	2010	"Iberia"	"11"	"05"	34	37	71	33	36	71	21	48	69	3								
"LA"	2010	"Ascension"	"00"	"27"	513	164	677	148	482	680	101	559	660	3								
"LA"	2010	"Terrebonne"	"00"	"31"	67	219	286	205	72	287	205	71	276	3								
"LA"	2010	"Lafourche"	"09"	"02"	156	61	217	39	165	219	46	171	217	3								
"LA"	2010	"St. John The Baptist"	"07"	"04"	201	141	342	127	205	342	116	210	326	3								
"LA"	2010	"St. Charles"	"04"	"1 A"	141	88	229	76	137	228	73	146	219	3								
"LA"	2010	"St. Charles"	"01"	"2"	84	167	251	160	82	252	151	91	242	3								
"LA"	2010	"Assumption"	"08"	"1 A"	230	109	339	137	200	345	63	264	327	3								
"LA"	2010	"St. Bernard"	"00"	"30"	244	154	398	110	253	401	102	282	384	3								
"LA"	2010	"St. Mary"	"00"	"27"	149	160	309	152	137	308	128	166	294	3								
"LA"	2010	"St. James"	"00"	"02"	59	211	270	203	55	274	192	68	260	3								
"LA"	2010	"St. John The Baptist"	"02"	"04"	286	104	390	89	286	392	72	305	377	3								
"LA"	2010	"St. Bernard"	"00"	"42 A"	154	66	220	61	148	223	50	168	218	3								
"LA"	2010	"Terrebonne"	"00"	"80"	71	113	184	110	67	183	110	69	179	3								
"LA"	2010	"Lafourche"	"11"	"04"	163	25	188	22	160	189	26	161	187	3								
"LA"	2010	"St. Martin"	"09"	"3"	345	271	616	231	359	627	153	445	598	3								
"LA"	2010	"Jefferson"	"00"	"GI001"	224	97	321	73	235	337	89	243	332	3								
"LA"	2010	"Lafourche"	"06"	"01 B"	322	165	487	140	332	495	128	358	486	3								
"LA"	2010	"Terrebonne"	"00"	"20"	223	184	407	164	204	409	194	201	395	3								
"LA"	2010	"St. Bernard"	"00"	"58"	29	19	48	19	22	49	18	28	46	3								
"LA"	2010	"St. Martin"	"Early Voting"		934	495	1429	406	965	1417	294	1075	1369	3								
"LA"	2010	"St. Mary"	"00"	"12A"	98	57	155	48	89	151	40	111	151	3								
"LA"	2010	"St. John The Baptist"	"04"	"01"	35	35	70	37	32	72	29	35	64	3								
"LA"	2010	"St. Mary"	"00"	"01"	27	30	57	20	36	60	16	41	57	3								
"LA"	2010	"St. Mary"	"00"	"19D"	0	0	0	0	0	0	0	0	0	3								
"LA"	2010	"St. Bernard"	"00"	"24"	249	117	366	98	257	379	80	277	357	3								
"LA"	2010	"St. James"	"00"	"15B"	21	39	60	38	21	60	34	21	55	3								
"LA"	2010	"St. Martin"	"09"	"1"	232	134	366	113	250	381	58	305	363	3								
"LA"	2010	"Iberia"	"05"	"02"	73	114	187	102	78	190	86	100	186	3								
"LA"	2010	"Terrebonne"	"00"	"09"	132	46	178	42	127	178	51	125	176	3								
"LA"	2010	"Lafourche"	"06"	"04"	76	109	185	90	84	188	92	88	180	3								
"LA"	2010	"Plaquemines"	"07"	"1"	105	117	222	83	87	230	79	137	216	3								
"LA"	2010	"Terrebonne"	"00"	"64"	128	32	160	42	110	161	54	109	163	3								
"LA"	2010	"Terrebonne"	"00"	"54"	39	41	80	31	45	81	41	37	78	3								
"LA"	2010	"St. John The Baptist"	"02"	"02"	80	269	349	263	78	360	251	91	342	3								
"LA"	2010	"Iberia"	"07"	"05"	121	29	150	12	143	159	6	154	160	3								
"LA"	2010	"St. Martin"	"01"	"3"	67	51	118	46	66	120	37	80	117	3								
"LA"	2010	"Terrebonne"	"00"	"84"	207	48	255	41	211	256	67	187	254	3								
"LA"	2010	"St. James"	"00"	"18"	188	308	496	260	211	491	253	218	471	3								
"LA"	2010	"St. Charles"	"04"	"4"	86	235	321	238	84	326	216	90	306	3								
"LA"	2010	"Assumption"	"02"	"2"	102	82	184	89	94	192	80	97	177	3								
"LA"	2010	"Assumption"	"Early Voting"		233	169	402	210	174	400	163	206	369	3								
"LA"	2010	"Assumption"	"05"	"1"	34	191	225	203	16	229	195	31	226	3								
"LA"	2010	"St. John The Baptist"	"07"	"05"	143	66	209	66	134	208	58	146	204	3								
"LA"	2010	"St. Martin"	"03"	"1B"	9	6	15	7	6	14	6	9	15	3								
"LA"	2010	"Terrebonne"	"00"	"07 L"	88	202	290	207	75	297	202	79	281	3								
"LA"	2010	"Terrebonne"	"00"	"52"	259	204	463	194	256	470	221	244	465	3								
"LA"	2010	"Ascension"	"00"	"31"	174	151	325	161	147	331	128	185	313	3								
"LA"	2010	"St. Charles"	"07"	"3 A"	308	80	388	59	311	390	66	321	387	3								
"LA"	2010	"Terrebonne"	"00"	"28"	56	19	75	15	58	76	16	57	73	3								
"LA"	2010	"Terrebonne"	"00"	"85"	459	83	542	62	473	550	131	418	549	3								
"LA"	2010	"St. Bernard"	"00"	"42"	258	123	381	109	247	382	91	289	380	3								
"LA"	2010	"St. Charles"	"07"	"2"	292	62	354	40	298	352	46	305	351	3								
"LA"	2010	"Lafourche"	"04"	"06"	319	115	434	95	333	445	96	336	432	3								
"LA"	2010	"Terrebonne"	"00"	"90"	431	59	490	43	428	491	95	390	485	3								
"LA"	2010	"St. John The Baptist"	"03"	"01"	101	220	321	205	112	325	189	123	312	3								
"LA"	2010	"St. Mary"	"00"	"30"	73	75	148	73	67	147	62	81	143	3								
"LA"	2010	"St. John The Baptist"	"03"	"03"	23	446	469	441	6	469	420	25	445	3								
"LA"	2010	"St. James"	"00"	"03"	409	446	855	403	427	868	350	499	849	3								
"LA"	2010	"St. John The Baptist"	"01"	"02"	18	481	499	476	14	511	455	30	485	3								
"LA"	2010	"St. James"	"00"	"15"	30	163	193	167	22	197	159	26	185	3								
"LA"	2010	"Terrebonne"	"00"	"63"	85	53	138	50	81	142	55	80	135	3								
"LA"	2010	"Terrebonne"	"00"	"57 A"	178	60	238	54	173	240	66	170	236	3								
"LA"	2010	"Terrebonne"	"00"	"25"	250	67	317	64	229	318	85	226	311	3								
"LA"	2010	"St. Martin"	"02"	"3"	11	163	174	168	6	181	139	16	155	3								
"LA"	2010	"St. James"	"00"	"07"	9	220	229	218	4	231	210	13	223	3								
"LA"	2010	"St. Mary"	"00"	"28"	276	59	335	49	274	340	37	295	332	3								
"LA"	2010	"St. Martin"	"01"	"4"	145	71	216	77	148	230	50	174	224	3								
"LA"	2010	"St. Martin"	"06"	"3B"	31	22	53	21	34	55	12	39	51	3								
"LA"	2010	"Terrebonne"	"00"	"78"	2	5	7	7	0	7	5	2	7	3								
"LA"	2010	"Lafourche"	"10"	"16"	149	85	234	81	135	228	92	135	227	3								
"LA"	2010	"Lafourche"	"01"	"02"	104	80	184	70	101	181	76	103	179	3								
"LA"	2010	"Terrebonne"	"00"	"68"	235	130	365	124	237	375	152	213	365	3								
"LA"	2010	"Ascension"	"00"	"30"	137	152	289	155	112	289	126	152	278	3								
