state	year	county_name	town_name	county	town	ward	cd	precinct	g2000_BALL_tv	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	g2000_USS_dv	g2000_USS_rv	g2000_USS_tv	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv
"MI"	2000	"ALCONA"	"ALCONA TOWNSHIP"	1	2	0	5	1	458	198	247	455	176	256	439	234	166	405
"MI"	2000	"ALCONA"	"ALCONA TOWNSHIP"	1	2	0	5	901	281	120	151	275	108	166	274	126	126	252
"MI"	2000	"ALCONA"	"CALEDONIA TOWNSHIP"	1	4	0	5	1	529	244	270	525	206	287	502	246	200	449
"MI"	2000	"ALCONA"	"CALEDONIA TOWNSHIP"	1	4	0	5	901	145	65	77	145	63	78	144	80	57	139
"MI"	2000	"ALCONA"	"CURTIS TOWNSHIP"	1	6	0	5	1	487	267	198	481	231	226	466	293	115	411
"MI"	2000	"ALCONA"	"CURTIS TOWNSHIP"	1	6	0	5	901	147	66	79	145	62	79	141	88	48	136
"MI"	2000	"ALCONA"	"GREENBUSH TOWNSHIP"	1	8	0	5	1	767	335	408	760	286	441	743	445	260	711
"MI"	2000	"ALCONA"	"GUSTIN TOWNSHIP"	1	10	0	5	1	299	132	156	295	100	182	284	148	100	250
"MI"	2000	"ALCONA"	"GUSTIN TOWNSHIP"	1	10	0	5	901	63	21	41	62	15	43	58	28	29	57
"MI"	2000	"ALCONA"	"HARRISVILLE TOWNSHIP"	1	12	0	5	1	584	222	341	579	179	350	545	275	205	487
"MI"	2000	"ALCONA"	"HARRISVILLE TOWNSHIP"	1	12	0	5	901	150	57	88	149	47	95	147	79	59	140
"MI"	2000	"ALCONA"	"HAWES TOWNSHIP"	1	14	0	5	1	444	226	196	437	194	212	416	262	104	369
"MI"	2000	"ALCONA"	"HAWES TOWNSHIP"	1	14	0	5	901	153	80	64	147	74	73	147	93	40	134
"MI"	2000	"ALCONA"	"HAYNES TOWNSHIP"	1	16	0	5	1	345	132	201	341	125	194	327	176	121	300
"MI"	2000	"ALCONA"	"HAYNES TOWNSHIP"	1	16	0	5	901	78	33	42	77	27	47	74	37	37	75
"MI"	2000	"ALCONA"	"MIKADO TOWNSHIP"	1	18	0	5	1	369	141	209	361	110	230	350	211	115	328
"MI"	2000	"ALCONA"	"MIKADO TOWNSHIP"	1	18	0	5	901	49	16	32	48	14	34	49	25	23	48
"MI"	2000	"ALCONA"	"MILLEN TOWNSHIP"	1	20	0	5	1	228	105	116	226	91	121	216	130	55	187
"MI"	2000	"ALCONA"	"MITCHELL TOWNSHIP"	1	22	0	5	1	226	96	118	221	82	103	190	102	62	169
"MI"	2000	"ALCONA"	"HARRISVILLE CITY"	1	52	0	5	901	59	31	26	58	27	29	58	35	24	59
"MI"	2000	"ALCONA"	"HARRISVILLE CITY"	1	52	1	5	1	62	32	25	59	27	26	56	32	20	52
"MI"	2000	"ALCONA"	"HARRISVILLE CITY"	1	52	2	5	1	84	48	29	83	43	38	83	55	18	74
"MI"	2000	"ALCONA"	"HARRISVILLE CITY"	1	52	3	5	1	68	29	38	68	18	46	66	36	24	61
"MI"	2000	"ALGER"	"AU TRAIN TOWNSHIP"	2	2	0	1	1	585	252	299	572	244	303	560	339	228	570
"MI"	2000	"ALGER"	"BURT TOWNSHIP"	2	4	0	1	1	331	144	167	328	132	164	309	203	109	312
"MI"	2000	"ALGER"	"GRAND ISLAND TOWNSHIP"	2	6	0	1	1	32	14	17	31	13	15	28	20	11	31
"MI"	2000	"ALGER"	"LIMESTONE TOWNSHIP"	2	8	0	1	1	209	102	93	205	106	86	196	117	73	197
"MI"	2000	"ALGER"	"MATHIAS TOWNSHIP"	2	10	0	1	1	276	136	107	255	125	108	237	159	82	243
"MI"	2000	"ALGER"	"MUNISING TOWNSHIP"	2	12	0	1	1	655	328	418	771	318	423	764	444	333	780
"MI"	2000	"ALGER"	"MUNISING TOWNSHIP"	2	12	0	1	2	345	70	142	216	79	118	206	96	117	218
"MI"	2000	"ALGER"	"ONOTA TOWNSHIP"	2	14	0	1	1	226	123	90	225	111	99	214	141	78	220
"MI"	2000	"ALGER"	"ROCK RIVER TOWNSHIP"	2	16	0	1	1	199	104	91	199	101	88	193	125	66	194
"MI"	2000	"ALGER"	"ROCK RIVER TOWNSHIP"	2	16	0	1	2	208	94	105	204	91	106	202	112	90	206
"MI"	2000	"ALGER"	"ROCK RIVER TOWNSHIP"	2	16	0	1	3	208	122	73	203	113	73	195	141	55	198
"MI"	2000	"ALGER"	"MUNISING CITY"	2	52	0	1	1	446	209	216	436	199	211	427	278	152	432
"MI"	2000	"ALGER"	"MUNISING CITY"	2	52	0	1	2	736	373	324	721	346	319	680	456	251	711
"MI"	2000	"ALLEGAN"	"ALLEGAN TOWNSHIP"	3	2	0	2	1	1727	741	903	1708	695	946	1695	507	1062	1655
"MI"	2000	"ALLEGAN"	"CASCO TOWNSHIP"	3	4	0	6	1	1255	536	662	1245	486	715	1240	276	878	1221
"MI"	2000	"ALLEGAN"	"CHESHIRE TOWNSHIP"	3	6	0	6	1	837	371	424	827	337	439	821	215	531	805
"MI"	2000	"ALLEGAN"	"CLYDE TOWNSHIP"	3	8	0	2	1	621	237	361	613	218	379	611	193	396	606
"MI"	2000	"ALLEGAN"	"DORR TOWNSHIP"	3	10	0	2	1	1826	518	1271	1819	465	1298	1797	395	1298	1737
"MI"	2000	"ALLEGAN"	"DORR TOWNSHIP"	3	10	0	2	3	1230	348	852	1222	332	844	1215	274	875	1194
"MI"	2000	"ALLEGAN"	"FILLMORE TOWNSHIP"	3	12	0	2	1	1335	163	1149	1322	141	1157	1305	127	1168	1297
"MI"	2000	"ALLEGAN"	"GANGES TOWNSHIP"	3	14	0	2	1	1183	480	650	1178	438	681	1167	372	730	1150
"MI"	2000	"ALLEGAN"	"GUNPLAIN TOWNSHIP"	3	16	0	2	1	1651	678	862	1597	620	924	1587	493	947	1517
"MI"	2000	"ALLEGAN"	"GUNPLAIN TOWNSHIP"	3	16	0	2	2	959	408	516	957	361	539	945	321	541	912
"MI"	2000	"ALLEGAN"	"HEATH TOWNSHIP"	3	18	0	2	1	1316	271	1025	1314	275	1010	1302	213	1056	1294
"MI"	2000	"ALLEGAN"	"HOPKINS TOWNSHIP"	3	20	0	2	1	1158	386	738	1145	357	757	1141	291	784	1127
"MI"	2000	"ALLEGAN"	"LAKETOWN TOWNSHIP"	3	22	0	2	1	2283	499	1727	2274	486	1735	2267	400	1834	2263
"MI"	2000	"ALLEGAN"	"LAKETOWN TOWNSHIP"	3	22	0	2	2	960	264	658	956	247	669	952	219	702	946
"MI"	2000	"ALLEGAN"	"LEE TOWNSHIP"	3	24	0	6	1	847	428	382	841	389	403	829	295	470	814
"MI"	2000	"ALLEGAN"	"LEIGHTON TOWNSHIP"	3	26	0	2	1	1786	360	1386	1775	370	1366	1764	293	1392	1738
"MI"	2000	"ALLEGAN"	"MANLIUS TOWNSHIP"	3	28	0	2	1	1243	336	862	1232	326	880	1227	267	916	1217
"MI"	2000	"ALLEGAN"	"MARTIN TOWNSHIP"	3	30	0	2	1	1056	308	727	1052	303	728	1044	261	744	1023
"MI"	2000	"ALLEGAN"	"MONTEREY TOWNSHIP"	3	32	0	2	1	820	285	512	815	276	516	809	221	539	798
"MI"	2000	"ALLEGAN"	"OTSEGO TOWNSHIP"	3	34	0	2	1	418	179	225	415	165	231	411	138	236	393
"MI"	2000	"ALLEGAN"	"OTSEGO TOWNSHIP"	3	34	0	6	2	1580	705	831	1575	648	860	1547	390	1090	1522
"MI"	2000	"ALLEGAN"	"OVERISEL TOWNSHIP"	3	36	0	2	1	1407	120	1261	1403	126	1257	1402	100	1277	1396
"MI"	2000	"ALLEGAN"	"SALEM TOWNSHIP"	3	38	0	2	1	1552	389	1104	1509	380	1091	1502	316	1125	1482
"MI"	2000	"ALLEGAN"	"SAUGATUCK TOWNSHIP"	3	40	0	2	1	1745	815	854	1731	784	875	1710	669	958	1690
"MI"	2000	"ALLEGAN"	"TROWBRIDGE TOWNSHIP"	3	42	0	6	1	1040	402	600	1032	389	608	1028	236	696	1000
"MI"	2000	"ALLEGAN"	"VALLEY TOWNSHIP"	3	44	0	2	1	750	329	396	749	289	418	740	239	437	716
"MI"	2000	"ALLEGAN"	"WATSON TOWNSHIP"	3	46	0	2	1	785	313	440	782	308	452	779	259	456	753
"MI"	2000	"ALLEGAN"	"WAYLAND TOWNSHIP"	3	48	0	2	1	1261	504	778	1318	507	764	1306	403	807	1271
"MI"	2000	"ALLEGAN"	"ALLEGAN CITY"	3	52	0	2	1	618	300	290	611	257	314	601	211	356	594
"MI"	2000	"ALLEGAN"	"ALLEGAN CITY"	3	52	0	2	2	1126	472	569	1096	457	585	1085	361	635	1054
"MI"	2000	"ALLEGAN"	"FENNVILLE CITY"	3	54	0	2	1	367	158	193	365	143	202	353	126	205	349
"MI"	2000	"ALLEGAN"	"HOLLAND CITY"	3	56	0	2	901	685	130	534	673	134	528	676	98	569	674
"MI"	2000	"ALLEGAN"	"HOLLAND CITY"	3	56	4	2	2	386	115	265	385	107	263	379	85	291	382
"MI"	2000	"ALLEGAN"	"HOLLAND CITY"	3	56	5	2	1	736	182	532	729	158	547	726	135	568	715
"MI"	2000	"ALLEGAN"	"HOLLAND CITY"	3	56	5	2	2	745	163	559	741	154	572	736	117	605	730
"MI"	2000	"ALLEGAN"	"HOLLAND CITY"	3	56	5	2	3	612	159	435	611	147	440	603	117	462	593
"MI"	2000	"ALLEGAN"	"OTSEGO CITY"	3	58	0	6	1	1454	697	705	1446	624	779	1437	405	966	1419
"MI"	2000	"ALLEGAN"	"PLAINWELL CITY"	3	60	0	2	1	1612	812	731	1601	728	810	1585	603	852	1523
"MI"	2000	"ALLEGAN"	"SAUGATUCK CITY"	3	62	0	2	1	644	315	290	640	313	291	631	263	332	627
"MI"	2000	"ALLEGAN"	"SOUTH HAVEN CITY"	3	63	0	6	1	10	4	6	10	2	8	10	3	7	10
"MI"	2000	"ALLEGAN"	"WAYLAND CITY"	3	64	0	2	1	1585	615	932	1577	578	966	1571	486	977	1532
"MI"	2000	"ALPENA"	"ALPENA TOWNSHIP"	4	2	0	1	1	790	402	369	784	338	387	737	515	241	757
"MI"	2000	"ALPENA"	"ALPENA TOWNSHIP"	4	2	0	1	2	1268	671	561	1259	557	587	1165	817	336	1158
"MI"	2000	"ALPENA"	"ALPENA TOWNSHIP"	4	2	0	1	3	1026	529	471	1021	425	504	944	672	284	959
"MI"	2000	"ALPENA"	"ALPENA TOWNSHIP"	4	2	0	1	4	609	294	296	604	240	303	556	401	172	576
"MI"	2000	"ALPENA"	"ALPENA TOWNSHIP"	4	2	0	1	5	276	122	144	271	106	145	259	170	89	261
"MI"	2000	"ALPENA"	"ALPENA TOWNSHIP"	4	2	0	1	901	740	357	338	709	326	368	704	478	219	705
"MI"	2000	"ALPENA"	"GREEN TOWNSHIP"	4	4	0	1	1	547	246	289	543	219	298	532	303	218	523
"MI"	2000	"ALPENA"	"LONG RAPIDS TOWNSHIP"	4	6	0	1	1	487	216	256	485	179	259	448	262	200	463
"MI"	2000	"ALPENA"	"MAPLE RIDGE TOWNSHIP"	4	8	0	1	1	671	329	314	664	289	316	615	404	221	627
"MI"	2000	"ALPENA"	"MAPLE RIDGE TOWNSHIP"	4	8	0	1	901	86	41	35	81	33	40	79	53	24	80
"MI"	2000	"ALPENA"	"OSSINEKE TOWNSHIP"	4	10	0	1	1	796	292	479	790	249	478	741	412	331	746
"MI"	2000	"ALPENA"	"SANBORN TOWNSHIP"	4	12	0	1	1	987	424	534	980	322	529	874	597	331	935
"MI"	2000	"ALPENA"	"WELLINGTON TOWNSHIP"	4	14	0	1	1	151	43	70	114	38	69	110	61	49	111
"MI"	2000	"ALPENA"	"WILSON TOWNSHIP"	4	16	0	1	1	925	367	532	913	312	567	900	522	378	909
"MI"	2000	"ALPENA"	"ALPENA CITY"	4	52	0	1	1	606	365	190	585	312	228	571	448	113	573
"MI"	2000	"ALPENA"	"ALPENA CITY"	4	52	0	1	2	671	407	223	648	350	267	632	498	134	637
"MI"	2000	"ALPENA"	"ALPENA CITY"	4	52	0	1	3	978	506	446	960	432	505	955	646	297	949
"MI"	2000	"ALPENA"	"ALPENA CITY"	4	52	0	1	4	943	497	409	925	407	484	914	642	259	906
"MI"	2000	"ALPENA"	"ALPENA CITY"	4	52	0	1	5	958	480	441	933	389	527	928	609	313	928
"MI"	2000	"ALPENA"	"ALPENA CITY"	4	52	0	1	6	883	465	372	863	379	455	855	599	245	852
"MI"	2000	"ANTRIM"	"BANKS TOWNSHIP"	5	2	0	1	1	923	244	615	904	232	630	890	346	528	890
"MI"	2000	"ANTRIM"	"CENTRAL LAKE TOWNSHIP"	5	4	0	1	1	1214	451	699	1191	394	743	1175	518	639	1176
"MI"	2000	"ANTRIM"	"CHESTONIA TOWNSHIP"	5	6	0	1	1	215	84	120	211	78	120	208	99	107	211
"MI"	2000	"ANTRIM"	"CUSTER TOWNSHIP"	5	8	0	1	1	486	142	323	479	155	307	474	216	250	474
"MI"	2000	"ANTRIM"	"ECHO TOWNSHIP"	5	10	0	1	1	435	193	217	424	186	218	417	235	180	423
"MI"	2000	"ANTRIM"	"ELK RAPIDS TOWNSHIP"	5	12	0	1	1	1582	605	910	1558	569	948	1548	741	791	1550
"MI"	2000	"ANTRIM"	"FOREST HOME TOWNSHIP"	5	14	0	1	1	1176	407	727	1170	393	743	1157	532	624	1167
"MI"	2000	"ANTRIM"	"HELENA TOWNSHIP"	5	16	0	1	1	626	251	332	605	242	335	596	321	263	598
"MI"	2000	"ANTRIM"	"JORDAN TOWNSHIP"	5	18	0	1	1	356	125	144	288	124	138	278	158	110	281
"MI"	2000	"ANTRIM"	"KEARNEY TOWNSHIP"	5	20	0	1	1	843	312	480	817	270	501	802	386	410	804
"MI"	2000	"ANTRIM"	"MANCELONA TOWNSHIP"	5	22	0	1	1	1359	606	694	1335	514	751	1314	728	564	1319
"MI"	2000	"ANTRIM"	"MILTON TOWNSHIP"	5	24	0	1	1	1275	432	748	1231	409	772	1221	547	663	1226
"MI"	2000	"ANTRIM"	"STAR TOWNSHIP"	5	26	0	1	1	328	120	189	323	107	187	317	149	159	320
"MI"	2000	"ANTRIM"	"TORCH LAKE TOWNSHIP"	5	28	0	1	1	840	298	491	811	276	508	799	365	435	806
"MI"	2000	"ANTRIM"	"WARNER TOWNSHIP"	5	30	0	1	1	163	59	91	160	69	83	159	99	56	161
"MI"	2000	"ARENAC"	"ADAMS TOWNSHIP"	6	2	0	5	1	185	70	116	187	55	129	186	123	53	181
"MI"	2000	"ARENAC"	"ARENAC TOWNSHIP"	6	4	0	5	1	408	226	176	414	201	179	392	313	70	386
"MI"	2000	"ARENAC"	"AU GRES TOWNSHIP"	6	6	0	5	1	263	130	123	263	113	131	250	195	32	232
"MI"	2000	"ARENAC"	"AU GRES TOWNSHIP"	6	6	0	5	2	257	140	105	254	124	113	241	187	39	230
"MI"	2000	"ARENAC"	"CLAYTON TOWNSHIP"	6	8	0	5	1	175	92	87	180	83	90	175	124	45	170
"MI"	2000	"ARENAC"	"CLAYTON TOWNSHIP"	6	8	0	5	2	185	112	75	192	97	80	183	139	39	181
"MI"	2000	"ARENAC"	"DEEP RIVER TOWNSHIP"	6	10	0	5	1	975	545	428	988	497	458	975	802	152	971
"MI"	2000	"ARENAC"	"LINCOLN TOWNSHIP"	6	12	0	5	1	382	196	189	397	183	194	388	312	73	390
"MI"	2000	"ARENAC"	"MASON TOWNSHIP"	6	14	0	5	1	303	146	156	305	121	161	285	202	73	275
"MI"	2000	"ARENAC"	"MOFFATT TOWNSHIP"	6	16	0	5	1	549	287	250	553	254	272	548	402	113	533
"MI"	2000	"ARENAC"	"SIMS TOWNSHIP"	6	18	0	5	1	436	217	210	438	198	213	418	279	119	401
"MI"	2000	"ARENAC"	"SIMS TOWNSHIP"	6	18	0	5	901	266	106	157	265	92	156	251	151	91	243
"MI"	2000	"ARENAC"	"STANDISH TOWNSHIP"	6	20	0	5	1	494	308	200	522	267	221	494	401	80	482
"MI"	2000	"ARENAC"	"STANDISH TOWNSHIP"	6	20	0	5	2	141	73	71	145	68	72	141	105	34	139
"MI"	2000	"ARENAC"	"STANDISH TOWNSHIP"	6	20	0	5	901	175	101	58	166	85	63	152	142	12	155
"MI"	2000	"ARENAC"	"STANDISH TOWNSHIP"	6	20	0	5	902	26	11	11	24	11	12	23	16	7	23
"MI"	2000	"ARENAC"	"TURNER TOWNSHIP"	6	22	0	5	1	242	92	142	241	80	144	232	154	63	219
"MI"	2000	"ARENAC"	"WHITNEY TOWNSHIP"	6	24	0	5	1	225	110	119	232	110	115	226	155	67	227
"MI"	2000	"ARENAC"	"WHITNEY TOWNSHIP"	6	24	0	5	2	299	130	173	308	143	155	304	200	96	302
"MI"	2000	"ARENAC"	"AU GRES CITY"	6	52	0	5	1	460	220	241	477	194	262	469	309	145	468
"MI"	2000	"ARENAC"	"OMER CITY"	6	54	1	5	1	55	35	24	60	32	27	60	44	10	55
"MI"	2000	"ARENAC"	"OMER CITY"	6	54	2	5	1	23	18	12	32	16	13	33	24	4	30
"MI"	2000	"ARENAC"	"OMER CITY"	6	54	3	5	1	36	24	11	35	16	16	32	24	7	31
"MI"	2000	"ARENAC"	"STANDISH CITY"	6	56	1	5	1	183	97	88	188	86	87	174	131	41	173
"MI"	2000	"ARENAC"	"STANDISH CITY"	6	56	2	5	1	231	118	120	241	109	120	233	168	59	229
"MI"	2000	"ARENAC"	"STANDISH CITY"	6	56	3	5	1	165	81	79	162	82	77	161	120	34	156
"MI"	2000	"ARENAC"	"{Statistical Adjustments}"	6	9999	0		9999	216	0	0	-2	0	0	-2	0	0	0
"MI"	2000	"BARAGA"	"ARVON TOWNSHIP"	7	2	0	1	1	273	108	139	268	120	131	259	135	118	270
"MI"	2000	"BARAGA"	"BARAGA TOWNSHIP"	7	4	0	1	1	511	229	237	493	198	199	409	269	195	471
"MI"	2000	"BARAGA"	"BARAGA TOWNSHIP"	7	4	0	1	2	212	68	133	210	73	125	200	94	107	205
"MI"	2000	"BARAGA"	"BARAGA TOWNSHIP"	7	4	0	1	3	132	41	84	129	40	74	117	48	78	126
"MI"	2000	"BARAGA"	"BARAGA TOWNSHIP"	7	4	0	1	4	172	59	99	167	67	81	151	81	78	165
"MI"	2000	"BARAGA"	"BARAGA TOWNSHIP"	7	4	0	1	901	136	62	52	115	45	54	101	66	46	115
"MI"	2000	"BARAGA"	"COVINGTON TOWNSHIP"	7	6	0	1	1	311	125	156	293	129	167	303	176	127	307
"MI"	2000	"BARAGA"	"LANSE TOWNSHIP"	7	8	0	1	1	1291	502	718	1275	561	668	1259	729	520	1280
"MI"	2000	"BARAGA"	"LANSE TOWNSHIP"	7	8	0	1	2	295	126	143	284	116	155	283	174	112	293
"MI"	2000	"BARAGA"	"SPURR TOWNSHIP"	7	10	0	1	1	161	80	75	159	74	80	158	106	49	158
"MI"	2000	"BARRY"	"ASSYRIA TOWNSHIP"	8	2	0	7	1	911	336	532	907	340	527	898	289	550	879
"MI"	2000	"BARRY"	"BALTIMORE TOWNSHIP"	8	4	0		1	862	326	505	862	317	510	854	0	0	0
"MI"	2000	"BARRY"	"BALTIMORE TOWNSHIP"	8	4	0	10	1	0	0	0	0	0	0	0	282	497	828
"MI"	2000	"BARRY"	"BARRY TOWNSHIP"	8	6	0	2	1	830	265	538	828	255	538	819	247	526	800
"MI"	2000	"BARRY"	"BARRY TOWNSHIP"	8	6	0	2	2	789	359	407	786	339	419	784	330	397	762
"MI"	2000	"BARRY"	"CARLTON TOWNSHIP"	8	8	0	3	1	1143	359	721	1138	347	731	1126	297	768	1104
"MI"	2000	"BARRY"	"CASTLETON TOWNSHIP"	8	10	0	3	1	1249	529	671	1244	510	678	1229	458	702	1210
"MI"	2000	"BARRY"	"HASTINGS TOWNSHIP"	8	12	0	3	1	1410	550	813	1402	533	839	1396	473	865	1373
"MI"	2000	"BARRY"	"HOPE TOWNSHIP"	8	14	0	3	1	803	384	395	799	369	396	791	350	382	766
"MI"	2000	"BARRY"	"HOPE TOWNSHIP"	8	14	0	2	2	675	293	358	671	289	365	671	249	375	654
"MI"	2000	"BARRY"	"IRVING TOWNSHIP"	8	16	0	3	1	419	99	311	417	89	314	412	93	296	399
"MI"	2000	"BARRY"	"IRVING TOWNSHIP"	8	16	0	3	2	824	230	563	822	247	541	815	219	560	802
"MI"	2000	"BARRY"	"JOHNSTOWN TOWNSHIP"	8	18	0	7	1	1471	599	829	1465	613	810	1460	502	885	1435
"MI"	2000	"BARRY"	"MAPLE GROVE TOWNSHIP"	8	20	0	7	1	660	226	423	658	218	419	652	191	421	634
"MI"	2000	"BARRY"	"ORANGEVILLE TOWNSHIP"	8	22	0	2	1	1431	623	761	1426	591	779	1414	540	753	1374
"MI"	2000	"BARRY"	"PRAIRIEVILLE TOWNSHIP"	8	24	0	2	1	896	375	484	890	353	504	882	328	472	838
"MI"	2000	"BARRY"	"PRAIRIEVILLE TOWNSHIP"	8	24	0	2	2	807	358	420	803	332	443	798	304	430	762
"MI"	2000	"BARRY"	"RUTLAND TOWNSHIP"	8	26	0	3	1	1837	726	1059	1831	680	1082	1814	601	1127	1775
"MI"	2000	"BARRY"	"THORNAPPLE TOWNSHIP"	8	28	0	2	1	1577	416	1114	1568	387	1145	1558	307	1176	1518
"MI"	2000	"BARRY"	"THORNAPPLE TOWNSHIP"	8	28	0	2	2	1609	482	1085	1599	480	1071	1593	390	1111	1553
"MI"	2000	"BARRY"	"WOODLAND TOWNSHIP"	8	30	0	3	1	1037	330	677	1034	321	671	1025	277	692	1004
"MI"	2000	"BARRY"	"YANKEE SPRINGS TOWNSHIP"	8	32	0	2	1	2017	624	1354	2015	615	1344	2002	508	1408	1973
"MI"	2000	"BARRY"	"HASTINGS CITY"	8	52	1	3	1	939	378	526	934	363	544	924	313	572	903
"MI"	2000	"BARRY"	"HASTINGS CITY"	8	52	2	3	1	699	322	353	698	291	378	692	276	371	674
"MI"	2000	"BARRY"	"HASTINGS CITY"	8	52	3	3	1	664	273	368	656	268	373	657	223	400	641
"MI"	2000	"BARRY"	"HASTINGS CITY"	8	52	4	3	1	793	307	449	791	282	476	787	253	498	767
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	1	744	348	368	741	333	375	730	614	97	726
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	2	710	373	316	703	315	361	699	576	99	684
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	3	818	421	372	812	388	393	804	685	108	799
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	4	666	385	263	656	342	290	648	559	73	649
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	5	948	534	378	937	482	400	920	790	108	912
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	6	727	368	340	723	332	367	711	574	125	704
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	7	309	156	146	309	148	144	300	252	51	304
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	8	760	406	331	757	347	370	741	603	126	740
"MI"	2000	"BAY"	"BANGOR TOWNSHIP"	9	2	0	5	901	1934	1043	820	1905	971	886	1891	1544	331	1894
"MI"	2000	"BAY"	"BEAVER TOWNSHIP"	9	4	0	5	1	1327	618	664	1317	566	686	1295	1049	213	1286
"MI"	2000	"BAY"	"FRANKENLUST TOWNSHIP"	9	6	0	5	1	1531	520	972	1525	479	987	1499	1052	409	1481
"MI"	2000	"BAY"	"FRASER TOWNSHIP"	9	8	0	5	1	865	469	376	858	430	402	842	706	125	838
"MI"	2000	"BAY"	"FRASER TOWNSHIP"	9	8	0	5	2	718	368	322	711	372	315	705	597	95	702
"MI"	2000	"BAY"	"GARFIELD TOWNSHIP"	9	10	0	5	1	798	431	347	795	376	378	777	675	98	786
"MI"	2000	"BAY"	"GIBSON TOWNSHIP"	9	12	0	5	1	481	236	232	477	217	244	476	366	90	465
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	1	479	249	216	478	225	240	473	393	74	472
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	2	692	356	315	688	324	346	684	571	106	682
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	3	644	336	289	640	331	282	632	523	92	626
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	4	452	258	174	452	245	180	444	350	83	444
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	5	710	402	284	704	339	333	691	596	76	678
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	6	326	202	118	326	192	119	318	280	32	319
"MI"	2000	"BAY"	"HAMPTON TOWNSHIP"	9	14	0	5	901	1330	783	497	1319	733	547	1298	1117	180	1307
"MI"	2000	"BAY"	"KAWKAWLIN TOWNSHIP"	9	16	0	5	1	1315	684	594	1303	639	611	1283	1078	178	1280
"MI"	2000	"BAY"	"KAWKAWLIN TOWNSHIP"	9	16	0	5	2	1058	510	510	1047	474	533	1037	859	150	1028
"MI"	2000	"BAY"	"MERRITT TOWNSHIP"	9	18	0	5	1	799	339	435	793	293	461	780	646	124	783
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	1	499	283	199	497	269	206	492	424	55	488
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	2	957	486	456	955	432	485	938	773	152	935
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	3	753	332	413	749	302	418	735	575	156	737
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	4	557	262	272	552	236	291	543	453	90	547
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	5	757	362	373	752	323	390	740	615	110	743
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	6	514	244	254	507	231	270	507	405	95	505
"MI"	2000	"BAY"	"MONITOR TOWNSHIP"	9	20	0	5	901	1528	742	737	1505	650	827	1492	1206	286	1504
"MI"	2000	"BAY"	"MOUNT FOREST TOWNSHIP"	9	22	0	5	1	632	305	308	627	289	312	613	480	118	615
"MI"	2000	"BAY"	"PINCONNING TOWNSHIP"	9	24	0	5	1	1150	566	541	1132	537	557	1120	916	189	1113
"MI"	2000	"BAY"	"PORTSMOUTH TOWNSHIP"	9	26	0	5	1	731	363	342	724	311	382	715	614	87	712
"MI"	2000	"BAY"	"PORTSMOUTH TOWNSHIP"	9	26	0	5	2	595	351	215	583	295	264	571	507	63	578
"MI"	2000	"BAY"	"PORTSMOUTH TOWNSHIP"	9	26	0	5	3	527	322	192	523	290	209	516	465	53	519
"MI"	2000	"BAY"	"WILLIAMS TOWNSHIP"	9	28	0	5	1	1108	501	578	1097	456	596	1086	876	185	1077
"MI"	2000	"BAY"	"WILLIAMS TOWNSHIP"	9	28	0	5	2	779	373	383	773	351	382	763	597	142	751
"MI"	2000	"BAY"	"WILLIAMS TOWNSHIP"	9	28	0	5	3	393	160	220	391	164	209	385	300	75	382
"MI"	2000	"BAY"	"AUBURN CITY"	9	52	0	5	1	1073	488	551	1065	427	596	1043	816	207	1036
"MI"	2000	"BAY"	"BAY CITY"	9	54	0	5	901	1102	666	400	1091	596	455	1081	897	175	1085
"MI"	2000	"BAY"	"BAY CITY"	9	54	0	5	902	1066	706	318	1055	665	367	1049	923	113	1045
"MI"	2000	"BAY"	"BAY CITY"	9	54	0	5	903	989	654	309	979	588	353	968	842	124	975
"MI"	2000	"BAY"	"BAY CITY"	9	54	1	5	1	345	211	117	342	183	136	335	276	44	330
