state	year	county	precinct	g2004_USP_tv	g2004_USP_dv	g2004_USP_rv	ld	g2004_STH_tv	g2004_STH_dv	g2004_STH_rv	ld10	g2004_STH_tv10	g2004_STH_dv10	g2004_STH_rv10	ld11	g2004_STH_tv11	g2004_STH_dv11	g2004_STH_rv11	ld12	g2004_STH_tv12	g2004_STH_dv12	g2004_STH_rv12	ld13	g2004_STH_tv13	g2004_STH_dv13	g2004_STH_rv13	ld14	g2004_STH_tv14	g2004_STH_dv14	g2004_STH_rv14	ld15	g2004_STH_tv15	g2004_STH_dv15	g2004_STH_rv15	ld16	g2004_STH_tv16	g2004_STH_dv16	g2004_STH_rv16	ld2	g2004_STH_tv2	g2004_STH_dv2	g2004_STH_rv2	ld3	g2004_STH_tv3	g2004_STH_dv3	g2004_STH_rv3	ld4	g2004_STH_tv4	g2004_STH_dv4	g2004_STH_rv4	ld5	g2004_STH_tv5	g2004_STH_dv5	g2004_STH_rv5	ld6	g2004_STH_tv6	g2004_STH_dv6	g2004_STH_rv6	ld7	g2004_STH_tv7	g2004_STH_dv7	g2004_STH_rv7	ld8	g2004_STH_tv8	g2004_STH_dv8	g2004_STH_rv8	ld9	g2004_STH_tv9	g2004_STH_dv9	g2004_STH_rv9	sd	g2004_STS_tv	g2004_STS_dv	g2004_STS_rv	sd2	g2004_STS_tv2	g2004_STS_dv2	g2004_STS_rv2	sd3	g2004_STS_tv3	g2004_STS_dv3	g2004_STS_rv3	cd	g2004_USH_tv	g2004_USH_dv	g2004_USH_rv	cd2	g2004_USH_tv2	g2004_USH_dv2	g2004_USH_rv2	cd3	g2004_USH_tv3	g2004_USH_dv3	g2004_USH_rv3
"TN"	2004	"LAUDERDALE"	"Ripley 2"	538.0	295.0	240.0	82	546	417	129																																																													32	486.0	286	200.0									8	501.0	393.0	108.0								
"TN"	2004	"LAUDERDALE"	"Ripley 3"	1295.0	584.0	705.0	82	1273	951	322																																																													32	1164.0	549	615.0									8	1211.0	931.0	280.0								
"TN"	2004	"LAUDERDALE"	"Ripley 4"	1027.0	809.0	214.0	82	1029	888	141																																																													32	908.0	692	216.0									8	967.0	848.0	119.0								
"TN"	2004	"LAUDERDALE"	"X-Crossroads"	254.0	125.0	128.0	82	248	170	78																																																													32	222.0	130	92.0									8	235.0	193.0	42.0								
"TN"	2004	"LAUDERDALE"	"z-ABSENTEE"	0.0	0.0	0.0	82	0	0	0																																																													32	0.0	0	0.0									8	0.0	0.0	0.0								
"TN"	2004	"LAUDERDALE"	"z-EARLY"	0.0	0.0	0.0	82	0	0	0																																																													32	0.0	0	0.0									8	0.0	0.0	0.0								
"TN"	2004	"LAWRENCE"	"01-1 St. Joseph"	446.0	225.0	219.0	70	434	220	212																																																																									4	398.0	273.0	121.0								
"TN"	2004	"LAWRENCE"	"01-2 West Loretto"	396.0	204.0	190.0	70	391	201	189																																																																									4	361.0	236.0	124.0								
"TN"	2004	"LAWRENCE"	"02-1 Loretto Civ Ctr"	802.0	366.0	425.0	70	777	411	357																																																																									4	710.0	442.0	260.0								
"TN"	2004	"LAWRENCE"	"03-1 SE Lawrence"	449.0	209.0	233.0	70	439	225	209																																																																									4	398.0	249.0	144.0								
"TN"	2004	"LAWRENCE"	"03-2 Centerpoint"	280.0	115.0	164.0	70	275	129	144																																																																									4	246.0	140.0	102.0								
"TN"	2004	"LAWRENCE"	"04-1 Crossroads"	474.0	141.0	332.0	70	469	189	278																																																																									4	436.0	220.0	207.0								
"TN"	2004	"LAWRENCE"	"04-2 Fall River"	160.0	30.0	130.0	70	150	43	106																																																																									4	129.0	52.0	76.0								
"TN"	2004	"LAWRENCE"	"05-1 Leoma"	407.0	124.0	283.0	70	395	161	232																																																																									4	370.0	175.0	191.0								
"TN"	2004	"LAWRENCE"	"05-2 Gandy"	213.0	73.0	139.0	70	205	91	108																																																																									4	191.0	108.0	79.0								
"TN"	2004	"LAWRENCE"	"06-1 Iron City"	261.0	121.0	137.0	70	254	132	119																																																																									4	236.0	156.0	75.0								
"TN"	2004	"LAWRENCE"	"06-2 West Point"	332.0	155.0	173.0	70	328	219	105																																																																									4	290.0	199.0	85.0								
"TN"	2004	"LAWRENCE"	"07-1 Lawrenceburg"	603.0	168.0	431.0	70	578	251	317																																																																									4	536.0	245.0	283.0								
"TN"	2004	"LAWRENCE"	"08-1 New Prospect"	580.0	162.0	417.0	70	564	242	314																																																																									4	521.0	251.0	265.0								
"TN"	2004	"LAWRENCE"	"09-1 Ethridge"	284.0	95.0	186.0	70	276	115	152																																																																									4	259.0	146.0	109.0								
"TN"	2004	"LAWRENCE"	"09-2 Mars Hill"	250.0	93.0	156.0	70	242	114	121																																																																									4	222.0	119.0	99.0								
"TN"	2004	"LAWRENCE"	"10-1 Howards"	318.0	137.0	181.0	70	304	150	153																																																																									4	287.0	162.0	119.0								
"TN"	2004	"LAWRENCE"	"10-2 Brace"	139.0	52.0	87.0	70	130	48	81																																																																									4	125.0	64.0	60.0								
"TN"	2004	"LAWRENCE"	"11-1 Summertown"	702.0	312.0	386.0	70	677	309	356																																																																									4	661.0	391.0	263.0								
"TN"	2004	"LAWRENCE"	"12-1 Center"	273.0	80.0	190.0	70	161	79	81																																																																									4	239.0	111.0	123.0								
"TN"	2004	"LAWRENCE"	"12-2 Henryville"	358.0	142.0	211.0	70	336	134	198																																																																									4	333.0	186.0	141.0								
"TN"	2004	"LAWRENCE"	"13-1 West End"	361.0	113.0	244.0	70	356	146	208																																																																									4	334.0	176.0	151.0								
"TN"	2004	"LAWRENCE"	"13-2 Midwest"	166.0	63.0	99.0	70	159	78	77																																																																									4	146.0	81.0	63.0								
"TN"	2004	"LAWRENCE"	"13-3 Pea Ridge"	125.0	40.0	83.0	70	126	48	76																																																																									4	115.0	58.0	52.0								
"TN"	2004	"LAWRENCE"	"14-1 Crawfish Valley"	478.0	193.0	282.0	70	458	225	225																																																																									4	434.0	239.0	189.0								
"TN"	2004	"LAWRENCE"	"15-1 David Crockett"	430.0	153.0	274.0	70	417	218	195																																																																									4	378.0	194.0	179.0								
"TN"	2004	"LAWRENCE"	"16-1 Rotary Park"	375.0	170.0	198.0	70	356	172	174																																																																									4	320.0	207.0	103.0								
"TN"	2004	"LAWRENCE"	"17-1 Sowell"	330.0	120.0	208.0	70	319	153	162																																																																									4	294.0	148.0	143.0								
"TN"	2004	"LAWRENCE"	"17-2 Old Armory"	131.0	54.0	75.0	70	129	76	48																																																																									4	115.0	73.0	39.0								
"TN"	2004	"LAWRENCE"	"18-1 E. O. Coffman"	441.0	150.0	290.0	70	526	320	198																																																																									4	394.0	191.0	197.0								
"TN"	2004	"LAWRENCE"	"ABSENTEE"	266.0	101.0	165.0	70	250	103	143																																																																									4	249.0	110.0	136.0								
"TN"	2004	"LAWRENCE"	"EARLY"	5828.0	2431.0	3371.0	70	5511	2545	2880																																																																									4	5418.0	2879.0	2468.0								
"TN"	2004	"LEWIS"	"1-1"	707.0	379.0	325.0	70	699	352	336																																																																									4	690.0	427.0	245.0								
"TN"	2004	"LEWIS"	"2-1"	560.0	213.0	344.0	70	556	155	394																																																																									4	539.0	301.0	227.0								
"TN"	2004	"LEWIS"	"3-1"	591.0	236.0	352.0	70	592	174	409																																																																									4	562.0	295.0	257.0								
"TN"	2004	"LEWIS"	"4-1"	569.0	197.0	363.0	70	573	146	418																																																																									4	564.0	265.0	283.0								
"TN"	2004	"LEWIS"	"5-1"	605.0	236.0	363.0	70	606	181	418																																																																									4	589.0	302.0	273.0								
"TN"	2004	"LEWIS"	"6-1"	562.0	250.0	307.0	70	576	181	390																																																																									4	554.0	327.0	220.0								
"TN"	2004	"LEWIS"	"7-1"	570.0	259.0	306.0	70	588	163	420																																																																									4	556.0	327.0	221.0								
"TN"	2004	"LEWIS"	"8-1"	438.0	193.0	241.0	70	443	146	296																																																																									4	418.0	246.0	167.0								
"TN"	2004	"LEWIS"	"9-1"	452.0	229.0	218.0	70	445	150	286																																																																									4	432.0	272.0	148.0								
"TN"	2004	"LEWIS"	"ABSENTEE"	0.0	0.0	0.0	70	0	0	0																																																																									4	0.0	0.0	0.0								
"TN"	2004	"LEWIS"	"EARLY"	0.0	0.0	0.0	70	0	0	0																																																																									4	0.0	0.0	0.0								
"TN"	2004	"LINCOLN"	"1-1 Blanche School"	526.0	165.0	359.0	39	489	191	298																																																																									4	496.0	203.0	289.0								
"TN"	2004	"LINCOLN"	"1-2 Molino Fire Hall"	280.0	95.0	183.0	39	260	118	142																																																																									4	271.0	126.0	140.0								
"TN"	2004	"LINCOLN"	"1-3 Taft Firehall"	302.0	86.0	213.0	39	290	103	187																																																																									4	295.0	102.0	187.0								
"TN"	2004	"LINCOLN"	"2-1 Boonshill CC"	385.0	117.0	267.0	62	210	210																																																																										4	374.0	166.0	200.0								
"TN"	2004	"LINCOLN"	"2-2 Howell CC"	252.0	67.0	182.0	62	136	136																																																																										4	238.0	99.0	131.0								
"TN"	2004	"LINCOLN"	"2-3 Petersburg"	256.0	113.0	141.0	62	180	180																																																																										4	246.0	129.0	109.0								
"TN"	2004	"LINCOLN"	"3-1 Recreation Ctr"	346.0	135.0	209.0	62	229	229																																																																										4	332.0	157.0	164.0								
"TN"	2004	"LINCOLN"	"3-2 Thorton Taylor"	326.0	93.0	230.0	62	201	201																																																																										4	315.0	127.0	185.0								
"TN"	2004	"LINCOLN"	"4-1 Highland Rim Sch"	490.0	139.0	350.0	39	462	197	265																																																																									4	477.0	195.0	274.0								
"TN"	2004	"LINCOLN"	"4-2 FNB Comm Room"	450.0	136.0	311.0	39	433	172	261																																																																									4	440.0	177.0	254.0								
"TN"	2004	"LINCOLN"	"5-1 Cnty Hwy Garage"	229.0	60.0	169.0	39	214	85	129																																																																									4	219.0	85.0	132.0								
"TN"	2004	"LINCOLN"	"5-2 Ninth Grade Acad"	339.0	206.0	131.0	62	210	210																																																																										4	311.0	204.0	100.0								
"TN"	2004	"LINCOLN"	"6-1 Askins School"	485.0	199.0	285.0	62	330	330																																																																										4	474.0	240.0	226.0								
"TN"	2004	"LINCOLN"	"6-2 Belleville CC"	238.0	65.0	165.0	62	147	147																																																																										4	232.0	90.0	136.0								
"TN"	2004	"LINCOLN"	"6-3 Mulberry Fire"	154.0	53.0	101.0	62	84	84																																																																										4	152.0	54.0	93.0								
"TN"	2004	"LINCOLN"	"7-1 Elora CC"	219.0	106.0	113.0	39	201	111	90																																																																									4	206.0	123.0	83.0								
"TN"	2004	"LINCOLN"	"7-2 Flintville Fire"	453.0	152.0	293.0	62	249	249																																																																										4	440.0	199.0	233.0								
"TN"	2004	"LINCOLN"	"7-3 Kelso CC"	281.0	90.0	191.0	62	162	162																																																																										4	274.0	130.0	138.0								
"TN"	2004	"LINCOLN"	"8-1 Lincoln CC"	626.0	175.0	447.0	39	596	227	369																																																																									4	596.0	213.0	372.0								
"TN"	2004	"LINCOLN"	"8-2 South Lincoln"	408.0	133.0	275.0	62	244	244																																																																										4	392.0	174.0	212.0								
"TN"	2004	"LINCOLN"	"z-ABSENTEE"	5412.0	2161.0	3214.0	62	2172	2172																														39	1687	754	933																																									4	5181.0	2441.0	2671.0								
"TN"	2004	"LINCOLN"	"z-EARLY"	0.0	0.0	0.0	62	0	0																														39	0	0	0																																									4	0.0	0.0	0.0								
"TN"	2004	"LOUDON"	"Browder"	508.0	135.0	368.0	21	382		353																													32	0	0																																										2	479.0	72.0	399.0								
"TN"	2004	"LOUDON"	"Davis"	183.0	44.0	137.0	21	141		125																																																																									2	168.0	25.0	142.0								
"TN"	2004	"LOUDON"	"Eatons"	1440.0	392.0	1040.0	21	1082		963																													32	39	39																																										2	1349.0	191.0	1138.0								
"TN"	2004	"LOUDON"	"Glendale"	567.0	164.0	394.0	21	440		376																																																																									2	534.0	76.0	447.0								
"TN"	2004	"LOUDON"	"Greenback"	826.0	214.0	607.0	21	622		568																																																																									2	796.0	110.0	678.0								
"TN"	2004	"LOUDON"	"Highland Park"	974.0	263.0	707.0	21	767		672																																																																									2	921.0	135.0	774.0								
"TN"	2004	"LOUDON"	"Lenoir City East"	395.0	152.0	240.0	32	257	257																														21	2		2																																									2	365.0	73.0	285.0								
"TN"	2004	"LOUDON"	"Lenoir City Outside"	292.0	104.0	185.0	21	193		171																													32	10	10																																										2	276.0	54.0	218.0								
"TN"	2004	"LOUDON"	"Lenoir City West"	696.0	207.0	477.0	32	420	420																														21	46		43																																									2	657.0	113.0	532.0								
"TN"	2004	"LOUDON"	"Loudon East"	305.0	97.0	205.0	21	238		211																																																																									2	277.0	49.0	220.0								
"TN"	2004	"LOUDON"	"Loudon Outside"	565.0	170.0	391.0	21	464		415																																																																									2	529.0	92.0	425.0								
"TN"	2004	"LOUDON"	"Loudon West"	333.0	111.0	218.0	21	264		233																																																																									2	304.0	53.0	247.0								
"TN"	2004	"LOUDON"	"Luttrell"	204.0	54.0	150.0	21	155		138																																																																									2	197.0	34.0	159.0								
"TN"	2004	"LOUDON"	"Philadelphia"	546.0	164.0	376.0	21	436		396																																																																									2	519.0	70.0	439.0								
"TN"	2004	"LOUDON"	"Tellico Village"	1015.0	243.0	765.0	21	856		778																																																																									2	965.0	153.0	796.0								
"TN"	2004	"LOUDON"	"z-ABSENTEE"	588.0	176.0	407.0	21	367		327																													32	48	48																																										2	552.0	104.0	443.0								
"TN"	2004	"LOUDON"	"z-EARLY"	10427.0	3018.0	7374.0	21	7392		6838																													32	587	587																																										2	9776.0	1493.0	8171.0								
"TN"	2004	"MACON"	"01 Cross Roads CC"	357.0	140.0	216.0	40	204	204																																																																										6	329.0	241.0	76.0								
"TN"	2004	"MACON"	"02 Westside School"	361.0	155.0	205.0	40	215	215																																																																										6	314.0	233.0	74.0								
"TN"	2004	"MACON"	"03 Sally Wells Bldg"	446.0	173.0	272.0	40	271	271																																																																										6	396.0	298.0	91.0								
"TN"	2004	"MACON"	"04 Central Elem Sch"	302.0	98.0	204.0	40	209	209																																																																										6	279.0	208.0	70.0								
"TN"	2004	"MACON"	"05 Galen Sch Museum"	202.0	54.0	148.0	40	109	109																																																																										6	174.0	112.0	61.0								
