state	year	county	precinct	vtd	ld	g2002_STH_tv	g2002_STH_dv	g2002_STH_rv	ld2	g2002_STH_dv2	g2002_STH_rv2	g2002_STH_tv2	ld3	g2002_STH_dv3	g2002_STH_rv3	g2002_STH_tv3	ld4	g2002_STH_dv4	g2002_STH_rv4	g2002_STH_tv4	ld5	g2002_STH_dv5	g2002_STH_rv5	g2002_STH_tv5	ld6	g2002_STH_dv6	g2002_STH_rv6	g2002_STH_tv6	ld7	g2002_STH_dv7	g2002_STH_rv7	g2002_STH_tv7	ld8	g2002_STH_dv8	g2002_STH_rv8	g2002_STH_tv8	ld9	g2002_STH_dv9	g2002_STH_rv9	g2002_STH_tv9	ld10	g2002_STH_dv10	g2002_STH_rv10	g2002_STH_tv10	ld11	g2002_STH_dv11	g2002_STH_rv11	g2002_STH_tv11	ld12	g2002_STH_dv12	g2002_STH_rv12	g2002_STH_tv12	ld13	g2002_STH_dv13	g2002_STH_rv13	g2002_STH_tv13	ld14	g2002_STH_dv14	g2002_STH_rv14	g2002_STH_tv14	ld15	g2002_STH_dv15	g2002_STH_rv15	g2002_STH_tv15	ld16	g2002_STH_dv16	g2002_STH_rv16	g2002_STH_tv16	sd	g2002_STS_tv	g2002_STS_dv	g2002_STS_rv	sd2	g2002_STS_dv2	g2002_STS_rv2	g2002_STS_tv2	sd3	g2002_STS_dv3	g2002_STS_rv3	g2002_STS_tv3	cd	g2002_USH_tv	g2002_USH_dv	g2002_USH_rv	cd2	g2002_USH_dv2	g2002_USH_rv2	g2002_USH_tv2	cd3	g2002_USH_dv3	g2002_USH_rv3	g2002_USH_tv3	g2002_USS_dv	g2002_USS_rv	g2002_USS_tv	g2002_GOV_dv	g2002_GOV_rv	g2002_GOV_tv
"TN"	2002	"SHELBY"	"Memphis 87-2"	8468	97	361		264																																																																									7	373.0	149.0	203.0									207	204	413.0	223	183	409.0
"TN"	2002	"SHELBY"	"Memphis 87-3"	8472	97	400		289																																																																									7	431.0	149.0	268.0									205	254	468.0	225	229	462.0
"TN"	2002	"SHELBY"	"Memphis 88-1"	8476	97	229		187																																																																									9	222.0	140.0										108	142	254.0	118	132	252.0
"TN"	2002	"SHELBY"	"Memphis 88-2"	8480	97	532		386																																																																									9	579.0	418.0										325	286	616.0	358	243	611.0
"TN"	2002	"SHELBY"	"Memphis 88-3"	8484	97	502		357																																																																									9	541.0	376.0										273	280	561.0	311	238	558.0
"TN"	2002	"SHELBY"	"Memphis 88-4"	8570	98	315	215	100																																																																									8	308.0	211.0	80.0									196	135	333.0	217	114	333.0
"TN"	2002	"SHELBY"	"Memphis 88-5"	8574	97	158		82																																																																									9	177.0	145.0										120	61	184.0	137	50	190.0
"TN"	2002	"SHELBY"	"Memphis 89-1"	8488	97	364		273																																																																									9	368.0	218.0										134	265	407.0	161	237	403.0
"TN"	2002	"SHELBY"	"Memphis 89-2"	8492	96	398		398																																																																									9	478.0	262.0										140	364	513.0	177	322	505.0
"TN"	2002	"SHELBY"	"Memphis 89-3"	8494	96	259		258																																																																									9	292.0	175.0										117	205	324.0	117	200	320.0
"TN"	2002	"SHELBY"	"Memphis 90-1"	8496	98	345	305	40	88	54		54																																																																					8	394.0	334.0	43.0									382	69	453.0	397	52	455.0
"TN"	2002	"SHELBY"	"Memphis 90-2"	8500	98	530	433	97	88	17		17																																																																					8	557.0	463.0	71.0									433	169	610.0	469	120	604.0
"TN"	2002	"SHELBY"	"Memphis 90-3"	8504	98	503	440	63																																																																									9	525.0	488.0										435	84	529.0	459	58	528.0
"TN"	2002	"SHELBY"	"Memphis 91-1"	7459	96	980		980																																																													31	1096	167	823									7	1114.0	195.0	888.0									231	943	1179.0	321	834	1162.0
"TN"	2002	"SHELBY"	"Memphis 91-2"	7462	96	781		781	95		90	90																																																									31	999	183	711									7	1004.0	191.0	780.0									239	814	1059.0	305	743	1053.0
"TN"	2002	"SHELBY"	"Memphis 91-3"	7450	96	217		216																																																													31	246	49	169									7	252.0	56.0	192.0									63	200	264.0	84	173	259.0
"TN"	2002	"SHELBY"	"Memphis 92-1"	7428	87	292	292																																																														33	293	293										9	320.0	307.0										267	51	323.0	294	29	328.0
"TN"	2002	"SHELBY"	"Memphis 92-2"	7429	85	297	297																																																														33	305	305										9	345.0	316.0										263	82	349.0	290	52	344.0
"TN"	2002	"SHELBY"	"Memphis 92-3"	7430	84	162	145																																																														33	152	152										9	169.0	157.0										137	28	169.0	142	21	167.0
"TN"	2002	"SHELBY"	"Memphis 93-1"	7512	87	407	407																																																																										9	459.0	408.0										344	130	478.0	376	94	475.0
"TN"	2002	"SHELBY"	"Memphis 93-2"	7516	87	257	257																																																														31	263	154	81									9	280.0	252.0										213	64	280.0	235	40	282.0
"TN"	2002	"SHELBY"	"Memphis 93-3"	7520	87	445	445																																																																										9	519.0	480.0										375	181	561.0	418	140	560.0
"TN"	2002	"SHELBY"	"Memphis 94-1"	8536	84	353	288																																																														31	363	196	123									9	381.0	328.0										277	108	390.0	294	91	388.0
"TN"	2002	"SHELBY"	"Memphis 94-2"	8544	85	442	442																																																														31	473	272	146									9	498.0	439.0										363	138	506.0	411	88	510.0
"TN"	2002	"SHELBY"	"Memphis 94-3"	8552	85	525	525																																																														31	564	293	206									9	614.0	520.0										441	179	624.0	469	144	617.0
"TN"	2002	"SHELBY"	"Memphis 94-4"	8556	84	320	280		85	0		0																																																									31	314	189	93									9	333.0	303.0										263	74	337.0	283	52	337.0
"TN"	2002	"SHELBY"	"Memphis 94-5"	8560	84	398	309																																																														31	401	201	155									9	426.0	362.0										290	150	446.0	318	114	440.0
"TN"	2002	"SHELBY"	"Memphis 94-6"	8561	85	272	272																																																														33	275	275										9	326.0	290.0										244	72	321.0	266	56	326.0
"TN"	2002	"SHELBY"	"Memphis 94-7"	8554	84	93	72																																																														31	92	45	38									9	98.0	80.0										61	35	98.0	68	28	98.0
"TN"	2002	"SHELBY"	"Millington 01"	8512	86	572	316	256																																																													29	318	317										8	606.0	375.0	203.0									196	430	643.0	213	400	624.0
"TN"	2002	"SHELBY"	"Millington 02"	8516	99	646		646																																																													29	473	473										8	805.0	493.0	279.0	7	14	23	41					279	606	895.0	330	542	888.0
"TN"	2002	"SHELBY"	"Morning Sun"	8528	95	1064		1064																																																													31	1213	222	850									7	1220.0	248.0	925.0									305	980	1292.0	373	886	1274.0
"TN"	2002	"SHELBY"	"Ross Store 01"	8559	85	368	368																																																														33	391	391										9	442.0	393.0										327	125	458.0	358	95	456.0
"TN"	2002	"SHELBY"	"Ross Store 05"	8548	84	1116	859																																																														31	1118	564	400									9	1160.0	963.0										775	421	1209.0	851	329	1194.0
"TN"	2002	"SHELBY"	"Ross Store 10"	8562	84	665	492																																																														31	675	308	287									9	694.0	540.0										428	285	719.0	469	235	712.0
"TN"	2002	"SHELBY"	"Ross Store 12"	8558	84	402	305																																																														31	411	213	143									9	416.0	327.0										269	157	434.0	293	123	425.0
"TN"	2002	"SHELBY"	"Ross Store 13"	8532	85	671	671																																																														33	684	684										9	793.0	700.0										567	256	832.0	622	198	832.0
"TN"	2002	"SHELBY"	"Ross Store 14"	8563	85	910	910																																																														33	940	940										9	1073.0	924.0										765	328	1106.0	847	250	1110.0
"TN"	2002	"SHELBY"	"Stewartville"	8564	99	779		779																																																																									7	803.0	188.0	578.0	8	34	14	49					296	639	942.0	339	589	938.0
"TN"	2002	"SHELBY"	"Woodstock 01"	8568	88	56	56																																																														29	50	50										8	78.0	47.0	27.0									36	54	90.0	38	50	90.0
"TN"	2002	"SHELBY"	"Woodstock 02"	8569	88	13	13																																																																										8	19.0	11.0	8.0									5	15	20.0	4	15	19.0
"TN"	2002	"SHELBY"	"z-ABSENTEE"		83	298		250	93	95	157	252	97		184	199	89	94	64	158	92	151		158	96		149	155	95		134	137	99		123	124	98	45	63	108	90	95		99	87	86		90	91	83		84	86	34	29	63	84	41		56	88	35		39	85	36		38	31	548	91	415	33	204		214	29	154		159	9	1442.0	1084.0		7	136	505	662	8	45	59	105	777	1677	2497.0	904	1555	2516.0
"TN"	2002	"SHELBY"	"z-EARLY"		95	7375		7322	83		5115	6264	97		4587	5474	96		4376	4429	85	4280		4310	84	3299		3861	93	1789	1936	3726	99		3632	3675	86	2791	869	3667	98	2769	772	3547	90	3058		3092	91	2977		3000	89	2049	876	2927	92	2743		2779	88	2130		2155	87	2123		2137	31	16790	4115	11601	33	11164		11295	29	7947		8198	9	41646.0	35141.0		7	4283	17405	22216	8	2818	1183	4096	36006	39198	76188.0	40254	34356	76182.0
"TN"	2002	"SMITH"	"01 Defeated"	8584	40	270	267																																																														17	392	192	200									6	376.0	281.0	92.0									210	176	389.0	218	174	399.0
"TN"	2002	"SMITH"	"02 Tanglewood"	8636	40	298	296																																																														17	405	255	149									6	405.0	309.0	93.0									254	156	415.0	255	158	421.0
"TN"	2002	"SMITH"	"03 New Middleton"	8592	40	341	334																																																														17	466	217	249									6	455.0	292.0	155.0									215	247	472.0	235	239	487.0
"TN"	2002	"SMITH"	"04 Rock City"	8588	40	252	247																																																														17	369	190	178									6	355.0	260.0	88.0									199	171	374.0	223	158	388.0
"TN"	2002	"SMITH"	"05 Gordonsville"	8612	40	360	353																																																														17	476	275	201									6	459.0	357.0	97.0									282	188	476.0	321	165	504.0
"TN"	2002	"SMITH"	"06 Carthage"	8640	40	235	233																																																														17	281	189	92									6	273.0	224.0	43.0									188	97	288.0	211	83	302.0
"TN"	2002	"SMITH"	"07 South Carthage"	8600	40	234	230																																																														17	323	199	124									6	319.0	244.0	72.0									213	107	329.0	215	123	345.0
"TN"	2002	"SMITH"	"08 Elmwood"	8604	40	281	278																																																														17	374	238	136									6	359.0	281.0	70.0									217	145	369.0	233	140	387.0
"TN"	2002	"SMITH"	"ABSENTEE"		40	174	174																																																														17	201	152	49									6	217.0	188.0	29.0									166	52	218.0	155	61	217.0
"TN"	2002	"SMITH"	"EARLY"		40	1787	1767																																																														17	2418	1588	829									6	2330.0	1863.0	452.0									1611	798	2429.0	1675	785	2490.0
"TN"	2002	"STEWART"	"1-1 Indian Mound"	8680	75	324	234																																																																										8	357.0	249.0	92.0									198	156	362.0	241	129	382.0
"TN"	2002	"STEWART"	"2-1 Big Rock"	8648	75	287	225																																																																										8	310.0	231.0	70.0									215	113	332.0	223	101	333.0
"TN"	2002	"STEWART"	"3-1 Bumpus Mills"	8656	75	287	202																																																																										8	319.0	217.0	86.0									180	141	330.0	195	132	335.0
"TN"	2002	"STEWART"	"4-1 Church Street"	8664	75	237	171																																																																										8	254.0	186.0	61.0									179	83	269.0	191	80	277.0
"TN"	2002	"STEWART"	"5-1 Natcor Drive"	8672	75	140	106																																																																										8	161.0	123.0	34.0									100	64	168.0	109	53	167.0
"TN"	2002	"STEWART"	"5-2 Leatherwood"	8674	75	91	65																																																																										8	108.0	71.0	35.0									63	37	104.0	75	43	120.0
"TN"	2002	"STEWART"	"6-1 County Library"	8660	75	242	186																																																																										8	278.0	214.0	58.0									184	101	288.0	212	93	306.0
"TN"	2002	"STEWART"	"7-1 Cumberland City"	8676	75	223	169																																																																										8	239.0	182.0	51.0									162	75	244.0	180	71	256.0
"TN"	2002	"STEWART"	"7-2 Carlisle"	8678	75	198	134																																																																										8	232.0	148.0	67.0									134	74	220.0	134	86	238.0
"TN"	2002	"STEWART"	"ABSENTEE"		75	0	0																																																																										8	0.0	0.0	0.0									0	0	0.0	0	0	0.0
