state	year	cd	county	precinct	vtd	g2004_USS_rv	g2004_USS_dv	g2004_USP_rv	g2004_USP_dv	g2004_USH_dv	g2004_USH_rv
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 05 Precinct 09"	"000890"	265	110	208	187	169	213
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 05 Precinct 10"	"000900"	329	136	250	226	202	254
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 05 Precinct 11"	"000910"	585	236	481	364	342	461
"KS"	2004		"SHAWNEE"	"Topeka Ward 05 Precinct 12"	"000920"	0	0				
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 05 Precinct 14"	"300010"	128	33	107	57	60	95
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 05 Precinct 91"	"000930"	61	37	52	53	55	45
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 01"	"000940"	112	105	70	160	146	71
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 02"	"000950"	140	96	91	154	138	91
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 03"	"000960"	231	79	204	122	125	189
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 04"	"000970"	230	90	158	178	144	170
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 05"	"000980"	205	84	174	131	126	168
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 06"	"000990"	129	81	91	122	110	98
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 07"	"001000"	171	101	137	144	137	142
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 08"	"001010"	200	139	140	207	209	124
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 06 Precinct 09"	"300070"	384	142	309	236	233	300
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 01"	"001040"	156	132	132	176	188	111
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 02"	"001050"	210	126	157	179	177	155
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 03"	"001060"	203	118	160	176	176	146
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 04"	"001070"	223	125	200	169	164	188
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 05"	"001080"	206	86	188	117	121	168
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 06"	"001090"	190	70	162	114	111	154
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 07"	"001100"	182	87	127	151	135	136
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 08"	"001110"	44	28	25	56	46	33
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 09"	"001120"	160	81	143	112	111	128
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 10"	"001130"	171	104	148	139	144	132
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 07 Precinct 11"	"001140"	224	151	191	213	207	174
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 01"	"001150"	146	107	108	155	148	105
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 02"	"001160"	159	143	116	192	172	129
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 03"	"001170"	232	156	174	230	214	181
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 04"	"001180"	205	143	163	203	196	154
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 05"	"001190"	296	166	226	254	266	225
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 06"	"001200"	181	71	161	109	110	148
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 07"	"001210"	167	112	136	166	164	123
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 08"	"001220"	195	108	160	165	160	152
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 09"	"001230"	256	125	229	181	187	211
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 10"	"001240"	185	73	166	97	99	168
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 08 Precinct 11"	"001250"	237	143	205	187	181	208
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 01"	"001260"	155	89	137	127	116	140
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 02"	"001270"	172	82	140	134	121	131
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 03"	"001280"	226	113	201	154	153	197
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 04"	"001290"	205	144	186	189	186	176
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 05"	"001300"	211	109	182	160	153	168
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 06"	"001310"	253	101	213	156	155	203
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 08"	"001320"	305	151	250	225	228	238
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 09"	"001330"	182	97	153	134	137	148
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 10"	"001340"	402	166	325	272	266	313
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 09 Precinct 11"	"001350"	195	69	179	101	102	167
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 01"	"001360"	224	117	185	172	167	176
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 02"	"001370"	207	83	178	122	126	166
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 03"	"001380"	236	110	185	175	158	188
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 04"	"001390"	383	288	321	288	291	297
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 05"	"001400"	184	98	156	142	131	156
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 06"	"001410"	219	78	168	137	131	167
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 07"	"001420"	263	93	221	158	151	216
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 08"	"001430"	210	108	171	174	168	155
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 09"	"001440"	175	66	135	128	119	131
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 10"	"001450"	231	113	196	165	154	201
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 10 Precinct 11"	"001460"	326	134	257	223	215	245
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 01"	"001470"	192	65	178	89	87	168
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 02"	"001480"	225	95	199	139	154	175
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 03"	"001490"			150	111	113	142
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 04"	"001500"			254	175	181	229
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 05"	"001510"			193	150	149	182
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 06"	"001520"			174	168	154	183
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 07"	"001530"			193	149	147	183
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 08"	"001540"			174	127	128	166
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 09"	"001550"			200	159	137	217
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 11 Precinct 10"	"001560"			149	120	102	153
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 01"	"001570"			124	145	129	129
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 02"	"001580"			451	310	286	448
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 03"	"001590"			218	130	130	214
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 04"	"001600"			272	155	159	258
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 05"	"001610"			216	125	142	191
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 06"	"001620"			247	208	202	232
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 07"	"001630"			237	151	152	229
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 08"	"001640"			209	181	187	194
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 09"	"001650"			357	232	239	332
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 10"	"300110"			551	307	336	495
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 11"	"001670"			396	190	214	356
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 13"	"001690"			477	221	235	445
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 14"	"200070"			240	130	143	215
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 15"	"001710"			376	203	207	355
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 16"	"001720"			310	200	203	281
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 17"	"001730"			374	133	148	357
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 19"	"200110"			13	8	7	14
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 12 Precinct 60"	"001740"			45	8	10	43
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 13 Precinct 02"	"200130"			90	49	53	83
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 13 Precinct 04"	"300130"			57	24	33	48
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 13 Precinct 06"	"100030"			34	6	9	31
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 13 Precinct 21"	"200150"			26	28	27	24
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 13 Precinct 22"	"200160"			51	28	30	45
"KS"	2004	2	"SHAWNEE"	"Topeka Ward 13 Precinct 30"	"400070"			79	46	45	73
"KS"	2004	2	"SHAWNEE"	"Wakarusa"	"001830"	321	104	291	157	168	261
"KS"	2004	2	"SHAWNEE"	"Washburn"	"200060"	55	13	49	22	21	47
"KS"	2004	2	"SHAWNEE"	"West Auburn"	"001840"	477	115	423	190	215	371
"KS"	2004	2	"SHAWNEE"	"West Potter"	"400060"	29	5	25	8	9	25
"KS"	2004	2	"SHAWNEE"	"West Rossville"	"001850"	283	58	227	109	120	222
"KS"	2004	2	"SHAWNEE"	"West Silver Lake"	"001860"	212	48	182	85	100	153
"KS"	2004	2	"SHAWNEE"	"West Wichita"	"400100"	321	106	266	171	167	260
"KS"	2004	2	"SHAWNEE"	"Willard"	"001890"	224	55	195	93	101	179
"KS"	2004	2	"SHAWNEE"	"York"	"300140"	361	94	330	143	159	303
"KS"	2004	1	"SHERIDAN"	"Adell Township"	"000010"	6	1	6	4		10
"KS"	2004	1	"SHERIDAN"	"Bloomfield Township"	"000020"	24	3	24	5		26
"KS"	2004	1	"SHERIDAN"	"Bow Creek Township"	"000030"	25	1	25	1		26
"KS"	2004	1	"SHERIDAN"	"East Kenneth"	"000040"	331	52	322	69		370
"KS"	2004	1	"SHERIDAN"	"East Saline"	"000050"	35	3	36	2		36
"KS"	2004	1	"SHERIDAN"	"Logan Township"	"000060"	55	5	50	12		63
"KS"	2004	1	"SHERIDAN"	"Parnell Township"	"000070"	55	3	52	9		58
"KS"	2004	1	"SHERIDAN"	"Prairie Dog Township"	"000080"	8	0	6	2		8
"KS"	2004	1	"SHERIDAN"	"Sheridan Township"	"000090"	128	29	123	34		140
"KS"	2004	1	"SHERIDAN"	"Solomon Township"	"000100"	95	13	86	18		102
"KS"	2004	1	"SHERIDAN"	"Springbrook Township"	"000110"	46	4	43	9		46
"KS"	2004	1	"SHERIDAN"	"Union Township"	"000120"	26	3	30	2		29
"KS"	2004	1	"SHERIDAN"	"Valley Township"	"000130"	44	9	42	11		51
"KS"	2004	1	"SHERIDAN"	"West Kenneth"	"000140"	270	47	266	59		306
"KS"	2004	1	"SHERIDAN"	"West Saline"	"000150"	33	3	33	2		35
"KS"	2004	1	"SHERMAN"	"ADVANCED"	"999998"	598	149	550	218		677
"KS"	2004	1	"SHERMAN"	"Goodland Ward 1"	"000010"	335	48	304	96		368
"KS"	2004	1	"SHERMAN"	"Goodland Ward 2"	"000020"	223	49	211	74		253
"KS"	2004	1	"SHERMAN"	"Goodland Ward 3"	"000030"	224	38	225	49		250
"KS"	2004	1	"SHERMAN"	"Goodland Ward 4"	"000040"	311	51	283	94		333
"KS"	2004	1	"SHERMAN"	"Grant Township"	"000050"	28	3	26	5		28
"KS"	2004	1	"SHERMAN"	"Iowa Township"	"000060"	15	0	14	1		14
"KS"	2004	1	"SHERMAN"	"Itasca Township"	"000070"	115	16	108	31		125
"KS"	2004	1	"SHERMAN"	"Kanorado City"	"000080"	22	8	22	14		24
"KS"	2004	1	"SHERMAN"	"Lincoln Township"	"000090"	33	1	30	4		34
"KS"	2004	1	"SHERMAN"	"Llanos Township"	"000100"	14	2	15	2		18
"KS"	2004	1	"SHERMAN"	"Logan Township"	"00011A"	88	6	94	7		95
"KS"	2004	1	"SHERMAN"	"McPherson Township"	"000120"	13	3	13	3		16
"KS"	2004	1	"SHERMAN"	"PROVISIONAL"	"999999"	25	1	25	2		24
"KS"	2004	1	"SHERMAN"	"Shermanville Township"	"000130"	13	1	13	1		14
"KS"	2004	1	"SHERMAN"	"Smoky Township"	"000140"	26	2	22	7		28
"KS"	2004	1	"SHERMAN"	"State Line Township"	"000150"	21	3	19	5		21
"KS"	2004	1	"SHERMAN"	"Union Township"	"000160"	20	0	19	2		20
"KS"	2004	1	"SHERMAN"	"Voltaire Township"	"000170"	65	10	65	13		69
"KS"	2004	1	"SHERMAN"	"Washington Township"	"000180"	33	2	30	4		34
"KS"	2004	1	"SMITH"	"ADVANCED"	"999998"	253	45	237	70		280
"KS"	2004	1	"SMITH"	"Banner Township"	"000010"	25	5	24	7		28
"KS"	2004	1	"SMITH"	"Beaver Township"	"000020"	28	2	27	4		29
"KS"	2004	1	"SMITH"	"Blaine Township"	"000030"	25	2	24	1		26
"KS"	2004	1	"SMITH"	"Cedar Township"	"000040"	210	40	195	60		236
"KS"	2004	1	"SMITH"	"Center 1"	"000050"	461	75	435	119		517
"KS"	2004	1	"SMITH"	"Center 2"	"000060"	316	55	287	105		358
"KS"	2004	1	"SMITH"	"Cora Township"	"000070"	14	3	13	7		17
"KS"	2004	1	"SMITH"	"Crystal Plains Township"	"000080"	11	6	8	9		13
"KS"	2004	1	"SMITH"	"Dor Township"	"000090"	15	2	15	3		17
"KS"	2004	1	"SMITH"	"Garfield Township"	"000100"	18	0	18	0		18
"KS"	2004	1	"SMITH"	"German Township"	"000110"	7	0	4	3		7
"KS"	2004	1	"SMITH"	"Harlan Township"	"000120"	39	8	41	10		48
"KS"	2004	1	"SMITH"	"Harvey Township"	"000130"	40	8	41	8		49
"KS"	2004	1	"SMITH"	"Houston Township"	"000140"	75	12	72	20		84
"KS"	2004	1	"SMITH"	"Lane Township"	"000150"	40	15	37	23		55
"KS"	2004	1	"SMITH"	"Lincoln Township"	"000160"	15	8	27	13		36
"KS"	2004	1	"SMITH"	"Logan Township"	"000170"	33	6	13	9		20
"KS"	2004	1	"SMITH"	"Martin Township"	"000180"	8	0	8	1		8
"KS"	2004	1	"SMITH"	"Oak 1"	"000190"	126	29	126	36		143
"KS"	2004		"SMITH"	"Oak 2"	"000200"		0				
"KS"	2004	1	"SMITH"	"PROVISIONAL"	"999999"	21	2	23	2		24
"KS"	2004	1	"SMITH"	"Pawnee Township"	"000210"	12	0	12	1		13
"KS"	2004	1	"SMITH"	"Pleasant Township"	"000220"	20	3	19	3		24
"KS"	2004	1	"SMITH"	"Swan Township"	"000230"	13	2	15	2		15
"KS"	2004	1	"SMITH"	"Valley Township"	"000240"	22	5	19	8		27
"KS"	2004	1	"SMITH"	"Washington Township"	"000250"	21	1	23	3		23
"KS"	2004	1	"SMITH"	"Webster Township"	"000260"	27	3	23	8		30
"KS"	2004	1	"SMITH"	"White Rock Township"	"000270"	19	3	17	5		23
"KS"	2004	1	"STAFFORD"	"Albano Township"	"10"	28	2	24	9		30
"KS"	2004	1	"STAFFORD"	"Byron Township"	"20"	44	0	45	1		44
"KS"	2004	1	"STAFFORD"	"Clear Creek Township"	"30"	24	0	23	1		24
"KS"	2004	1	"STAFFORD"	"Cleveland Township"	"40"	35	3	33	5		37
"KS"	2004	1	"STAFFORD"	"Douglas Township"	"50"	44	9	37	16		45
"KS"	2004	1	"STAFFORD"	"East Cooper Township"	"60"	31	2	29	4		33
"KS"	2004	1	"STAFFORD"	"East St. John"	"70"	217	30	203	45		229
"KS"	2004	1	"STAFFORD"	"Fairview Township"	"80"	43	14	40	17		52
"KS"	2004	1	"STAFFORD"	"Farmington Township"	"90"	192	20	172	45		200
"KS"	2004	1	"STAFFORD"	"Hayes Township"	"100"	82	17	74	24		87
"KS"	2004	1	"STAFFORD"	"Lincoln Township"	"110"	51	5	47	9		54
"KS"	2004	1	"STAFFORD"	"North Seward Township"	"120"	68	12	65	15		74
"KS"	2004	1	"STAFFORD"	"North Stafford"	"130"	221	66	199	92		254
"KS"	2004	1	"STAFFORD"	"Ohio Township"	"140"	44	5	37	12		43
"KS"	2004	1	"STAFFORD"	"PROVISIONAL"	"999999"	12	1	13	0		12
"KS"	2004	1	"STAFFORD"	"Putnam Township"	"150"	10	0	8	2		10
"KS"	2004	1	"STAFFORD"	"Richland Township"	"160"	34	1	35	2		33
"KS"	2004	1	"STAFFORD"	"Rose Valley Township"	"170"	22	11	16	15		27
"KS"	2004	1	"STAFFORD"	"South Seward Township"	"180"	17	5	18	6		22
"KS"	2004	1	"STAFFORD"	"South St. John"	"190"	110	24	99	34		121
"KS"	2004	1	"STAFFORD"	"South Stafford"	"200"	217	50	199	78		248
"KS"	2004	1	"STAFFORD"	"Union Township"	"210"	13	3	15	2		14
"KS"	2004	1	"STAFFORD"	"West Cooper Township"	"220"	26	6	28	11		35
"KS"	2004	1	"STAFFORD"	"West St. John"	"230"	179	36	170	54		201
"KS"	2004	1	"STAFFORD"	"York Township"	"240"	21	2	20	7		23
"KS"	2004	1	"STANTON"	"ADVANCED"	"999998"	118	13	113	24		130
"KS"	2004	1	"STANTON"	"Big Bow"	"000010"	121	9	117	18		124
"KS"	2004	1	"STANTON"	"Manter"	"000020"	104	11	100	24		101
"KS"	2004	1	"STANTON"	"PROVISIONAL"	"999999"	14	2	14	3		16
"KS"	2004	1	"STANTON"	"Stanton"	"000030"	478	5	452	96		497
"KS"	2004	1	"STEVENS"	"ADVANCED"	"999998"	241	25	233	40		244
"KS"	2004	1	"STEVENS"	"Banner Township"	"000010"	75	3	72	7		70
"KS"	2004	1	"STEVENS"	"Center Precinct 1"	"000020"	29	1	27	3		31
"KS"	2004	1	"STEVENS"	"Center Precinct 2"	"000030"	159	12	154	22		164
"KS"	2004	1	"STEVENS"	"Harmony Township"	"000040"	46	2	44	5		47
"KS"	2004	1	"STEVENS"	"Hugoton Ward 1 Precinct 1"	"000050"	159	14	149	25		157
"KS"	2004	1	"STEVENS"	"Hugoton Ward 1 Precinct 2"	"000060"	243	24	236	37		254
"KS"	2004	1	"STEVENS"	"Hugoton Ward 2 Precinct 1"	"000070"	45	3	43	5		46
"KS"	2004	1	"STEVENS"	"Hugoton Ward 2 Precinct 2"	"000080"	683	55	644	108		689
"KS"	2004	1	"STEVENS"	"Moscow Township"	"000090"	209	23	199	39		218
"KS"	2004	1	"STEVENS"	"PROVISIONAL"	"999999"	23	1	24	2		25
"KS"	2004	1	"STEVENS"	"Voorhees Township"	"000100"	60	5	66	5		63
"KS"	2004	1	"STEVENS"	"West Center Township"	"000110"	46	9	45	12		50
"KS"	2004	4	"SUMNER"	"ADVANCED"	"999998"	654	243	569	351	291	617
"KS"	2004	4	"SUMNER"	"Avon Township"	"000010"	114	17	106	27	20	110
"KS"	2004	4	"SUMNER"	"Belle Plaine Township"	"000020"	946	276	898	378	366	869
"KS"	2004	4	"SUMNER"	"Bluff Township"	"000030"	24	2	23	5	6	20
"KS"	2004	4	"SUMNER"	"Caldwell City Ward 1"	"000040"	113	32	101	49	42	105
"KS"	2004	4	"SUMNER"	"Caldwell City Ward 2"	"000050"	242	88	225	116	108	220
"KS"	2004	4	"SUMNER"	"Caldwell Township"	"000060"	79	21	69	27	20	77
"KS"	2004	4	"SUMNER"	"Chikaskia Township"	"000070"	29	2	28	4	1	29
"KS"	2004	4	"SUMNER"	"Conway Township"	"000080"	369	84	358	112	119	338
"KS"	2004	4	"SUMNER"	"Creek Township"	"000090"	53	8	42	20	13	45
"KS"	2004	4	"SUMNER"	"Dixon Township"	"000100"	193	46	177	68	57	190
"KS"	2004	4	"SUMNER"	"Downs Township"	"000110"	44	12	42	16	16	40
"KS"	2004	4	"SUMNER"	"Eden Township"	"000120"	130	27	133	31	33	127
"KS"	2004	4	"SUMNER"	"Falls Township"	"000130"	62	11	58	18	19	54
"KS"	2004	4	"SUMNER"	"Gore Township"	"000140"	312	106	323	117	120	307
"KS"	2004	4	"SUMNER"	"Greene Township"	"000150"	25	7	18	14	7	24
"KS"	2004	4	"SUMNER"	"Guelph Township"	"000160"	54	9	53	13	11	54
"KS"	2004	4	"SUMNER"	"Harmon Township"	"000170"	102	14	95	28	20	98
"KS"	2004	4	"SUMNER"	"Illinois Township"	"000180"	53	16	52	23	21	51
"KS"	2004	4	"SUMNER"	"Jackson Township"	"000190"	69	11	57	22	16	64
"KS"	2004	4	"SUMNER"	"London Township"	"000200"	215	64	203	93	89	196
"KS"	2004	4	"SUMNER"	"Morris Township"	"000210"	12	5	14	3	3	13
"KS"	2004	4	"SUMNER"	"Mulvane City"	"000220"	272	76	257	97	94	251
"KS"	2004	4	"SUMNER"	"Osborne Township"	"000230"	100	21	96	29	26	96
"KS"	2004	4	"SUMNER"	"Oxford Township"	"000240"	419	137	389	179	160	399
"KS"	2004	4	"SUMNER"	"PROVISIONAL"	"999999"	104	37	95	54	41	105
"KS"	2004	4	"SUMNER"	"Palestine Township"	"000250"	70	23	60	32	28	63
"KS"	2004	4	"SUMNER"	"Ryan Township"	"000260"	67	18	58	27	19	64
"KS"	2004	4	"SUMNER"	"Seventy - Six Township"	"000270"	82	12	79	13	15	80
"KS"	2004	4	"SUMNER"	"South Haven Township"	"000280"	183	48	161	77	63	170
"KS"	2004	4	"SUMNER"	"Springdale Township"	"000290"	205	48	199	64	60	196
"KS"	2004	4	"SUMNER"	"Sumner Township"	"000300"	31	8	27	15	10	31
"KS"	2004	4	"SUMNER"	"Valverde Township"	"000310"	43	15	36	23	19	37
"KS"	2004	4	"SUMNER"	"Walton Precinct 1"	"000320"	117	34	115	46	43	112
"KS"	2004	4	"SUMNER"	"Wellington City Ward 1 Precinct 1"	"000340"	209	73	190	95	88	197
"KS"	2004	4	"SUMNER"	"Wellington City Ward 1 Precinct 2"	"000350"	197	79	180	111	95	186
"KS"	2004	4	"SUMNER"	"Wellington City Ward 2 Precinct 1"	"000360"	317	114	290	162	130	313
"KS"	2004	4	"SUMNER"	"Wellington City Ward 2 Precinct 2"	"000370"	205	85	172	122	99	199
"KS"	2004	4	"SUMNER"	"Wellington City Ward 3 Precinct 1"	"000380"	193	75	175	108	88	186
"KS"	2004	4	"SUMNER"	"Wellington City Ward 3 Precinct 2"	"000390"	186	61	170	85	71	184
"KS"	2004	4	"SUMNER"	"Wellington City Ward 4 Precinct 1"	"000400"	315	107	282	159	125	303
"KS"	2004		"SUMNER"	"Wellington City Ward 4 Precinct 2 Exclave"	"00041B"		0		0		
"KS"	2004	4	"SUMNER"	"Wellington City Ward 4 Precinct 2"	"00041A"	344	102	314	145	119	334
"KS"	2004	4	"SUMNER"	"Wellington Township"	"000420"	113	28	103	39	37	102
"KS"	2004	1	"THOMAS"	"ADVANCED"	"999998"	540	124	495	187		622
"KS"	2004	1	"THOMAS"	"Barrett Township"	"000010"	52	7	44	15		54
"KS"	2004	1	"THOMAS"	"Colby Ward 1"	"000020"	350	53	335	82		389
"KS"	2004	1	"THOMAS"	"Colby Ward 2"	"00003A"	339	67	322	96		382
"KS"	2004	1	"THOMAS"	"Colby Ward 3"	"00004A"	529	89	497	143		577
"KS"	2004	1	"THOMAS"	"Colby Ward 4"	"000050"	405	69	382	108		446
"KS"	2004	1	"THOMAS"	"East Hale Township"	"000060"	49	6	46	10		52
"KS"	2004	1	"THOMAS"	"East Morgan Township"	"00007A"	106	12	108	19		114
"KS"	2004	1	"THOMAS"	"Kingery Township"	"000080"	39	5	40	5		44
"KS"	2004	1	"THOMAS"	"Lacey Township"	"000090"	56	6	50	12		58
"KS"	2004	1	"THOMAS"	"Menlo Township"	"000100"	30	6	27	8		30
"KS"	2004	1	"THOMAS"	"North Randall Township"	"000110"	41	2	41	4		42
"KS"	2004	1	"THOMAS"	"Rovohl Township"	"000120"	64	5	63	7		63
"KS"	2004	1	"THOMAS"	"Smith Township"	"000130"	85	10	85	15		92
"KS"	2004	1	"THOMAS"	"South Randall Township"	"000140"	84	9	80	15		92
"KS"	2004	1	"THOMAS"	"Summers Township"	"000150"	82	6	77	9		87
"KS"	2004	1	"THOMAS"	"Wendell Township"	"000160"	32	2	32	2		34
"KS"	2004	1	"THOMAS"	"West Hale Township"	"000170"	145	26	133	42		169
"KS"	2004	1	"THOMAS"	"West Morgan Township"	"000180"	161	24	150	37		172
"KS"	2004	1	"TREGO"	"ADVANCED"	"999998"	333	85	284	152		414
"KS"	2004	1	"TREGO"	"Collyer City"	"000010"	37	2	31	6		35
"KS"	2004	1	"TREGO"	"Collyer Township"	"000020"	83	10	73	22		95
"KS"	2004	1	"TREGO"	"Franklin Township"	"000030"	9	2	9	2		10
"KS"	2004	1	"TREGO"	"Glencoe Township"	"000040"	30	2	27	3		32
"KS"	2004	1	"TREGO"	"Ogallah Township"	"000050"	73	12	65	19		86
"KS"	2004	1	"TREGO"	"PROVISIONAL"	"999999"	5	1	6	0		6
"KS"	2004	1	"TREGO"	"Riverside Township"	"000060"	16	1	13	3		16
"KS"	2004	1	"TREGO"	"WaKeeney City Central Precinct"	"000070"	209	34	195	54		233
"KS"	2004	1	"TREGO"	"WaKeeney City East Precinct"	"000080"	164	37	159	51		195
"KS"	2004	1	"TREGO"	"WaKeeney City West Precinct"	"000090"	187	52	178	76		238
"KS"	2004	1	"TREGO"	"WaKeeney Township"	"000100"	158	27	147	41		183
"KS"	2004	1	"TREGO"	"Wilcox Township"	"000110"	38	5	38	5		44
"KS"	2004	1	"WABAUNSEE"	"ADVANCED"	"999998"	279	94	248	136		308
"KS"	2004	1	"WABAUNSEE"	"Alma Township"	"000010"	449	65	407	126		463
"KS"	2004	1	"WABAUNSEE"	"Chalk Township"	"000020"	24	2	23	3		19
"KS"	2004	1	"WABAUNSEE"	"Farmer Township"	"000030"	48	9	44	13		51
"KS"	2004	1	"WABAUNSEE"	"Garfield Township"	"000040"	229	34	206	67		230
"KS"	2004	1	"WABAUNSEE"	"Harveyville Township"	"000050"	219	33	180	81		227
"KS"	2004	1	"WABAUNSEE"	"Hessdale Township"	"000060"	93	32	74	53		109
"KS"	2004	1	"WABAUNSEE"	"Kaw Township"	"000070"	93	12	86	17		95
"KS"	2004	1	"WABAUNSEE"	"Keene Township"	"000080"	175	53	159	81		197
"KS"	2004	1	"WABAUNSEE"	"Maple Hill Township"	"000090"	381	78	341	132		390
"KS"	2004	1	"WABAUNSEE"	"McFarland Township"	"000100"	118	26	106	42		123
"KS"	2004	1	"WABAUNSEE"	"PROVISIONAL"	"999999"	7	2	6	3		7
